,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
59,-19.8495777777778,-43.9916526666667,840.023,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8641.TIF,0.0631768280590104,0.1513588692334212,0.1563560578133597,0.0722251808209019,0.1400671107461927,0000SET_000_DJI_8641.T,106743810.86223306,72961.82137064931,213019182267.98343,inf,7877870632984883.0,-0.6156179035048883,5.414537481509403,-0.075926511404597,-0.3680567902034615,-0.0549516663839806,0.8958214520437008,0.4619276146442385,0.2777533072884412,1.9830016183580843,0.4110366819476699,2.395797223185125,0.9680396867903668,2022-06-15,12:09:47,-19.84977,-43.99191,A3,,,,não mensurado,,,0,,,,,,,,,,,,,,,,,4674,,149,34.369
60,-19.8493244722222,-43.99186375,840.176,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8651.TIF,0.0597932336911929,0.1478259797970458,0.1540023472434388,0.0693528185215025,0.1317379623142983,0000SET_000_DJI_8651.T,129129034.36095934,103768.76435939726,409091829275.9332,inf,985305159416804.0,-0.6372974065965137,5.542139582399684,-0.1072366307292738,-0.3789906914936606,-0.0779182501887845,0.8554282754278664,0.4503361134611359,0.3036923248013427,2.3052757114672726,0.4240105943318188,2.472286087762125,0.9598943291648032,2022-06-15,12:13:36,-19.84865,-43.99236,A2,,,,,,0.3,30,12.13,5.53,347.5,0.158,34.13,11.04,4.81,156.7,0.225,0.19,385.5,251.0,22.49,7.04,19.837,0.262,4674,697.2,120,91.206
89,-19.8493244722222,-43.99186375,840.176,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8651.TIF,0.0597932336911929,0.1478259797970458,0.1540023472434388,0.0693528185215025,0.1317379623142983,0000SET_000_DJI_8651.T,129129034.36095934,103768.76435939726,409091829275.9332,inf,985305159416804.0,-0.6372974065965137,5.542139582399684,-0.1072366307292738,-0.3789906914936606,-0.0779182501887845,0.8554282754278664,0.4503361134611359,0.3036923248013427,2.3052757114672726,0.4240105943318188,2.472286087762125,0.9598943291648032,2022-06-15,12:09:47,-19.84977,-43.99191,A3,,,,não mensurado,,,0,,,,,,,,,,,,,,,,,4674,,149,49.776
90,-19.8490206944444,-43.9921163055556,840.469,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8661.TIF,0.0602677442589819,0.146143835644634,0.157698195400169,0.0693858692560029,0.136036720019745,0000SET_000_DJI_8661.T,316921233.571536,124024.18358204296,1202207612038.3623,inf,8087997401456504.0,-0.6666750650920421,5.467735669707085,-0.1049431208779024,-0.3888970645204886,-0.0737449797190689,0.8626396749470935,0.4399915235550536,0.2966236150293052,2.1804672663840456,0.4160429924801314,2.424909666713695,0.9267311859453112,2022-06-15,12:13:36,-19.84865,-43.99236,A2,,,,,,0.3,30,12.13,5.53,347.5,0.158,34.13,11.04,4.81,156.7,0.225,0.19,385.5,251.0,22.49,7.04,19.837,0.262,4674,697.2,120,48.463
119,-19.8490206944444,-43.9921163055556,840.469,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8661.TIF,0.0602677442589819,0.146143835644634,0.157698195400169,0.0693858692560029,0.136036720019745,0000SET_000_DJI_8661.T,316921233.571536,124024.18358204296,1202207612038.3623,inf,8087997401456504.0,-0.6666750650920421,5.467735669707085,-0.1049431208779024,-0.3888970645204886,-0.0737449797190689,0.8626396749470935,0.4399915235550536,0.2966236150293052,2.1804672663840456,0.4160429924801314,2.424909666713695,0.9267311859453112,2022-06-15,12:09:47,-19.84977,-43.99191,A3,,,,não mensurado,,,0,,,,,,,,,,,,,,,,,4674,,149,86.068
120,-19.8487194722222,-43.9923663055556,840.212,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8671.TIF,0.0589666395068904,0.1422302755287096,0.1550496551609857,0.0677563310705315,0.134439643308581,0000SET_000_DJI_8671.T,260279713.1287753,96016.35886714696,861565671602.4314,inf,7335198879967373.0,-0.6755454511842007,5.451122930672243,-0.1024370172313922,-0.3917907483856735,-0.0711943825259274,0.8670747649776734,0.4369976250523171,0.2957636026248393,2.1999731280599235,0.4138415144540682,2.412046484556571,0.9173208117169565,2022-06-15,12:13:36,-19.84865,-43.99236,A2,,,,,,0.3,30,12.13,5.53,347.5,0.158,34.13,11.04,4.81,156.7,0.225,0.19,385.5,251.0,22.49,7.04,19.837,0.262,4674,697.2,120,7.753
363,-19.8474663333333,-43.9926246111111,849.774,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8751.TIF,0.0696361002334708,0.141326098056384,0.1298647283822545,0.0758904816839304,0.1364923651455564,0000SET_000_DJI_8751.T,186571.2917894085,2771.123953621566,12302425.041001,inf,12609435569600.896,-0.4261677706884304,4.7717498690806535,0.031416229149242,-0.2623226244475768,0.024882523966308,1.051034925694324,0.5843810142238786,0.1615366132406829,1.183484607863738,0.3398239040172192,2.0294947244684325,1.088256217195428,2022-06-15,12:15:40,-19.847638,-43.991933,P0,,,,,,0.3,30,16.39,8.21,336.2,0.19,33.09,10.7,4.74,155.9,0.27,0.18,372.2,242.0,28.44,7.1,19.934,0.359,4674,697.0,123,74.812
396,-19.8467175833333,-43.9928913888889,851.606,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8761.TIF,0.0566147460752011,0.1431250657651177,0.1498065376638576,0.0694398854304465,0.1345218737114317,0000SET_000_DJI_8761.T,46286035.38684852,44487.31130577499,402333421732.76105,inf,1993627992716860.0,-0.6511213887691301,5.635196274806831,-0.0765228714876589,-0.3665585558896125,-0.053757075764938,0.8979706480719668,0.463530407372866,0.4388503420431023,3.26229727504761,0.4331150554956811,2.5280527722407395,0.955399330343432,2022-06-15,12:19:27,-19.84618,-43.9923,A0,,,,,,0.25,25,17.2,9.74,329.4,0.064,30.83,9.97,6.82,153.3,0.091,0.17,359.8,234.0,32.92,7.3,20.57,0.108,4674,697.0,126,86.018
426,-19.8463896944444,-43.9925185277778,851.035,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8771.TIF,0.0596397904102694,0.1471618240560636,0.1536612683755836,0.0711978262287396,0.1380513387269094,0000SET_000_DJI_8771.T,73430766.55032091,58276.33237557048,389211780409.6881,inf,4833366447146272.0,-0.6388985633223414,5.535242399910767,-0.0754826295189078,-0.3667338530022638,-0.0535113302223159,0.8984133749923243,0.4633426951462855,0.3757697498997451,2.7219565805376646,0.4232173615841991,2.4675107515254404,0.9577027810050748,2022-06-15,12:19:27,-19.84618,-43.9923,A0,,,,,,0.25,25,17.2,9.74,329.4,0.064,30.83,9.97,6.82,153.3,0.091,0.17,359.8,234.0,32.92,7.3,20.57,0.108,4674,697.0,126,32.651
456,-19.8462485,-43.9923386388889,851.191,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8781.TIF,0.0588387488377874,0.1448167233111945,0.1584756893579925,0.0704460261549004,0.1363192222513394,0000SET_000_DJI_8781.T,285617418.62466264,135892.33315113932,3130907568535.674,inf,6183619732336546.0,-0.6880209567102051,5.52779904631173,-0.1087938707114374,-0.3845404661845383,-0.0751589197577985,0.8601901200341069,0.4445226043204939,0.381739878837619,2.8003378579565528,0.4221736522282636,2.4612474971288028,0.9138103383419096,2022-06-15,12:19:27,-19.84618,-43.9923,A0,,,,,,0.25,25,17.2,9.74,329.4,0.064,30.83,9.97,6.82,153.3,0.091,0.17,359.8,234.0,32.92,7.3,20.57,0.108,4674,697.0,126,8.623
