,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
486,-19.8461024444444,-43.9921661944444,851.612,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8791.TIF,0.0701838941624358,0.1788979853739622,0.1829966346045127,0.0861396561608164,0.1710611647468037,0000SET_000_DJI_8791.T,-0.630598160209893,5.631996005377645,-0.0479178568907695,-0.3598807807310901,-0.0337105124631528,0.934777653788532,0.470717160165153,0.451469461686602,2.639228268758984,0.436459253534901,2.548989159249487,0.9776025977777768,2022-06-15,12:19:27,-19.84618,-43.9923,A0,,,,,,0.25,25,17.2,9.74,329.4,0.064,30.83,9.97,6.82,153.3,0.091,0.17,359.8,234.0,32.92,7.3,20.57,0.108,4674,697.0,126,16.439
1055,-19.84912275,-43.9868888055556,849.119,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8981.TIF,0.0730749023658777,0.1809554135616579,0.1838985018025261,0.0898114683472807,0.16775027275981,0000SET_000_DJI_8981.T,-0.6124359435032148,5.516177564757606,-0.0635681177805664,-0.343747191246814,-0.0459214711122319,0.9121894475243936,0.4883752040770949,0.4277889362662869,2.5501534467178377,0.424675735263637,2.4763004493065868,0.9839961271461116,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,98.136
1085,-19.8493644166667,-43.9866101666667,849.037,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8991.TIF,0.0718896934602092,0.1793477783562519,0.1884363920209365,0.0879595245088221,0.165691644212942,0000SET_000_DJI_8991.T,-0.649836310373591,5.546872550419107,-0.0905308736135127,-0.3635251517954188,-0.0642274699565811,0.8792974777108478,0.4667862909360376,0.4210778663541901,2.5413343464262645,0.4277151975742897,2.4947634316387863,0.9517682674391535,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,59.125
1115,-19.8495788055556,-43.9863127222222,849.307,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9001.TIF,0.0736249236665549,0.1784473314968533,0.1849100339400521,0.0908328635322725,0.1731870284552589,0000SET_000_DJI_9001.T,-0.6236300052234716,5.433874855235721,-0.0465065283650262,-0.3411771301098401,-0.0327369496034902,0.936601571937444,0.4912273368665356,0.4456320082270842,2.573125783159959,0.4158427025709207,2.4237353685422613,0.9650494767347564,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,21.031
1145,-19.8497888333333,-43.9860052222222,849.101,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9011.TIF,0.070726231063111,0.1772465808528051,0.1847839337651092,0.0883112795483953,0.1683929561939343,0000SET_000_DJI_9011.T,-0.6434973366099386,5.566612031019152,-0.0660998979869327,-0.353256481672443,-0.0464101079011022,0.9112965221748632,0.4779164386696814,0.474100920356753,2.81544389428464,0.4295646323751556,2.5060939652594096,0.9592099120376704,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,21.609
1175,-19.8499075,-43.9858076944444,849.064,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9021.TIF,0.0722824758056353,0.1751478749135708,0.1914909987404903,0.0901944369574611,0.1726020142784494,0000SET_000_DJI_9021.T,-0.68061643907287,5.435832606059503,-0.0763406122455724,-0.3596088009734679,-0.0518795576586863,0.9013583688722656,0.4710113663342114,0.4742160262600999,2.747453604423603,0.415734766607801,2.423102874679286,0.9146533051975576,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,45.089
1205,-19.8500220277778,-43.9856040833333,848.958,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9031.TIF,0.0721320404694565,0.1740622814604458,0.1913608237164437,0.0880353110838931,0.168116449245382,0000SET_000_DJI_9031.T,-0.684977711693851,5.420539205140361,-0.0944147464037775,-0.3698172585901715,-0.0646615967667311,0.8785311746697696,0.460048767423487,0.4210285408717182,2.504386351017841,0.4140235249617633,2.413106302380986,0.9096024885342744,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,69.485
1234,-19.8502345277778,-43.98522525,839.304,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9041.TIF,0.0721605858092606,0.1739385592530339,0.1933953759359018,0.0890183264440868,0.1694693485902541,0000SET_000_DJI_9041.T,-0.6969977827071521,5.416292556648528,-0.0972210908721011,-0.3695891828625769,-0.0659364929365656,0.8762843877219811,0.4602919072563073,0.4447449775736554,2.624338744872192,0.4135649208290036,2.4104371839884897,0.8993935786276679,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,67.091
1241,-19.8502345277778,-43.98522525,839.304,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9041.TIF,0.0721605858092606,0.1739385592530339,0.1933953759359018,0.0890183264440868,0.1694693485902541,0000SET_000_DJI_9041.T,-0.6969977827071521,5.416292556648528,-0.0972210908721011,-0.3695891828625769,-0.0659364929365656,0.8762843877219811,0.4602919072563073,0.4447449775736554,2.624338744872192,0.4135649208290036,2.4104371839884897,0.8993935786276679,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,90.263
1264,-19.8503660833333,-43.9849882222222,839.062,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9051.TIF,0.0775843577885935,0.1687621315231464,0.1571188414299114,0.0957889297967953,0.1816099088107296,0000SET_000_DJI_9051.T,-0.4712815779433872,5.0165524894480775,0.0994171560927987,-0.242499118693114,0.0723028894459628,1.155876069082035,0.6096590894194281,0.4448673395939636,2.449576361263393,0.3701200451010759,2.1752082034757514,1.074104989492485,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,44.559
1267,-19.8503660833333,-43.9849882222222,839.062,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9051.TIF,0.0775843577885935,0.1687621315231464,0.1571188414299114,0.0957889297967953,0.1816099088107296,0000SET_000_DJI_9051.T,-0.4712815779433872,5.0165524894480775,0.0994171560927987,-0.242499118693114,0.0723028894459628,1.155876069082035,0.6096590894194281,0.4448673395939636,2.449576361263393,0.3701200451010759,2.1752082034757514,1.074104989492485,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,98.535
1270,-19.8503660833333,-43.9849882222222,839.062,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9051.TIF,0.0775843577885935,0.1687621315231464,0.1571188414299114,0.0957889297967953,0.1816099088107296,0000SET_000_DJI_9051.T,-0.4712815779433872,5.0165524894480775,0.0994171560927987,-0.242499118693114,0.0723028894459628,1.155876069082035,0.6096590894194281,0.4448673395939636,2.449576361263393,0.3701200451010759,2.1752082034757514,1.074104989492485,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,84.188
1271,-19.8503660833333,-43.9849882222222,839.062,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9051.TIF,0.0775843577885935,0.1687621315231464,0.1571188414299114,0.0957889297967953,0.1816099088107296,0000SET_000_DJI_9051.T,-0.4712815779433872,5.0165524894480775,0.0994171560927987,-0.242499118693114,0.0723028894459628,1.155876069082035,0.6096590894194281,0.4448673395939636,2.449576361263393,0.3701200451010759,2.1752082034757514,1.074104989492485,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,68.478
1272,-19.8503660833333,-43.9849882222222,839.062,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9051.TIF,0.0775843577885935,0.1687621315231464,0.1571188414299114,0.0957889297967953,0.1816099088107296,0000SET_000_DJI_9051.T,-0.4712815779433872,5.0165524894480775,0.0994171560927987,-0.242499118693114,0.0723028894459628,1.155876069082035,0.6096590894194281,0.4448673395939636,2.449576361263393,0.3701200451010759,2.1752082034757514,1.074104989492485,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,94.061
1294,-19.8504426666667,-43.9848460555556,839.192,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9061.TIF,0.0675478174262604,0.1688923765858127,0.1848333794942109,0.0856022165176255,0.1633492461931814,0000SET_000_DJI_9061.T,-0.6944396451687016,5.565277153615675,-0.090864979158038,-0.3669308494886236,-0.0617036340013086,0.8837648623867618,0.4631318041788368,0.5100395360097365,3.122386836156865,0.4286266114059162,2.50033802750454,0.9137547397985142,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,35.914
1297,-19.8504426666667,-43.9848460555556,839.192,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9061.TIF,0.0675478174262604,0.1688923765858127,0.1848333794942109,0.0856022165176255,0.1633492461931814,0000SET_000_DJI_9061.T,-0.6944396451687016,5.565277153615675,-0.090864979158038,-0.3669308494886236,-0.0617036340013086,0.8837648623867618,0.4631318041788368,0.5100395360097365,3.122386836156865,0.4286266114059162,2.50033802750454,0.9137547397985142,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,95.753
1300,-19.8504426666667,-43.9848460555556,839.192,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9061.TIF,0.0675478174262604,0.1688923765858127,0.1848333794942109,0.0856022165176255,0.1633492461931814,0000SET_000_DJI_9061.T,-0.6944396451687016,5.565277153615675,-0.090864979158038,-0.3669308494886236,-0.0617036340013086,0.8837648623867618,0.4631318041788368,0.5100395360097365,3.122386836156865,0.4286266114059162,2.50033802750454,0.9137547397985142,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,73.621
1301,-19.8504426666667,-43.9848460555556,839.192,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9061.TIF,0.0675478174262604,0.1688923765858127,0.1848333794942109,0.0856022165176255,0.1633492461931814,0000SET_000_DJI_9061.T,-0.6944396451687016,5.565277153615675,-0.090864979158038,-0.3669308494886236,-0.0617036340013086,0.8837648623867618,0.4631318041788368,0.5100395360097365,3.122386836156865,0.4286266114059162,2.50033802750454,0.9137547397985142,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,58.655
1302,-19.8504426666667,-43.9848460555556,839.192,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9061.TIF,0.0675478174262604,0.1688923765858127,0.1848333794942109,0.0856022165176255,0.1633492461931814,0000SET_000_DJI_9061.T,-0.6944396451687016,5.565277153615675,-0.090864979158038,-0.3669308494886236,-0.0617036340013086,0.8837648623867618,0.4631318041788368,0.5100395360097365,3.122386836156865,0.4286266114059162,2.50033802750454,0.9137547397985142,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,87.949
1324,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0703647295419766,0.1808051375084728,0.1847920791490503,0.1111867920233198,0.1503017008711711,0000SET_000_DJI_9071.T,-0.6328766493248095,5.661940907711467,-0.1373189335285651,-0.2486842619345783,-0.102927539495952,0.8133557540090243,0.601685919306305,0.7842429360371806,5.217791491989722,0.4397040507423344,2.5695421368828275,0.978424715718677,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,35.25
1327,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0703647295419766,0.1808051375084728,0.1847920791490503,0.1111867920233198,0.1503017008711711,0000SET_000_DJI_9071.T,-0.6328766493248095,5.661940907711467,-0.1373189335285651,-0.2486842619345783,-0.102927539495952,0.8133557540090243,0.601685919306305,0.7842429360371806,5.217791491989722,0.4397040507423344,2.5695421368828275,0.978424715718677,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,96.631
1330,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0703647295419766,0.1808051375084728,0.1847920791490503,0.1111867920233198,0.1503017008711711,0000SET_000_DJI_9071.T,-0.6328766493248095,5.661940907711467,-0.1373189335285651,-0.2486842619345783,-0.102927539495952,0.8133557540090243,0.601685919306305,0.7842429360371806,5.217791491989722,0.4397040507423344,2.5695421368828275,0.978424715718677,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,64.608
1331,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0703647295419766,0.1808051375084728,0.1847920791490503,0.1111867920233198,0.1503017008711711,0000SET_000_DJI_9071.T,-0.6328766493248095,5.661940907711467,-0.1373189335285651,-0.2486842619345783,-0.102927539495952,0.8133557540090243,0.601685919306305,0.7842429360371806,5.217791491989722,0.4397040507423344,2.5695421368828275,0.978424715718677,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,52.437
1332,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0703647295419766,0.1808051375084728,0.1847920791490503,0.1111867920233198,0.1503017008711711,0000SET_000_DJI_9071.T,-0.6328766493248095,5.661940907711467,-0.1373189335285651,-0.2486842619345783,-0.102927539495952,0.8133557540090243,0.601685919306305,0.7842429360371806,5.217791491989722,0.4397040507423344,2.5695421368828275,0.978424715718677,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,84.988
1354,-19.8506076944444,-43.9845264722222,839.401,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9081.TIF,0.0688272918588339,0.1713986704885774,0.178176436167368,0.0835439009609128,0.1641023151922302,0000SET_000_DJI_9081.T,-0.6379812865340837,5.54702616712231,-0.0585870104863354,-0.3615788373376257,-0.0411188860518879,0.9210102004626616,0.4688829946202133,0.4199978147435762,2.559365565632568,0.4269787396310073,2.490271894470573,0.9619603701556586,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,43.541
1360,-19.8506076944444,-43.9845264722222,839.401,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9081.TIF,0.0688272918588339,0.1713986704885774,0.178176436167368,0.0835439009609128,0.1641023151922302,0000SET_000_DJI_9081.T,-0.6379812865340837,5.54702616712231,-0.0585870104863354,-0.3615788373376257,-0.0411188860518879,0.9210102004626616,0.4688829946202133,0.4199978147435762,2.559365565632568,0.4269787396310073,2.490271894470573,0.9619603701556586,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,61.09
1361,-19.8506076944444,-43.9845264722222,839.401,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9081.TIF,0.0688272918588339,0.1713986704885774,0.178176436167368,0.0835439009609128,0.1641023151922302,0000SET_000_DJI_9081.T,-0.6379812865340837,5.54702616712231,-0.0585870104863354,-0.3615788373376257,-0.0411188860518879,0.9210102004626616,0.4688829946202133,0.4199978147435762,2.559365565632568,0.4269787396310073,2.490271894470573,0.9619603701556586,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,53.29
1362,-19.8506076944444,-43.9845264722222,839.401,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9081.TIF,0.0688272918588339,0.1713986704885774,0.178176436167368,0.0835439009609128,0.1641023151922302,0000SET_000_DJI_9081.T,-0.6379812865340837,5.54702616712231,-0.0585870104863354,-0.3615788373376257,-0.0411188860518879,0.9210102004626616,0.4688829946202133,0.4199978147435762,2.559365565632568,0.4269787396310073,2.490271894470573,0.9619603701556586,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,86.507
