,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
1327,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0624879517488525,0.1612641961771713,0.1639622319278077,0.098631322161489,0.1338877879148606,0000SET_000_DJI_9071.T,-0.6292424641330274,5.697350488652455,-0.1344096326748568,-0.2487909880076587,-0.1009717710572359,0.8165770027686082,0.6015490335903466,0.7851605498100606,5.864317889166598,0.4414538378464008,2.580724630330561,0.9835447729704953,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,96.631
1330,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0624879517488525,0.1612641961771713,0.1639622319278077,0.098631322161489,0.1338877879148606,0000SET_000_DJI_9071.T,-0.6292424641330274,5.697350488652455,-0.1344096326748568,-0.2487909880076587,-0.1009717710572359,0.8165770027686082,0.6015490335903466,0.7851605498100606,5.864317889166598,0.4414538378464008,2.580724630330561,0.9835447729704953,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,64.608
1331,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0624879517488525,0.1612641961771713,0.1639622319278077,0.098631322161489,0.1338877879148606,0000SET_000_DJI_9071.T,-0.6292424641330274,5.697350488652455,-0.1344096326748568,-0.2487909880076587,-0.1009717710572359,0.8165770027686082,0.6015490335903466,0.7851605498100606,5.864317889166598,0.4414538378464008,2.580724630330561,0.9835447729704953,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,52.437
1332,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0624879517488525,0.1612641961771713,0.1639622319278077,0.098631322161489,0.1338877879148606,0000SET_000_DJI_9071.T,-0.6292424641330274,5.697350488652455,-0.1344096326748568,-0.2487909880076587,-0.1009717710572359,0.8165770027686082,0.6015490335903466,0.7851605498100606,5.864317889166598,0.4414538378464008,2.580724630330561,0.9835447729704953,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,84.988
1354,-19.8506076944444,-43.9845264722222,839.401,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9081.TIF,0.0611070667014713,0.1525354081706592,0.1583470097810632,0.0742846401934038,0.1462943364819879,0000SET_000_DJI_9081.T,-0.637490955351155,5.575048155326623,-0.0564151548342111,-0.3613539670843835,-0.0395634848877935,0.9238844275257246,0.4691256266607918,0.4246904541854325,2.902986297338458,0.4279502075788519,2.4961991534603727,0.9632983179256788,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,43.541
1360,-19.8506076944444,-43.9845264722222,839.401,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9081.TIF,0.0611070667014713,0.1525354081706592,0.1583470097810632,0.0742846401934038,0.1462943364819879,0000SET_000_DJI_9081.T,-0.637490955351155,5.575048155326623,-0.0564151548342111,-0.3613539670843835,-0.0395634848877935,0.9238844275257246,0.4691256266607918,0.4246904541854325,2.902986297338458,0.4279502075788519,2.4961991534603727,0.9632983179256788,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,61.09
1361,-19.8506076944444,-43.9845264722222,839.401,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9081.TIF,0.0611070667014713,0.1525354081706592,0.1583470097810632,0.0742846401934038,0.1462943364819879,0000SET_000_DJI_9081.T,-0.637490955351155,5.575048155326623,-0.0564151548342111,-0.3613539670843835,-0.0395634848877935,0.9238844275257246,0.4691256266607918,0.4246904541854325,2.902986297338458,0.4279502075788519,2.4961991534603727,0.9632983179256788,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,53.29
1362,-19.8506076944444,-43.9845264722222,839.401,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9081.TIF,0.0611070667014713,0.1525354081706592,0.1583470097810632,0.0742846401934038,0.1462943364819879,0000SET_000_DJI_9081.T,-0.637490955351155,5.575048155326623,-0.0564151548342111,-0.3613539670843835,-0.0395634848877935,0.9238844275257246,0.4691256266607918,0.4246904541854325,2.902986297338458,0.4279502075788519,2.4961991534603727,0.9632983179256788,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,86.507
1384,-19.8506977222222,-43.9843505833333,839.632,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9091.TIF,0.0614715171202235,0.1536410780461593,0.1605173542682866,0.0747049369801522,0.1472318624783629,0000SET_000_DJI_9091.T,-0.6446572648904881,5.57892020760057,-0.0617606411174937,-0.3648141374386172,-0.0431698638598349,0.9172332994741584,0.4654009986689124,0.4242781458208646,2.881700595774344,0.4284712424888257,2.499386467811984,0.9571617894309772,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,58.917
1390,-19.8506977222222,-43.9843505833333,839.632,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9091.TIF,0.0614715171202235,0.1536410780461593,0.1605173542682866,0.0747049369801522,0.1472318624783629,0000SET_000_DJI_9091.T,-0.6446572648904881,5.57892020760057,-0.0617606411174937,-0.3648141374386172,-0.0431698638598349,0.9172332994741584,0.4654009986689124,0.4242781458208646,2.881700595774344,0.4284712424888257,2.499386467811984,0.9571617894309772,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,63.502
1391,-19.8506977222222,-43.9843505833333,839.632,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9091.TIF,0.0614715171202235,0.1536410780461593,0.1605173542682866,0.0747049369801522,0.1472318624783629,0000SET_000_DJI_9091.T,-0.6446572648904881,5.57892020760057,-0.0617606411174937,-0.3648141374386172,-0.0431698638598349,0.9172332994741584,0.4654009986689124,0.4242781458208646,2.881700595774344,0.4284712424888257,2.499386467811984,0.9571617894309772,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,61.28
1392,-19.8506977222222,-43.9843505833333,839.632,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9091.TIF,0.0614715171202235,0.1536410780461593,0.1605173542682866,0.0747049369801522,0.1472318624783629,0000SET_000_DJI_9091.T,-0.6446572648904881,5.57892020760057,-0.0617606411174937,-0.3648141374386172,-0.0431698638598349,0.9172332994741584,0.4654009986689124,0.4242781458208646,2.881700595774344,0.4284712424888257,2.499386467811984,0.9571617894309772,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,92.713
1414,-19.8507623611111,-43.9842119166667,839.776,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9101.TIF,0.0616227016801691,0.1536798742808023,0.1609898474188153,0.0750296728914891,0.1473538615574322,0000SET_000_DJI_9101.T,-0.6465852877852021,5.570196346674226,-0.0633340581296851,-0.3642079028646058,-0.0442233308623576,0.915299094445943,0.4660522020143252,0.4272857510396369,2.899725507859184,0.4275711620715616,2.493884073412157,0.954593576829748,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,73.011
1420,-19.8507623611111,-43.9842119166667,839.776,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9101.TIF,0.0616227016801691,0.1536798742808023,0.1609898474188153,0.0750296728914891,0.1473538615574322,0000SET_000_DJI_9101.T,-0.6465852877852021,5.570196346674226,-0.0633340581296851,-0.3642079028646058,-0.0442233308623576,0.915299094445943,0.4660522020143252,0.4272857510396369,2.899725507859184,0.4275711620715616,2.493884073412157,0.954593576829748,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,69.209
1421,-19.8507623611111,-43.9842119166667,839.776,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9101.TIF,0.0616227016801691,0.1536798742808023,0.1609898474188153,0.0750296728914891,0.1473538615574322,0000SET_000_DJI_9101.T,-0.6465852877852021,5.570196346674226,-0.0633340581296851,-0.3642079028646058,-0.0442233308623576,0.915299094445943,0.4660522020143252,0.4272857510396369,2.899725507859184,0.4275711620715616,2.493884073412157,0.954593576829748,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,71.606
1444,-19.8508260555556,-43.9840737777778,839.886,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9111.TIF,0.0619088164037508,0.1547384184395649,0.1618309837029188,0.0754254315307727,0.1476667658156124,0000SET_000_DJI_9111.T,-0.6457489245839351,5.577892541467313,-0.0653791768796416,-0.3641863680989988,-0.0457651724748916,0.91247524075298,0.4660753448130484,0.4274451623536119,2.894660555424851,0.4284827457084814,2.499456901750587,0.956173007782156,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,87.766
1450,-19.8508260555556,-43.9840737777778,839.886,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9111.TIF,0.0619088164037508,0.1547384184395649,0.1618309837029188,0.0754254315307727,0.1476667658156124,0000SET_000_DJI_9111.T,-0.6457489245839351,5.577892541467313,-0.0653791768796416,-0.3641863680989988,-0.0457651724748916,0.91247524075298,0.4660753448130484,0.4274451623536119,2.894660555424851,0.4284827457084814,2.499456901750587,0.956173007782156,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,77.804
1451,-19.8508260555556,-43.9840737777778,839.886,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9111.TIF,0.0619088164037508,0.1547384184395649,0.1618309837029188,0.0754254315307727,0.1476667658156124,0000SET_000_DJI_9111.T,-0.6457489245839351,5.577892541467313,-0.0653791768796416,-0.3641863680989988,-0.0457651724748916,0.91247524075298,0.4660753448130484,0.4274451623536119,2.894660555424851,0.4284827457084814,2.499456901750587,0.956173007782156,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,83.772
1483,-19.8514709444444,-43.983569,836.33,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9121.TIF,0.0570460043454844,0.1554688783536996,0.1496678851690262,0.0660945856459628,0.1346660415818352,0000SET_000_DJI_9121.T,-0.5957583395747046,5.918004446055311,-0.070591967003206,-0.3873393700368098,-0.0527613561934728,0.89976578094727,0.4416083354910735,0.3231822293074253,2.399879178976466,0.4631340297589102,2.7253245891183275,1.038759104387171,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,51.487
1513,-19.8518141111111,-43.9834405833333,836.644,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9131.TIF,0.0563386259334295,0.1543590369923794,0.1544503485926891,0.0685539963874832,0.1411168196367396,0000SET_000_DJI_9131.T,-0.635607247692944,5.940085479949913,-0.0632827567747845,-0.3851779310077707,-0.0451116713531578,0.9136710983339236,0.4438578288241442,0.4463200474922804,3.162770027280869,0.4652183118588504,2.7398438359993404,0.9994087964116514,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,21.36
1543,-19.8520639166667,-43.9834188333333,836.532,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9141.TIF,0.0578801362980973,0.1527611498431169,0.151389228740714,0.0687073737603671,0.1366998725658036,0000SET_000_DJI_9141.T,-0.6121261363812001,5.794396001757727,-0.069736358166094,-0.3756616596566536,-0.0509889340078901,0.9029696082270884,0.4538458537102595,0.3721798682334871,2.7226058170195437,0.4504388255653321,2.6392672791293794,1.0090622107914466,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,23.977
1573,-19.8526466944444,-43.9833986111111,836.386,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9151.TIF,0.0555197298120672,0.1472936964067791,0.1489608428462611,0.0640718763882563,0.1359055070518617,0000SET_000_DJI_9151.T,-0.6343863676021734,5.820671189840944,-0.0643711614058135,-0.3984785377712549,-0.0458296874975524,0.9123572641981256,0.4301256300918177,0.3267363131125217,2.4041432919111863,0.4525043943376953,2.652997356171659,0.9888081565086028,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,82.134
1633,-19.8525426111111,-43.9841379444444,850.286,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9171.TIF,0.0565427697389294,0.1459681789695859,0.1548685034599701,0.0698027568863394,0.1448573135003819,0000SET_000_DJI_9171.T,-0.6736107445824063,5.714560412395458,-0.0494353022561651,-0.3786231778933803,-0.0334011599705223,0.9353568366974252,0.4507227443079269,0.4866692154906623,3.359645458904492,0.4415830837836387,2.58155339123912,0.9425297959782716,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,88.026
1651,-19.8511765277778,-43.9877666111111,852.211,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9181.TIF,0.058530363150583,0.1519035989279877,0.1637114654686843,0.0722320214092828,0.1401784311682023,0000SET_000_DJI_9181.T,-0.6924200812909249,5.729101258098257,-0.1118309709518055,-0.3877176067450245,-0.0774393441865599,0.8562529861112048,0.4412154103104023,0.4543006300049236,3.240873979105966,0.4437175200006047,2.5952956850306954,0.9278739182567804,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,70.821
1681,-19.8511663055556,-43.9878009722222,851.796,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9191.TIF,0.058099093249085,0.1505928194261699,0.1631028608822029,0.071630636927338,0.1392181765213828,0000SET_000_DJI_9191.T,-0.6972694185103386,5.725480638270104,-0.1144494966510131,-0.3896854296828314,-0.0790043741776893,0.8535606044453736,0.4391746198680812,0.4526631252587932,3.2514656962862016,0.4432070461734385,2.59199947889964,0.923299681021119,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,69.651
1711,-19.8511363055556,-43.9879860555556,851.942,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9201.TIF,0.0574523228460885,0.1472487696079465,0.154298781004729,0.0667522471067771,0.1371726572533503,0000SET_000_DJI_9201.T,-0.657706399968547,5.684703131058222,-0.083664056434991,-0.3960467166603281,-0.0587574681544426,0.8890067462629285,0.4326168144175504,0.3326392409385894,2.424967537985527,0.4386710675812417,2.562973302270433,0.9543093513061104,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,69.404
1741,-19.8511061388889,-43.9881932777778,852.111,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9211.TIF,0.0587890550666658,0.1526239263217558,0.1590601165926477,0.0698313302317344,0.1432043462236154,0000SET_000_DJI_9211.T,-0.6569812737918587,5.729608062717713,-0.0749990386820243,-0.3898301469926679,-0.052456614387615,0.9003158635320324,0.4390247645207764,0.3851837609843405,2.6897490972995417,0.4438463080121391,2.5961282444271787,0.9595361149685628,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,75.775
1771,-19.8510652777778,-43.9883711111111,851.937,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9221.TIF,0.0582902636663551,0.1518058480845209,0.158668252753535,0.0694049483743396,0.1430356803818424,0000SET_000_DJI_9221.T,-0.6612261013244527,5.742863678541526,-0.0744067667003238,-0.3913800654253448,-0.0518142810046766,0.9014763690883064,0.4374217725971228,0.3929660924297493,2.747329137601909,0.4451085916766182,2.604308825114178,0.956749982747502,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,84.293
1801,-19.8510054722222,-43.9885309444444,851.871,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9231.TIF,0.0586571296001291,0.1527267711935397,0.1532776085592926,0.0709019875936668,0.1379466055400503,0000SET_000_DJI_9231.T,-0.6195408848083205,5.74100582382818,-0.0725268242362829,-0.3674536950696454,-0.0526432977651114,0.8999788477694589,0.4625723760965365,0.4061491552926642,2.9442489991154304,0.44501800392657,2.603720506521402,0.996406276357451,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,93.189
1832,-19.8508964166667,-43.9887144166667,852.023,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9241.TIF,0.0568182634572088,0.144988228857181,0.153787857007266,0.0679370555859971,0.1325063805434858,0000SET_000_DJI_9241.T,-0.6688101117889783,5.669947730705976,-0.1054548653004991,-0.3871951077448632,-0.074334281562365,0.8616179659569955,0.4417582565233826,0.3816802829645753,2.8804672001384564,0.4369035128097572,2.5517891613561035,0.9427807349596578,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,86.435
1862,-19.8506896944444,-43.9889857222222,852.31,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9251.TIF,0.0590474397212665,0.1506120192615998,0.1622077184174831,0.0692077642628596,0.1360512399132212,0000SET_000_DJI_9251.T,-0.684940545927057,5.662169498823286,-0.1247569684246845,-0.4018743822905124,-0.0876972100038653,0.8387470167298605,0.4266613508781111,0.3382627640826603,2.4862894619587266,0.4367300191679695,2.5506951693852264,0.9285132713226456,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,64.036
1892,-19.850586,-43.9891684444444,852.255,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9261.TIF,0.0560582832478341,0.1477544996465955,0.1507281669711895,0.0661100061770438,0.1378513142344392,0000SET_000_DJI_9261.T,-0.6407242009535425,5.794443649655945,-0.0631798092047063,-0.3902364586714151,-0.0446215118377554,0.914569035134544,0.4386041939306553,0.3738904982773861,2.7122737302418667,0.4499041477994928,2.6357300132323305,0.9802713229760012,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,60.988
1922,-19.8505845555556,-43.9891799444444,851.962,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9271.TIF,0.0559495467469166,0.1467392162421636,0.1496766889046351,0.0659782319512418,0.1371414128377284,0000SET_000_DJI_9271.T,-0.6387327434204138,5.776029884594764,-0.0618449482943562,-0.3881129010236187,-0.043704619725036,0.9162509796372272,0.4408049939779142,0.3725764261411957,2.7167317182450503,0.4479265064148537,2.6227060767074124,0.9803745480744628,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,61.529
1952,-19.8505884722222,-43.9892421944444,852.15,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9281.TIF,0.0553294996241695,0.1451915951990629,0.1549769560892437,0.0685034133320413,0.1349905211145783,0000SET_000_DJI_9281.T,-0.6863169753624784,5.779859301924774,-0.0996724808044972,-0.3869402175284143,-0.0689264712284152,0.871036085112188,0.4420232211335568,0.4691904176936138,3.475728620199716,0.4481428532699292,2.62412630125502,0.936859252258472,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,65.782
1982,-19.8505968888889,-43.9894337222222,852.287,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9291.TIF,0.056583018594594,0.1508571615926141,0.1523673451380973,0.0670113496190094,0.1320867573343767,0000SET_000_DJI_9291.T,-0.6349339039147934,5.836288119058564,-0.09776595732523,-0.3890806060889047,-0.0712965206950499,0.8668967567470615,0.439801255041059,0.3632784281215248,2.750301661217165,0.4544642359688499,2.6661207786292818,0.990088535413448,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,80.531
2102,-19.8507131944444,-43.9894691944444,840.378,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9331.TIF,0.0536648949193737,0.1456118795591539,0.153093742318684,0.0667147863239611,0.133000136381948,0000SET_000_DJI_9331.T,-0.6828347226911384,5.911141193194696,-0.1008326534254554,-0.3929736326798945,-0.0702343091994705,0.8687496586574478,0.4357773564976015,0.4847821286164341,3.6449746729901342,0.4614034168326406,2.7133544149843507,0.951128879298308,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,92.022
2132,-19.85044825,-43.9889786666667,844.849,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9341.TIF,0.0539708883228763,0.145780400588508,0.1460756745800913,0.0629457050382379,0.1322435371162041,0000SET_000_DJI_9341.T,-0.6318050018067771,5.893111579094105,-0.069246799553937,-0.3977103667273071,-0.0496988238058857,0.9053084128918176,0.430911616319291,0.3493609632083575,2.641799900598315,0.459619123190545,2.701093221152652,0.9979786231182428,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,38.114
2161,-19.8503934722222,-43.9886752222222,850.387,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9351.TIF,0.0539612796485452,0.1463119131832216,0.1516555626596417,0.0663021314649155,0.1396380015965316,0000SET_000_DJI_9351.T,-0.6677124294640121,5.907569842646775,-0.060005839489487,-0.3916054972849406,-0.0412558413152631,0.9207575320525438,0.4371889187719172,0.4816582817969739,3.4493352546584823,0.4611232897867297,2.71142408290101,0.9647645666093186,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,94.006
