,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
59,-19.8495777777778,-43.9916526666667,840.023,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8641.TIF,0.0776111334780846,0.1839625508595329,0.1911234581326306,0.0876534810222157,0.1689822591236592,0000SET_000_DJI_8641.T,7660461416.251382,1054170.548225182,60046923513047.41,inf,1.3776546222765527e+19,-0.6170403928635447,5.341187689653244,-0.0846461258709549,-0.3711568733916783,-0.0614852748733599,0.8841523734171529,0.4586223055957283,0.2494498027840262,1.4761892998571042,0.4065830156071003,2.3703113537374016,0.962532557002352,2022-06-15,12:09:47,-19.84977,-43.99191,A3,,,,não mensurado,,,0,,,,,,,,,,,,,,,,,4674,,149,34.369
60,-19.8493244722222,-43.99186375,840.176,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8651.TIF,0.0740016365421156,0.1841014620713734,0.1927980136988455,0.0865622722660551,0.1650363985080015,0000SET_000_DJI_8651.T,15311325620.7147,1885605.5312675803,506850144833117.4,inf,6.621122153899095e+18,-0.6452766633144625,5.531678216707022,-0.1075601778513213,-0.3802821903115394,-0.0775822957317932,0.8560067364894733,0.4489790667722706,0.3236095920347253,1.9608376998061767,0.4265730482148646,2.487802576725423,0.9548929397112136,2022-06-15,12:13:36,-19.84865,-43.99236,A2,,,,,,0.3,30,12.13,5.53,347.5,0.158,34.13,11.04,4.81,156.7,0.225,0.19,385.5,251.0,22.49,7.04,19.837,0.262,4674,697.2,120,91.206
89,-19.8493244722222,-43.99186375,840.176,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8651.TIF,0.0740016365421156,0.1841014620713734,0.1927980136988455,0.0865622722660551,0.1650363985080015,0000SET_000_DJI_8651.T,15311325620.7147,1885605.5312675803,506850144833117.4,inf,6.621122153899095e+18,-0.6452766633144625,5.531678216707022,-0.1075601778513213,-0.3802821903115394,-0.0775822957317932,0.8560067364894733,0.4489790667722706,0.3236095920347253,1.9608376998061767,0.4265730482148646,2.487802576725423,0.9548929397112136,2022-06-15,12:09:47,-19.84977,-43.99191,A3,,,,não mensurado,,,0,,,,,,,,,,,,,,,,,4674,,149,49.776
90,-19.8490206944444,-43.9921163055556,840.469,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8661.TIF,0.0743940078470274,0.1812531493955387,0.1961169651269514,0.0845773116843607,0.1661142416952409,0000SET_000_DJI_8661.T,61098226212.10591,2826424.122771818,1365419149988963.5,inf,3.860792987572616e+19,-0.6715632676500133,5.451903623885021,-0.1173598946114741,-0.3973706008889156,-0.0828275501023794,0.84701617520805,0.431259537539813,0.2688460975795391,1.618440988779119,0.4179946403515841,2.436394471020304,0.9242094342945242,2022-06-15,12:13:36,-19.84865,-43.99236,A2,,,,,,0.3,30,12.13,5.53,347.5,0.158,34.13,11.04,4.81,156.7,0.225,0.19,385.5,251.0,22.49,7.04,19.837,0.262,4674,697.2,120,48.463
119,-19.8490206944444,-43.9921163055556,840.469,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8661.TIF,0.0743940078470274,0.1812531493955387,0.1961169651269514,0.0845773116843607,0.1661142416952409,0000SET_000_DJI_8661.T,61098226212.10591,2826424.122771818,1365419149988963.5,inf,3.860792987572616e+19,-0.6715632676500133,5.451903623885021,-0.1173598946114741,-0.3973706008889156,-0.0828275501023794,0.84701617520805,0.431259537539813,0.2688460975795391,1.618440988779119,0.4179946403515841,2.436394471020304,0.9242094342945242,2022-06-15,12:09:47,-19.84977,-43.99191,A3,,,,não mensurado,,,0,,,,,,,,,,,,,,,,,4674,,149,86.068
120,-19.8487194722222,-43.9923663055556,840.212,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8671.TIF,0.072960069723197,0.1770731835790441,0.1935740121730399,0.0833826598800194,0.1658175088417204,0000SET_000_DJI_8671.T,45570233692.79185,1978194.6732128416,1084196228457208.6,inf,4.841633131789246e+19,-0.6811530690981323,5.44039494678147,-0.1110112473630351,-0.397864949330089,-0.0772319370611404,0.8566103836990918,0.4307533792577584,0.2840828796084633,1.7132260736086202,0.4163970691130222,2.426987587194496,0.9147570047819986,2022-06-15,12:13:36,-19.84865,-43.99236,A2,,,,,,0.3,30,12.13,5.53,347.5,0.158,34.13,11.04,4.81,156.7,0.225,0.19,385.5,251.0,22.49,7.04,19.837,0.262,4674,697.2,120,7.753
363,-19.8474663333333,-43.9926246111111,849.774,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8751.TIF,0.0840189683851297,0.1732017598883016,0.155428549408912,0.0831585635429944,0.1640648556530592,0000SET_000_DJI_8751.T,7768287.483350489,12666.61460429693,261503082.7613091,inf,2.459230170457112e+17,-0.4122913131473638,4.8007811038630654,0.0335754676620253,-0.3029081704026719,0.0270312504337047,1.0555644781926532,0.5350275985926833,-0.0202038475534284,-0.1231454931222604,0.3467169699028634,2.0614602061569247,1.1143497159754778,2022-06-15,12:15:40,-19.847638,-43.991933,P0,,,,,,0.3,30,16.39,8.21,336.2,0.19,33.09,10.7,4.74,155.9,0.27,0.18,372.2,242.0,28.44,7.1,19.934,0.359,4674,697.0,123,74.812
396,-19.8467175833333,-43.9928913888889,851.606,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8761.TIF,0.0699791266080453,0.1769077324992681,0.1848003213554543,0.0850067189289577,0.164644485542635,0000SET_000_DJI_8761.T,3378937433.942333,601636.624499821,193547867961280.56,inf,5.619296647287839e+18,-0.6490456529246624,5.60121965681659,-0.0816399701697295,-0.3698702684752075,-0.0576795975070748,0.890931814052149,0.4599922679000729,0.4159248058545946,2.5261994319687684,0.4331077250439828,2.5280071511914173,0.9572912601109324,2022-06-15,12:19:27,-19.84618,-43.9923,A0,,,,,,0.25,25,17.2,9.74,329.4,0.064,30.83,9.97,6.82,153.3,0.091,0.17,359.8,234.0,32.92,7.3,20.57,0.108,4674,697.0,126,86.018
426,-19.8463896944444,-43.9925185277778,851.035,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8771.TIF,0.0742571918130421,0.182183061754676,0.1902185116674589,0.0873224451585556,0.1690681967325049,0000SET_000_DJI_8771.T,6729640014.328309,918285.7933160888,183979035252259.56,inf,1.6963079948990083e+19,-0.6365098859221499,5.478499811017418,-0.0824765794008577,-0.3707419174655618,-0.0588675128816876,0.8888104278098384,0.459063864989193,0.3406554539199409,2.014899670686834,0.4208616566241771,2.4534062938086816,0.9577567406960342,2022-06-15,12:19:27,-19.84618,-43.9923,A0,,,,,,0.25,25,17.2,9.74,329.4,0.064,30.83,9.97,6.82,153.3,0.091,0.17,359.8,234.0,32.92,7.3,20.57,0.108,4674,697.0,126,32.651
456,-19.8462485,-43.9923386388889,851.191,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8781.TIF,0.0736545719185974,0.1796998280264634,0.1968062586195102,0.0866085173663841,0.1674684562482557,0000SET_000_DJI_8781.T,40479788232.93859,2780551.140870494,2482341464557344.0,inf,2.726612183276569e+19,-0.6853188901370398,5.458727171643373,-0.1157974851734026,-0.3888214397777577,-0.0805375755544941,0.8509305416553145,0.4400699346346816,0.3400750471518481,2.0306812086911457,0.4185648882784811,2.4397647470555746,0.9130798445484448,2022-06-15,12:19:27,-19.84618,-43.9923,A0,,,,,,0.25,25,17.2,9.74,329.4,0.064,30.83,9.97,6.82,153.3,0.091,0.17,359.8,234.0,32.92,7.3,20.57,0.108,4674,697.0,126,8.623
