Latitude,Longitude,Altitude,Gimbal Degree,DateTime,Image Index
-19.8467000555556,-43.9895470833333,848.964,89.9,2022:06:15 09:37:27, _Campo20220615-Pampulha_0000SET_000_DJI_8851.TIF
-19.8468846111111,-43.9893437222222,849.156,90.0,2022:06:15 09:37:29, _Campo20220615-Pampulha_0000SET_000_DJI_8861.TIF
-19.8471166666667,-43.98909525,849.508,89.9,2022:06:15 09:37:33, _Campo20220615-Pampulha_0000SET_000_DJI_8871.TIF
-19.8473135555556,-43.9888801388889,849.466,89.9,2022:06:15 09:37:36, _Campo20220615-Pampulha_0000SET_000_DJI_8881.TIF
-19.8474784444444,-43.9887118888889,849.143,90.0,2022:06:15 09:37:38, _Campo20220615-Pampulha_0000SET_000_DJI_8891.TIF
-19.8476248333333,-43.9885735277778,848.988,90.0,2022:06:15 09:37:40, _Campo20220615-Pampulha_0000SET_000_DJI_8901.TIF
-19.84777775,-43.9884214166667,849.022,89.9,2022:06:15 09:37:42, _Campo20220615-Pampulha_0000SET_000_DJI_8911.TIF
-19.8478941111111,-43.9882913888889,849.146,89.9,2022:06:15 09:37:43, _Campo20220615-Pampulha_0000SET_000_DJI_8921.TIF
-19.8481199166667,-43.9880038055556,849.406,89.9,2022:06:15 09:37:46, _Campo20220615-Pampulha_0000SET_000_DJI_8931.TIF
-19.8482981666667,-43.9877936944444,849.253,90.0,2022:06:15 09:37:49, _Campo20220615-Pampulha_0000SET_000_DJI_8941.TIF
-19.84848825,-43.9875781666667,849.172,89.9,2022:06:15 09:37:52, _Campo20220615-Pampulha_0000SET_000_DJI_8951.TIF
-19.8486711388889,-43.9873713333333,849.614,90.0,2022:06:15 09:37:54, _Campo20220615-Pampulha_0000SET_000_DJI_8961.TIF
-19.8489436111111,-43.9870766944444,849.092,89.9,2022:06:15 09:37:58, _Campo20220615-Pampulha_0000SET_000_DJI_8971.TIF
-19.84912275,-43.9868888055556,849.119,89.9,2022:06:15 09:38:01, _Campo20220615-Pampulha_0000SET_000_DJI_8981.TIF
-19.8493644166667,-43.9866101666667,849.037,89.9,2022:06:15 09:38:05, _Campo20220615-Pampulha_0000SET_000_DJI_8991.TIF
-19.8495788055556,-43.9863127222222,849.307,89.9,2022:06:15 09:38:09, _Campo20220615-Pampulha_0000SET_000_DJI_9001.TIF
-19.8497888333333,-43.9860052222222,849.101,90.0,2022:06:15 09:38:13, _Campo20220615-Pampulha_0000SET_000_DJI_9011.TIF
-19.8499075,-43.9858076944444,849.064,90.0,2022:06:15 09:38:15, _Campo20220615-Pampulha_0000SET_000_DJI_9021.TIF
-19.8500220277778,-43.9856040833333,848.958,89.9,2022:06:15 09:38:18, _Campo20220615-Pampulha_0000SET_000_DJI_9031.TIF
-19.8502345277778,-43.98522525,839.304,90.0,2022:06:15 09:38:23, _Campo20220615-Pampulha_0000SET_000_DJI_9041.TIF
-19.8503660833333,-43.9849882222222,839.062,90.0,2022:06:15 09:38:26, _Campo20220615-Pampulha_0000SET_000_DJI_9051.TIF
-19.8504426666667,-43.9848460555556,839.192,90.0,2022:06:15 09:38:28, _Campo20220615-Pampulha_0000SET_000_DJI_9061.TIF
-19.8505309722222,-43.9846769722222,839.298,90.0,2022:06:15 09:38:30, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF
-19.8506076944444,-43.9845264722222,839.401,89.9,2022:06:15 09:38:32, _Campo20220615-Pampulha_0000SET_000_DJI_9081.TIF
-19.8506977222222,-43.9843505833333,839.632,90.0,2022:06:15 09:38:34, _Campo20220615-Pampulha_0000SET_000_DJI_9091.TIF
-19.8507623611111,-43.9842119166667,839.776,89.9,2022:06:15 09:38:36, _Campo20220615-Pampulha_0000SET_000_DJI_9101.TIF
-19.8508260555556,-43.9840737777778,839.886,90.0,2022:06:15 09:38:37, _Campo20220615-Pampulha_0000SET_000_DJI_9111.TIF
-19.8514709444444,-43.983569,836.33,89.9,2022:06:15 09:38:51, _Campo20220615-Pampulha_0000SET_000_DJI_9121.TIF
-19.8518141111111,-43.9834405833333,836.644,90.0,2022:06:15 09:38:57, _Campo20220615-Pampulha_0000SET_000_DJI_9131.TIF
-19.8520639166667,-43.9834188333333,836.532,90.0,2022:06:15 09:39:00, _Campo20220615-Pampulha_0000SET_000_DJI_9141.TIF
-19.8526466944444,-43.9833986111111,836.386,89.9,2022:06:15 09:39:10, _Campo20220615-Pampulha_0000SET_000_DJI_9151.TIF
-19.852848,-43.9833893611111,836.588,89.9,2022:06:15 09:39:12, _Campo20220615-Pampulha_0000SET_000_DJI_9161.TIF
-19.8525426111111,-43.9841379444444,850.286,90.0,2022:06:15 09:39:28, _Campo20220615-Pampulha_0000SET_000_DJI_9171.TIF
-19.8511765277778,-43.9877666111111,852.211,89.9,2022:06:15 09:40:15, _Campo20220615-Pampulha_0000SET_000_DJI_9181.TIF
-19.8511663055556,-43.9878009722222,851.796,90.0,2022:06:15 09:40:21, _Campo20220615-Pampulha_0000SET_000_DJI_9191.TIF
-19.8511363055556,-43.9879860555556,851.942,89.9,2022:06:15 09:40:28, _Campo20220615-Pampulha_0000SET_000_DJI_9201.TIF
-19.8511061388889,-43.9881932777778,852.111,90.0,2022:06:15 09:40:31, _Campo20220615-Pampulha_0000SET_000_DJI_9211.TIF
-19.8510652777778,-43.9883711111111,851.937,89.9,2022:06:15 09:40:33, _Campo20220615-Pampulha_0000SET_000_DJI_9221.TIF
-19.8510054722222,-43.9885309444444,851.871,90.0,2022:06:15 09:40:35, _Campo20220615-Pampulha_0000SET_000_DJI_9231.TIF
-19.8508964166667,-43.9887144166667,852.023,89.9,2022:06:15 09:40:37, _Campo20220615-Pampulha_0000SET_000_DJI_9241.TIF
-19.8506896944444,-43.9889857222222,852.31,89.9,2022:06:15 09:40:40, _Campo20220615-Pampulha_0000SET_000_DJI_9251.TIF
-19.850586,-43.9891684444444,852.255,89.9,2022:06:15 09:40:43, _Campo20220615-Pampulha_0000SET_000_DJI_9261.TIF
-19.8505845555556,-43.9891799444444,851.962,89.9,2022:06:15 09:40:45, _Campo20220615-Pampulha_0000SET_000_DJI_9271.TIF
-19.8505884722222,-43.9892421944444,852.15,89.9,2022:06:15 09:40:48, _Campo20220615-Pampulha_0000SET_000_DJI_9281.TIF
-19.8505968888889,-43.9894337222222,852.287,90.0,2022:06:15 09:40:50, _Campo20220615-Pampulha_0000SET_000_DJI_9291.TIF
-19.8506125,-43.9898098611111,851.891,89.9,2022:06:15 09:40:57, _Campo20220615-Pampulha_0000SET_000_DJI_9301.TIF
-19.8507186944444,-43.9898081944444,850.968,89.9,2022:06:15 09:41:10, _Campo20220615-Pampulha_0000SET_000_DJI_9311.TIF
-19.8508465555556,-43.9898043055556,851.341,90.0,2022:06:15 09:41:11, _Campo20220615-Pampulha_0000SET_000_DJI_9321.TIF
-19.8507131944444,-43.9894691944444,840.378,89.9,2022:06:15 09:42:04, _Campo20220615-Pampulha_0000SET_000_DJI_9331.TIF
-19.85044825,-43.9889786666667,844.849,89.9,2022:06:15 09:42:10, _Campo20220615-Pampulha_0000SET_000_DJI_9341.TIF
-19.8503934722222,-43.9886752222222,850.387,89.9,2022:06:15 09:42:13, _Campo20220615-Pampulha_0000SET_000_DJI_9351.TIF
-19.8503989166667,-43.9882555555556,850.308,89.9,2022:06:15 09:42:18, _Campo20220615-Pampulha_0000SET_000_DJI_9361.TIF
-19.8504045277778,-43.9877568888889,849.849,89.9,2022:06:15 09:42:23, _Campo20220615-Pampulha_0000SET_000_DJI_9371.TIF
-19.8503926388889,-43.9875080277778,849.942,89.9,2022:06:15 09:42:26, _Campo20220615-Pampulha_0000SET_000_DJI_9381.TIF
-19.8503868611111,-43.9872815555556,850.08,89.9,2022:06:15 09:42:28, _Campo20220615-Pampulha_0000SET_000_DJI_9391.TIF
-19.8503902777778,-43.9870074166667,849.956,89.9,2022:06:15 09:42:31, _Campo20220615-Pampulha_0000SET_000_DJI_9401.TIF
-19.8503969444444,-43.9867780555556,849.663,89.9,2022:06:15 09:42:34, _Campo20220615-Pampulha_0000SET_000_DJI_9411.TIF
-19.8504050555556,-43.98651875,849.53,89.9,2022:06:15 09:42:37, _Campo20220615-Pampulha_0000SET_000_DJI_9421.TIF
-19.8504135,-43.986248,849.321,89.9,2022:06:15 09:42:40, _Campo20220615-Pampulha_0000SET_000_DJI_9431.TIF
-19.8504235833333,-43.9859257777778,849.542,89.9,2022:06:15 09:42:43, _Campo20220615-Pampulha_0000SET_000_DJI_9441.TIF
-19.8504476111111,-43.9855361944444,849.459,89.9,2022:06:15 09:42:48, _Campo20220615-Pampulha_0000SET_000_DJI_9451.TIF
-19.8504903055556,-43.9852596388889,849.566,89.9,2022:06:15 09:42:51, _Campo20220615-Pampulha_0000SET_000_DJI_9461.TIF
-19.8505552777778,-43.9850299444444,850.156,89.9,2022:06:15 09:42:53, _Campo20220615-Pampulha_0000SET_000_DJI_9471.TIF
-19.8506538888889,-43.9848874166667,849.74,89.9,2022:06:15 09:42:58, _Campo20220615-Pampulha_0000SET_000_DJI_9481.TIF
-19.8507889166667,-43.9848011388889,849.639,89.9,2022:06:15 09:43:00, _Campo20220615-Pampulha_0000SET_000_DJI_9491.TIF
-19.8508904166667,-43.9847459166667,849.672,89.8,2022:06:15 09:43:01, _Campo20220615-Pampulha_0000SET_000_DJI_9501.TIF
-19.8509219166667,-43.9847264166667,849.563,89.9,2022:06:15 09:43:03, _Campo20220615-Pampulha_0000SET_000_DJI_9511.TIF
-19.8509073333333,-43.9846930555556,849.505,89.9,2022:06:15 09:43:05, _Campo20220615-Pampulha_0000SET_000_DJI_9521.TIF
-19.8508396388889,-43.9845627777778,849.243,89.9,2022:06:15 09:43:07, _Campo20220615-Pampulha_0000SET_000_DJI_9531.TIF
-19.8507826388889,-43.984452,849.25,89.9,2022:06:15 09:43:09, _Campo20220615-Pampulha_0000SET_000_DJI_9541.TIF
-19.8507271111111,-43.9843512222222,849.106,89.9,2022:06:15 09:43:11, _Campo20220615-Pampulha_0000SET_000_DJI_9551.TIF
-19.8506698888889,-43.9842553333333,848.907,89.9,2022:06:15 09:43:12, _Campo20220615-Pampulha_0000SET_000_DJI_9561.TIF
-19.8506196666667,-43.9841358888889,849.009,89.9,2022:06:15 09:43:18, _Campo20220615-Pampulha_0000SET_000_DJI_9571.TIF
-19.8506530555556,-43.9839978333333,848.515,89.9,2022:06:15 09:43:21, _Campo20220615-Pampulha_0000SET_000_DJI_9581.TIF
-19.8507081111111,-43.9838597222222,848.459,89.9,2022:06:15 09:43:23, _Campo20220615-Pampulha_0000SET_000_DJI_9591.TIF
-19.850771,-43.98372475,848.275,89.9,2022:06:15 09:43:25, _Campo20220615-Pampulha_0000SET_000_DJI_9601.TIF
-19.8508426111111,-43.9835957777778,848.089,89.9,2022:06:15 09:43:27, _Campo20220615-Pampulha_0000SET_000_DJI_9611.TIF
-19.8509142222222,-43.9834736944444,847.942,89.9,2022:06:15 09:43:28, _Campo20220615-Pampulha_0000SET_000_DJI_9621.TIF
-19.8509801666667,-43.9833602777778,847.654,89.9,2022:06:15 09:43:30, _Campo20220615-Pampulha_0000SET_000_DJI_9631.TIF
-19.8510501666667,-43.9832458888889,847.512,89.9,2022:06:15 09:43:32, _Campo20220615-Pampulha_0000SET_000_DJI_9641.TIF
-19.8511572777778,-43.9830726388889,847.531,89.9,2022:06:15 09:43:34, _Campo20220615-Pampulha_0000SET_000_DJI_9651.TIF
-19.8512557777778,-43.9829385277778,847.772,89.9,2022:06:15 09:43:36, _Campo20220615-Pampulha_0000SET_000_DJI_9661.TIF
-19.8513539166667,-43.9828286944444,848.179,89.9,2022:06:15 09:43:38, _Campo20220615-Pampulha_0000SET_000_DJI_9671.TIF
-19.85148125,-43.9827100555556,848.366,89.9,2022:06:15 09:43:40, _Campo20220615-Pampulha_0000SET_000_DJI_9681.TIF
-19.8516553611111,-43.9825797777778,848.034,89.9,2022:06:15 09:43:47, _Campo20220615-Pampulha_0000SET_000_DJI_9691.TIF
-19.8517607222222,-43.9825444444444,847.817,89.9,2022:06:15 09:43:50, _Campo20220615-Pampulha_0000SET_000_DJI_9701.TIF
-19.8519568055556,-43.9824962222222,848.244,89.9,2022:06:15 09:43:52, _Campo20220615-Pampulha_0000SET_000_DJI_9711.TIF
-19.8522863888889,-43.9825038055556,848.839,89.9,2022:06:15 09:43:55, _Campo20220615-Pampulha_0000SET_000_DJI_9721.TIF
-19.852599,-43.9826699722222,849.366,89.9,2022:06:15 09:43:59, _Campo20220615-Pampulha_0000SET_000_DJI_9731.TIF
-19.8530927777778,-43.98332825,848.7,89.9,2022:06:15 09:44:07, _Campo20220615-Pampulha_0000SET_000_DJI_9741.TIF
-19.8529997777778,-43.9834056944444,848.476,89.9,2022:06:15 09:44:12, _Campo20220615-Pampulha_0000SET_000_DJI_9751.TIF
-19.8528808888889,-43.9838702777778,848.752,89.9,2022:06:15 09:44:27, _Campo20220615-Pampulha_0000SET_000_DJI_9761.TIF
-19.8528708055556,-43.9840558611111,849.448,27.5,2022:06:15 09:44:38, _Campo20220615-Pampulha_0000SET_not90_DJI_9771.TIF
-19.8517827222222,-43.9878945277778,851.065,27.5,2022:06:15 09:45:21, _Campo20220615-Pampulha_0000SET_not90_DJI_9781.TIF
-19.8517507777778,-43.9881218333333,850.867,27.5,2022:06:15 09:45:23, _Campo20220615-Pampulha_0000SET_not90_DJI_9791.TIF
-19.8516916388889,-43.9885118055556,850.935,27.5,2022:06:15 09:45:26, _Campo20220615-Pampulha_0000SET_not90_DJI_9801.TIF
-19.8516231111111,-43.9889231944444,851.02,27.5,2022:06:15 09:45:30, _Campo20220615-Pampulha_0000SET_not90_DJI_9811.TIF
-19.8515631388889,-43.9892811388889,850.923,27.5,2022:06:15 09:45:33, _Campo20220615-Pampulha_0000SET_not90_DJI_9821.TIF
