,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
1384,-19.8506977222222,-43.9843505833333,839.632,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9091.TIF,0.0653700065171765,0.1629123422956486,0.1704608243149938,0.0792814468001663,0.1559289994804371,0000SET_000_DJI_9091.T,-0.6450758507117988,5.558132921550768,-0.0636572424899646,-0.3650938910248928,-0.0445229102598024,0.914749767913222,0.4651006887873689,0.4185514905133374,2.6842440592062484,0.427288120547812,2.4921573512898774,0.955717203353444,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,58.917
1390,-19.8506977222222,-43.9843505833333,839.632,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9091.TIF,0.0653700065171765,0.1629123422956486,0.1704608243149938,0.0792814468001663,0.1559289994804371,0000SET_000_DJI_9091.T,-0.6450758507117988,5.558132921550768,-0.0636572424899646,-0.3650938910248928,-0.0445229102598024,0.914749767913222,0.4651006887873689,0.4185514905133374,2.6842440592062484,0.427288120547812,2.4921573512898774,0.955717203353444,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,63.502
1391,-19.8506977222222,-43.9843505833333,839.632,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9091.TIF,0.0653700065171765,0.1629123422956486,0.1704608243149938,0.0792814468001663,0.1559289994804371,0000SET_000_DJI_9091.T,-0.6450758507117988,5.558132921550768,-0.0636572424899646,-0.3650938910248928,-0.0445229102598024,0.914749767913222,0.4651006887873689,0.4185514905133374,2.6842440592062484,0.427288120547812,2.4921573512898774,0.955717203353444,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,61.28
1392,-19.8506977222222,-43.9843505833333,839.632,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9091.TIF,0.0653700065171765,0.1629123422956486,0.1704608243149938,0.0792814468001663,0.1559289994804371,0000SET_000_DJI_9091.T,-0.6450758507117988,5.558132921550768,-0.0636572424899646,-0.3650938910248928,-0.0445229102598024,0.914749767913222,0.4651006887873689,0.4185514905133374,2.6842440592062484,0.427288120547812,2.4921573512898774,0.955717203353444,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,92.713
1414,-19.8507623611111,-43.9842119166667,839.776,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9101.TIF,0.0655318504215386,0.1636283480337038,0.1714142300315844,0.0798579555376522,0.1568659718570186,0000SET_000_DJI_9101.T,-0.6470906837502044,5.564967112091395,-0.0634851002601451,-0.3643709083300205,-0.0443165871437551,0.915128060418991,0.4658770483812093,0.4294239467155618,2.7375213478865668,0.4280695263550514,2.4969285466708486,0.954578555138357,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,73.011
1420,-19.8507623611111,-43.9842119166667,839.776,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9101.TIF,0.0655318504215386,0.1636283480337038,0.1714142300315844,0.0798579555376522,0.1568659718570186,0000SET_000_DJI_9101.T,-0.6470906837502044,5.564967112091395,-0.0634851002601451,-0.3643709083300205,-0.0443165871437551,0.915128060418991,0.4658770483812093,0.4294239467155618,2.7375213478865668,0.4280695263550514,2.4969285466708486,0.954578555138357,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,69.209
1421,-19.8507623611111,-43.9842119166667,839.776,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9101.TIF,0.0655318504215386,0.1636283480337038,0.1714142300315844,0.0798579555376522,0.1568659718570186,0000SET_000_DJI_9101.T,-0.6470906837502044,5.564967112091395,-0.0634851002601451,-0.3643709083300205,-0.0443165871437551,0.915128060418991,0.4658770483812093,0.4294239467155618,2.7375213478865668,0.4280695263550514,2.4969285466708486,0.954578555138357,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,71.606
1444,-19.8508260555556,-43.9840737777778,839.886,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9111.TIF,0.065933955516654,0.1645908274758451,0.1724577253134655,0.0804083628573548,0.157463487512269,0000SET_000_DJI_9111.T,-0.6472035618901342,5.563034269392476,-0.0650439297959751,-0.3640241485996651,-0.0454479348956459,0.9130555747854008,0.4662497009699136,0.4299028317958705,2.7301747128036524,0.4279664454229254,2.4962983971782453,0.9543836159074855,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,87.766
1450,-19.8508260555556,-43.9840737777778,839.886,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9111.TIF,0.065933955516654,0.1645908274758451,0.1724577253134655,0.0804083628573548,0.157463487512269,0000SET_000_DJI_9111.T,-0.6472035618901342,5.563034269392476,-0.0650439297959751,-0.3640241485996651,-0.0454479348956459,0.9130555747854008,0.4662497009699136,0.4299028317958705,2.7301747128036524,0.4279664454229254,2.4962983971782453,0.9543836159074855,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,77.804
1451,-19.8508260555556,-43.9840737777778,839.886,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9111.TIF,0.065933955516654,0.1645908274758451,0.1724577253134655,0.0804083628573548,0.157463487512269,0000SET_000_DJI_9111.T,-0.6472035618901342,5.563034269392476,-0.0650439297959751,-0.3640241485996651,-0.0454479348956459,0.9130555747854008,0.4662497009699136,0.4299028317958705,2.7301747128036524,0.4279664454229254,2.4962983971782453,0.9543836159074855,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,83.772
1483,-19.8514709444444,-43.983569,836.33,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9121.TIF,0.0606206445143638,0.1647039283405423,0.1587531735072626,0.0701429575198382,0.1427519592106156,0000SET_000_DJI_9121.T,-0.595811708813646,5.896662026509139,-0.0710140669253624,-0.3871197629676542,-0.0530711174048884,0.8992069642254114,0.441836569123006,0.3196832688709684,2.2394317432751247,0.4619260230139264,2.7169610230969483,1.0374843204819932,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,51.487
1513,-19.8518141111111,-43.9834405833333,836.644,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9131.TIF,0.0601632843072352,0.1644949788850219,0.1650092824990669,0.0732478433727623,0.1501495407481639,0000SET_000_DJI_9131.T,-0.6373811462361814,5.921702071604443,-0.0661437578113314,-0.3851361792035879,-0.0471500102640187,0.9099460253032308,0.4439013506599333,0.4458170990162442,2.969153930107481,0.4644017678018911,2.734142272635868,0.9968831837442362,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,21.36
1543,-19.8520639166667,-43.9834188333333,836.532,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9141.TIF,0.0616018344623757,0.1628200696258445,0.1615278216649169,0.0732037697476264,0.1459562000806451,0000SET_000_DJI_9141.T,-0.6137203320952265,5.789916578191265,-0.0693854802076297,-0.3762767993254901,-0.0506420512385422,0.9035978977257894,0.4531960438337659,0.3755137942109318,2.572784122931738,0.4510176293829141,2.643104236210521,1.0080001571717367,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,23.977
1573,-19.8526466944444,-43.9833986111111,836.386,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9151.TIF,0.0592061415368879,0.1565297048649326,0.1584535462739225,0.0683350919836567,0.144251819574229,0000SET_000_DJI_9151.T,-0.6340483732635532,5.797270368393282,-0.0658292394915305,-0.3973675885293344,-0.0469160057995721,0.9103729324230924,0.431262622961585,0.325485470967724,2.256369950330061,0.4511237467081568,2.6438085779903093,0.9878586408810056,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,82.134
1633,-19.8525426111111,-43.9841379444444,850.286,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9171.TIF,0.0603395766878396,0.1551700358662121,0.1650936906958305,0.0742457153380745,0.1536265154677191,0000SET_000_DJI_9171.T,-0.6750924134496565,5.68957861497625,-0.0532095765576828,-0.3795780095856275,-0.0359788146667647,0.9305414084585548,0.4497186720167593,0.4768689882039655,3.104079961405933,0.4400289066205258,2.571612934392428,0.939890768764133,2022-06-15,11:34:09,-19.851933,-43.983601,P3,,,,,,0.4,40,4.6,9.96,289.0,0.236,27.46,8.87,7.31,136.8,0.335,0.15,313.3,204.0,24.25,7.68,20.942,0.263,4674,697.6,133,88.026
1651,-19.8511765277778,-43.9877666111111,852.211,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9181.TIF,0.0620454965116572,0.1613250515082085,0.1738033088455609,0.0761509974738817,0.147922112327197,0000SET_000_DJI_9181.T,-0.6927492741461624,5.726773648053477,-0.115866647361505,-0.3906806520343728,-0.0804449844964734,0.8510891611312098,0.4381446934450964,0.4416068020008638,2.9854008643687404,0.4444612590005454,2.600108961621389,0.928204719344898,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,70.821
1681,-19.8511663055556,-43.9878009722222,851.796,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9191.TIF,0.0616077068742922,0.1598689363402284,0.1732064733904994,0.0755950685336021,0.1470028533154654,0000SET_000_DJI_9191.T,-0.6980641084563544,5.720399539591062,-0.1183132437566041,-0.3923263662356011,-0.0818327821509575,0.8487145453509862,0.4364448224932716,0.4415023906354811,3.003359327237174,0.4436640723814886,2.594950282217676,0.9229963130754292,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,69.651
1711,-19.8511363055556,-43.9879860555556,851.942,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9201.TIF,0.0609495073608307,0.1562333946579787,0.1639714356996426,0.070666287450503,0.1451268885814279,0000SET_000_DJI_9201.T,-0.6594104196759234,5.67576731134881,-0.0867680970419239,-0.3976562122938487,-0.0609661898428116,0.8850742079691641,0.4309670592867599,0.3274068661790036,2.2560041724818074,0.4387264670074987,2.5633249787082337,0.9528086034701913,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,69.404
1741,-19.8511061388889,-43.9881932777778,852.111,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9211.TIF,0.0623711740069946,0.1621744081022247,0.1690913506602065,0.0739307361818477,0.1515043730034549,0000SET_000_DJI_9211.T,-0.6580580617007223,5.725995663478474,-0.0783225280655812,-0.3915718760995001,-0.0548571810496205,0.895991263964216,0.4372236420916257,0.3798023119475812,2.5068735932719264,0.4444675916477646,2.600150000127265,0.9590934572881756,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,75.775
1771,-19.8510652777778,-43.9883711111111,851.937,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9221.TIF,0.0616592019533925,0.1609171626571421,0.1683027834418848,0.0731726203599088,0.1511851346105089,0000SET_000_DJI_9221.T,-0.6627234766481204,5.7418113970905775,-0.0769068578387847,-0.393953842023845,-0.053578391745533,0.8982925387132017,0.4347677374282727,0.3858041290858417,2.5518654997382555,0.4459501388542837,2.6097834152764023,0.9561170609677232,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,84.293
1801,-19.8510054722222,-43.9885309444444,851.871,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9231.TIF,0.0619978943283764,0.1618869232651931,0.1624921243821482,0.0746491063926593,0.1455972743172978,0000SET_000_DJI_9231.T,-0.6207680523345815,5.74293995064393,-0.0754622410150229,-0.3704249054560479,-0.0548374924167125,0.8960266528049251,0.4594013813069481,0.3980006923493818,2.733572412090801,0.4461625848973412,2.611168089157144,0.9962755049252,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,93.189
1832,-19.8508964166667,-43.9887144166667,852.023,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9241.TIF,0.0599625848703258,0.1535609742977651,0.1630586580969144,0.071459318130845,0.1393352006148792,0000SET_000_DJI_9241.T,-0.671368970521627,5.674870324831057,-0.1111046367645057,-0.3905855808558993,-0.0784521801570236,0.8545096730286159,0.4382430161321022,0.3738488839699194,2.683090003962697,0.4383515795264371,2.560946540744596,0.9417529623388394,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,86.435
1862,-19.8506896944444,-43.9889857222222,852.31,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9251.TIF,0.0624369693286946,0.1596902214615538,0.172275578455564,0.0730716972499677,0.14353823232131,0000SET_000_DJI_9251.T,-0.6878230120891502,5.663491479240785,-0.1293733830244594,-0.4043406674083546,-0.090994583370381,0.8331896697611938,0.4241558664614526,0.3345823041670177,2.3309629689325977,0.4378268675116594,2.557622882380421,0.9269463663576876,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,64.036
1892,-19.850586,-43.9891684444444,852.255,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9261.TIF,0.0597465271618088,0.1572353233031314,0.1607702146213351,0.070513812797316,0.1467465619745449,0000SET_000_DJI_9261.T,-0.6424999506298237,5.778473891488946,-0.0646305329996074,-0.3902405316586971,-0.0456028864572135,0.912772072365392,0.438599979252366,0.3750483893006506,2.5557558845276915,0.4492947033700165,2.631706490275127,0.9780127722878924,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,60.988
1922,-19.8505845555556,-43.9891799444444,851.962,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9271.TIF,0.0596947956798315,0.1566565239787663,0.1601509372809361,0.0705315146509997,0.1463810908542085,0000SET_000_DJI_9271.T,-0.6412509294200907,5.767946574507986,-0.0636457704462187,-0.3884969224116757,-0.0449213953611944,0.9140195701597889,0.4404065055658938,0.3767585439462571,2.573819758738498,0.4481679541032629,2.6242911495833185,0.9781805004610126,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,61.529
1952,-19.8505884722222,-43.9892421944444,852.15,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9281.TIF,0.0588627847757646,0.1539981194376105,0.1645141660287992,0.0730655149664195,0.1436379350717147,0000SET_000_DJI_9281.T,-0.6860563079527561,5.7585518512694005,-0.0980745197631869,-0.3849178123284882,-0.0677465150571049,0.8731037486861163,0.4441290177626949,0.4743378009426949,3.3023156501509874,0.4469366275287488,2.61622211766331,0.936078169770816,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,65.782
1982,-19.8505968888889,-43.9894337222222,852.287,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9291.TIF,0.0597491308508793,0.1600580142075833,0.1618555043887779,0.0707255426057262,0.1391568715222833,0000SET_000_DJI_9291.T,-0.6379335270614708,5.845558905004245,-0.1032661284075065,-0.3918202405598643,-0.0754076399609605,0.8597598953942749,0.4369671755854716,0.3614574384692619,2.597481780922198,0.4563495118869982,2.678834184334044,0.9888944760452693,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,80.531
2102,-19.8507131944444,-43.9894691944444,840.378,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9331.TIF,0.0564482754497931,0.1538376896371474,0.161787109130582,0.0702802468822693,0.1407130563240864,0000SET_000_DJI_9331.T,-0.6847400915162509,5.9196361232458825,-0.1002161642018418,-0.3943116508090232,-0.0696662521649221,0.8697420769816323,0.4343995467867872,0.4906078836515271,3.4865839494067465,0.4631284553255358,2.7252859084061045,0.9508649388931324,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,92.022
2132,-19.85044825,-43.9889786666667,844.849,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9341.TIF,0.0571210728191086,0.1553743365372605,0.1557171457454569,0.0668726865020268,0.1404549114825745,0000SET_000_DJI_9341.T,-0.6345711597146795,5.910523749257627,-0.0718238304964348,-0.3991397915455972,-0.0515316482105925,0.9019874517361705,0.4294497319604115,0.3585653278045426,2.552885648637698,0.4623782886216358,2.72008785670572,0.9977985134099698,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,38.114
2161,-19.8503934722222,-43.9886752222222,850.387,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9351.TIF,0.0569669132902884,0.1551827039569091,0.1608672635151795,0.0699797095247012,0.1473357754643982,0000SET_000_DJI_9351.T,-0.6695356349361071,5.916506496752629,-0.0637827596691554,-0.3937134318619665,-0.043904460175287,0.9158841410296976,0.435015229298644,0.4809323809391794,3.264192823659388,0.4629553045678103,2.724084823872041,0.9646630430949428,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,94.006
2162,-19.8503934722222,-43.9886752222222,850.387,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9351.TIF,0.0569669132902884,0.1551827039569091,0.1608672635151795,0.0699797095247012,0.1473357754643982,0000SET_000_DJI_9351.T,-0.6695356349361071,5.916506496752629,-0.0637827596691554,-0.3937134318619665,-0.043904460175287,0.9158841410296976,0.435015229298644,0.4809323809391794,3.264192823659388,0.4629553045678103,2.724084823872041,0.9646630430949428,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,34.407
2191,-19.8503989166667,-43.9882555555556,850.308,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9361.TIF,0.0581009658151829,0.1560927295030406,0.1593533979419613,0.0707949823737958,0.1398344133399748,0000SET_000_DJI_9361.T,-0.6486684706529272,5.860944580734666,-0.091127727046249,-0.3847883502228685,-0.0652399057246119,0.8775113373541267,0.4442640275520219,0.4315461987408347,3.086122996716343,0.457491353992811,2.686577190464716,0.9795381304632846,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,51.156
2192,-19.8503989166667,-43.9882555555556,850.308,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9361.TIF,0.0581009658151829,0.1560927295030406,0.1593533979419613,0.0707949823737958,0.1398344133399748,0000SET_000_DJI_9361.T,-0.6486684706529272,5.860944580734666,-0.091127727046249,-0.3847883502228685,-0.0652399057246119,0.8775113373541267,0.4442640275520219,0.4315461987408347,3.086122996716343,0.457491353992811,2.686577190464716,0.9795381304632846,2022-06-15,12:07:51,-19.850129,-43.988846,P1,,,,,,0.2,20,19.94,8.14,337.4,0.141,29.99,9.69,5.33,154.2,0.2,0.18,377.5,245.0,36.86,7.2,19.444,0.274,4674,697.3,122,68.661
2221,-19.8504045277778,-43.9877568888889,849.849,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9371.TIF,0.0578449122226982,0.1555592689010196,0.1666059997754182,0.0707102212120929,0.1468824622731425,0000SET_000_DJI_9371.T,-0.6991617299379527,5.865406106535345,-0.0924233883254672,-0.404084382282372,-0.0629163107738888,0.8816156829354125,0.424415815201187,0.4620008804227424,3.145378102142692,0.4578839841084136,2.6892472116152426,0.9336954798189177,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,15.457
2251,-19.8503926388889,-43.9875080277778,849.942,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9381.TIF,0.0571483608850405,0.1543260048254602,0.1630097678779347,0.0718204177298452,0.1427587802484424,0000SET_000_DJI_9381.T,-0.6859596158963712,5.883051367534921,-0.0957609569436657,-0.3883203937861573,-0.0662297929384233,0.8757682567546708,0.4405896570788684,0.5103194536592414,3.5746974916088163,0.4595244611039605,2.7004449897679828,0.9467285723701104,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,33.737
2281,-19.8503868611111,-43.9872815555556,850.08,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9391.TIF,0.0603590246844566,0.153717761196344,0.1619515537832418,0.0710649627051108,0.1415191252556936,0000SET_000_DJI_9391.T,-0.6609029972081161,5.65276437270863,-0.0954443913359439,-0.390043557631993,-0.0673291686440874,0.8738361685933853,0.4388038338935922,0.3532174202208313,2.495898837578638,0.4360993002009577,2.546723741809048,0.9491589157710828,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,55.837
2311,-19.8503902777778,-43.9870074166667,849.956,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9401.TIF,0.0567567459327525,0.1613254414894456,0.161525420621058,0.0709514189010904,0.1487287340496062,0000SET_000_DJI_9401.T,-0.6494243791991098,6.077810822179373,-0.0586782750242593,-0.3896044092226163,-0.0412458185613518,0.9207760207511044,0.4392585305042721,0.5242539359847403,3.524900143437538,0.4794921437313559,2.842401177836904,0.998761933998726,2022-06-15,11:58:03,-19.85054,-43.98779,A6,,,,,,0.2,20,18.5,7.8,339.7,0.134,30.05,9.71,5.37,154.1,0.191,0.18,379.2,246.0,33.24,7.3,19.537,0.338,4674,697.3,121,83.525
2375,-19.8504050555556,-43.98651875,849.53,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9421.TIF,0.0607696747569422,0.163115594857849,0.1629615157786165,0.0722660944479948,0.1507267620910781,0000SET_000_DJI_9421.T,-0.6264995147198025,5.850358196886352,-0.0546474259275256,-0.3855645229879623,-0.0390029036807702,0.9249224356494122,0.4434549721921365,0.3945767427014738,2.6178280301878107,0.4571355689322457,2.68416106405465,1.0009454936553352,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,96.234
