,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
486,-19.8461024444444,-43.9921661944444,851.612,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8791.TIF,0.0737964344804722,0.1873711621315277,0.1916226609197737,0.0900312996070226,0.1788439854120201,0000SET_000_DJI_8791.T,-0.6288386382350118,5.609163572442225,-0.0489290236366423,-0.3606956604577402,-0.0344934574658278,0.9333133385873208,0.4698363918697268,0.437012768143632,2.443541878899889,0.4348729671077315,2.5390273046472096,0.977813173202798,2022-06-15,12:19:27,-19.84618,-43.9923,A0,,,,,,0.25,25,17.2,9.74,329.4,0.064,30.83,9.97,6.82,153.3,0.091,0.17,359.8,234.0,32.92,7.3,20.57,0.108,4674,697.0,126,16.439
1055,-19.84912275,-43.9868888055556,849.119,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8981.TIF,0.0765270280969075,0.1893922367632418,0.1922742345818754,0.0937693753348543,0.1743932098083166,0000SET_000_DJI_8981.T,-0.6111507444186471,5.506563859530832,-0.0672423067315663,-0.3443700744641591,-0.0487663277641048,0.907002491454753,0.4876855993667984,0.4190347957187249,2.4028160051604357,0.4244341180985578,2.4748411309454106,0.985011003554892,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,98.136
1085,-19.8493644166667,-43.9866101666667,849.037,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8991.TIF,0.0756492665627482,0.1881422102710254,0.198072697454012,0.0927208082541811,0.1743610857956231,0000SET_000_DJI_8991.T,-0.650696251069383,5.526985201906927,-0.0898877095764947,-0.3622910661063728,-0.0636666508915907,0.8802883387605998,0.4681150377916612,0.4243658008035381,2.4338332080643124,0.4264464684701086,2.487032840099891,0.949864432046258,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,59.125
1115,-19.8495788055556,-43.9863127222222,849.307,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9001.TIF,0.0774985690727709,0.1868283220450971,0.1936053173658948,0.0954020162027599,0.1812197307392199,0000SET_000_DJI_9001.T,-0.6214622441724749,5.405337218656289,-0.0468570812992006,-0.3397951877224817,-0.0330436471342799,0.9360266195413044,0.4927654751468399,0.4388245357088782,2.421505284876284,0.4136157033057002,2.4107325371345363,0.9649958202956282,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,21.031
1145,-19.8497888333333,-43.9860052222222,849.101,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9011.TIF,0.0743914103305806,0.1857524507100738,0.1940766701484478,0.0929874068521547,0.1762859331808285,0000SET_000_DJI_9011.T,-0.6443266797307261,5.544727578539138,-0.0683880714941761,-0.3521487758152369,-0.048035997175995,0.9083313983385468,0.4791271757755805,0.4739037947598532,2.6882677829644965,0.4280748349548409,2.496961005102967,0.9571086033575964,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,21.609
1175,-19.8499075,-43.9858076944444,849.064,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9021.TIF,0.075881807287156,0.1838045858648604,0.2006764058577026,0.0946380615309502,0.180995354058794,0000SET_000_DJI_9021.T,-0.6789525842532568,5.426724156904583,-0.0757877667752411,-0.3590692500249205,-0.0515653864546187,0.901926428696036,0.4715953583405166,0.4727265953292354,2.6118161860424127,0.4155888849922455,2.422248394391784,0.9159252433252876,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,45.089
1205,-19.8500220277778,-43.9856040833333,848.958,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9031.TIF,0.0758682954711031,0.1829197013960985,0.2013910790798672,0.0928668264479407,0.1766138861789188,0000SET_000_DJI_9031.T,-0.6862179560251642,5.409183913810273,-0.0957432075710333,-0.3688065829098711,-0.0655472683645456,0.8769697594642595,0.4611268129265636,0.4261037009320636,2.412628531940003,0.4136644945705475,2.411016357495068,0.9082810531223016,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,69.485
1234,-19.8502345277778,-43.98522525,839.304,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9041.TIF,0.0757416301671735,0.1821299660329128,0.2020844312447653,0.0931759962842845,0.1770180142790898,0000SET_000_DJI_9041.T,-0.6936958471444525,5.399412347951984,-0.0972050327955704,-0.3688555079050193,-0.0661204306689131,0.8759606724215436,0.4610745900134654,0.4373054937162163,2.470401080348537,0.4125632191891,2.404621680718038,0.901256791090039,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,67.091
1241,-19.8502345277778,-43.98522525,839.304,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9041.TIF,0.0757416301671735,0.1821299660329128,0.2020844312447653,0.0931759962842845,0.1770180142790898,0000SET_000_DJI_9041.T,-0.6936958471444525,5.399412347951984,-0.0972050327955704,-0.3688555079050193,-0.0661204306689131,0.8759606724215436,0.4610745900134654,0.4373054937162163,2.470401080348537,0.4125632191891,2.404621680718038,0.901256791090039,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,90.263
1264,-19.8503660833333,-43.9849882222222,839.062,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9051.TIF,0.0813863622260303,0.1776379928122794,0.1650699549340078,0.1007583033146115,0.1907661110346885,0000SET_000_DJI_9051.T,-0.4710906230313631,5.021808856588163,0.0992036293146265,-0.2419293270140152,0.0722134672625939,1.1556682808264749,0.6103975938861373,0.4506526022214452,2.362330498730456,0.3715929746143505,2.182650605748101,1.0761376465105117,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,44.559
1267,-19.8503660833333,-43.9849882222222,839.062,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9051.TIF,0.0813863622260303,0.1776379928122794,0.1650699549340078,0.1007583033146115,0.1907661110346885,0000SET_000_DJI_9051.T,-0.4710906230313631,5.021808856588163,0.0992036293146265,-0.2419293270140152,0.0722134672625939,1.1556682808264749,0.6103975938861373,0.4506526022214452,2.362330498730456,0.3715929746143505,2.182650605748101,1.0761376465105117,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,98.535
1270,-19.8503660833333,-43.9849882222222,839.062,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9051.TIF,0.0813863622260303,0.1776379928122794,0.1650699549340078,0.1007583033146115,0.1907661110346885,0000SET_000_DJI_9051.T,-0.4710906230313631,5.021808856588163,0.0992036293146265,-0.2419293270140152,0.0722134672625939,1.1556682808264749,0.6103975938861373,0.4506526022214452,2.362330498730456,0.3715929746143505,2.182650605748101,1.0761376465105117,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,84.188
1271,-19.8503660833333,-43.9849882222222,839.062,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9051.TIF,0.0813863622260303,0.1776379928122794,0.1650699549340078,0.1007583033146115,0.1907661110346885,0000SET_000_DJI_9051.T,-0.4710906230313631,5.021808856588163,0.0992036293146265,-0.2419293270140152,0.0722134672625939,1.1556682808264749,0.6103975938861373,0.4506526022214452,2.362330498730456,0.3715929746143505,2.182650605748101,1.0761376465105117,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,68.478
1272,-19.8503660833333,-43.9849882222222,839.062,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9051.TIF,0.0813863622260303,0.1776379928122794,0.1650699549340078,0.1007583033146115,0.1907661110346885,0000SET_000_DJI_9051.T,-0.4710906230313631,5.021808856588163,0.0992036293146265,-0.2419293270140152,0.0722134672625939,1.1556682808264749,0.6103975938861373,0.4506526022214452,2.362330498730456,0.3715929746143505,2.182650605748101,1.0761376465105117,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,94.061
1294,-19.8504426666667,-43.9848460555556,839.192,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9061.TIF,0.0713695732021632,0.1764440094948614,0.1946199372717067,0.0905775273241616,0.1711550843631609,0000SET_000_DJI_9061.T,-0.6985239364169683,5.513780216731625,-0.0946875173393291,-0.3648083270830465,-0.0641510532995591,0.8794324300095381,0.4654072372745005,0.5085543275466714,2.971307159462519,0.4240059610500106,2.4722581567786848,0.9066080894298608,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,35.914
1297,-19.8504426666667,-43.9848460555556,839.192,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9061.TIF,0.0713695732021632,0.1764440094948614,0.1946199372717067,0.0905775273241616,0.1711550843631609,0000SET_000_DJI_9061.T,-0.6985239364169683,5.513780216731625,-0.0946875173393291,-0.3648083270830465,-0.0641510532995591,0.8794324300095381,0.4654072372745005,0.5085543275466714,2.971307159462519,0.4240059610500106,2.4722581567786848,0.9066080894298608,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,95.753
1300,-19.8504426666667,-43.9848460555556,839.192,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9061.TIF,0.0713695732021632,0.1764440094948614,0.1946199372717067,0.0905775273241616,0.1711550843631609,0000SET_000_DJI_9061.T,-0.6985239364169683,5.513780216731625,-0.0946875173393291,-0.3648083270830465,-0.0641510532995591,0.8794324300095381,0.4654072372745005,0.5085543275466714,2.971307159462519,0.4240059610500106,2.4722581567786848,0.9066080894298608,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,73.621
1301,-19.8504426666667,-43.9848460555556,839.192,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9061.TIF,0.0713695732021632,0.1764440094948614,0.1946199372717067,0.0905775273241616,0.1711550843631609,0000SET_000_DJI_9061.T,-0.6985239364169683,5.513780216731625,-0.0946875173393291,-0.3648083270830465,-0.0641510532995591,0.8794324300095381,0.4654072372745005,0.5085543275466714,2.971307159462519,0.4240059610500106,2.4722581567786848,0.9066080894298608,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,58.655
1302,-19.8504426666667,-43.9848460555556,839.192,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9061.TIF,0.0713695732021632,0.1764440094948614,0.1946199372717067,0.0905775273241616,0.1711550843631609,0000SET_000_DJI_9061.T,-0.6985239364169683,5.513780216731625,-0.0946875173393291,-0.3648083270830465,-0.0641510532995591,0.8794324300095381,0.4654072372745005,0.5085543275466714,2.971307159462519,0.4240059610500106,2.4722581567786848,0.9066080894298608,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,87.949
1324,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0739052225295813,0.1900203779757382,0.1943862997030209,0.1172407361979991,0.1580841037356382,0000SET_000_DJI_9071.T,-0.6340429297999955,5.65643025714402,-0.1375470810632901,-0.2475573509916033,-0.1029936006348982,0.8132471474438044,0.603132712424265,0.7906394572064025,5.00138494967576,0.4399541204939555,2.5711359965079685,0.9775399720353088,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,35.25
1327,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0739052225295813,0.1900203779757382,0.1943862997030209,0.1172407361979991,0.1580841037356382,0000SET_000_DJI_9071.T,-0.6340429297999955,5.65643025714402,-0.1375470810632901,-0.2475573509916033,-0.1029936006348982,0.8132471474438044,0.603132712424265,0.7906394572064025,5.00138494967576,0.4399541204939555,2.5711359965079685,0.9775399720353088,2022-06-15,11:46:29,-19.85122,-43.98524,B3,,,,rede,,0.3,30,14.2,9.61,320.0,0.201,27.63,8.93,6.1,139.3,0.285,0.17,352.6,229.0,40.5,7.35,20.157,0.37,4674,697.5,127,96.631
1330,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0739052225295813,0.1900203779757382,0.1943862997030209,0.1172407361979991,0.1580841037356382,0000SET_000_DJI_9071.T,-0.6340429297999955,5.65643025714402,-0.1375470810632901,-0.2475573509916033,-0.1029936006348982,0.8132471474438044,0.603132712424265,0.7906394572064025,5.00138494967576,0.4399541204939555,2.5711359965079685,0.9775399720353088,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,64.608
1331,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0739052225295813,0.1900203779757382,0.1943862997030209,0.1172407361979991,0.1580841037356382,0000SET_000_DJI_9071.T,-0.6340429297999955,5.65643025714402,-0.1375470810632901,-0.2475573509916033,-0.1029936006348982,0.8132471474438044,0.603132712424265,0.7906394572064025,5.00138494967576,0.4399541204939555,2.5711359965079685,0.9775399720353088,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,52.437
1332,-19.8505309722222,-43.9846769722222,839.298,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9071.TIF,0.0739052225295813,0.1900203779757382,0.1943862997030209,0.1172407361979991,0.1580841037356382,0000SET_000_DJI_9071.T,-0.6340429297999955,5.65643025714402,-0.1375470810632901,-0.2475573509916033,-0.1029936006348982,0.8132471474438044,0.603132712424265,0.7906394572064025,5.00138494967576,0.4399541204939555,2.5711359965079685,0.9775399720353088,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,84.988
1354,-19.8506076944444,-43.9845264722222,839.401,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9081.TIF,0.0723741667745332,0.1799837332660316,0.187337874234844,0.0879155608187055,0.171911335614427,0000SET_000_DJI_9081.T,-0.6387449875283142,5.533789396695256,-0.0611296044940034,-0.3612028071395231,-0.042941050940347,0.9176539251156522,0.4692887713057737,0.4198993077697402,2.442534148600389,0.4264164762593161,2.486850506020108,0.9607439712933148,2022-06-15,11:44:37,-19.85076,-43.98491,B2,,,,rede,,0.3,30,17.58,8.69,333.2,0.203,29.35,9.48,5.05,141.3,0.288,0.18,371.1,241.0,37.25,7.22,19.658,0.365,4674,697.5,124,43.541
1360,-19.8506076944444,-43.9845264722222,839.401,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9081.TIF,0.0723741667745332,0.1799837332660316,0.187337874234844,0.0879155608187055,0.171911335614427,0000SET_000_DJI_9081.T,-0.6387449875283142,5.533789396695256,-0.0611296044940034,-0.3612028071395231,-0.042941050940347,0.9176539251156522,0.4692887713057737,0.4198993077697402,2.442534148600389,0.4264164762593161,2.486850506020108,0.9607439712933148,2022-06-15,11:40:55,-19.85014,-43.98422,B4,,,,rede,,0.3,30,9.89,10.24,302.3,0.194,27.56,8.9,7.5,137.0,0.276,0.16,331.0,215.0,34.16,7.56,20.456,0.347,4674,697.5,130,61.09
1361,-19.8506076944444,-43.9845264722222,839.401,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9081.TIF,0.0723741667745332,0.1799837332660316,0.187337874234844,0.0879155608187055,0.171911335614427,0000SET_000_DJI_9081.T,-0.6387449875283142,5.533789396695256,-0.0611296044940034,-0.3612028071395231,-0.042941050940347,0.9176539251156522,0.4692887713057737,0.4198993077697402,2.442534148600389,0.4264164762593161,2.486850506020108,0.9607439712933148,2022-06-15,11:39:10,-19.85097,-43.98486,B5,,,,rede,,0.3,30,6.57,9.48,298.8,0.219,27.17,8.78,7.44,134.6,0.31,0.16,325.4,212.0,31.54,7.62,20.719,0.359,4674,697.5,131,53.29
1362,-19.8506076944444,-43.9845264722222,839.401,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9081.TIF,0.0723741667745332,0.1799837332660316,0.187337874234844,0.0879155608187055,0.171911335614427,0000SET_000_DJI_9081.T,-0.6387449875283142,5.533789396695256,-0.0611296044940034,-0.3612028071395231,-0.042941050940347,0.9176539251156522,0.4692887713057737,0.4198993077697402,2.442534148600389,0.4264164762593161,2.486850506020108,0.9607439712933148,2022-06-15,11:36:58,-19.85121,-43.98505,B6,,,,rede,,0.3,30,6.26,10.52,299.9,0.13,26.13,8.44,8.19,132.4,0.185,0.15,323.9,211.0,33.32,7.74,21.109,0.34,4674,697.5,132,86.507
