Blue,Green,Red,Near-IR,RedEdge,Image
0.06236399330004276,0.15368530073730485,0.15119312776029453,0.09350225028528691,0.15580385229139604,0000SET_000_DJI_8631.T
0.06689029552124218,0.160299987626902,0.16614626320038653,0.07617279540338723,0.14964741463830294,0000SET_000_DJI_8641.T
0.06333691787900357,0.15702113517222643,0.16414342705932938,0.07397292455416879,0.1420847065276808,0000SET_000_DJI_8651.T
0.06376293979433394,0.15440022459683084,0.16670222162845655,0.07339433975685106,0.14452332440572746,0000SET_000_DJI_8661.T
0.06243393536122201,0.15068425258485735,0.16460466959349973,0.07176179679114304,0.14340080480538275,0000SET_000_DJI_8671.T
0.041964740882249704,0.1497126635574145,0.1265014573367664,0.049081380715575246,0.09418635717955322,0000SET_000_DJI_8681.T
0.06101572543869964,0.15037579276167112,0.16594339239042266,0.07375332931855647,0.14365761723565362,0000SET_000_DJI_8691.T
0.06145515526630139,0.14993338270567547,0.16180898750956305,0.07413174522348177,0.1469556525236296,0000SET_000_DJI_8701.T
0.06062480634553208,0.1488849780926001,0.15775600155124048,0.07422226804145865,0.14419002701546152,0000SET_000_DJI_8711.T
0.06000171634088788,0.14755095194767034,0.16209446082645546,0.07567991050967535,0.1437805516190177,0000SET_000_DJI_8721.T
0.06183802684643917,0.155405609764,0.16158917333826162,0.07523516068541942,0.14836831240644793,0000SET_000_DJI_8731.T
0.06362428862149751,0.1526555326474096,0.16669620879521968,0.07641612203006917,0.15103412475611772,0000SET_000_DJI_8741.T
0.07156285610132546,0.14734969352474997,0.12917291406869064,0.06834364202760324,0.1337640959882383,0000SET_000_DJI_8751.T
0.059633710151503684,0.15102526528849333,0.15826946984791335,0.07293208930177902,0.14243962651000003,0000SET_000_DJI_8761.T
0.06304808554715649,0.15578838590940688,0.16283040404863103,0.07502289640233692,0.14598901014046295,0000SET_000_DJI_8771.T
0.06209328648702536,0.15252664655346226,0.1667989657963685,0.07413046229477423,0.1428898435996133,0000SET_000_DJI_8781.T
0.06214306093006686,0.15488443595590867,0.16211400734342113,0.07545024891091204,0.14946818107368873,0000SET_000_DJI_8791.T
0.06330753763841745,0.15066469996211485,0.16736494662972645,0.07762619010059747,0.1469247752561384,0000SET_000_DJI_8801.T
0.06368846000243747,0.15700296307641098,0.1679968202983041,0.07759633765626792,0.1447413525895877,0000SET_000_DJI_8811.T
