,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
59,-19.8495777777778,-43.9916526666667,840.023,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8641.TIF,0.0744803557422268,0.1776700318302501,0.1839888823755404,0.0841706312956202,0.1635585382393927,0000SET_000_DJI_8641.T,3460241707.255811,584424.5485008889,20218188816255.09,inf,4.285738935601316e+18,-0.6163590196119314,5.371859460024882,-0.0810244407428296,-0.3722346066092796,-0.0587843353865186,0.8889588116827231,0.457476724728504,0.2528174348650626,1.5457305842084867,0.4092386178005098,2.385461643673644,0.9656563458416316,2022-06-15,12:09:47,-19.84977,-43.99191,A3,,,,não mensurado,,,0,,,,,,,,,,,,,,,,,4674,,149,34.369
60,-19.8493244722222,-43.99186375,840.176,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8651.TIF,0.0707138658500989,0.1754322859777129,0.1835251716935408,0.0825898852584859,0.157465069691358,0000SET_000_DJI_8651.T,4706958731.271999,911444.6734225953,87882820459718.84,inf,8.748479193873284e+17,-0.6430475736819251,5.528409485994646,-0.1058724737667756,-0.3792919032508964,-0.0764247736132923,0.8580025739155869,0.4500193869667017,0.3202017383547201,2.033477894382143,0.4254318800030169,2.480875339917052,0.9559031295753708,2022-06-15,12:13:36,-19.84865,-43.99236,A2,,,,,,0.3,30,12.13,5.53,347.5,0.158,34.13,11.04,4.81,156.7,0.225,0.19,385.5,251.0,22.49,7.04,19.837,0.262,4674,697.2,120,91.206
89,-19.8493244722222,-43.99186375,840.176,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8651.TIF,0.0707138658500989,0.1754322859777129,0.1835251716935408,0.0825898852584859,0.157465069691358,0000SET_000_DJI_8651.T,4706958731.271999,911444.6734225953,87882820459718.84,inf,8.748479193873284e+17,-0.6430475736819251,5.528409485994646,-0.1058724737667756,-0.3792919032508964,-0.0764247736132923,0.8580025739155869,0.4500193869667017,0.3202017383547201,2.033477894382143,0.4254318800030169,2.480875339917052,0.9559031295753708,2022-06-15,12:09:47,-19.84977,-43.99191,A3,,,,não mensurado,,,0,,,,,,,,,,,,,,,,,4674,,149,49.776
90,-19.8490206944444,-43.9921163055556,840.469,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8661.TIF,0.0712871107803005,0.1728455081523419,0.1868209209630477,0.0811621569180829,0.1591776812109798,0000SET_000_DJI_8661.T,15833838998.13702,1286047.785118856,215287809136635.75,inf,4.964383006861175e+18,-0.6684224045956604,5.440446747247716,-0.1132304231729674,-0.3942740149131054,-0.0798940792777079,0.8520334895601142,0.4344382657985954,0.271679402756826,1.70676818942181,0.4159968373585585,2.4246389881760515,0.9251935343286845,2022-06-15,12:13:36,-19.84865,-43.99236,A2,,,,,,0.3,30,12.13,5.53,347.5,0.158,34.13,11.04,4.81,156.7,0.225,0.19,385.5,251.0,22.49,7.04,19.837,0.262,4674,697.2,120,48.463
119,-19.8490206944444,-43.9921163055556,840.469,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8661.TIF,0.0712871107803005,0.1728455081523419,0.1868209209630477,0.0811621569180829,0.1591776812109798,0000SET_000_DJI_8661.T,15833838998.13702,1286047.785118856,215287809136635.75,inf,4.964383006861175e+18,-0.6684224045956604,5.440446747247716,-0.1132304231729674,-0.3942740149131054,-0.0798940792777079,0.8520334895601142,0.4344382657985954,0.271679402756826,1.70676818942181,0.4159968373585585,2.4246389881760515,0.9251935343286845,2022-06-15,12:09:47,-19.84977,-43.99191,A3,,,,não mensurado,,,0,,,,,,,,,,,,,,,,,4674,,149,86.068
120,-19.8487194722222,-43.9923663055556,840.212,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8671.TIF,0.0699181198309901,0.1686886406103393,0.1845373480842126,0.0797845203053497,0.1585049840600197,0000SET_000_DJI_8671.T,13292332660.478165,968538.3147693312,181379072302803.1,inf,6.018455124640111e+18,-0.6794721199869413,5.424827558485418,-0.1091015358326108,-0.3963078364158515,-0.0758867392880467,0.8589317322783181,0.4323489046181615,0.2803453020902869,1.7686844596894886,0.4139468663698475,2.412659851524937,0.9141165317568084,2022-06-15,12:13:36,-19.84865,-43.99236,A2,,,,,,0.3,30,12.13,5.53,347.5,0.158,34.13,11.04,4.81,156.7,0.225,0.19,385.5,251.0,22.49,7.04,19.837,0.262,4674,697.2,120,7.753
363,-19.8474663333333,-43.9926246111111,849.774,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8751.TIF,0.0827261433063663,0.1664035567837901,0.1576286949371651,0.0972866427478793,0.171687183000543,0000SET_000_DJI_8751.T,1141894.6695998977,10771.954396817297,620533213.980419,inf,6975752375625719.0,-0.4501259052300215,4.710522401550585,0.056430397733752,-0.2367140900083471,0.0426899794550359,1.0891873657203213,0.6171886583636329,0.3106119444263547,1.809173748429272,0.3358789154690997,2.0114990271882323,1.0556679216948597,2022-06-15,12:15:40,-19.847638,-43.991933,P0,,,,,,0.3,30,16.39,8.21,336.2,0.19,33.09,10.7,4.74,155.9,0.27,0.18,372.2,242.0,28.44,7.1,19.934,0.359,4674,697.0,123,74.812
396,-19.8467175833333,-43.9928913888889,851.606,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8761.TIF,0.0669748871388556,0.1691325038751051,0.1770875787027299,0.0813860901602759,0.1579950408793025,0000SET_000_DJI_8761.T,1378040789.105621,339114.2203259449,51005253786592.336,inf,1.0680912350426236e+18,-0.6510439391661011,5.604208664551973,-0.0808637872005391,-0.3702562391110598,-0.0569785978372814,0.8921859005397702,0.4595810206253686,0.4177163903342196,2.643857604703724,0.4326743703258702,2.525312264049827,0.9550783014489194,2022-06-15,12:19:27,-19.84618,-43.9923,A0,,,,,,0.25,25,17.2,9.74,329.4,0.064,30.83,9.97,6.82,153.3,0.091,0.17,359.8,234.0,32.92,7.3,20.57,0.108,4674,697.0,126,86.018
426,-19.8463896944444,-43.9925185277778,851.035,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8771.TIF,0.0706760593051593,0.1743695356253078,0.1818438863870896,0.0835673982268067,0.1623386806612692,0000SET_000_DJI_8771.T,2427983068.035248,473565.5946097418,49763996640715.95,inf,3.1555515139116754e+18,-0.637541567586738,5.507548052018605,-0.0795982712170569,-0.3702799913095231,-0.0566711030517703,0.8927365328944861,0.459555720498172,0.3543323715031599,2.182673716823526,0.4231599280516429,2.4671655061076523,0.958896881768842,2022-06-15,12:19:27,-19.84618,-43.9923,A0,,,,,,0.25,25,17.2,9.74,329.4,0.064,30.83,9.97,6.82,153.3,0.091,0.17,359.8,234.0,32.92,7.3,20.57,0.108,4674,697.0,126,32.651
456,-19.8462485,-43.9923386388889,851.191,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8781.TIF,0.0698693925771459,0.1714858395480289,0.1876231381600137,0.0824579645634932,0.1601730864618184,0000SET_000_DJI_8781.T,13356898537.913216,1329056.623389667,561967177041770.1,inf,4.5096626462847785e+18,-0.6866674583348784,5.489740416687948,-0.1137329879136773,-0.38938367970225,-0.0789256747339406,0.8536958076312282,0.4394871835752434,0.3499825846544311,2.185027412441471,0.4210244214560111,2.4543771345755405,0.9139908927532052,2022-06-15,12:19:27,-19.84618,-43.9923,A0,,,,,,0.25,25,17.2,9.74,329.4,0.064,30.83,9.97,6.82,153.3,0.091,0.17,359.8,234.0,32.92,7.3,20.57,0.108,4674,697.0,126,8.623
486,-19.8461024444444,-43.9921661944444,851.612,90.0,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8791.TIF,0.0699227839120331,0.1744232767923277,0.1828201377251714,0.0844851038459796,0.1680815481223316,0000SET_000_DJI_8791.T,2416821661.6964736,347122.2453025185,98519480739725.77,inf,2.296349208874029e+19,-0.6472608237234095,5.550931340657972,-0.0603185071220457,-0.3678754419524433,-0.0420020484291574,0.9193820233031662,0.4621214320108641,0.414335127505614,2.46508395558123,0.4276741461640825,2.494512761559412,0.954070371911291,2022-06-15,12:19:27,-19.84618,-43.9923,A0,,,,,,0.25,25,17.2,9.74,329.4,0.064,30.83,9.97,6.82,153.3,0.091,0.17,359.8,234.0,32.92,7.3,20.57,0.108,4674,697.0,126,16.439
1055,-19.84912275,-43.9868888055556,849.119,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8981.TIF,0.0730333773348195,0.1766696656431317,0.1842705663312062,0.0884708208788979,0.1649125415468397,0000SET_000_DJI_8981.T,1268414297.6924782,545641.1021134197,40826660479495.01,inf,9.76821513058774e+17,-0.6296337777707863,5.427814396403699,-0.0775241845413786,-0.3512475551739778,-0.0554380333630783,0.8949478195580484,0.4801136863056104,0.3940103460482845,2.3892078937875976,0.415038147202168,2.4190263697267413,0.9587514119080052,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,98.136
1085,-19.8493644166667,-43.9866101666667,849.037,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_8991.TIF,0.0719257021687841,0.175171435899908,0.1891005595686523,0.0865951341694672,0.1633421287503057,0000SET_000_DJI_8991.T,6228548992.562637,1257995.0582932592,358561877087098.56,inf,2.3374074128842373e+18,-0.6689153217127322,5.455836361590697,-0.1042441487573434,-0.3718064073084651,-0.0730854452995075,0.8637844812458364,0.4579316653900706,0.384710384811732,2.3552428742974367,0.4178345995347868,2.43544978523592,0.9263401245320622,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,59.125
1115,-19.8495788055556,-43.9863127222222,849.307,89.9,2022-06-15, _Campo20220615-Pampulha_0000SET_000_DJI_9001.TIF,0.0736975387296332,0.174296085565178,0.1853853469240363,0.0894841088909553,0.1705392072819025,0000SET_000_DJI_9001.T,1286485549.834039,412052.9479373723,44872039126359.35,inf,6.26810964052936e+18,-0.6407935544406559,5.341017165689204,-0.0598650053377377,-0.348897398398569,-0.0417114792073147,0.919917405078314,0.4826924585772273,0.408237713037748,2.393805621266482,0.4056497303977248,2.3650190843496235,0.9401826436508908,2022-06-15,11:48:14,-19.849626,-43.986118,P2,,,,"coleta, sedimento, ponto Ramon",,0.2,20,20.43,9.22,324.3,0.255,28.19,9.11,6.26,150.8,0.363,0.17,361.6,235.0,52.66,7.36,19.594,0.281,4674,697.3,125,21.031
