Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR
0.0712199016296943,0.179995951695817,0.165743441496971,0.1002980992064551,0.1669830643084521,0000SET_000_DJI_8631.T,-0.5251425878011754,5.597389876931172,0.0049344927681569005,-0.24599670456529232,0.003725650917050852,1.0074791665979963,0.6051406818911026,0.6797447117574661,4.070740434502014,0.4329983503277432,2.5273265980020647,1.0859913977296438
0.0776501872377859,0.1886783688930023,0.1910139199532463,0.0891249631324853,0.171986505626201,0000SET_000_DJI_8641.T,-0.6008305741700994,5.434883453910777,-0.07144338783446619,-0.3637087279654059,-0.05241705790474592,0.9003872894095751,0.4665888389406388,0.2851653241919738,1.6580680161719084,0.41688425480252617,2.4298507911541547,0.9877728750825298
0.0740388740105238,0.1888208410469736,0.1926875157850059,0.0880154357180748,0.1679704936347978,0000SET_000_DJI_8651.T,-0.6283662392170231,5.62537398096456,-0.09403122933767752,-0.3728926949518817,-0.06853312973686837,0.8717248387913906,0.4567780915099834,0.36025888139783635,2.14477479706116,0.436666253751902,2.5502932556772113,0.9799329254815523
0.0744314427558539,0.1858995128349936,0.1960045650295679,0.0859971526265213,0.1690674992278563,0000SET_000_DJI_8661.T,-0.6539722478004749,5.545599388142554,-0.10347238860079161,-0.39009483104356274,-0.07378561231877055,0.8625691917040399,0.43875076385873135,0.3054864229826917,1.8068902916164884,0.42817831566035475,2.4975938387325285,0.9484448120223632
0.0729967830773649,0.1816123950025881,0.1934630695128519,0.0847824456145876,0.1687654909173618,0000SET_000_DJI_8671.T,-0.6633153339218408,5.534090711039006,-0.09700191792667626,-0.3905925450352268,-0.06818230612781372,0.872339570246251,0.43823581331606776,0.3213867643427027,1.904339344469859,0.4265973942664214,2.487950665032842,0.9387445131512475
0.0490305831298011,0.1795316600890781,0.1481588252310686,0.0579127222407048,0.1110269261332638,0000SET_000_DJI_8681.T,-0.552149086417867,7.0585394449286945,-0.1624585871002587,-0.43793577569327097,-0.14326365898721496,0.7493777435134635,0.3908827040872124,0.3473000522986574,3.128070499599339,0.5709651564554544,3.6616260429494583,1.2117513743044357
0.0715305954752351,0.1801977835310204,0.1946786537131404,0.0875816381052762,0.1697800295804251,0000SET_000_DJI_8691.T,-0.6834049555149262,5.58447536326583,-0.09891067598737668,-0.3794264326657812,-0.06831672635073387,0.8721039843977785,0.4498779729303451,0.4349956848441832,2.5621133764623654,0.43168429592550983,2.519170745522556,0.9256165485741564
0.072193620381173,0.1803572409237174,0.190271624815821,0.0882606087610109,0.1737461559632103,0000SET_000_DJI_8701.T,-0.6546895696003102,5.551466740077277,-0.06543422092178267,-0.36624492161935296,-0.04539742211835004,0.9131480121189536,0.4638663744341561,0.43811078503234624,2.5215567078509267,0.4282845046882045,2.498243473196862,0.9478935237889491
0.0710786385534661,0.1792220189541309,0.1861356338820158,0.088808886093238,0.1711963842294276,0000SET_000_DJI_8711.T,-0.6419802432757815,5.588924543899794,-0.05968521937316431,-0.3539868617768327,-0.041807755519767044,0.9197399802444189,0.4771192073277626,0.4808546978241798,2.808790033671306,0.43205392058301917,2.5214610549879652,0.9628571123986546
0.0702393050890134,0.1773959163429699,0.1902517990752393,0.0893834115256742,0.1689147086107843,0000SET_000_DJI_8721.T,-0.6765234310929612,5.59701481386411,-0.08616339122145243,-0.3607141866462635,-0.05940723872590996,0.8878481540349757,0.46981637997717723,0.5150690280136664,3.049284649334451,0.43271958905647295,2.5255932717181393,0.9324270109677898
0.0723135701963934,0.186933724449152,0.1898626528157432,0.089909300589741,0.1763091952260024,0000SET_000_DJI_8731.T,-0.6288275856362366,5.680304981755284,-0.05228003481491166,-0.35726723500813523,-0.03701392573520727,0.9286144094758116,0.4735491643898796,0.4771531982409142,2.7063432376812457,0.44212671306550155,2.5850434979419012,0.9845734359909442
0.0750723860718402,0.185557156967431,0.1974781833390622,0.0896700351369466,0.1765878529169113,0000SET_000_DJI_8741.T,-0.6596662681607407,5.50484881231289,-0.08015334784592394,-0.3754442523595979,-0.05584663775209908,0.8942144895758787,0.45407565342540507,0.38292717291409456,2.168479692056003,0.4239149929328738,2.471709861331207,0.9396337044930008
0.084061246553926,0.1776417286694127,0.1553394689763322,0.0845545872621005,0.1669816782316059,0000SET_000_DJI_8751.T,-0.4012470659698059,4.894476868120601,0.04448634657415791,-0.29506725937335443,0.036119905119855515,1.0749468846005101,0.5443213358414621,0.0115899823500893,0.06940870682838529,0.35758279796255515,2.113241665473686,1.1435711081031088
0.0700143399578854,0.1814427026401053,0.184694407141947,0.0864337685417959,0.1675716130554249,0000SET_000_DJI_8761.T,-0.6320456293661556,5.694915421074126,-0.06809431109828423,-0.362413970264629,-0.048607566738705955,0.9072912149778182,0.46798259827850214,0.45466135460817186,2.7132361282324773,0.4431308088688635,2.5915077218359213,0.9823941366056494
0.074294557876327,0.1868532631842668,0.1901094921381096,0.0887883700069167,0.1720739710744906,0000SET_000_DJI_8771.T,-0.6198175631943383,5.572195575274952,-0.06906249874255792,-0.3632911394584521,-0.04979664423008795,0.9051308755771297,0.46703806847484636,0.3780808870602005,2.1971997548457214,0.43101529566973856,2.5150329785299816,0.9828718234043924
