Blue,Green,Red,Near-IR,RedEdge,Image
0.027512328898650417,0.1420168618381285,0.06695888628874754,0.02120170291820535,0.05389794006882547,0000SET_000_DJI_2741.T
0.027655787658780916,0.1413643120600533,0.1375064004233614,0.026706346091054836,0.05568907765921181,0000SET_000_DJI_2751.T
0.05443618501272793,0.13507656874458765,0.1299669969840343,0.05127956133937992,0.10484972992974301,0000SET_000_DJI_2761.T
0.055035277011744946,0.14299367590426948,0.13040740329096057,0.060270750576982175,0.10768773060121847,0000SET_000_DJI_2771.T
0.029882369236847454,0.1336285638411146,0.13177032206090875,0.060751619686350074,0.11037063414775533,0000SET_000_DJI_2801.T
0.05842529027695428,0.1604579458547545,0.14384174364617,0.06034241229376388,0.11138465590759304,0000SET_000_DJI_2811.T
0.08706445816843146,0.1695827166272531,0.13641813054891933,0.05652813977970469,0.11297336091753592,0000SET_000_DJI_2821.T
0.06024082343360816,0.15126081159675078,0.1408138638482908,0.04070936117614126,0.0997764856329218,0000SET_000_DJI_2831.T
0.030190868739133424,0.1456429456782338,0.13282858609115206,0.06022823535774137,0.11081392836138594,0000SET_000_DJI_2841.T
0.030070955642388063,0.1453668348914102,0.1380298066876031,0.05874207090237559,0.10907033391869406,0000SET_000_DJI_2851.T
0.03154859303771765,0.14676435034766916,0.1421923651538576,0.06717312412915184,0.11755133691537067,0000SET_000_DJI_2861.T
0.05974388890865404,0.15078924525338303,0.1401718277452981,0.041786506705507556,0.10562127237569087,0000SET_000_DJI_2871.T
0.031388064671118925,0.15085997219635117,0.14005623660488692,0.0417461767149165,0.10558356155732967,0000SET_000_DJI_2881.T
0.06001489766625056,0.15084839325077443,0.14053142620167144,0.07848932268471417,0.09959158160338642,0000SET_000_DJI_2891.T
0.056498558523569935,0.14593668963283762,0.1318484554014663,0.07189051430571383,0.11246594889002604,0000SET_000_DJI_2901.T
0.05628676935894094,0.13969906133300697,0.1307371321861089,0.04621856402736361,0.14347513210466195,0000SET_000_DJI_2911.T
0.056358819128788276,0.1378403729726287,0.12912375487874098,0.07232539893429663,0.09951484289411669,0000SET_000_DJI_2921.T
0.05372526894787674,0.1384221244102885,0.13169377288441578,0.060161740880831094,0.11071390358727255,0000SET_000_DJI_2931.T
0.029371166494928498,0.14036891990960648,0.13741027581886653,0.0639981864460854,0.11192708470117581,0000SET_000_DJI_2941.T
0.031241825866921258,0.14091163566845608,0.13839035374656053,0.06144917764220002,0.11343135421973628,0000SET_000_DJI_2951.T
0.029651839915078308,0.139737768238367,0.13782232793138346,0.059914492936837704,0.11459761525790758,0000SET_000_DJI_2961.T
0.0303934715698448,0.13968338556024276,0.14241796333873147,0.0431226115556189,0.08783519225206456,0000SET_000_DJI_2971.T
0.030797608131737784,0.14435947655475817,0.13573417514458816,0.07737624834041239,0.10515394736069422,0000SET_000_DJI_2981.T
0.06013868390538944,0.15104651283297246,0.14050317525879052,0.04599113425735199,0.11144207507836046,0000SET_000_DJI_2991.T
0.06033642688883635,0.1517866211973195,0.14115871293620696,0.041862547893874114,0.10611928431799299,0000SET_000_DJI_3001.T
0.06048383604539499,0.14972932632152589,0.13392879138537928,0.04278344434914996,0.13156249579388027,0000SET_000_DJI_3011.T
0.05652187723883972,0.14240047714040205,0.13073402252888322,0.0793649178712373,0.1308656756687353,0000SET_000_DJI_3021.T
0.05625419955642921,0.13072021295059622,0.13006682949851933,0.06475811367875708,0.10959969766979666,0000SET_000_DJI_3031.T
0.05609853330328022,0.138044583095501,0.13432940410319252,0.06371294794016351,0.18258678715269466,0000SET_000_DJI_3041.T
0.05440596175154138,0.14052116214424007,0.132742264895209,0.060301369455167335,0.17668973321636158,0000SET_000_DJI_3051.T
0.05453975431693889,0.139877832284211,0.1335526929212541,0.06082382542684202,0.1115590692475046,0000SET_000_DJI_3061.T
0.053643328932803234,0.13940729142099742,0.13114002441240688,0.08245317453416753,0.1325235879000761,0000SET_000_DJI_3071.T
0.05190397120089134,0.16386125585872763,0.1268334725532878,0.07804957160724087,0.1275160586694435,0000SET_000_DJI_3081.T
0.05185880982358443,0.16041615498008244,0.1262076919948786,0.0787547179607852,0.1318254170186802,0000SET_000_DJI_3091.T
0.05387169359206207,0.15710141222167595,0.12673696060854556,0.05385534304082878,0.16250603845271105,0000SET_000_DJI_3101.T
0.05474187710926754,0.1554981697362469,0.1230057962723436,0.055868617325722146,0.19832783286351222,0000SET_000_DJI_3111.T
0.04801813552866492,0.15424660170883459,0.12949704352783079,0.09811981040776045,0.1968663064688467,0000SET_000_DJI_3121.T
0.052029068983165276,0.15433441574362142,0.129959261106993,0.10750836402329607,0.19758948911955407,0000SET_000_DJI_3131.T
0.04895926340288067,0.15847469075829787,0.11980125490160119,0.06601433712953907,0.1644468662077535,0000SET_000_DJI_3141.T
0.05204112034324596,0.16147580455752922,0.12061212870701112,0.07128430724189332,0.16276784695938426,0000SET_000_DJI_3151.T
0.05143272118309531,0.16673182806359477,0.12854299282365464,0.05259709601256793,0.1004887929982045,0000SET_000_DJI_3161.T
0.052334560410316804,0.17034720673888948,0.12222126988716427,0.057429049791926826,0.20911308097447912,0000SET_000_DJI_3171.T
0.03765355530440367,0.16860022932037516,0.11507893070015718,0.08341559831124318,0.1798280586700549,0000SET_000_DJI_3181.T
0.04704332454462619,0.15692042902792044,0.11519543597736756,0.045894763393929956,0.09378411929660847,0000SET_000_DJI_3191.T
0.047852157980133946,0.15369276380241048,0.11817756202681357,0.046885586081458916,0.09689155552627811,0000SET_000_DJI_3201.T
0.050924537697028635,0.14909881177396897,0.12437606977553337,0.04945106555354038,0.09815574328223522,0000SET_000_DJI_3211.T
0.05069101115746072,0.14848471867582042,0.12991244787517067,0.051345113186829876,0.10262647731422224,0000SET_000_DJI_3221.T
0.050621305816929044,0.14832718605579484,0.12345561279726205,0.051138684849556464,0.10219581236285825,0000SET_000_DJI_3231.T
0.05001226898779797,0.14674165852611185,0.127437837232487,0.04921599138458187,0.09892072199659033,0000SET_000_DJI_3241.T
0.052809350882082086,0.14493569383474736,0.13086434257926838,0.05158601434506212,0.10444213475078258,0000SET_000_DJI_3251.T
0.05228858058211713,0.141843530133785,0.12775268386238214,0.05287901459934273,0.10336662964161858,0000SET_000_DJI_3261.T
0.04884720723083051,0.1384734354031575,0.12469231066567549,0.04780958427004837,0.09739251493548207,0000SET_000_DJI_3271.T
0.04815359380259056,0.13543388211663512,0.12115365735803356,0.043093054161743916,0.0920734533103098,0000SET_000_DJI_3281.T
0.04734741045689822,0.13249012516964512,0.1171782935799772,0.04048716420788449,0.08692656254047625,0000SET_000_DJI_3291.T
0.04734267107824393,0.13451162337141256,0.11739099076883301,0.04338048404856201,0.09257779182184833,0000SET_000_DJI_3301.T
0.04567874982375031,0.1325568196868133,0.11220268352759656,0.037321856171468056,0.0762148087519622,0000SET_000_DJI_3311.T
0.05118500797839423,0.14110033205096809,0.12802654058316207,0.025798652759502497,0.05180332501920632,0000SET_000_DJI_3321.T
0.05060844455084947,0.13224982906236385,0.12505848880662637,0.024233138408623005,0.050411357034913964,0000SET_000_DJI_3331.T
0.05046802278831932,0.1320182983904345,0.12965836056024085,0.02497680894459108,0.05028415018852732,0000SET_000_DJI_3341.T
0.05319838398165517,0.14021565153112805,0.12933812994185298,0.02575398951192883,0.05196809062921952,0000SET_000_DJI_3351.T
0.05108717553294061,0.14004081638786822,0.12733503108168195,0.024592359766343205,0.09863312081476984,0000SET_000_DJI_3361.T
0.047612827892498884,0.12914021221659686,0.11795228090614275,0.04342107803606543,0.08961032533022148,0000SET_000_DJI_3371.T
