,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
47,-19.8530030277778,-43.9805685833333,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2751.TIF,0.0262253309147999,0.1339568031694526,0.1303441272034276,0.0253847002996823,0.0529711729230121,0000SET_000_DJI_2751.T,7487765607393042.0,863786290.479625,9.232023249549384e+18,inf,9479428771.154491,-0.7772565022839458,8.41695701090092,-0.4830311115702762,-0.6739884232522669,-0.4220758126956581,0.4063947801832313,0.1947513926735225,-0.0668885489822547,-1.2627349045011729,0.6725561054017933,5.10791660187807,1.027716446022817,2022-08-24,09:53:12,-19.85255,-43.98122,A18,,,,,,0.6,60,3.07,4.97,323.9,0.319,29.27,9.46,7.25,114.1,0.453,0.17,349.1,227.0,13.81,7.89,21.218,0.404,4674,699.9,199,84.73
79,-19.8523291944444,-43.9813195555556,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2761.TIF,0.0516413570110345,0.1282303217259965,0.1234592453847991,0.0488665923914689,0.1001235084272669,0000SET_000_DJI_2761.T,25009309.475600086,17442.55166550776,437186916.5059714,inf,2950864484224.7363,-0.5600694703646272,5.582078813547214,-0.1297354709834482,-0.4328582060350951,-0.1043718111511732,0.8109842897160182,0.3958115266229028,-0.1100911747922083,-1.0995537064323138,0.4257977979231161,2.483093573598324,1.038644949807743,2022-08-24,09:53:12,-19.85255,-43.98122,A18,,,,,,0.6,60,3.07,4.97,323.9,0.319,29.27,9.46,7.25,114.1,0.453,0.17,349.1,227.0,13.81,7.89,21.218,0.404,4674,699.9,199,26.669
145,-19.849709,-43.9842497777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2801.TIF,0.0284629957273633,0.1268808421853113,0.1248253510524152,0.0576292352215788,0.1044731979057974,0000SET_000_DJI_2801.T,2587035.076494303,14304.446813273966,1.0614729541793552e+16,inf,596822060101.7622,-0.759471277659974,7.889216678185452,-0.1310135852189941,-0.3682895409925584,-0.0887583163482067,0.8369549696834279,0.4616789356945593,1.857641318843413,17.781032418653755,0.6335484418330959,4.457747294088676,1.0164669365282455,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,48.026
150,-19.849709,-43.9842497777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2801.TIF,0.0284629957273633,0.1268808421853113,0.1248253510524152,0.0576292352215788,0.1044731979057974,0000SET_000_DJI_2801.T,2587035.076494303,14304.446813273966,1.0614729541793552e+16,inf,596822060101.7622,-0.759471277659974,7.889216678185452,-0.1310135852189941,-0.3682895409925584,-0.0887583163482067,0.8369549696834279,0.4616789356945593,1.857641318843413,17.781032418653755,0.6335484418330959,4.457747294088676,1.0164669365282455,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,3.163
177,-19.8497937222222,-43.9842522777778,49.4,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2811.TIF,0.0555397343239757,0.1519259362713288,0.1362898688426515,0.0571901431017482,0.105714034438565,0000SET_000_DJI_2811.T,50530442.17771776,78648.72359722554,6178234460.888986,inf,1766349775353.0583,-0.5315098692198406,5.936298045034226,-0.1473778014278306,-0.4088263430727624,-0.1263443853157871,0.7756558527517058,0.4196213818928462,0.0549286836001403,0.5195968907237365,0.4645886795187915,2.7354458590873123,1.1147265571641964,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,38.652
182,-19.8497937222222,-43.9842522777778,49.4,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2811.TIF,0.0555397343239757,0.1519259362713288,0.1362898688426515,0.0571901431017482,0.105714034438565,0000SET_000_DJI_2811.T,50530442.17771776,78648.72359722554,6178234460.888986,inf,1766349775353.0583,-0.5315098692198406,5.936298045034226,-0.1473778014278306,-0.4088263430727624,-0.1263443853157871,0.7756558527517058,0.4196213818928462,0.0549286836001403,0.5195968907237365,0.4645886795187915,2.7354458590873123,1.1147265571641964,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,9.751
209,-19.8498903055556,-43.984238,32.8,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2821.TIF,0.0833044568746638,0.1610957962076744,0.1293089847025485,0.0538378799570798,0.1075615114779178,0000SET_000_DJI_2821.T,23248110.52791689,21444.600543555876,751741.5083433271,inf,3355748563626.8945,-0.2855724910945448,4.560539720315876,-0.0889830225229104,-0.4120796983651834,-0.0918116590090721,0.8318177714050051,0.4163506509692573,-0.7066923611209052,-6.570123005997251,0.3182948395180375,1.933819656852838,1.2458205945878051,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,27.829
214,-19.8498903055556,-43.984238,32.8,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2821.TIF,0.0833044568746638,0.1610957962076744,0.1293089847025485,0.0538378799570798,0.1075615114779178,0000SET_000_DJI_2821.T,23248110.52791689,21444.600543555876,751741.5083433271,inf,3355748563626.8945,-0.2855724910945448,4.560539720315876,-0.0889830225229104,-0.4120796983651834,-0.0918116590090721,0.8318177714050051,0.4163506509692573,-0.7066923611209052,-6.570123005997251,0.3182948395180375,1.933819656852838,1.2458205945878051,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,20.525
241,-19.8501289444444,-43.9842085555556,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2831.TIF,0.0569603136569887,0.142524101693458,0.1329743086873026,0.0386121503452048,0.0946043469033419,0000SET_000_DJI_2831.T,72722727479.29202,161315.43317585316,1224172423.0153537,inf,119189682889744.56,-0.5333413375500897,5.5953150702017656,-0.1923456612716025,-0.5499394233913336,-0.1686008808004314,0.7114483078517816,0.2903730105941268,-0.7892368022402512,-8.342500403777656,0.4289246750737598,2.502164973172881,1.0718168276295563,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,1.716
246,-19.8501289444444,-43.9842085555556,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2831.TIF,0.0569603136569887,0.142524101693458,0.1329743086873026,0.0386121503452048,0.0946043469033419,0000SET_000_DJI_2831.T,72722727479.29202,161315.43317585316,1224172423.0153537,inf,119189682889744.56,-0.5333413375500897,5.5953150702017656,-0.1923456612716025,-0.5499394233913336,-0.1686008808004314,0.7114483078517816,0.2903730105941268,-0.7892368022402512,-8.342500403777656,0.4289246750737598,2.502164973172881,1.0718168276295563,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,47.18
