,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
273,-19.8496933611111,-43.9842725,87.4,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2841.TIF,0.0317114507999697,0.1534976957970372,0.1403495748431524,0.0634422659583363,0.1165589756144193,0000SET_000_DJI_2841.T,23134060.01236518,51126.49126346664,1.5296815725098598e+18,inf,22702193323623.625,-0.707750845894324,8.183261557490523,-0.1284526151426993,-0.3773816880123804,-0.0926033765180661,0.8304904075746558,0.4520303394523009,1.8383667372611647,15.771987764739274,0.6575606401451646,4.840450118957783,1.0936812310872936,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,49.967
278,-19.8496933611111,-43.9842725,87.4,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2841.TIF,0.0317114507999697,0.1534976957970372,0.1403495748431524,0.0634422659583363,0.1165589756144193,0000SET_000_DJI_2841.T,23134060.01236518,51126.49126346664,1.5296815725098598e+18,inf,22702193323623.625,-0.707750845894324,8.183261557490523,-0.1284526151426993,-0.3773816880123804,-0.0926033765180661,0.8304904075746558,0.4520303394523009,1.8383667372611647,15.771987764739274,0.6575606401451646,4.840450118957783,1.0936812310872936,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,2.01
305,-19.8497307777778,-43.9842625833333,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2851.TIF,0.0313995394687707,0.1520249693835048,0.1440384074180464,0.0612846130970513,0.113870725450911,0000SET_000_DJI_2851.T,107036781.47014348,119260.47317986588,2.2045531293214523e+19,inf,34104870813240.77,-0.7409234707038684,8.185764800326162,-0.1644691985596731,-0.4030419682770549,-0.1169701965632349,0.7905580705319869,0.4254741092713097,1.768445541997721,15.530291345689964,0.6576298373075222,4.8416305447634205,1.055447447029033,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,45.721
310,-19.8497307777778,-43.9842625833333,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2851.TIF,0.0313995394687707,0.1520249693835048,0.1440384074180464,0.0612846130970513,0.113870725450911,0000SET_000_DJI_2851.T,107036781.47014348,119260.47317986588,2.2045531293214523e+19,inf,34104870813240.77,-0.7409234707038684,8.185764800326162,-0.1644691985596731,-0.4030419682770549,-0.1169701965632349,0.7905580705319869,0.4254741092713097,1.768445541997721,15.530291345689964,0.6576298373075222,4.8416305447634205,1.055447447029033,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,2.942
337,-19.8498956388889,-43.9842408333333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2861.TIF,0.0330923156786064,0.153884115878564,0.1491337766097227,0.0704555516904446,0.122892424237369,0000SET_000_DJI_2861.T,30707396.588397287,110282.51200266968,4.735372980869285e+19,inf,23924317428273.25,-0.754083423546386,8.024829845798283,-0.1403457759558861,-0.3582971245839826,-0.0964662679206559,0.8240415218543932,0.4724318882825856,1.9693695386810348,16.025150052188415,0.6460268772592549,4.650146498452732,1.0318528731507466,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,27.259
342,-19.8498956388889,-43.9842408333333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2861.TIF,0.0330923156786064,0.153884115878564,0.1491337766097227,0.0704555516904446,0.122892424237369,0000SET_000_DJI_2861.T,30707396.588397287,110282.51200266968,4.735372980869285e+19,inf,23924317428273.25,-0.754083423546386,8.024829845798283,-0.1403457759558861,-0.3582971245839826,-0.0964662679206559,0.8240415218543932,0.4724318882825856,1.9693695386810348,16.025150052188415,0.6460268772592549,4.650146498452732,1.0318528731507466,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,21.045
369,-19.8501220555556,-43.98420975,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2871.TIF,0.0628480509692038,0.1580985486270339,0.1473372023602744,0.0439436668535192,0.1106016256357547,0000SET_000_DJI_2871.T,521105077964.9541,294228.49740099127,12937552814.109652,inf,2.1981657563903924e+16,-0.5344081405224453,5.599770517384426,-0.1662645036929785,-0.5405325474090815,-0.1424197241257731,0.750670053889767,0.2982523500484725,-0.7570698237847774,-6.845015337098589,0.4311018944482186,2.5155680437012093,1.0730388937374111,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,2.265
374,-19.8501220555556,-43.98420975,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2871.TIF,0.0628480509692038,0.1580985486270339,0.1473372023602744,0.0439436668535192,0.1106016256357547,0000SET_000_DJI_2871.T,521105077964.9541,294228.49740099127,12937552814.109652,inf,2.1981657563903924e+16,-0.5344081405224453,5.599770517384426,-0.1662645036929785,-0.5405325474090815,-0.1424197241257731,0.750670053889767,0.2982523500484725,-0.7570698237847774,-6.845015337098589,0.4311018944482186,2.5155680437012093,1.0730388937374111,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,46.404
401,-19.8501232222222,-43.9842111388889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2881.TIF,0.0329609740143255,0.1581331463421598,0.1467833842672367,0.0437345480976078,0.1102755701799895,0000SET_000_DJI_2881.T,483739119462.5531,277778.23198301933,1.367767690993554e+19,inf,5.556749443012518e+16,-0.7197884370594165,8.14345655921846,-0.191046244746526,-0.5408878570668557,-0.1420211724028551,0.7512810167887916,0.2979529891338643,0.8241655063604664,7.47369072783102,0.6550289045750131,4.797587179111635,1.077323207470537,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,2.083
406,-19.8501232222222,-43.9842111388889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2881.TIF,0.0329609740143255,0.1581331463421598,0.1467833842672367,0.0437345480976078,0.1102755701799895,0000SET_000_DJI_2881.T,483739119462.5531,277778.23198301933,1.367767690993554e+19,inf,5.556749443012518e+16,-0.7197884370594165,8.14345655921846,-0.191046244746526,-0.5408878570668557,-0.1420211724028551,0.7512810167887916,0.2979529891338643,0.8241655063604664,7.47369072783102,0.6550289045750131,4.797587179111635,1.077323207470537,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,46.509
433,-19.8501690277778,-43.9842617777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2891.TIF,0.0629811436015705,0.1586328799719832,0.1476093144774612,0.0816392496865115,0.1039578463044769,0000SET_000_DJI_2891.T,2138674.600903612,691337.7234117535,13421145823.996157,inf,15805730.227721056,-0.533484425743498,5.604189506146672,-0.196970694674908,-0.2877665342486675,-0.173518149337552,0.7042770076704776,0.5530765451727451,0.377237870677084,3.628758040756356,0.4316140956606289,2.518736099419248,1.0746806902636568,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,5.432
437,-19.8501690277778,-43.9842617777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2891.TIF,0.0629811436015705,0.1586328799719832,0.1476093144774612,0.0816392496865115,0.1039578463044769,0000SET_000_DJI_2891.T,2138674.600903612,691337.7234117535,13421145823.996157,inf,15805730.227721056,-0.533484425743498,5.604189506146672,-0.196970694674908,-0.2877665342486675,-0.173518149337552,0.7042770076704776,0.5530765451727451,0.377237870677084,3.628758040756356,0.4316140956606289,2.518736099419248,1.0746806902636568,2022-08-24,10:03:26,-19.85076,-43.98491,B2,,,,,,0.3,30,15.2,9.02,336.0,0.157,32.9,10.64,6.68,119.8,0.223,0.18,372.5,242.0,67.8,7.65,19.877,0.442,4674,700.0,205,94.417
438,-19.8501690277778,-43.9842617777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2891.TIF,0.0629811436015705,0.1586328799719832,0.1476093144774612,0.0816392496865115,0.1039578463044769,0000SET_000_DJI_2891.T,2138674.600903612,691337.7234117535,13421145823.996157,inf,15805730.227721056,-0.533484425743498,5.604189506146672,-0.196970694674908,-0.2877665342486675,-0.173518149337552,0.7042770076704776,0.5530765451727451,0.377237870677084,3.628758040756356,0.4316140956606289,2.518736099419248,1.0746806902636568,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,51.077
465,-19.8502684444444,-43.9843695833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2901.TIF,0.0599101883275935,0.1584184596033009,0.1406772135774775,0.0752506204703914,0.1191161724791883,0000SET_000_DJI_2901.T,1728511.108601563,42569.41413277478,4681680103.595564,inf,78153721065.85039,-0.5098334212574372,5.796032560667553,-0.0987549792600452,-0.3030021275190568,-0.0829930331389819,0.8467339482352305,0.5349169105410762,0.4053195519168376,3.402724781033861,0.4511926044029152,2.644265758889901,1.1261131463629144,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,21.184
466,-19.8502684444444,-43.9843695833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2901.TIF,0.0599101883275935,0.1584184596033009,0.1406772135774775,0.0752506204703914,0.1191161724791883,0000SET_000_DJI_2901.T,1728511.108601563,42569.41413277478,4681680103.595564,inf,78153721065.85039,-0.5098334212574372,5.796032560667553,-0.0987549792600452,-0.3030021275190568,-0.0829930331389819,0.8467339482352305,0.5349169105410762,0.4053195519168376,3.402724781033861,0.4511926044029152,2.644265758889901,1.1261131463629144,2022-08-24,09:59:02,-19.85097,-43.98486,B5,,,,,,0.3,30,5.72,7.07,330.9,0.168,28.84,9.32,7.54,114.0,0.238,0.17,357.4,232.0,36.41,7.85,21.117,0.326,4674,699.9,202,93.361
469,-19.8502684444444,-43.9843695833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2901.TIF,0.0599101883275935,0.1584184596033009,0.1406772135774775,0.0752506204703914,0.1191161724791883,0000SET_000_DJI_2901.T,1728511.108601563,42569.41413277478,4681680103.595564,inf,78153721065.85039,-0.5098334212574372,5.796032560667553,-0.0987549792600452,-0.3030021275190568,-0.0829930331389819,0.8467339482352305,0.5349169105410762,0.4053195519168376,3.402724781033861,0.4511926044029152,2.644265758889901,1.1261131463629144,2022-08-24,10:03:26,-19.85076,-43.98491,B2,,,,,,0.3,30,15.2,9.02,336.0,0.157,32.9,10.64,6.68,119.8,0.223,0.18,372.5,242.0,67.8,7.65,19.877,0.442,4674,700.0,205,78.627
470,-19.8502684444444,-43.9843695833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2901.TIF,0.0599101883275935,0.1584184596033009,0.1406772135774775,0.0752506204703914,0.1191161724791883,0000SET_000_DJI_2901.T,1728511.108601563,42569.41413277478,4681680103.595564,inf,78153721065.85039,-0.5098334212574372,5.796032560667553,-0.0987549792600452,-0.3030021275190568,-0.0829930331389819,0.8467339482352305,0.5349169105410762,0.4053195519168376,3.402724781033861,0.4511926044029152,2.644265758889901,1.1261131463629144,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,62.799
497,-19.8503784444444,-43.9844898888889,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2911.TIF,0.0592036286154758,0.1471586212400883,0.1378104552854953,0.0476146213159378,0.1492513387357849,0000SET_000_DJI_2911.T,2886633614.163313,3510.778393317465,2460594824.336762,inf,7.295647738861808e+21,-0.5341639246658405,5.564080288770407,0.055440776878025,-0.4864273787705174,0.0398551241877958,1.083018980138975,0.3455080473923178,-0.6135865220377569,-4.111095600448653,0.4262164842948429,2.485635165977328,1.0678335031636523,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,38.727
498,-19.8503784444444,-43.9844898888889,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2911.TIF,0.0592036286154758,0.1471586212400883,0.1378104552854953,0.0476146213159378,0.1492513387357849,0000SET_000_DJI_2911.T,2886633614.163313,3510.778393317465,2460594824.336762,inf,7.295647738861808e+21,-0.5341639246658405,5.564080288770407,0.055440776878025,-0.4864273787705174,0.0398551241877958,1.083018980138975,0.3455080473923178,-0.6135865220377569,-4.111095600448653,0.4262164842948429,2.485635165977328,1.0678335031636523,2022-08-24,09:59:02,-19.85097,-43.98486,B5,,,,,,0.3,30,5.72,7.07,330.9,0.168,28.84,9.32,7.54,114.0,0.238,0.17,357.4,232.0,36.41,7.85,21.117,0.326,4674,699.9,202,76.323
501,-19.8503784444444,-43.9844898888889,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2911.TIF,0.0592036286154758,0.1471586212400883,0.1378104552854953,0.0476146213159378,0.1492513387357849,0000SET_000_DJI_2911.T,2886633614.163313,3510.778393317465,2460594824.336762,inf,7.295647738861808e+21,-0.5341639246658405,5.564080288770407,0.055440776878025,-0.4864273787705174,0.0398551241877958,1.083018980138975,0.3455080473923178,-0.6135865220377569,-4.111095600448653,0.4262164842948429,2.485635165977328,1.0678335031636523,2022-08-24,10:03:26,-19.85076,-43.98491,B2,,,,,,0.3,30,15.2,9.02,336.0,0.157,32.9,10.64,6.68,119.8,0.223,0.18,372.5,242.0,67.8,7.65,19.877,0.442,4674,700.0,205,61.079
502,-19.8503784444444,-43.9844898888889,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2911.TIF,0.0592036286154758,0.1471586212400883,0.1378104552854953,0.0476146213159378,0.1492513387357849,0000SET_000_DJI_2911.T,2886633614.163313,3510.778393317465,2460594824.336762,inf,7.295647738861808e+21,-0.5341639246658405,5.564080288770407,0.055440776878025,-0.4864273787705174,0.0398551241877958,1.083018980138975,0.3455080473923178,-0.6135865220377569,-4.111095600448653,0.4262164842948429,2.485635165977328,1.0678335031636523,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,77.502
529,-19.8506028055556,-43.9847413888889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2921.TIF,0.0591358908426026,0.1449845145003234,0.1353919768400147,0.0758316691153578,0.1040431709939771,0000SET_000_DJI_2921.T,541386.1852734913,81093.58527981366,1187688634.3497548,inf,79989383.73451075,-0.5259602120972857,5.51232883969262,-0.1535799705735986,-0.2819774625859874,-0.130928170444603,0.7684589103600964,0.5600898286976336,0.3873633158313887,3.7231017867939897,0.4205783518482317,2.4517177712975933,1.070850118922805,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,74.98
530,-19.8506028055556,-43.9847413888889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2921.TIF,0.0591358908426026,0.1449845145003234,0.1353919768400147,0.0758316691153578,0.1040431709939771,0000SET_000_DJI_2921.T,541386.1852734913,81093.58527981366,1187688634.3497548,inf,79989383.73451075,-0.5259602120972857,5.51232883969262,-0.1535799705735986,-0.2819774625859874,-0.130928170444603,0.7684589103600964,0.5600898286976336,0.3873633158313887,3.7231017867939897,0.4205783518482317,2.4517177712975933,1.070850118922805,2022-08-24,09:59:02,-19.85097,-43.98486,B5,,,,,,0.3,30,5.72,7.07,330.9,0.168,28.84,9.32,7.54,114.0,0.238,0.17,357.4,232.0,36.41,7.85,21.117,0.326,4674,699.9,202,42.673
531,-19.8506028055556,-43.9847413888889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2921.TIF,0.0591358908426026,0.1449845145003234,0.1353919768400147,0.0758316691153578,0.1040431709939771,0000SET_000_DJI_2921.T,541386.1852734913,81093.58527981366,1187688634.3497548,inf,79989383.73451075,-0.5259602120972857,5.51232883969262,-0.1535799705735986,-0.2819774625859874,-0.130928170444603,0.7684589103600964,0.5600898286976336,0.3873633158313887,3.7231017867939897,0.4205783518482317,2.4517177712975933,1.070850118922805,2022-08-24,10:00:23,-19.85121,-43.98505,B6,,,,,,0.3,30,3.93,12.23,330.8,0.167,27.58,8.91,8.06,110.7,0.237,0.17,352.4,229.0,40.13,7.93,21.791,0.283,4674,700.0,203,74.835
