,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
47,-19.8530030277778,-43.9805685833333,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2751.TIF,0.0247694224796849,0.1264185951329286,0.1229200569135958,0.0240407199091099,0.0501366314459342,0000SET_000_DJI_2751.T,806782286625755.6,249301375.7274002,7.20731509438406e+17,inf,2669927009.813734,-0.7763939658616356,8.423060377249534,-0.4814100126251627,-0.6728280779556199,-0.4205756284695107,0.4078799888709516,0.1955801234782119,-0.0613538900322216,-1.2237337903002867,0.6723361696142989,5.103816822399197,1.0284618987916028,2022-08-24,09:53:12,-19.85255,-43.98122,A18,,,,,,0.6,60,3.07,4.97,323.9,0.319,29.27,9.46,7.25,114.1,0.453,0.17,349.1,227.0,13.81,7.89,21.218,0.404,4674,699.9,199,84.73
79,-19.8523291944444,-43.9813195555556,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2761.TIF,0.0488284550783128,0.1212702081904451,0.1166819524822164,0.046442403353163,0.09515137242806,0000SET_000_DJI_2761.T,8976133.015623093,9698.05391155753,145434340.7821449,inf,675210150712.8125,-0.5595232202235947,5.591806749559839,-0.1265770091334452,-0.4305889747079657,-0.1016392489863237,0.8154763474888039,0.398025593205953,-0.1001168648779106,-1.0521851900097907,0.4258807901251609,2.483597074614539,1.0393227539531271,2022-08-24,09:53:12,-19.85255,-43.98122,A18,,,,,,0.6,60,3.07,4.97,323.9,0.319,29.27,9.46,7.25,114.1,0.453,0.17,349.1,227.0,13.81,7.89,21.218,0.404,4674,699.9,199,26.669
145,-19.849709,-43.9842497777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2801.TIF,0.0265879020107314,0.1174928864681869,0.1151078359924371,0.0532423882996913,0.0965165889217499,0000SET_000_DJI_2801.T,798948.2178680103,6682.888055326711,388086445101611.4,inf,75012967525.69902,-0.7534067520391875,7.86715107005689,-0.1290334906336762,-0.3674806371828425,-0.087850195355408,0.8384884320828627,0.462543560485226,1.8173169764554988,18.82906344658404,0.6309306425731879,4.419035635860418,1.0207201399903525,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,48.026
150,-19.849709,-43.9842497777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2801.TIF,0.0265879020107314,0.1174928864681869,0.1151078359924371,0.0532423882996913,0.0965165889217499,0000SET_000_DJI_2801.T,798948.2178680103,6682.888055326711,388086445101611.4,inf,75012967525.69902,-0.7534067520391875,7.86715107005689,-0.1290334906336762,-0.3674806371828425,-0.087850195355408,0.8384884320828627,0.462543560485226,1.8173169764554988,18.82906344658404,0.6309306425731879,4.419035635860418,1.0207201399903525,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,3.163
177,-19.8497937222222,-43.9842522777778,49.4,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2811.TIF,0.0525944542759845,0.1426463946855187,0.1282897715433824,0.0540911774524979,0.0998082162538924,0000SET_000_DJI_2811.T,16472822.174192443,39308.83662885774,1448695370.9427004,inf,338438485109.4945,-0.5306500555746776,5.912748834086586,-0.1458790793063283,-0.4068330299814403,-0.1248654385973951,0.7779904434559018,0.4216328145397504,0.0525099239525592,0.5261082295968933,0.4612351405380863,2.7121945963541143,1.111907776975669,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,38.652
182,-19.8497937222222,-43.9842522777778,49.4,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2811.TIF,0.0525944542759845,0.1426463946855187,0.1282897715433824,0.0540911774524979,0.0998082162538924,0000SET_000_DJI_2811.T,16472822.174192443,39308.83662885774,1448695370.9427004,inf,338438485109.4945,-0.5306500555746776,5.912748834086586,-0.1458790793063283,-0.4068330299814403,-0.1248654385973951,0.7779904434559018,0.4216328145397504,0.0525099239525592,0.5261082295968933,0.4612351405380863,2.7121945963541143,1.111907776975669,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,9.751
209,-19.8498903055556,-43.984238,32.8,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2821.TIF,0.0797558380789637,0.1525182043030369,0.1221241880621387,0.0512425953444911,0.1021036959133092,0000SET_000_DJI_2821.T,8004054.119083767,11745.69689174084,298143.8801582291,inf,673117866320.5852,-0.2777920850614904,4.525232640411162,-0.0861934116421996,-0.4088533646690303,-0.0892863625784457,0.8360644810294029,0.4195941537676226,-0.7123517133887204,-6.976747580161449,0.3132608597925348,1.9123139819812751,1.2488779391141849,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,27.829
214,-19.8498903055556,-43.984238,32.8,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2821.TIF,0.0797558380789637,0.1525182043030369,0.1221241880621387,0.0512425953444911,0.1021036959133092,0000SET_000_DJI_2821.T,8004054.119083767,11745.69689174084,298143.8801582291,inf,673117866320.5852,-0.2777920850614904,4.525232640411162,-0.0861934116421996,-0.4088533646690303,-0.0892863625784457,0.8360644810294029,0.4195941537676226,-0.7123517133887204,-6.976747580161449,0.3132608597925348,1.9123139819812751,1.2488779391141849,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,20.525
241,-19.8501289444444,-43.9842085555556,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2831.TIF,0.0536118292500596,0.1329883141440715,0.1247259232147081,0.0364215872371733,0.0891329838534043,0000SET_000_DJI_2831.T,13511568983.051191,72927.50767833352,312426806.411357,inf,17182469271650.578,-0.5347394199433778,5.572255639954757,-0.1907444373508624,-0.5479720768252417,-0.1664318772094338,0.714630780483118,0.2920129697053895,-0.784695103063324,-8.803644499929458,0.4253827647192924,2.4805778128513243,1.0662443757994091,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,1.716
246,-19.8501289444444,-43.9842085555556,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2831.TIF,0.0536118292500596,0.1329883141440715,0.1247259232147081,0.0364215872371733,0.0891329838534043,0000SET_000_DJI_2831.T,13511568983.051191,72927.50767833352,312426806.411357,inf,17182469271650.578,-0.5347394199433778,5.572255639954757,-0.1907444373508624,-0.5479720768252417,-0.1664318772094338,0.714630780483118,0.2920129697053895,-0.784695103063324,-8.803644499929458,0.4253827647192924,2.4805778128513243,1.0662443757994091,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,47.18
273,-19.8496933611111,-43.9842725,87.4,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2841.TIF,0.0267812394607847,0.1269626872458678,0.1166527502146121,0.0527528676781913,0.0967756654118865,0000SET_000_DJI_2841.T,1313031.670191958,8275.798035294143,749894400897531.0,inf,125043679757.09442,-0.7078576604147327,8.1316129079506,-0.1292869593519074,-0.3772004927065372,-0.0931323260980893,0.8296046619890511,0.4522213799600876,1.779051817162472,18.38325584836495,0.6516123916636523,4.740732311205276,1.0883814313189184,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,49.967
278,-19.8496933611111,-43.9842725,87.4,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2841.TIF,0.0267812394607847,0.1269626872458678,0.1166527502146121,0.0527528676781913,0.0967756654118865,0000SET_000_DJI_2841.T,1313031.670191958,8275.798035294143,749894400897531.0,inf,125043679757.09442,-0.7078576604147327,8.1316129079506,-0.1292869593519074,-0.3772004927065372,-0.0931323260980893,0.8296046619890511,0.4522213799600876,1.779051817162472,18.38325584836495,0.6516123916636523,4.740732311205276,1.0883814313189184,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,2.01
