Latitude,Longitude,Degree,DateTime,Image Index
-19.8615633888889,-43.9756389444444,89.9,2022:08:24 08:50:19, _Pampulha_2022-08-24_0000SET_000_DJI_4851.TIF
-19.8614488055556,-43.9756826388889,90.0,2022:08:24 08:50:22, _Pampulha_2022-08-24_0000SET_000_DJI_4861.TIF
-19.8612586666667,-43.9757522222222,90.0,2022:08:24 08:50:25, _Pampulha_2022-08-24_0000SET_000_DJI_4871.TIF
-19.8611063333333,-43.9758103333333,90.0,2022:08:24 08:50:28, _Pampulha_2022-08-24_0000SET_000_DJI_4881.TIF
-19.8609195,-43.975881,89.9,2022:08:24 08:50:31, _Pampulha_2022-08-24_0000SET_000_DJI_4891.TIF
-19.8605533611111,-43.97605525,90.0,2022:08:24 08:50:44, _Pampulha_2022-08-24_0000SET_000_DJI_4901.TIF
-19.8603823333333,-43.9761551944444,90.0,2022:08:24 08:50:50, _Pampulha_2022-08-24_0000SET_000_DJI_4911.TIF
-19.8602395,-43.9762048333333,89.9,2022:08:24 08:50:55, _Pampulha_2022-08-24_0000SET_000_DJI_4921.TIF
-19.8602207222222,-43.9763985833333,89.9,2022:08:24 08:51:01, _Pampulha_2022-08-24_0000SET_000_DJI_4931.TIF
-19.8601415555556,-43.9764483611111,90.0,2022:08:24 08:51:05, _Pampulha_2022-08-24_0000SET_000_DJI_4941.TIF
-19.8599794444444,-43.9765009166667,89.9,2022:08:24 08:51:07, _Pampulha_2022-08-24_0000SET_000_DJI_4951.TIF
-19.85980225,-43.97657375,89.9,2022:08:24 08:51:09, _Pampulha_2022-08-24_0000SET_000_DJI_4961.TIF
-19.8596173611111,-43.9766661666667,89.9,2022:08:24 08:51:11, _Pampulha_2022-08-24_0000SET_000_DJI_4971.TIF
-19.8594293611111,-43.9768036111111,89.9,2022:08:24 08:51:15, _Pampulha_2022-08-24_0000SET_000_DJI_4981.TIF
-19.8593715833333,-43.9769454444444,90.0,2022:08:24 08:51:18, _Pampulha_2022-08-24_0000SET_000_DJI_4991.TIF
-19.8592924166667,-43.9770215833333,90.0,2022:08:24 08:51:21, _Pampulha_2022-08-24_0000SET_000_DJI_5001.TIF
-19.8590989444444,-43.9771096944444,90.0,2022:08:24 08:51:25, _Pampulha_2022-08-24_0000SET_000_DJI_5011.TIF
-19.8588762777778,-43.9772320555556,90.0,2022:08:24 08:51:27, _Pampulha_2022-08-24_0000SET_000_DJI_5021.TIF
-19.8586390555556,-43.97736925,89.9,2022:08:24 08:51:30, _Pampulha_2022-08-24_0000SET_000_DJI_5031.TIF
-19.8584298333333,-43.9774889722222,90.0,2022:08:24 08:51:32, _Pampulha_2022-08-24_0000SET_000_DJI_5041.TIF
-19.85821775,-43.9775693611111,90.0,2022:08:24 08:51:34, _Pampulha_2022-08-24_0000SET_000_DJI_5051.TIF
-19.8580314166667,-43.9776250277778,89.9,2022:08:24 08:51:37, _Pampulha_2022-08-24_0000SET_000_DJI_5061.TIF
-19.85782875,-43.9776825555556,90.0,2022:08:24 08:51:39, _Pampulha_2022-08-24_0000SET_000_DJI_5071.TIF
-19.8575730277778,-43.9777573055556,90.0,2022:08:24 08:51:42, _Pampulha_2022-08-24_0000SET_000_DJI_5081.TIF
-19.857363,-43.9778244166667,89.9,2022:08:24 08:51:44, _Pampulha_2022-08-24_0000SET_000_DJI_5091.TIF
-19.8571538055556,-43.9778895,90.0,2022:08:24 08:51:46, _Pampulha_2022-08-24_0000SET_000_DJI_5101.TIF
-19.8569801111111,-43.9779464166667,90.0,2022:08:24 08:51:47, _Pampulha_2022-08-24_0000SET_000_DJI_5111.TIF
-19.8568198333333,-43.9780075,90.0,2022:08:24 08:51:49, _Pampulha_2022-08-24_0000SET_000_DJI_5121.TIF
-19.8565852222222,-43.9781091944444,90.0,2022:08:24 08:51:51, _Pampulha_2022-08-24_0000SET_000_DJI_5131.TIF
-19.8564163055556,-43.9781723888889,89.9,2022:08:24 08:51:53, _Pampulha_2022-08-24_0000SET_000_DJI_5141.TIF
-19.8562529444444,-43.9782419722222,90.0,2022:08:24 08:51:55, _Pampulha_2022-08-24_0000SET_000_DJI_5151.TIF
-19.85610525,-43.9784033888889,90.0,2022:08:24 08:52:01, _Pampulha_2022-08-24_0000SET_000_DJI_5161.TIF
-19.8560976111111,-43.9785125555556,89.9,2022:08:24 08:52:02, _Pampulha_2022-08-24_0000SET_000_DJI_5171.TIF
-19.8560852777778,-43.9786518888889,90.0,2022:08:24 08:52:04, _Pampulha_2022-08-24_0000SET_000_DJI_5181.TIF
-19.8560700833333,-43.9788133333333,89.9,2022:08:24 08:52:06, _Pampulha_2022-08-24_0000SET_000_DJI_5191.TIF
-19.8560628055556,-43.9788673333333,90.0,2022:08:24 08:52:11, _Pampulha_2022-08-24_0000SET_000_DJI_5201.TIF
-19.8560628055556,-43.9788670277778,90.0,2022:08:24 08:52:18, _Pampulha_2022-08-24_0000SET_000_DJI_5211.TIF
-19.8560623333333,-43.9788513055556,90.0,2022:08:24 08:52:19, _Pampulha_2022-08-24_0000SET_000_DJI_5221.TIF
-19.8560593333333,-43.9788046111111,90.0,2022:08:24 08:52:21, _Pampulha_2022-08-24_0000SET_000_DJI_5231.TIF
-19.8560656111111,-43.978787,90.0,2022:08:24 08:52:22, _Pampulha_2022-08-24_0000SET_000_DJI_5241.TIF
-19.8560612777778,-43.9786808333333,90.0,2022:08:24 08:52:27, _Pampulha_2022-08-24_0000SET_000_DJI_5251.TIF
-19.8560185555556,-43.9785254444444,90.0,2022:08:24 08:52:30, _Pampulha_2022-08-24_0000SET_000_DJI_5261.TIF
-19.8559815555556,-43.9783916666667,89.9,2022:08:24 08:52:31, _Pampulha_2022-08-24_0000SET_000_DJI_5271.TIF
-19.855937,-43.97821075,89.9,2022:08:24 08:52:33, _Pampulha_2022-08-24_0000SET_000_DJI_5281.TIF
-19.8558855277778,-43.9780048333333,90.0,2022:08:24 08:52:35, _Pampulha_2022-08-24_0000SET_000_DJI_5291.TIF
-19.8558272777778,-43.9778239444444,90.0,2022:08:24 08:52:37, _Pampulha_2022-08-24_0000SET_000_DJI_5301.TIF
-19.85577575,-43.9776587222222,90.0,2022:08:24 08:52:38, _Pampulha_2022-08-24_0000SET_000_DJI_5311.TIF
-19.8557736111111,-43.9774696666667,42.2,2022:08:24 08:37:18, _Pampulha_2022-08-24_0000SET_ignore_DJI_2731.TIF
-19.8508664444444,-43.9829542222222,90.0,2022:08:24 08:38:37, _Pampulha_2022-08-24_0000SET_ignore_DJI_2781.TIF
-19.8500810833333,-43.9838375833333,90.0,2022:08:24 08:38:50, _Pampulha_2022-08-24_0000SET_ignore_DJI_2791.TIF
-19.8581025833333,-43.979273,90.0,2022:08:24 08:48:52, _Pampulha_2022-08-24_0000SET_ignore_DJI_4561.TIF
-19.8582587777778,-43.9788899444444,89.9,2022:08:24 08:48:59, _Pampulha_2022-08-24_0000SET_ignore_DJI_4571.TIF
-19.8583569444444,-43.978652,90.0,2022:08:24 08:49:02, _Pampulha_2022-08-24_0000SET_ignore_DJI_4581.TIF
-19.8584104722222,-43.9785268611111,89.9,2022:08:24 08:49:04, _Pampulha_2022-08-24_0000SET_ignore_DJI_4591.TIF
-19.8557289722222,-43.9774328055556,89.9,2022:08:24 08:52:48, _Pampulha_2022-08-24_0000SET_ignore_DJI_5321.TIF
-19.8493678888889,-43.9909079444444,90.0,2022:08:24 09:13:18, _Pampulha_2022-08-24_0001SET_000_DJI_5501.TIF
-19.8487205833333,-43.9911715833333,89.9,2022:08:24 09:13:25, _Pampulha_2022-08-24_0001SET_000_DJI_5511.TIF
-19.84810775,-43.99141825,90.0,2022:08:24 09:13:33, _Pampulha_2022-08-24_0001SET_000_DJI_5521.TIF
-19.8465206944444,-43.9920672777778,90.0,2022:08:24 09:13:52, _Pampulha_2022-08-24_0001SET_000_DJI_5531.TIF
-19.8463189722222,-43.9921509722222,90.0,2022:08:24 09:13:54, _Pampulha_2022-08-24_0001SET_000_DJI_5541.TIF
-19.8460785833333,-43.99224425,89.9,2022:08:24 09:13:57, _Pampulha_2022-08-24_0001SET_000_DJI_5551.TIF
-19.8458657222222,-43.9923311111111,90.0,2022:08:24 09:13:59, _Pampulha_2022-08-24_0001SET_000_DJI_5561.TIF
-19.8455883333333,-43.9924434722222,90.0,2022:08:24 09:14:03, _Pampulha_2022-08-24_0001SET_000_DJI_5571.TIF
-19.8451880277778,-43.9926070277778,89.9,2022:08:24 09:14:07, _Pampulha_2022-08-24_0001SET_000_DJI_5581.TIF
-19.8448917222222,-43.9927259722222,90.0,2022:08:24 09:14:11, _Pampulha_2022-08-24_0001SET_000_DJI_5591.TIF
-19.8447050833333,-43.9928030555556,89.9,2022:08:24 09:14:13, _Pampulha_2022-08-24_0001SET_000_DJI_5601.TIF
-19.8445652222222,-43.992859,90.0,2022:08:24 09:14:15, _Pampulha_2022-08-24_0001SET_000_DJI_5611.TIF
-19.8444030833333,-43.9929240277778,90.0,2022:08:24 09:14:17, _Pampulha_2022-08-24_0001SET_000_DJI_5621.TIF
-19.844335,-43.9929563611111,89.9,2022:08:24 09:14:19, _Pampulha_2022-08-24_0001SET_000_DJI_5631.TIF
-19.8443371944444,-43.9929539722222,89.9,2022:08:24 09:14:20, _Pampulha_2022-08-24_0001SET_000_DJI_5641.TIF
-19.8443364722222,-43.9929518055556,90.0,2022:08:24 09:14:22, _Pampulha_2022-08-24_0001SET_000_DJI_5651.TIF
-19.8444940833333,-43.9928950277778,89.9,2022:08:24 09:14:26, _Pampulha_2022-08-24_0001SET_000_DJI_5661.TIF
-19.8446055833333,-43.9928528055556,90.0,2022:08:24 09:14:27, _Pampulha_2022-08-24_0001SET_000_DJI_5671.TIF
-19.8448660833333,-43.9927567222222,90.0,2022:08:24 09:14:32, _Pampulha_2022-08-24_0001SET_000_DJI_5681.TIF
-19.8454076944444,-43.9925626111111,89.9,2022:08:24 09:14:41, _Pampulha_2022-08-24_0001SET_000_DJI_5691.TIF
-19.8455681388889,-43.9925027222222,89.9,2022:08:24 09:14:44, _Pampulha_2022-08-24_0001SET_000_DJI_5701.TIF
-19.8457409444444,-43.9924399444444,89.9,2022:08:24 09:14:47, _Pampulha_2022-08-24_0001SET_000_DJI_5711.TIF
-19.8458805833333,-43.9923901666667,90.0,2022:08:24 09:14:49, _Pampulha_2022-08-24_0001SET_000_DJI_5721.TIF
-19.8459683611111,-43.9923556666667,90.0,2022:08:24 09:14:50, _Pampulha_2022-08-24_0001SET_000_DJI_5731.TIF
-19.84604675,-43.9923273333333,89.9,2022:08:24 09:14:52, _Pampulha_2022-08-24_0001SET_000_DJI_5741.TIF
-19.8461239444444,-43.9922991111111,89.9,2022:08:24 09:14:53, _Pampulha_2022-08-24_0001SET_000_DJI_5751.TIF
-19.8461590833333,-43.9922864166667,89.9,2022:08:24 09:14:54, _Pampulha_2022-08-24_0001SET_000_DJI_5761.TIF
-19.8461631388889,-43.9922893055556,90.0,2022:08:24 09:14:56, _Pampulha_2022-08-24_0001SET_000_DJI_5771.TIF
-19.8461935277778,-43.9922825555556,89.9,2022:08:24 09:14:58, _Pampulha_2022-08-24_0001SET_000_DJI_5781.TIF
-19.846285,-43.9922594722222,90.0,2022:08:24 09:14:59, _Pampulha_2022-08-24_0001SET_000_DJI_5791.TIF
-19.8463909166667,-43.99223225,90.0,2022:08:24 09:15:01, _Pampulha_2022-08-24_0001SET_000_DJI_5801.TIF
-19.8465232222222,-43.9921976388889,89.9,2022:08:24 09:15:03, _Pampulha_2022-08-24_0001SET_000_DJI_5811.TIF
-19.8466435,-43.9921699722222,90.0,2022:08:24 09:15:05, _Pampulha_2022-08-24_0001SET_000_DJI_5821.TIF
-19.8467435277778,-43.9921454166667,89.9,2022:08:24 09:15:07, _Pampulha_2022-08-24_0001SET_000_DJI_5831.TIF
-19.8468521111111,-43.9921186666667,90.0,2022:08:24 09:15:09, _Pampulha_2022-08-24_0001SET_000_DJI_5841.TIF
-19.8469915,-43.9920848888889,90.0,2022:08:24 09:15:11, _Pampulha_2022-08-24_0001SET_000_DJI_5851.TIF
-19.8471105,-43.9920550555556,90.0,2022:08:24 09:15:13, _Pampulha_2022-08-24_0001SET_000_DJI_5861.TIF
-19.8472474444444,-43.9920229444444,89.9,2022:08:24 09:15:15, _Pampulha_2022-08-24_0001SET_000_DJI_5871.TIF
-19.8473470555556,-43.9919947222222,90.0,2022:08:24 09:15:17, _Pampulha_2022-08-24_0001SET_000_DJI_5881.TIF
-19.8478623888889,-43.9920274722222,89.9,2022:08:24 09:15:29, _Pampulha_2022-08-24_0001SET_000_DJI_5971.TIF
-19.8480336388889,-43.9921005555556,89.9,2022:08:24 09:15:32, _Pampulha_2022-08-24_0001SET_000_DJI_5981.TIF
-19.8481600277778,-43.992155,90.0,2022:08:24 09:15:34, _Pampulha_2022-08-24_0001SET_000_DJI_5991.TIF
-19.8482951666667,-43.9922086944444,90.0,2022:08:24 09:15:36, _Pampulha_2022-08-24_0001SET_000_DJI_6001.TIF
-19.848365,-43.9922381388889,89.9,2022:08:24 09:15:38, _Pampulha_2022-08-24_0001SET_000_DJI_6011.TIF
-19.8484938888889,-43.9922933888889,89.9,2022:08:24 09:15:40, _Pampulha_2022-08-24_0001SET_000_DJI_6021.TIF
-19.8485734722222,-43.9923276388889,90.0,2022:08:24 09:15:41, _Pampulha_2022-08-24_0001SET_000_DJI_6031.TIF
-19.8486226944444,-43.9923488333333,89.9,2022:08:24 09:15:42, _Pampulha_2022-08-24_0001SET_000_DJI_6041.TIF
-19.8486343611111,-43.9923587777778,90.0,2022:08:24 09:15:43, _Pampulha_2022-08-24_0001SET_000_DJI_6051.TIF
-19.848635,-43.9923535277778,90.0,2022:08:24 09:15:45, _Pampulha_2022-08-24_0001SET_000_DJI_6061.TIF
-19.8486708611111,-43.9923385555556,90.0,2022:08:24 09:15:46, _Pampulha_2022-08-24_0001SET_000_DJI_6071.TIF
-19.8487424722222,-43.9923091111111,90.0,2022:08:24 09:15:48, _Pampulha_2022-08-24_0001SET_000_DJI_6081.TIF
-19.8488676944444,-43.9922559166667,89.9,2022:08:24 09:15:50, _Pampulha_2022-08-24_0001SET_000_DJI_6091.TIF
-19.8490110555556,-43.9921980277778,90.0,2022:08:24 09:15:52, _Pampulha_2022-08-24_0001SET_000_DJI_6101.TIF
-19.8491025555556,-43.9921617222222,89.9,2022:08:24 09:15:54, _Pampulha_2022-08-24_0001SET_000_DJI_6111.TIF
-19.8492640833333,-43.9920974722222,89.9,2022:08:24 09:15:57, _Pampulha_2022-08-24_0001SET_000_DJI_6121.TIF
-19.8493285277778,-43.9920712777778,90.0,2022:08:24 09:15:58, _Pampulha_2022-08-24_0001SET_000_DJI_6131.TIF
-19.8494273888889,-43.9920312777778,90.0,2022:08:24 09:15:59, _Pampulha_2022-08-24_0001SET_000_DJI_6141.TIF
-19.8495068055556,-43.9919995833333,89.9,2022:08:24 09:16:01, _Pampulha_2022-08-24_0001SET_000_DJI_6151.TIF
-19.8495896388889,-43.9919666666667,90.0,2022:08:24 09:16:02, _Pampulha_2022-08-24_0001SET_000_DJI_6161.TIF
-19.8496829722222,-43.9919290833333,90.0,2022:08:24 09:16:04, _Pampulha_2022-08-24_0001SET_000_DJI_6171.TIF
-19.8497459444444,-43.9919044166667,89.9,2022:08:24 09:16:05, _Pampulha_2022-08-24_0001SET_000_DJI_6181.TIF
-19.8497540277778,-43.9919028611111,89.9,2022:08:24 09:16:06, _Pampulha_2022-08-24_0001SET_000_DJI_6191.TIF
-19.8497532777778,-43.9918843055556,90.0,2022:08:24 09:16:08, _Pampulha_2022-08-24_0001SET_000_DJI_6201.TIF
-19.8497658611111,-43.9918063055556,90.0,2022:08:24 09:16:10, _Pampulha_2022-08-24_0001SET_000_DJI_6211.TIF
-19.8499131388889,-43.9905013333333,90.0,2022:08:24 09:16:30, _Pampulha_2022-08-24_0001SET_000_DJI_6251.TIF
-19.8499296666667,-43.9903578888889,90.0,2022:08:24 09:16:32, _Pampulha_2022-08-24_0001SET_000_DJI_6261.TIF
-19.8499496388889,-43.9901868888889,89.9,2022:08:24 09:16:34, _Pampulha_2022-08-24_0001SET_000_DJI_6271.TIF
-19.8499778611111,-43.9899540277778,90.0,2022:08:24 09:16:38, _Pampulha_2022-08-24_0001SET_000_DJI_6281.TIF
-19.8500003611111,-43.9897679444444,89.9,2022:08:24 09:16:41, _Pampulha_2022-08-24_0001SET_000_DJI_6291.TIF
-19.8500682777778,-43.98919625,90.0,2022:08:24 09:16:49, _Pampulha_2022-08-24_0001SET_000_DJI_6301.TIF
-19.8500796944444,-43.9890963611111,90.0,2022:08:24 09:16:51, _Pampulha_2022-08-24_0001SET_000_DJI_6311.TIF
-19.8500920277778,-43.9889863333333,89.9,2022:08:24 09:16:53, _Pampulha_2022-08-24_0001SET_000_DJI_6321.TIF
-19.8501035555556,-43.9888856944444,89.9,2022:08:24 09:16:54, _Pampulha_2022-08-24_0001SET_000_DJI_6331.TIF
-19.8501065,-43.98885425,89.9,2022:08:24 09:16:55, _Pampulha_2022-08-24_0001SET_000_DJI_6341.TIF
-19.8501046666667,-43.9888629166667,90.0,2022:08:24 09:16:57, _Pampulha_2022-08-24_0001SET_000_DJI_6351.TIF
-19.8501096666667,-43.9888302777778,89.9,2022:08:24 09:17:00, _Pampulha_2022-08-24_0001SET_000_DJI_6361.TIF
-19.8501233333333,-43.9887995277778,90.0,2022:08:24 09:17:02, _Pampulha_2022-08-24_0001SET_000_DJI_6371.TIF
-19.85025175,-43.9884729722222,90.0,2022:08:24 09:17:07, _Pampulha_2022-08-24_0001SET_000_DJI_6381.TIF
-19.8502962222222,-43.9883596388889,90.0,2022:08:24 09:17:09, _Pampulha_2022-08-24_0001SET_000_DJI_6391.TIF
-19.8503754166667,-43.9881566388889,90.0,2022:08:24 09:17:12, _Pampulha_2022-08-24_0001SET_000_DJI_6401.TIF
-19.8504795277778,-43.9878869166667,90.0,2022:08:24 09:17:17, _Pampulha_2022-08-24_0001SET_000_DJI_6411.TIF
-19.8505223888889,-43.9877728611111,89.9,2022:08:24 09:17:20, _Pampulha_2022-08-24_0001SET_000_DJI_6421.TIF
-19.8505205277778,-43.9877774444444,89.9,2022:08:24 09:17:21, _Pampulha_2022-08-24_0001SET_000_DJI_6431.TIF
-19.8505008611111,-43.9877397222222,89.9,2022:08:24 09:17:23, _Pampulha_2022-08-24_0001SET_000_DJI_6441.TIF
-19.8504664166667,-43.9876789444444,89.9,2022:08:24 09:17:24, _Pampulha_2022-08-24_0001SET_000_DJI_6451.TIF
-19.8504104722222,-43.9875711388889,90.0,2022:08:24 09:17:26, _Pampulha_2022-08-24_0001SET_000_DJI_6461.TIF
-19.8501197222222,-43.9870371944444,89.9,2022:08:24 09:17:35, _Pampulha_2022-08-24_0001SET_000_DJI_6471.TIF
-19.8499422777778,-43.9867136666667,90.0,2022:08:24 09:17:41, _Pampulha_2022-08-24_0001SET_000_DJI_6481.TIF
-19.8498950277778,-43.9866283333333,90.0,2022:08:24 09:17:42, _Pampulha_2022-08-24_0001SET_000_DJI_6491.TIF
-19.8498173888889,-43.9864865833333,90.0,2022:08:24 09:17:45, _Pampulha_2022-08-24_0001SET_000_DJI_6501.TIF
-19.8497516388889,-43.9863652777778,89.9,2022:08:24 09:17:47, _Pampulha_2022-08-24_0001SET_000_DJI_6511.TIF
-19.8496831666667,-43.9862415277778,90.0,2022:08:24 09:17:49, _Pampulha_2022-08-24_0001SET_000_DJI_6521.TIF
-19.8496148611111,-43.9861167222222,90.0,2022:08:24 09:17:51, _Pampulha_2022-08-24_0001SET_000_DJI_6531.TIF
-19.8496091666667,-43.9861075833333,89.9,2022:08:24 09:17:53, _Pampulha_2022-08-24_0001SET_000_DJI_6541.TIF
-19.8496135833333,-43.9861166111111,89.9,2022:08:24 09:17:54, _Pampulha_2022-08-24_0001SET_000_DJI_6551.TIF
-19.84964225,-43.9861765833333,89.9,2022:08:24 09:17:56, _Pampulha_2022-08-24_0001SET_000_DJI_6561.TIF
-19.8495649444444,-43.9852753055556,89.9,2022:08:24 09:18:19, _Pampulha_2022-08-24_0001SET_000_DJI_6571.TIF
-19.8495447777778,-43.9850003611111,90.0,2022:08:24 09:18:21, _Pampulha_2022-08-24_0001SET_000_DJI_6581.TIF
-19.8497253055556,-43.984652,89.9,2022:08:24 09:18:30, _Pampulha_2022-08-24_0001SET_000_DJI_6591.TIF
-19.8497619166667,-43.9845748055556,90.0,2022:08:24 09:18:31, _Pampulha_2022-08-24_0001SET_000_DJI_6601.TIF
-19.8498149444444,-43.9843018611111,90.0,2022:08:24 09:18:36, _Pampulha_2022-08-24_0001SET_000_DJI_6611.TIF
-19.849814,-43.9842876111111,89.9,2022:08:24 09:18:37, _Pampulha_2022-08-24_0001SET_000_DJI_6621.TIF
-19.8498035555556,-43.9842647222222,89.9,2022:08:24 09:18:39, _Pampulha_2022-08-24_0001SET_000_DJI_6631.TIF
-19.8497456388889,-43.98420925,90.0,2022:08:24 09:18:43, _Pampulha_2022-08-24_0001SET_000_DJI_6641.TIF
-19.8497129444444,-43.9842575833333,89.9,2022:08:24 09:18:49, _Pampulha_2022-08-24_0001SET_000_DJI_6651.TIF
-19.849711,-43.9842627222222,90.0,2022:08:24 09:18:50, _Pampulha_2022-08-24_0001SET_000_DJI_6661.TIF
-19.8498698333333,-43.9844364444444,89.9,2022:08:24 09:18:55, _Pampulha_2022-08-24_0001SET_000_DJI_6671.TIF
-19.8499905833333,-43.9844714166667,90.0,2022:08:24 09:18:57, _Pampulha_2022-08-24_0001SET_000_DJI_6681.TIF
-19.8501256666667,-43.9844813333333,90.0,2022:08:24 09:18:59, _Pampulha_2022-08-24_0001SET_000_DJI_6691.TIF
-19.8502383888889,-43.9844756944444,89.9,2022:08:24 09:19:00, _Pampulha_2022-08-24_0001SET_000_DJI_6701.TIF
-19.8503425,-43.9844648055556,90.0,2022:08:24 09:19:01, _Pampulha_2022-08-24_0001SET_000_DJI_6711.TIF
-19.8504422777778,-43.98445575,90.0,2022:08:24 09:19:03, _Pampulha_2022-08-24_0001SET_000_DJI_6721.TIF
-19.8504994722222,-43.98444525,89.9,2022:08:24 09:19:05, _Pampulha_2022-08-24_0001SET_000_DJI_6731.TIF
-19.8502475833333,-43.98418925,89.9,2022:08:24 09:19:13, _Pampulha_2022-08-24_0001SET_000_DJI_6741.TIF
-19.8502488611111,-43.9841888333333,90.0,2022:08:24 09:19:14, _Pampulha_2022-08-24_0001SET_000_DJI_6751.TIF
-19.85014775,-43.9841139444444,89.9,2022:08:24 09:19:22, _Pampulha_2022-08-24_0001SET_000_DJI_6761.TIF
-19.8501444166667,-43.9841167222222,89.9,2022:08:24 09:19:24, _Pampulha_2022-08-24_0001SET_000_DJI_6771.TIF
-19.8501524722222,-43.9841407777778,89.9,2022:08:24 09:19:26, _Pampulha_2022-08-24_0001SET_000_DJI_6781.TIF
-19.85017125,-43.9841964444444,89.9,2022:08:24 09:19:28, _Pampulha_2022-08-24_0001SET_000_DJI_6791.TIF
-19.8501972222222,-43.9842728055556,90.0,2022:08:24 09:19:29, _Pampulha_2022-08-24_0001SET_000_DJI_6801.TIF
-19.8502285,-43.9843625833333,89.9,2022:08:24 09:19:30, _Pampulha_2022-08-24_0001SET_000_DJI_6811.TIF
-19.8502883888889,-43.9845247777778,90.0,2022:08:24 09:19:33, _Pampulha_2022-08-24_0001SET_000_DJI_6821.TIF
-19.8503373055556,-43.9846035555556,89.9,2022:08:24 09:19:35, _Pampulha_2022-08-24_0001SET_000_DJI_6831.TIF
-19.8504632222222,-43.9848156111111,90.0,2022:08:24 09:19:39, _Pampulha_2022-08-24_0001SET_000_DJI_6841.TIF
-19.8505403055556,-43.98491825,89.9,2022:08:24 09:19:41, _Pampulha_2022-08-24_0001SET_000_DJI_6851.TIF
-19.8506253333333,-43.9850067777778,90.0,2022:08:24 09:19:42, _Pampulha_2022-08-24_0001SET_000_DJI_6861.TIF
-19.8507186666667,-43.9850823611111,89.9,2022:08:24 09:19:43, _Pampulha_2022-08-24_0001SET_000_DJI_6871.TIF
-19.8508147222222,-43.9851423611111,89.9,2022:08:24 09:19:45, _Pampulha_2022-08-24_0001SET_000_DJI_6881.TIF
-19.8509010833333,-43.9851876111111,90.0,2022:08:24 09:19:46, _Pampulha_2022-08-24_0001SET_000_DJI_6891.TIF
-19.8510093611111,-43.9852320277778,89.9,2022:08:24 09:19:47, _Pampulha_2022-08-24_0001SET_000_DJI_6901.TIF
-19.8510701388889,-43.9852538611111,89.9,2022:08:24 09:19:55, _Pampulha_2022-08-24_0001SET_000_DJI_6911.TIF
-19.85116725,-43.9852567777778,90.0,2022:08:24 09:19:57, _Pampulha_2022-08-24_0001SET_000_DJI_6921.TIF
-19.8512985833333,-43.9852633055556,89.9,2022:08:24 09:19:59, _Pampulha_2022-08-24_0001SET_000_DJI_6931.TIF
-19.8512953333333,-43.9852874444444,89.9,2022:08:24 09:20:02, _Pampulha_2022-08-24_0001SET_000_DJI_6941.TIF
-19.8512854444444,-43.9852801666667,89.9,2022:08:24 09:20:08, _Pampulha_2022-08-24_0001SET_000_DJI_6951.TIF
-19.8512803888889,-43.9852077222222,90.0,2022:08:24 09:20:09, _Pampulha_2022-08-24_0001SET_000_DJI_6961.TIF
-19.8512528333333,-43.9851399166667,90.0,2022:08:24 09:20:11, _Pampulha_2022-08-24_0001SET_000_DJI_6971.TIF
-19.8511662777778,-43.9850660277778,89.9,2022:08:24 09:20:13, _Pampulha_2022-08-24_0001SET_000_DJI_6981.TIF
-19.8511810833333,-43.9850563055556,89.9,2022:08:24 09:20:16, _Pampulha_2022-08-24_0001SET_000_DJI_6991.TIF
-19.8512302777778,-43.9850341666667,89.9,2022:08:24 09:20:17, _Pampulha_2022-08-24_0001SET_000_DJI_7001.TIF
-19.8509796388889,-43.9848798333333,90.0,2022:08:24 09:20:27, _Pampulha_2022-08-24_0001SET_000_DJI_7011.TIF
-19.8509237222222,-43.9853714166667,90.0,2022:08:24 09:20:56, _Pampulha_2022-08-24_0001SET_000_DJI_7041.TIF
-19.8509235833333,-43.9853801111111,90.0,2022:08:24 09:20:58, _Pampulha_2022-08-24_0001SET_000_DJI_7051.TIF
-19.8505712222222,-43.98537,90.0,2022:08:24 09:21:05, _Pampulha_2022-08-24_0001SET_000_DJI_7061.TIF
-19.8504845277778,-43.9853805555556,90.0,2022:08:24 09:21:09, _Pampulha_2022-08-24_0001SET_000_DJI_7071.TIF
-19.8504119722222,-43.9853853333333,89.9,2022:08:24 09:21:14, _Pampulha_2022-08-24_0001SET_000_DJI_7081.TIF
-19.849892,-43.9866643055556,90.0,2022:08:24 09:21:36, _Pampulha_2022-08-24_0001SET_000_DJI_7091.TIF
-19.8496750555556,-43.9869320277778,89.9,2022:08:24 09:21:39, _Pampulha_2022-08-24_0001SET_000_DJI_7101.TIF
-19.8489558055556,-43.98779975,90.0,2022:08:24 09:21:49, _Pampulha_2022-08-24_0001SET_000_DJI_7111.TIF
-19.8486823888889,-43.9880526666667,90.0,2022:08:24 09:21:52, _Pampulha_2022-08-24_0001SET_000_DJI_7121.TIF
-19.84806925,-43.9885543333333,90.0,2022:08:24 09:22:02, _Pampulha_2022-08-24_0001SET_000_DJI_7131.TIF
-19.84783625,-43.9887372777778,89.9,2022:08:24 09:22:05, _Pampulha_2022-08-24_0001SET_000_DJI_7141.TIF
-19.8476336111111,-43.9888980833333,90.0,2022:08:24 09:22:07, _Pampulha_2022-08-24_0001SET_000_DJI_7151.TIF
-19.8476185833333,-43.988989,89.9,2022:08:24 09:22:24, _Pampulha_2022-08-24_0001SET_000_DJI_7161.TIF
-19.8470214444444,-43.9888600277778,90.0,2022:08:24 09:22:37, _Pampulha_2022-08-24_0001SET_000_DJI_7171.TIF
