Blue,Green,Red,Near-IR,RedEdge,Image
0.03740356594019307,0.09507871997308512,0.09381657053620499,0.023789471884680495,0.08823109999934928,0000SET_000_DJI_6511.T
0.038654373685690746,0.09484539672725623,0.09475891083264458,0.023066745736516688,0.08766018087717574,0000SET_000_DJI_6521.T
0.037115908811150664,0.09440678087640024,0.09535453106780226,0.02383955028197423,0.08909281193168285,0000SET_000_DJI_6531.T
0.03914827840656441,0.09283016125571321,0.09723829886380644,0.023464434690899143,0.0866694228242697,0000SET_000_DJI_6541.T
0.03880034799555607,0.09699807303099903,0.0954119729800869,0.02367043335453251,0.09006082857830003,0000SET_000_DJI_6551.T
0.03717614811247451,0.09668070734740418,0.09362948438227917,0.04669231892063608,0.08822350837117404,0000SET_000_DJI_6561.T
0.037198980964199706,0.09964218248038932,0.09510973218427936,0.02318808542291037,0.08540840936278835,0000SET_000_DJI_6571.T
0.03877410042667137,0.10437777951352226,0.096388081021344,0.02362857663448438,0.0898451559450987,0000SET_000_DJI_6581.T
0.038446919678442604,0.10728643061924856,0.09465071572372935,0.04737992304642958,0.08828919215183874,0000SET_000_DJI_6591.T
0.037631839515390106,0.09981219333170502,0.0939998433049774,0.047128572597195204,0.08820808057611236,0000SET_000_DJI_6601.T
0.03720753597682333,0.10138410524977566,0.09172732799710814,0.04637696152756131,0.08656265855925002,0000SET_000_DJI_6611.T
0.03819847009787179,0.09581025592155142,0.09706618444799844,0.04661156271050999,0.08794484296084062,0000SET_000_DJI_6621.T
0.036339761962188785,0.09743923109127879,0.08463176116810409,0.04722729575636013,0.08366584313501438,0000SET_000_DJI_6631.T
0.03820897217102669,0.10824098115023169,0.09311010812599468,0.039460247870203476,0.08186598736499819,0000SET_000_DJI_6641.T
0.03883682444682256,0.10507097243294271,0.09255957555687763,0.04474325007998256,0.08443620602359894,0000SET_000_DJI_6651.T
0.04219793651182839,0.10980586848914306,0.08856030775934903,0.03979607879147826,0.09007525485494287,0000SET_000_DJI_6661.T
0.03884962580980203,0.13190101044739316,0.12199894539550897,0.04796409891473459,0.09019423502361644,0000SET_000_DJI_6671.T
0.03880750142369017,0.1308961609467004,0.12088497265566074,0.04820917903768074,0.08987920997909582,0000SET_000_DJI_6681.T
0.0388466717350492,0.13102641213305208,0.12099693413537826,0.04817899446668927,0.08987660355953841,0000SET_000_DJI_6691.T
0.03888367627117006,0.13067662836056143,0.12109969437491402,0.04836997208346551,0.09023478341571663,0000SET_000_DJI_6701.T
0.038344665685106555,0.13696582224512088,0.12517688726805878,0.04798828391992718,0.09003891445532441,0000SET_000_DJI_6711.T
