Latitude,Longitude,Altitude,Gimbal Degree,DateTime,Image Index
-19.8504675277778,-43.9845851111111,849.993,89.9,2022:11:29 08:59:08, _Pampulha_2022-11-29_0000SET_000_DJI_6821.TIF
-19.8505220833333,-43.9846461944444,849.882,90.0,2022:11:29 08:59:09, _Pampulha_2022-11-29_0000SET_000_DJI_6831.TIF
-19.85057375,-43.9847041666667,849.808,89.9,2022:11:29 08:59:10, _Pampulha_2022-11-29_0000SET_000_DJI_6841.TIF
-19.8506181111111,-43.9847537222222,849.765,89.9,2022:11:29 08:59:11, _Pampulha_2022-11-29_0000SET_000_DJI_6851.TIF
-19.8506793611111,-43.9848239444444,849.813,89.9,2022:11:29 08:59:13, _Pampulha_2022-11-29_0000SET_000_DJI_6861.TIF
-19.8507473888889,-43.9848995833333,849.886,89.9,2022:11:29 08:59:14, _Pampulha_2022-11-29_0000SET_000_DJI_6871.TIF
-19.8507686111111,-43.9849103055556,850.357,90.0,2022:11:29 08:59:17, _Pampulha_2022-11-29_0000SET_000_DJI_6881.TIF
-19.8511126111111,-43.9850788611111,850.447,90.0,2022:11:29 08:59:29, _Pampulha_2022-11-29_0000SET_000_DJI_6951.TIF
-19.851158,-43.9851471388889,850.326,89.9,2022:11:29 08:59:30, _Pampulha_2022-11-29_0000SET_000_DJI_6961.TIF
-19.8512083888889,-43.9852219444444,850.214,89.9,2022:11:29 08:59:31, _Pampulha_2022-11-29_0000SET_000_DJI_6971.TIF
-19.8512250277778,-43.9852453611111,850.31,89.9,2022:11:29 08:59:33, _Pampulha_2022-11-29_0000SET_000_DJI_6981.TIF
-19.8512214166667,-43.9852406666667,850.547,90.0,2022:11:29 08:59:34, _Pampulha_2022-11-29_0000SET_000_DJI_6991.TIF
-19.8512186111111,-43.98519925,850.675,90.0,2022:11:29 08:59:36, _Pampulha_2022-11-29_0000SET_000_DJI_7001.TIF
-19.85121525,-43.9851119722222,850.406,89.9,2022:11:29 08:59:37, _Pampulha_2022-11-29_0000SET_000_DJI_7011.TIF
-19.8512128333333,-43.9850567777778,850.304,90.0,2022:11:29 08:59:38, _Pampulha_2022-11-29_0000SET_000_DJI_7021.TIF
-19.8512121111111,-43.9850541111111,850.459,89.9,2022:11:29 08:59:40, _Pampulha_2022-11-29_0000SET_000_DJI_7031.TIF
-19.8512200555556,-43.9850397222222,850.81,89.9,2022:11:29 08:59:41, _Pampulha_2022-11-29_0000SET_000_DJI_7041.TIF
-19.8512500277778,-43.9849793333333,850.883,90.0,2022:11:29 08:59:43, _Pampulha_2022-11-29_0000SET_000_DJI_7051.TIF
-19.8512926111111,-43.9848931111111,850.643,90.0,2022:11:29 08:59:44, _Pampulha_2022-11-29_0000SET_000_DJI_7061.TIF
-19.8513338611111,-43.9848108611111,850.419,90.0,2022:11:29 08:59:45, _Pampulha_2022-11-29_0000SET_000_DJI_7071.TIF
-19.8513699166667,-43.9847374444444,850.301,89.9,2022:11:29 08:59:47, _Pampulha_2022-11-29_0000SET_000_DJI_7081.TIF
-19.8514127222222,-43.9846508333333,850.312,90.0,2022:11:29 08:59:48, _Pampulha_2022-11-29_0000SET_000_DJI_7091.TIF
-19.8514545555556,-43.9845683333333,850.389,90.0,2022:11:29 08:59:50, _Pampulha_2022-11-29_0000SET_000_DJI_7101.TIF
-19.8514910277778,-43.9844959722222,850.473,89.9,2022:11:29 08:59:51, _Pampulha_2022-11-29_0000SET_000_DJI_7111.TIF
-19.8515425277778,-43.9843932777778,850.476,90.0,2022:11:29 08:59:52, _Pampulha_2022-11-29_0000SET_000_DJI_7121.TIF
-19.8515898888889,-43.9842972777778,850.432,90.0,2022:11:29 08:59:54, _Pampulha_2022-11-29_0000SET_000_DJI_7131.TIF
-19.8516310555556,-43.9842139444444,850.428,90.0,2022:11:29 08:59:56, _Pampulha_2022-11-29_0000SET_000_DJI_7141.TIF
-19.8516624444444,-43.9841533055556,850.409,90.0,2022:11:29 08:59:57, _Pampulha_2022-11-29_0000SET_000_DJI_7151.TIF
-19.8517146111111,-43.9840494444444,850.457,89.9,2022:11:29 08:59:58, _Pampulha_2022-11-29_0000SET_000_DJI_7161.TIF
-19.8517489166667,-43.9839801944444,850.604,90.0,2022:11:29 08:59:59, _Pampulha_2022-11-29_0000SET_000_DJI_7171.TIF
-19.8517957222222,-43.98388425,850.785,90.0,2022:11:29 09:00:01, _Pampulha_2022-11-29_0000SET_000_DJI_7181.TIF
-19.85182525,-43.9838243888889,850.827,90.0,2022:11:29 09:00:02, _Pampulha_2022-11-29_0000SET_000_DJI_7191.TIF
-19.8518575,-43.9837602777778,850.809,90.0,2022:11:29 09:00:03, _Pampulha_2022-11-29_0000SET_000_DJI_7201.TIF
-19.8519178055556,-43.9836388333333,850.704,89.9,2022:11:29 09:00:05, _Pampulha_2022-11-29_0000SET_000_DJI_7211.TIF
-19.8519351666667,-43.9836031388889,850.563,89.9,2022:11:29 09:00:07, _Pampulha_2022-11-29_0000SET_000_DJI_7221.TIF
-19.8519329444444,-43.9836071111111,850.601,90.0,2022:11:29 09:00:08, _Pampulha_2022-11-29_0000SET_000_DJI_7231.TIF
-19.8519350277778,-43.9836042222222,850.766,90.0,2022:11:29 09:00:09, _Pampulha_2022-11-29_0000SET_000_DJI_7241.TIF
-19.8519341944444,-43.9836054166667,850.927,89.9,2022:11:29 09:00:10, _Pampulha_2022-11-29_0000SET_000_DJI_7251.TIF
-19.85192925,-43.9836181388889,851.094,90.0,2022:11:29 09:00:12, _Pampulha_2022-11-29_0000SET_000_DJI_7261.TIF
-19.8519361944444,-43.9836025833333,851.129,89.9,2022:11:29 09:00:13, _Pampulha_2022-11-29_0000SET_000_DJI_7271.TIF
-19.8519381111111,-43.9835989722222,851.198,90.0,2022:11:29 09:00:15, _Pampulha_2022-11-29_0000SET_000_DJI_7281.TIF
-19.8519533888889,-43.9835341111111,851.215,90.0,2022:11:29 09:00:16, _Pampulha_2022-11-29_0000SET_000_DJI_7291.TIF
-19.8520216944444,-43.983277,850.46,89.9,2022:11:29 09:00:20, _Pampulha_2022-11-29_0000SET_000_DJI_7301.TIF
-19.8520888333333,-43.9830186944444,850.112,89.9,2022:11:29 09:00:24, _Pampulha_2022-11-29_0000SET_000_DJI_7311.TIF
-19.8521179444444,-43.9829095277778,850.121,90.0,2022:11:29 09:00:26, _Pampulha_2022-11-29_0000SET_000_DJI_7321.TIF
-19.85214125,-43.9828198055556,850.128,90.0,2022:11:29 09:00:27, _Pampulha_2022-11-29_0000SET_000_DJI_7331.TIF
-19.85216575,-43.9827228333333,850.186,90.0,2022:11:29 09:00:29, _Pampulha_2022-11-29_0000SET_000_DJI_7341.TIF
-19.8523024722222,-43.9821946944444,850.143,90.0,2022:11:29 09:00:37, _Pampulha_2022-11-29_0000SET_000_DJI_7351.TIF
-19.85236775,-43.9819471944444,850.256,89.9,2022:11:29 09:00:41, _Pampulha_2022-11-29_0000SET_000_DJI_7361.TIF
-19.8525211944444,-43.9813573333333,850.454,90.0,2022:11:29 09:00:51, _Pampulha_2022-11-29_0000SET_000_DJI_7371.TIF
-19.8525391666667,-43.9812830833333,850.468,90.0,2022:11:29 09:00:52, _Pampulha_2022-11-29_0000SET_000_DJI_7381.TIF
-19.85255425,-43.9812248055556,850.494,89.9,2022:11:29 09:00:54, _Pampulha_2022-11-29_0000SET_000_DJI_7391.TIF
-19.8525551388889,-43.9812223888889,850.515,89.9,2022:11:29 09:00:55, _Pampulha_2022-11-29_0000SET_000_DJI_7401.TIF
-19.8525535833333,-43.9812213888889,850.832,83.8,2022:11:29 09:00:57, _Pampulha_2022-11-29_0000SET_000_DJI_7411.TIF
-19.8524654444444,-43.9811063333333,850.711,83.8,2022:11:29 09:01:02, _Pampulha_2022-11-29_0000SET_000_DJI_7421.TIF
-19.8524660555556,-43.9811014444444,850.39,83.8,2022:11:29 09:01:05, _Pampulha_2022-11-29_0000SET_000_DJI_7431.TIF
-19.8525021666667,-43.981151,850.592,83.8,2022:11:29 09:01:06, _Pampulha_2022-11-29_0000SET_000_DJI_7441.TIF
-19.8525453055556,-43.9812100555556,850.673,83.8,2022:11:29 09:01:07, _Pampulha_2022-11-29_0000SET_000_DJI_7451.TIF
-19.8525564166667,-43.9812275277778,850.598,83.8,2022:11:29 09:01:09, _Pampulha_2022-11-29_0000SET_000_DJI_7461.TIF
-19.8525411666667,-43.9812073888889,850.511,83.8,2022:11:29 09:01:10, _Pampulha_2022-11-29_0000SET_000_DJI_7471.TIF
-19.8524873333333,-43.9811338333333,850.074,83.8,2022:11:29 09:01:12, _Pampulha_2022-11-29_0000SET_000_DJI_7481.TIF
-19.8514952222222,-43.9798041388889,850.961,83.8,2022:11:29 09:01:37, _Pampulha_2022-11-29_0000SET_000_DJI_7491.TIF
-19.8514303055556,-43.97971625,850.935,83.8,2022:11:29 09:01:39, _Pampulha_2022-11-29_0000SET_000_DJI_7501.TIF
-19.8507568055556,-43.9788129722222,849.998,83.8,2022:11:29 09:01:52, _Pampulha_2022-11-29_0000SET_000_DJI_7511.TIF
-19.8507106666667,-43.9787520833333,850.042,83.8,2022:11:29 09:01:53, _Pampulha_2022-11-29_0000SET_000_DJI_7521.TIF
-19.8506196388889,-43.978632,850.131,83.8,2022:11:29 09:01:55, _Pampulha_2022-11-29_0000SET_000_DJI_7531.TIF
-19.8505839166667,-43.9785795555556,850.191,83.8,2022:11:29 09:01:57, _Pampulha_2022-11-29_0000SET_000_DJI_7541.TIF
-19.8505722222222,-43.9785599166667,850.232,83.8,2022:11:29 09:01:58, _Pampulha_2022-11-29_0000SET_000_DJI_7551.TIF
-19.8505753055556,-43.9785630277778,850.217,83.8,2022:11:29 09:01:59, _Pampulha_2022-11-29_0000SET_000_DJI_7561.TIF
-19.8505754444444,-43.9785424722222,850.305,83.8,2022:11:29 09:02:00, _Pampulha_2022-11-29_0000SET_000_DJI_7571.TIF
-19.8505694166667,-43.9784736666667,850.151,83.8,2022:11:29 09:02:02, _Pampulha_2022-11-29_0000SET_000_DJI_7581.TIF
-19.8505683333333,-43.9784529722222,849.937,83.8,2022:11:29 09:02:03, _Pampulha_2022-11-29_0000SET_000_DJI_7591.TIF
-19.8505695555556,-43.9785074722222,849.837,83.8,2022:11:29 09:02:05, _Pampulha_2022-11-29_0000SET_000_DJI_7601.TIF
-19.8505715277778,-43.9785698611111,849.76,83.8,2022:11:29 09:02:07, _Pampulha_2022-11-29_0000SET_000_DJI_7611.TIF
-19.8505713333333,-43.9785118055556,849.856,83.8,2022:11:29 09:02:08, _Pampulha_2022-11-29_0000SET_000_DJI_7621.TIF
-19.850568,-43.9783541666667,849.632,83.8,2022:11:29 09:02:11, _Pampulha_2022-11-29_0000SET_000_DJI_7631.TIF
-19.8505232777778,-43.9763161388889,850.06,79.8,2022:11:29 09:02:36, _Pampulha_2022-11-29_0000SET_000_DJI_7641.TIF
-19.8505189444444,-43.9761078333333,850.22,79.8,2022:11:29 09:02:39, _Pampulha_2022-11-29_0000SET_000_DJI_7651.TIF
-19.8505159722222,-43.9760203055556,850.271,79.8,2022:11:29 09:02:40, _Pampulha_2022-11-29_0000SET_000_DJI_7661.TIF
-19.8505154166667,-43.9759334166667,850.333,79.8,2022:11:29 09:02:42, _Pampulha_2022-11-29_0000SET_000_DJI_7671.TIF
-19.8505145277778,-43.97588925,850.398,79.8,2022:11:29 09:02:43, _Pampulha_2022-11-29_0000SET_000_DJI_7681.TIF
-19.8505157222222,-43.9758801666667,850.379,79.8,2022:11:29 09:02:44, _Pampulha_2022-11-29_0000SET_000_DJI_7691.TIF
-19.8505144166667,-43.9758833888889,850.346,79.8,2022:11:29 09:02:45, _Pampulha_2022-11-29_0000SET_000_DJI_7701.TIF
-19.8504951111111,-43.9758726388889,850.317,79.8,2022:11:29 09:02:46, _Pampulha_2022-11-29_0000SET_000_DJI_7711.TIF
-19.8504476111111,-43.9758421666667,849.866,79.8,2022:11:29 09:02:49, _Pampulha_2022-11-29_0000SET_000_DJI_7721.TIF
-19.8504905555556,-43.9758662777778,849.937,79.8,2022:11:29 09:02:50, _Pampulha_2022-11-29_0000SET_000_DJI_7731.TIF
-19.8505156666667,-43.9758828333333,850.15,79.9,2022:11:29 09:02:52, _Pampulha_2022-11-29_0000SET_000_DJI_7741.TIF
-19.8504890555556,-43.9758673888889,850.186,79.8,2022:11:29 09:02:53, _Pampulha_2022-11-29_0000SET_000_DJI_7751.TIF
-19.8504373333333,-43.9758371111111,849.959,79.9,2022:11:29 09:02:54, _Pampulha_2022-11-29_0000SET_000_DJI_7761.TIF
-19.8499363611111,-43.9755461111111,850.525,79.8,2022:11:29 09:03:03, _Pampulha_2022-11-29_0000SET_000_DJI_7771.TIF
-19.8498725,-43.9755093333333,850.547,79.8,2022:11:29 09:03:05, _Pampulha_2022-11-29_0000SET_000_DJI_7781.TIF
-19.8498208888889,-43.9754793055556,850.582,79.9,2022:11:29 09:03:05, _Pampulha_2022-11-29_0000SET_000_DJI_7791.TIF
-19.8497774722222,-43.9754543055556,850.597,79.8,2022:11:29 09:03:06, _Pampulha_2022-11-29_0000SET_000_DJI_7801.TIF
-19.8497177222222,-43.9754195833333,850.548,79.9,2022:11:29 09:03:07, _Pampulha_2022-11-29_0000SET_000_DJI_7811.TIF
-19.8496578333333,-43.9753846666667,850.504,79.8,2022:11:29 09:03:08, _Pampulha_2022-11-29_0000SET_000_DJI_7821.TIF
-19.8495897222222,-43.9753446666667,850.489,79.8,2022:11:29 09:03:10, _Pampulha_2022-11-29_0000SET_000_DJI_7831.TIF
-19.8495354166667,-43.9753111944444,850.546,79.8,2022:11:29 09:03:11, _Pampulha_2022-11-29_0000SET_000_DJI_7841.TIF
-19.8495259166667,-43.9753043055556,850.636,79.8,2022:11:29 09:03:12, _Pampulha_2022-11-29_0000SET_000_DJI_7851.TIF
-19.849549,-43.9753177222222,850.735,79.8,2022:11:29 09:03:13, _Pampulha_2022-11-29_0000SET_000_DJI_7861.TIF
-19.8495858611111,-43.9753395555556,850.76,79.9,2022:11:29 09:03:14, _Pampulha_2022-11-29_0000SET_000_DJI_7871.TIF
-19.8495904722222,-43.97534375,850.573,79.8,2022:11:29 09:03:16, _Pampulha_2022-11-29_0000SET_000_DJI_7881.TIF
-19.8495406666667,-43.9753143055556,850.503,79.9,2022:11:29 09:03:18, _Pampulha_2022-11-29_0000SET_000_DJI_7891.TIF
-19.8495208055556,-43.9753015555556,850.216,79.8,2022:11:29 09:03:19, _Pampulha_2022-11-29_0000SET_000_DJI_7901.TIF
-19.8495263611111,-43.9753054444444,850.174,79.8,2022:11:29 09:03:20, _Pampulha_2022-11-29_0000SET_000_DJI_7911.TIF
-19.8495712222222,-43.9753040833333,850.311,79.8,2022:11:29 09:03:22, _Pampulha_2022-11-29_0000SET_000_DJI_7921.TIF
-19.8497298611111,-43.9752989166667,849.826,79.8,2022:11:29 09:03:24, _Pampulha_2022-11-29_0000SET_000_DJI_7931.TIF
-19.8500211111111,-43.9752901666667,849.156,79.9,2022:11:29 09:03:28, _Pampulha_2022-11-29_0000SET_000_DJI_7941.TIF
-19.8505444444444,-43.9752745,849.598,79.8,2022:11:29 09:03:32, _Pampulha_2022-11-29_0000SET_000_DJI_7951.TIF
-19.8508383888889,-43.9752668055556,849.602,79.8,2022:11:29 09:03:34, _Pampulha_2022-11-29_0000SET_000_DJI_7961.TIF
-19.8511360833333,-43.9752576111111,849.83,79.8,2022:11:29 09:03:36, _Pampulha_2022-11-29_0000SET_000_DJI_7971.TIF
-19.8514315,-43.975248,850.226,79.8,2022:11:29 09:03:39, _Pampulha_2022-11-29_0000SET_000_DJI_7981.TIF
-19.8517077222222,-43.9752388055556,850.522,79.8,2022:11:29 09:03:41, _Pampulha_2022-11-29_0000SET_000_DJI_7991.TIF
-19.8525546666667,-43.9752109722222,849.045,79.8,2022:11:29 09:03:51, _Pampulha_2022-11-29_0000SET_000_DJI_8001.TIF
-19.8525793055556,-43.9752121944444,849.171,79.8,2022:11:29 09:03:52, _Pampulha_2022-11-29_0000SET_000_DJI_8011.TIF
-19.8526979166667,-43.9752070277778,849.647,79.8,2022:11:29 09:03:58, _Pampulha_2022-11-29_0000SET_000_DJI_8021.TIF
-19.8526860833333,-43.9752545555556,850.402,79.8,2022:11:29 09:04:03, _Pampulha_2022-11-29_0000SET_000_DJI_8031.TIF
-19.8526911111111,-43.9752145,850.596,79.8,2022:11:29 09:04:05, _Pampulha_2022-11-29_0000SET_000_DJI_8041.TIF
-19.8526944166667,-43.9752063888889,850.603,79.9,2022:11:29 09:04:07, _Pampulha_2022-11-29_0000SET_000_DJI_8051.TIF
-19.8526933055556,-43.97522025,850.66,79.8,2022:11:29 09:04:09, _Pampulha_2022-11-29_0000SET_000_DJI_8061.TIF
-19.8526798888889,-43.9753333333333,850.601,79.8,2022:11:29 09:04:11, _Pampulha_2022-11-29_0000SET_000_DJI_8071.TIF
-19.8526875,-43.9752634166667,850.659,79.8,2022:11:29 09:04:14, _Pampulha_2022-11-29_0000SET_000_DJI_8081.TIF
-19.8526967777778,-43.9752013888889,850.451,79.8,2022:11:29 09:04:16, _Pampulha_2022-11-29_0000SET_000_DJI_8091.TIF
-19.8524905833333,-43.9767178055556,849.917,82.4,2022:11:29 09:04:34, _Pampulha_2022-11-29_0000SET_000_DJI_8101.TIF
-19.852481,-43.9767893055556,850.019,82.4,2022:11:29 09:04:35, _Pampulha_2022-11-29_0000SET_000_DJI_8111.TIF
-19.8524729722222,-43.9768401944444,850.117,82.4,2022:11:29 09:04:36, _Pampulha_2022-11-29_0000SET_000_DJI_8121.TIF
-19.85247225,-43.9768440833333,850.27,82.4,2022:11:29 09:04:38, _Pampulha_2022-11-29_0000SET_000_DJI_8131.TIF
-19.8524750555556,-43.9768430833333,850.224,82.4,2022:11:29 09:04:39, _Pampulha_2022-11-29_0000SET_000_DJI_8141.TIF
-19.8524779722222,-43.9768364722222,850.193,82.4,2022:11:29 09:04:40, _Pampulha_2022-11-29_0000SET_000_DJI_8151.TIF
-19.8524883888889,-43.9767613888889,850.036,82.4,2022:11:29 09:04:42, _Pampulha_2022-11-29_0000SET_000_DJI_8161.TIF
-19.8525011388889,-43.9766350555556,849.723,82.4,2022:11:29 09:04:46, _Pampulha_2022-11-29_0000SET_000_DJI_8171.TIF
-19.8524922777778,-43.9767061111111,849.657,82.4,2022:11:29 09:04:47, _Pampulha_2022-11-29_0000SET_000_DJI_8181.TIF
-19.8524766111111,-43.9768338611111,849.7,81.5,2022:11:29 09:04:50, _Pampulha_2022-11-29_0000SET_000_DJI_8191.TIF
-19.8524753055556,-43.9768491111111,849.932,81.5,2022:11:29 09:04:51, _Pampulha_2022-11-29_0000SET_000_DJI_8201.TIF
-19.852482,-43.9768602222222,849.958,81.5,2022:11:29 09:04:53, _Pampulha_2022-11-29_0000SET_000_DJI_8211.TIF
-19.8530101111111,-43.9783398055556,849.63,81.5,2022:11:29 09:05:10, _Pampulha_2022-11-29_0000SET_000_DJI_8221.TIF
-19.8530463333333,-43.9784389444444,849.652,81.4,2022:11:29 09:05:12, _Pampulha_2022-11-29_0000SET_000_DJI_8231.TIF
-19.85306375,-43.978486,849.646,81.4,2022:11:29 09:05:13, _Pampulha_2022-11-29_0000SET_000_DJI_8241.TIF
-19.8530671388889,-43.9785045555556,849.737,81.5,2022:11:29 09:05:14, _Pampulha_2022-11-29_0000SET_000_DJI_8251.TIF
-19.8530787777778,-43.9785001666667,850.142,81.5,2022:11:29 09:05:17, _Pampulha_2022-11-29_0000SET_000_DJI_8261.TIF
-19.8530698333333,-43.9785011111111,850.293,81.5,2022:11:29 09:05:19, _Pampulha_2022-11-29_0000SET_000_DJI_8271.TIF
-19.8530827777778,-43.97850375,850.41,81.5,2022:11:29 09:05:20, _Pampulha_2022-11-29_0000SET_000_DJI_8281.TIF
-19.8531356944444,-43.9785098333333,850.61,81.5,2022:11:29 09:05:22, _Pampulha_2022-11-29_0000SET_000_DJI_8291.TIF
-19.8532376388889,-43.9785198888889,850.555,81.5,2022:11:29 09:05:23, _Pampulha_2022-11-29_0000SET_000_DJI_8301.TIF
-19.8533519722222,-43.9785310833333,850.235,81.5,2022:11:29 09:05:25, _Pampulha_2022-11-29_0000SET_000_DJI_8311.TIF
-19.8545508611111,-43.978649,849.621,81.4,2022:11:29 09:05:42, _Pampulha_2022-11-29_0000SET_000_DJI_8321.TIF
-19.8549165555556,-43.9786898888889,850.108,81.5,2022:11:29 09:05:45, _Pampulha_2022-11-29_0000SET_000_DJI_8331.TIF
-19.8558321388889,-43.9787838888889,849.744,79.3,2022:11:29 09:05:59, _Pampulha_2022-11-29_0000SET_000_DJI_8341.TIF
-19.8559434444444,-43.9787955277778,849.672,79.3,2022:11:29 09:06:01, _Pampulha_2022-11-29_0000SET_000_DJI_8351.TIF
-19.8560409444444,-43.97880675,849.726,79.3,2022:11:29 09:06:02, _Pampulha_2022-11-29_0000SET_000_DJI_8361.TIF
-19.85609725,-43.9788134444444,849.818,79.3,2022:11:29 09:06:04, _Pampulha_2022-11-29_0000SET_000_DJI_8371.TIF
-19.8561026111111,-43.9788136666667,850.09,79.3,2022:11:29 09:06:05, _Pampulha_2022-11-29_0000SET_000_DJI_8381.TIF
-19.8561103055556,-43.9788193333333,850.177,79.3,2022:11:29 09:06:07, _Pampulha_2022-11-29_0000SET_000_DJI_8391.TIF
-19.8561511111111,-43.9788527777778,850.538,79.3,2022:11:29 09:06:10, _Pampulha_2022-11-29_0000SET_000_DJI_8401.TIF
-19.856109,-43.978819,850.284,79.3,2022:11:29 09:06:12, _Pampulha_2022-11-29_0000SET_000_DJI_8411.TIF
-19.8561294444444,-43.9788353333333,850.383,79.3,2022:11:29 09:06:14, _Pampulha_2022-11-29_0000SET_000_DJI_8421.TIF
-19.8561210833333,-43.978828,850.585,79.3,2022:11:29 09:06:15, _Pampulha_2022-11-29_0000SET_000_DJI_8431.TIF
-19.8561011388889,-43.9788145833333,850.42,79.3,2022:11:29 09:06:16, _Pampulha_2022-11-29_0000SET_000_DJI_8441.TIF
-19.8561504166667,-43.9788558333333,850.334,79.3,2022:11:29 09:06:18, _Pampulha_2022-11-29_0000SET_000_DJI_8451.TIF
-19.8570648888889,-43.9796004166667,850.452,79.3,2022:11:29 09:06:33, _Pampulha_2022-11-29_0000SET_000_DJI_8461.TIF
-19.8571762777778,-43.9796912222222,850.429,79.3,2022:11:29 09:06:36, _Pampulha_2022-11-29_0000SET_000_DJI_8471.TIF
-19.8572679166667,-43.97976675,850.424,79.3,2022:11:29 09:06:38, _Pampulha_2022-11-29_0000SET_000_DJI_8481.TIF
-19.8573844166667,-43.979863,850.448,79.3,2022:11:29 09:06:40, _Pampulha_2022-11-29_0000SET_000_DJI_8491.TIF
-19.8575206111111,-43.9799747222222,850.375,79.3,2022:11:29 09:06:43, _Pampulha_2022-11-29_0000SET_000_DJI_8501.TIF
-19.8576066944444,-43.9800430833333,850.358,79.3,2022:11:29 09:06:44, _Pampulha_2022-11-29_0000SET_000_DJI_8511.TIF
-19.8576924444444,-43.9801125277778,850.282,79.3,2022:11:29 09:06:46, _Pampulha_2022-11-29_0000SET_000_DJI_8521.TIF
-19.8577601111111,-43.9801668055556,850.289,79.3,2022:11:29 09:06:48, _Pampulha_2022-11-29_0000SET_000_DJI_8531.TIF
