,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
47,-19.8512446944444,-43.9760236111111,836.708,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3471.TIF,0.0973658020435649,0.1787010357202882,0.1892736426149079,0.0864007877294648,0.1394744182905092,0000SET_000_DJI_3471.T,6829612594.100419,14340882.941237824,59072356984.11631,inf,78671215670654.69,-0.5143106205338492,4.338048928695761,-0.1803882883137048,-0.3731679240506065,-0.1514814237603252,0.7368929786715251,0.4564861041178036,-0.1817940286838775,-1.3034220247129582,0.2946215283789256,1.8353573017385616,0.944141155902354,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,83.487
48,-19.8512446944444,-43.9760236111111,836.708,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3471.TIF,0.0973658020435649,0.1787010357202882,0.1892736426149079,0.0864007877294648,0.1394744182905092,0000SET_000_DJI_3471.T,6829612594.100419,14340882.941237824,59072356984.11631,inf,78671215670654.69,-0.5143106205338492,4.338048928695761,-0.1803882883137048,-0.3731679240506065,-0.1514814237603252,0.7368929786715251,0.4564861041178036,-0.1817940286838775,-1.3034220247129582,0.2946215283789256,1.8353573017385616,0.944141155902354,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,83.487
106,-19.8510686388889,-43.9759892777778,836.555,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3481.TIF,0.0961871320082638,0.1756567567973395,0.1839354873497526,0.0854219768662642,0.1369163175374379,0000SET_000_DJI_3481.T,2476928238.635928,7671222.933969295,19816408566.50867,inf,25966151805488.12,-0.4995444350753141,4.321086611993627,-0.1729638654703703,-0.3657352164723508,-0.1465448194341507,0.7443714071178232,0.4644127030464471,-0.1793861501767927,-1.310188247852503,0.292335520721986,1.8261980904290624,0.9549911185073756,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,63.585
107,-19.8510686388889,-43.9759892777778,836.555,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3481.TIF,0.0961871320082638,0.1756567567973395,0.1839354873497526,0.0854219768662642,0.1369163175374379,0000SET_000_DJI_3481.T,2476928238.635928,7671222.933969295,19816408566.50867,inf,25966151805488.12,-0.4995444350753141,4.321086611993627,-0.1729638654703703,-0.3657352164723508,-0.1465448194341507,0.7443714071178232,0.4644127030464471,-0.1793861501767927,-1.310188247852503,0.292335520721986,1.8261980904290624,0.9549911185073756,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,63.585
165,-19.8507722777778,-43.9759280833333,835.937,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3491.TIF,0.095642732300083,0.1756564019558674,0.1790451032818324,0.0814579049901917,0.1318478202231376,0000SET_000_DJI_3491.T,2158703484.629759,5948539.7289801445,6490755436.554197,inf,13902686520689.549,-0.4748040495711835,4.343441923737446,-0.173967687689588,-0.3746106386216376,-0.1518120210862255,0.7363944492556034,0.4549574576299355,-0.2400555750034161,-1.8207018864411195,0.294927847356481,1.8365891242497991,0.9810734766611802,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,30.015
166,-19.8507722777778,-43.9759280833333,835.937,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3491.TIF,0.095642732300083,0.1756564019558674,0.1790451032818324,0.0814579049901917,0.1318478202231376,0000SET_000_DJI_3491.T,2158703484.629759,5948539.7289801445,6490755436.554197,inf,13902686520689.549,-0.4748040495711835,4.343441923737446,-0.173967687689588,-0.3746106386216376,-0.1518120210862255,0.7363944492556034,0.4549574576299355,-0.2400555750034161,-1.8207018864411195,0.294927847356481,1.8365891242497991,0.9810734766611802,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,30.015
224,-19.8505430833333,-43.9758841111111,835.928,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3501.TIF,0.0956052578634586,0.1758231501530013,0.1781488788849609,0.0811057825605669,0.1318262923578354,0000SET_000_DJI_3501.T,1910296138.3143604,5103353.585051737,5225362042.282137,inf,14812433898511.08,-0.4694695832128638,4.348572584469896,-0.1706622636357075,-0.3743157240965706,-0.1494396675107958,0.739978231594496,0.455269677071281,-0.246502159327971,-1.869901329386206,0.295539781100135,1.8390531450070269,0.986945027403392,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,4.124
225,-19.8505430833333,-43.9758841111111,835.928,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3501.TIF,0.0956052578634586,0.1758231501530013,0.1781488788849609,0.0811057825605669,0.1318262923578354,0000SET_000_DJI_3501.T,1910296138.3143604,5103353.585051737,5225362042.282137,inf,14812433898511.08,-0.4694695832128638,4.348572584469896,-0.1706622636357075,-0.3743157240965706,-0.1494396675107958,0.739978231594496,0.455269677071281,-0.246502159327971,-1.869901329386206,0.295539781100135,1.8390531450070269,0.986945027403392,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,4.124
283,-19.8504976944444,-43.9758849722222,835.905,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3511.TIF,0.0963746103069262,0.1778523221029741,0.1808990621027336,0.0821456614155598,0.1337942896480345,0000SET_000_DJI_3511.T,2810107747.184254,6528651.5071297,8719417036.205257,inf,26031594156127.61,-0.4752507630846049,4.360368695742955,-0.171772962052791,-0.3754243741000416,-0.1496846761859948,0.7396074257811904,0.4540966683890755,-0.2404712338676284,-1.7973206068825751,0.2971178325922386,1.845427146595604,0.9831577899611816,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,1.469
284,-19.8504976944444,-43.9758849722222,835.905,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3511.TIF,0.0963746103069262,0.1778523221029741,0.1808990621027336,0.0821456614155598,0.1337942896480345,0000SET_000_DJI_3511.T,2810107747.184254,6528651.5071297,8719417036.205257,inf,26031594156127.61,-0.4752507630846049,4.360368695742955,-0.171772962052791,-0.3754243741000416,-0.1496846761859948,0.7396074257811904,0.4540966683890755,-0.2404712338676284,-1.7973206068825751,0.2971178325922386,1.845427146595604,0.9831577899611816,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,1.469
342,-19.8505081666667,-43.9762827777778,836.306,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3521.TIF,0.0996521240562813,0.1856270803931708,0.1927322714209918,0.0875402706371018,0.1426392844721614,0000SET_000_DJI_3521.T,11597350841.81114,18024638.320877437,81732198019.02542,inf,218685460436533.5,-0.5014362514755951,4.390336650200815,-0.1755928443697909,-0.3753203935406783,-0.1493656395976218,0.7400902994630798,0.4542066047978262,-0.1980410922491516,-1.388404975403553,0.3013712706567898,1.862750866086234,0.9631343989491988,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,42.649
343,-19.8505081666667,-43.9762827777778,836.306,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3521.TIF,0.0996521240562813,0.1856270803931708,0.1927322714209918,0.0875402706371018,0.1426392844721614,0000SET_000_DJI_3521.T,11597350841.81114,18024638.320877437,81732198019.02542,inf,218685460436533.5,-0.5014362514755951,4.390336650200815,-0.1755928443697909,-0.3753203935406783,-0.1493656395976218,0.7400902994630798,0.4542066047978262,-0.1980410922491516,-1.388404975403553,0.3013712706567898,1.862750866086234,0.9631343989491988,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,42.649
