,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
47,-19.8512446944444,-43.9760236111111,836.708,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3471.TIF,0.1124774058750125,0.2060860110247488,0.2192280570389453,0.0991626610198148,0.1599009134917501,0000SET_000_DJI_3471.T,312993758133.64777,236885518.18423617,3228937728176.763,inf,9625199375999714.0,-0.5179907681900503,4.3085463764780005,-0.1862333852535961,-0.3771008047947303,-0.1564827490343207,0.7293816113297219,0.4523265058276679,-0.1908843526848192,-1.1937664927390657,0.2938460607333046,1.8322436352573452,0.940053083571042,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,83.487
48,-19.8512446944444,-43.9760236111111,836.708,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3471.TIF,0.1124774058750125,0.2060860110247488,0.2192280570389453,0.0991626610198148,0.1599009134917501,0000SET_000_DJI_3471.T,312993758133.64777,236885518.18423617,3228937728176.763,inf,9625199375999714.0,-0.5179907681900503,4.3085463764780005,-0.1862333852535961,-0.3771008047947303,-0.1564827490343207,0.7293816113297219,0.4523265058276679,-0.1908843526848192,-1.1937664927390657,0.2938460607333046,1.8322436352573452,0.940053083571042,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,83.487
106,-19.8510686388889,-43.9759892777778,836.555,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3481.TIF,0.110914003108782,0.2022913466759986,0.212346143850642,0.0960797467099517,0.1561233160949685,0000SET_000_DJI_3481.T,135269842459.00958,111460588.1069908,796994124547.0013,inf,4640799277636312.0,-0.5014161129903373,4.293445437912077,-0.1795078781199206,-0.3769670468629107,-0.1525847698856033,0.735230286097312,0.4524675841419157,-0.2173278175686712,-1.3920266556244076,0.2917489871421629,1.8238575924231653,0.9526490239365232,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,63.585
107,-19.8510686388889,-43.9759892777778,836.555,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3481.TIF,0.110914003108782,0.2022913466759986,0.212346143850642,0.0960797467099517,0.1561233160949685,0000SET_000_DJI_3481.T,135269842459.00958,111460588.1069908,796994124547.0013,inf,4640799277636312.0,-0.5014161129903373,4.293445437912077,-0.1795078781199206,-0.3769670468629107,-0.1525847698856033,0.735230286097312,0.4524675841419157,-0.2173278175686712,-1.3920266556244076,0.2917489871421629,1.8238575924231653,0.9526490239365232,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,63.585
165,-19.8507722777778,-43.9759280833333,835.937,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3491.TIF,0.1106788201039188,0.2033121197747714,0.2080072031727935,0.0939255900619727,0.1517684408043012,0000SET_000_DJI_3491.T,84317538442.72775,87738033.76118882,278174896000.5129,inf,1437565907632514.5,-0.4787141227817348,4.32083483938702,-0.1791095067590804,-0.377837769420817,-0.1563162023610268,0.7296306978284102,0.4515496993820346,-0.244585987047105,-1.6115734322031283,0.2950190209521373,1.8369559739060928,0.9774282653369372,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,30.015
166,-19.8507722777778,-43.9759280833333,835.937,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3491.TIF,0.1106788201039188,0.2033121197747714,0.2080072031727935,0.0939255900619727,0.1517684408043012,0000SET_000_DJI_3491.T,84317538442.72775,87738033.76118882,278174896000.5129,inf,1437565907632514.5,-0.4787141227817348,4.32083483938702,-0.1791095067590804,-0.377837769420817,-0.1563162023610268,0.7296306978284102,0.4515496993820346,-0.244585987047105,-1.6115734322031283,0.2950190209521373,1.8369559739060928,0.9774282653369372,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,30.015
224,-19.8505430833333,-43.9758841111111,835.928,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3501.TIF,0.1101274946567316,0.2019598383742322,0.2046679487104714,0.0928400353594161,0.15029025126366,0000SET_000_DJI_3501.T,50305931316.96664,58322980.77484484,136550014496.619,inf,944877571930508.4,-0.4681151203862425,4.315284503155601,-0.1742387200361518,-0.3758820580922152,-0.1531946506680908,0.7343125888082481,0.4536129664872443,-0.2541153645611582,-1.6908306588386353,0.2942520698473508,1.8338729942394756,0.9867682734238464,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,4.124
225,-19.8505430833333,-43.9758841111111,835.928,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3501.TIF,0.1101274946567316,0.2019598383742322,0.2046679487104714,0.0928400353594161,0.15029025126366,0000SET_000_DJI_3501.T,50305931316.96664,58322980.77484484,136550014496.619,inf,944877571930508.4,-0.4681151203862425,4.315284503155601,-0.1742387200361518,-0.3758820580922152,-0.1531946506680908,0.7343125888082481,0.4536129664872443,-0.2541153645611582,-1.6908306588386353,0.2942520698473508,1.8338729942394756,0.9867682734238464,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,4.124
283,-19.8504976944444,-43.9758849722222,835.905,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3511.TIF,0.1110797121169409,0.2043147229131386,0.2086297741185429,0.0941154473912118,0.1529693857433254,0000SET_000_DJI_3511.T,93163570161.45268,84736882.98435305,296057474130.59607,inf,2241847770380480.8,-0.4774499879926615,4.32518415923518,-0.1764786635182993,-0.3782531270229853,-0.1539284228328403,0.733209755844382,0.4511122527398014,-0.2482240785157973,-1.6227042902055206,0.2956140008852908,1.839352290524872,0.979317184118924,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,1.469
284,-19.8504976944444,-43.9758849722222,835.905,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3511.TIF,0.1110797121169409,0.2043147229131386,0.2086297741185429,0.0941154473912118,0.1529693857433254,0000SET_000_DJI_3511.T,93163570161.45268,84736882.98435305,296057474130.59607,inf,2241847770380480.8,-0.4774499879926615,4.32518415923518,-0.1764786635182993,-0.3782531270229853,-0.1539284228328403,0.733209755844382,0.4511122527398014,-0.2482240785157973,-1.6227042902055206,0.2956140008852908,1.839352290524872,0.979317184118924,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,1.469
342,-19.8505081666667,-43.9762827777778,836.306,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3521.TIF,0.1148174258550578,0.2135137848725657,0.2223176740505307,0.1000702942258138,0.1628004191276915,0000SET_000_DJI_3521.T,518337103474.68384,287649468.43059534,3999015907761.714,inf,2.579905089521932e+16,-0.5034815352068894,4.361259658102368,-0.181271999061379,-0.3791933690277451,-0.1545428687384371,0.732287344328227,0.4501229812393088,-0.2089537129453736,-1.2834961609127191,0.3005999910845645,1.8595939012088576,0.9603995084261092,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,42.649
