,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
47,-19.8512446944444,-43.9760236111111,836.708,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3471.TIF,0.1094933781326084,0.2007007490347763,0.2133273195994503,0.096593999893072,0.1559504617233322,0000SET_000_DJI_3471.T,149449806182.60464,135101720.283312,1470754011079.6836,inf,3950337429276391.0,-0.5173570201716096,4.314397048337549,-0.184970806507748,-0.3766546938349454,-0.1553758736054728,0.7310383968455114,0.4527971385682797,-0.1902030326148766,-1.2196375086872848,0.2940331970016674,1.8329944007363244,0.9408112819849702,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,83.487
48,-19.8512446944444,-43.9760236111111,836.708,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3471.TIF,0.1094933781326084,0.2007007490347763,0.2133273195994503,0.096593999893072,0.1559504617233322,0000SET_000_DJI_3471.T,149449806182.60464,135101720.283312,1470754011079.6836,inf,3950337429276391.0,-0.5173570201716096,4.314397048337549,-0.184970806507748,-0.3766546938349454,-0.1553758736054728,0.7310383968455114,0.4527971385682797,-0.1902030326148766,-1.2196375086872848,0.2940331970016674,1.8329944007363244,0.9408112819849702,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,83.487
106,-19.8510686388889,-43.9759892777778,836.555,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3481.TIF,0.1080020866755008,0.1970524090062652,0.2068500521399411,0.0938619378042087,0.1524407413102468,0000SET_000_DJI_3481.T,64866539745.61413,66132444.64183398,396124657351.9135,inf,1865074368671944.5,-0.5016328699706354,4.299083260813124,-0.1783593148106045,-0.3757353152320839,-0.1514353048326511,0.7369625471842542,0.4537680161700317,-0.2126343242719848,-1.3948654568612486,0.2919161120105635,1.8245240908939269,0.95263407945845,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,63.585
107,-19.8510686388889,-43.9759892777778,836.555,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3481.TIF,0.1080020866755008,0.1970524090062652,0.2068500521399411,0.0938619378042087,0.1524407413102468,0000SET_000_DJI_3481.T,64866539745.61413,66132444.64183398,396124657351.9135,inf,1865074368671944.5,-0.5016328699706354,4.299083260813124,-0.1783593148106045,-0.3757353152320839,-0.1514353048326511,0.7369625471842542,0.4537680161700317,-0.2126343242719848,-1.3948654568612486,0.2919161120105635,1.8245240908939269,0.95263407945845,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,63.585
165,-19.8507722777778,-43.9759280833333,835.937,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3491.TIF,0.107633608280296,0.1977596595938033,0.2020655222653632,0.0912454053716412,0.1476494613035627,0000SET_000_DJI_3491.T,41067485200.23576,50698003.66547628,127467774549.6941,inf,580951533622598.1,-0.4775084776087781,4.326091319150643,-0.1781835642304791,-0.3778247124528231,-0.1556011710063762,0.7307009115076127,0.4515634550055149,-0.246379344047453,-1.6686775682906472,0.2951147284316118,1.837341168371908,0.978690760188642,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,30.015
166,-19.8507722777778,-43.9759280833333,835.937,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3491.TIF,0.107633608280296,0.1977596595938033,0.2020655222653632,0.0912454053716412,0.1476494613035627,0000SET_000_DJI_3491.T,41067485200.23576,50698003.66547628,127467774549.6941,inf,580951533622598.1,-0.4775084776087781,4.326091319150643,-0.1781835642304791,-0.3778247124528231,-0.1556011710063762,0.7307009115076127,0.4515634550055149,-0.246379344047453,-1.6686775682906472,0.2951147284316118,1.837341168371908,0.978690760188642,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,30.015
224,-19.8505430833333,-43.9758841111111,835.928,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3501.TIF,0.1072052285502101,0.1966461111689929,0.1993401059725194,0.0903920633002914,0.146576751815045,0000SET_000_DJI_3501.T,26707631467.013805,35762140.58399104,70963186045.44829,inf,427931066924710.4,-0.4685313982290289,4.320459094999041,-0.1736485815933356,-0.3760301900395565,-0.1525318959444225,0.7353098921059658,0.4534564826244883,-0.2543128518620063,-1.735014923668837,0.2943573745682262,1.8342958998207133,0.9864854350789908,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,4.124
225,-19.8505430833333,-43.9758841111111,835.928,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3501.TIF,0.1072052285502101,0.1966461111689929,0.1993401059725194,0.0903920633002914,0.146576751815045,0000SET_000_DJI_3501.T,26707631467.013805,35762140.58399104,70963186045.44829,inf,427931066924710.4,-0.4685313982290289,4.320459094999041,-0.1736485815933356,-0.3760301900395565,-0.1525318959444225,0.7353098921059658,0.4534564826244883,-0.2543128518620063,-1.735014923668837,0.2943573745682262,1.8342958998207133,0.9864854350789908,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,4.124
283,-19.8504976944444,-43.9758849722222,835.905,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3511.TIF,0.1081671556995346,0.1991299783249674,0.2031119958691569,0.0915978860837429,0.1491372040867949,0000SET_000_DJI_3511.T,48133631278.69809,50973376.93425372,146344976509.6912,inf,980130109632007.6,-0.4767983252359842,4.332710802992621,-0.1756436549716027,-0.3783860556234624,-0.1532289975083306,0.7342609354440487,0.4509723105805603,-0.2494069210044313,-1.6723320148826275,0.2960093425999215,1.8409467923711356,0.9803949662000532,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,1.469
284,-19.8504976944444,-43.9758849722222,835.905,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3511.TIF,0.1081671556995346,0.1991299783249674,0.2031119958691569,0.0915978860837429,0.1491372040867949,0000SET_000_DJI_3511.T,48133631278.69809,50973376.93425372,146344976509.6912,inf,980130109632007.6,-0.4767983252359842,4.332710802992621,-0.1756436549716027,-0.3783860556234624,-0.1532289975083306,0.7342609354440487,0.4509723105805603,-0.2494069210044313,-1.6723320148826275,0.2960093425999215,1.8409467923711356,0.9803949662000532,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,1.469
