,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
47,-19.8512446944444,-43.9760236111111,836.708,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3471.TIF,0.1211210770609413,0.221428928872736,0.2365150692918843,0.1068835181893461,0.1715643741050558,0000SET_000_DJI_3471.T,2590812493982.149,1215316424.046294,33158012416669.28,inf,1.2362553894203315e+17,-0.5211333172155862,4.288269888880122,-0.189609382752146,-0.3774958774681146,-0.1591618892786294,0.7253845373096606,0.4519099713576418,-0.1886827417458903,-1.0997781021271482,0.2928268868026695,1.8281618215905184,0.9362148870077686,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,83.487
48,-19.8512446944444,-43.9760236111111,836.708,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3471.TIF,0.1211210770609413,0.221428928872736,0.2365150692918843,0.1068835181893461,0.1715643741050558,0000SET_000_DJI_3471.T,2590812493982.149,1215316424.046294,33158012416669.28,inf,1.2362553894203315e+17,-0.5211333172155862,4.288269888880122,-0.189609382752146,-0.3774958774681146,-0.1591618892786294,0.7253845373096606,0.4519099713576418,-0.1886827417458903,-1.0997781021271482,0.2928268868026695,1.8281618215905184,0.9362148870077686,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,83.487
106,-19.8510686388889,-43.9759892777778,836.555,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3481.TIF,0.1190906696012693,0.2170425340948376,0.2271564978214605,0.1027511379012902,0.1657234276858132,0000SET_000_DJI_3481.T,814734145099.6176,473510414.0409081,4835152524769.669,inf,3.348489284763536e+16,-0.4979016148649067,4.279246263199292,-0.1827640633538484,-0.3770914839470967,-0.1563660196084769,0.7295561838432101,0.4523363359037614,-0.2212886479583672,-1.3352888668094494,0.2914078806154632,1.8224982261122855,0.9554757894948168,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,63.585
107,-19.8510686388889,-43.9759892777778,836.555,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3481.TIF,0.1190906696012693,0.2170425340948376,0.2271564978214605,0.1027511379012902,0.1657234276858132,0000SET_000_DJI_3481.T,814734145099.6176,473510414.0409081,4835152524769.669,inf,3.348489284763536e+16,-0.4979016148649067,4.279246263199292,-0.1827640633538484,-0.3770914839470967,-0.1563660196084769,0.7295561838432101,0.4523363359037614,-0.2212886479583672,-1.3352888668094494,0.2914078806154632,1.8224982261122855,0.9554757894948168,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,63.585
165,-19.8507722777778,-43.9759280833333,835.937,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3491.TIF,0.1192260313373373,0.2183937230484637,0.2240196891873728,0.1015133777246407,0.1628445021735952,0000SET_000_DJI_3491.T,531590095276.3467,385969232.3012288,2101378620445.6973,inf,1.3531668321291564e+16,-0.4798382315538472,4.2982297742650575,-0.1811955201645938,-0.3763252459260725,-0.1581309110015235,0.7269204897315524,0.4531448913837821,-0.2383210282749189,-1.4634883283984887,0.293725975518028,1.8317620791263447,0.9748862871861076,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,30.015
166,-19.8507722777778,-43.9759280833333,835.937,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3491.TIF,0.1192260313373373,0.2183937230484637,0.2240196891873728,0.1015133777246407,0.1628445021735952,0000SET_000_DJI_3491.T,531590095276.3467,385969232.3012288,2101378620445.6973,inf,1.3531668321291564e+16,-0.4798382315538472,4.2982297742650575,-0.1811955201645938,-0.3763252459260725,-0.1581309110015235,0.7269204897315524,0.4531448913837821,-0.2383210282749189,-1.4634883283984887,0.293725975518028,1.8317620791263447,0.9748862871861076,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,30.015
224,-19.8505430833333,-43.9758841111111,835.928,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3501.TIF,0.1186897847566054,0.2173393662402782,0.2208541338943051,0.1004625729472611,0.1614543396264919,0000SET_000_DJI_3501.T,327899615883.549,261491099.937276,1073556694132.1212,inf,9232608624725376.0,-0.4700683125428485,4.297697604281301,-0.1767697656337087,-0.3746819209323164,-0.1553713777797864,0.7310451327289152,0.4548820127376008,-0.2468040738260798,-1.528630784387932,0.2935744746877264,1.831154776175316,0.984085570000202,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,4.124
225,-19.8505430833333,-43.9758841111111,835.928,89.9,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3501.TIF,0.1186897847566054,0.2173393662402782,0.2208541338943051,0.1004625729472611,0.1614543396264919,0000SET_000_DJI_3501.T,327899615883.549,261491099.937276,1073556694132.1212,inf,9232608624725376.0,-0.4700683125428485,4.297697604281301,-0.1767697656337087,-0.3746819209323164,-0.1553713777797864,0.7310451327289152,0.4548820127376008,-0.2468040738260798,-1.528630784387932,0.2935744746877264,1.831154776175316,0.984085570000202,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,4.124
283,-19.8504976944444,-43.9758849722222,835.905,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3511.TIF,0.1194410008645793,0.2196450703389049,0.2245509138388751,0.1013469274848686,0.1637033154519336,0000SET_000_DJI_3511.T,631833353396.3197,382000364.6552639,2284187462438.197,inf,2.1816351986213724e+16,-0.4785443753056454,4.312728928987672,-0.1794458798351145,-0.378044806475465,-0.1567210188491357,0.7290253807178791,0.4513316189734563,-0.2446976517724636,-1.49476295636976,0.29551219582297,1.8389419776206972,0.9781526451346784,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,799.4,,Média,,0,7.56,1.66,261.5,0.225,25.62,8.27,7.42,75.1,0.319,0.12,252.4,164.0,8.61,,26.885,0.258,4674,694.4,48,1.469
284,-19.8504976944444,-43.9758849722222,835.905,90.0,2022-03-10, _Campo20220310-Pampulha_0000SET_000_DJI_3511.TIF,0.1194410008645793,0.2196450703389049,0.2245509138388751,0.1013469274848686,0.1637033154519336,0000SET_000_DJI_3511.T,631833353396.3197,382000364.6552639,2284187462438.197,inf,2.1816351986213724e+16,-0.4785443753056454,4.312728928987672,-0.1794458798351145,-0.378044806475465,-0.1567210188491357,0.7290253807178791,0.4513316189734563,-0.2446976517724636,-1.49476295636976,0.29551219582297,1.8389419776206972,0.9781526451346784,2022-03-10,08:46:53,-19.850507,-43.975875,P9,7804736.025,607234.003,802.0,,Pontual,1.9,190,7.97,1.8,260.2,0.117,25.89,8.36,8.31,70.4,0.165,0.12,251.2,163.0,7.13,8.15,26.863,0.172,4674,694.4,49,1.469
