,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
324,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0676357961543486,0.2100920506059352,0.1592353770522509,0.1955896277521093,0.2911968665414862,0001SET_000_DJI_1411.T,-0.4359973670289578,6.385262613694802,0.4751467705834182,0.102456845508684,0.292966348137938,1.8287196722995411,1.2283051126756164,2.8165506537167757,9.67232473058053,0.5129347168940729,3.106225734764674,1.3193804950579315,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,42.1
325,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0676357961543486,0.2100920506059352,0.1592353770522509,0.1955896277521093,0.2911968665414862,0001SET_000_DJI_1411.T,-0.4359973670289578,6.385262613694802,0.4751467705834182,0.102456845508684,0.292966348137938,1.8287196722995411,1.2283051126756164,2.8165506537167757,9.67232473058053,0.5129347168940729,3.106225734764674,1.3193804950579315,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,61.592
326,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0676357961543486,0.2100920506059352,0.1592353770522509,0.1955896277521093,0.2911968665414862,0001SET_000_DJI_1411.T,-0.4359973670289578,6.385262613694802,0.4751467705834182,0.102456845508684,0.292966348137938,1.8287196722995411,1.2283051126756164,2.8165506537167757,9.67232473058053,0.5129347168940729,3.106225734764674,1.3193804950579315,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,45.37
357,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0636255770077108,0.212569900556318,0.1562746006901706,0.231725258188255,0.3252183587117817,0001SET_000_DJI_1421.T,-0.4358520347423951,6.670403521507698,0.6116818403822193,0.1944605281975781,0.350874825317178,2.0810698429270555,1.4828081925332997,3.707975320046765,11.401494475079389,0.5392714061151791,3.340950456615216,1.3602332024367685,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,4.103
358,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0636255770077108,0.212569900556318,0.1562746006901706,0.231725258188255,0.3252183587117817,0001SET_000_DJI_1421.T,-0.4358520347423951,6.670403521507698,0.6116818403822193,0.1944605281975781,0.350874825317178,2.0810698429270555,1.4828081925332997,3.707975320046765,11.401494475079389,0.5392714061151791,3.340950456615216,1.3602332024367685,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,33.069
359,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0636255770077108,0.212569900556318,0.1562746006901706,0.231725258188255,0.3252183587117817,0001SET_000_DJI_1421.T,-0.4358520347423951,6.670403521507698,0.6116818403822193,0.1944605281975781,0.350874825317178,2.0810698429270555,1.4828081925332997,3.707975320046765,11.401494475079389,0.5392714061151791,3.340950456615216,1.3602332024367685,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,49.515
360,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0636255770077108,0.212569900556318,0.1562746006901706,0.231725258188255,0.3252183587117817,0001SET_000_DJI_1421.T,-0.4358520347423951,6.670403521507698,0.6116818403822193,0.1944605281975781,0.350874825317178,2.0810698429270555,1.4828081925332997,3.707975320046765,11.401494475079389,0.5392714061151791,3.340950456615216,1.3602332024367685,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,27.416
391,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0541583948144133,0.185632627819454,0.1393284542665029,0.1864902861044168,0.2728883301891586,0001SET_000_DJI_1431.T,-0.4588097494096019,6.792952755845484,0.5569844711267024,0.1447486776979856,0.3240039730527313,1.958597270211487,1.3384938998010003,3.575423449932264,13.10214858749687,0.5482867188309479,3.4275873289001386,1.3323382420103649,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,42.861
392,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0541583948144133,0.185632627819454,0.1393284542665029,0.1864902861044168,0.2728883301891586,0001SET_000_DJI_1431.T,-0.4588097494096019,6.792952755845484,0.5569844711267024,0.1447486776979856,0.3240039730527313,1.958597270211487,1.3384938998010003,3.575423449932264,13.10214858749687,0.5482867188309479,3.4275873289001386,1.3323382420103649,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,50.509
393,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0541583948144133,0.185632627819454,0.1393284542665029,0.1864902861044168,0.2728883301891586,0001SET_000_DJI_1431.T,-0.4588097494096019,6.792952755845484,0.5569844711267024,0.1447486776979856,0.3240039730527313,1.958597270211487,1.3384938998010003,3.575423449932264,13.10214858749687,0.5482867188309479,3.4275873289001386,1.3323382420103649,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,48.465
394,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0541583948144133,0.185632627819454,0.1393284542665029,0.1864902861044168,0.2728883301891586,0001SET_000_DJI_1431.T,-0.4588097494096019,6.792952755845484,0.5569844711267024,0.1447486776979856,0.3240039730527313,1.958597270211487,1.3384938998010003,3.575423449932264,13.10214858749687,0.5482867188309479,3.4275873289001386,1.3323382420103649,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,32.462
396,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0541583948144133,0.185632627819454,0.1393284542665029,0.1864902861044168,0.2728883301891586,0001SET_000_DJI_1431.T,-0.4588097494096019,6.792952755845484,0.5569844711267024,0.1447486776979856,0.3240039730527313,1.958597270211487,1.3384938998010003,3.575423449932264,13.10214858749687,0.5482867188309479,3.4275873289001386,1.3323382420103649,2022-07-28,10:07:15,-19.850163,-43.985648,P2,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.15,15,15.12,8.2,343.2,0.357,29.19,9.43,6.52,104.8,0.507,0.18,382.4,249.0,48.94,7.34,19.63,0.365,4674,696.5,172,82.387
425,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0463081365851035,0.1861421479053842,0.1421061095896037,0.1702691974811348,0.2617668787401268,0001SET_000_DJI_1441.T,-0.5146495518747006,7.420299313821562,0.5147800503355366,0.090157855803735,0.2962831697296613,1.842052248816734,1.198183512115453,4.115348176495735,15.72142433107938,0.6015652406138612,4.019642370262482,1.309881386823935,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,51.61
426,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0463081365851035,0.1861421479053842,0.1421061095896037,0.1702691974811348,0.2617668787401268,0001SET_000_DJI_1441.T,-0.5146495518747006,7.420299313821562,0.5147800503355366,0.090157855803735,0.2962831697296613,1.842052248816734,1.198183512115453,4.115348176495735,15.72142433107938,0.6015652406138612,4.019642370262482,1.309881386823935,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,57.295
427,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0463081365851035,0.1861421479053842,0.1421061095896037,0.1702691974811348,0.2617668787401268,0001SET_000_DJI_1441.T,-0.5146495518747006,7.420299313821562,0.5147800503355366,0.090157855803735,0.2962831697296613,1.842052248816734,1.198183512115453,4.115348176495735,15.72142433107938,0.6015652406138612,4.019642370262482,1.309881386823935,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,52.728
428,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0463081365851035,0.1861421479053842,0.1421061095896037,0.1702691974811348,0.2617668787401268,0001SET_000_DJI_1441.T,-0.5146495518747006,7.420299313821562,0.5147800503355366,0.090157855803735,0.2962831697296613,1.842052248816734,1.198183512115453,4.115348176495735,15.72142433107938,0.6015652406138612,4.019642370262482,1.309881386823935,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,40.144
430,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0463081365851035,0.1861421479053842,0.1421061095896037,0.1702691974811348,0.2617668787401268,0001SET_000_DJI_1441.T,-0.5146495518747006,7.420299313821562,0.5147800503355366,0.090157855803735,0.2962831697296613,1.842052248816734,1.198183512115453,4.115348176495735,15.72142433107938,0.6015652406138612,4.019642370262482,1.309881386823935,2022-07-28,10:07:15,-19.850163,-43.985648,P2,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.15,15,15.12,8.2,343.2,0.357,29.19,9.43,6.52,104.8,0.507,0.18,382.4,249.0,48.94,7.34,19.63,0.365,4674,696.5,172,74.915
459,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0454071318958946,0.1691508701764592,0.1338007544017648,0.1242790840672015,0.2096359016012564,0001SET_000_DJI_1451.T,-0.522572673812777,7.135894393667111,0.3534482352884618,-0.0368942819828534,0.2208126182046929,1.5667766787904698,0.928836945821901,2.9299899863514995,13.976565864775232,0.5767379314001788,3.7252048987430686,1.2641996746038386,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,52.559
460,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0454071318958946,0.1691508701764592,0.1338007544017648,0.1242790840672015,0.2096359016012564,0001SET_000_DJI_1451.T,-0.522572673812777,7.135894393667111,0.3534482352884618,-0.0368942819828534,0.2208126182046929,1.5667766787904698,0.928836945821901,2.9299899863514995,13.976565864775232,0.5767379314001788,3.7252048987430686,1.2641996746038386,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,63.886
461,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0454071318958946,0.1691508701764592,0.1338007544017648,0.1242790840672015,0.2096359016012564,0001SET_000_DJI_1451.T,-0.522572673812777,7.135894393667111,0.3534482352884618,-0.0368942819828534,0.2208126182046929,1.5667766787904698,0.928836945821901,2.9299899863514995,13.976565864775232,0.5767379314001788,3.7252048987430686,1.2641996746038386,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,61.687
462,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0454071318958946,0.1691508701764592,0.1338007544017648,0.1242790840672015,0.2096359016012564,0001SET_000_DJI_1451.T,-0.522572673812777,7.135894393667111,0.3534482352884618,-0.0368942819828534,0.2208126182046929,1.5667766787904698,0.928836945821901,2.9299899863514995,13.976565864775232,0.5767379314001788,3.7252048987430686,1.2641996746038386,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,36.5
464,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0454071318958946,0.1691508701764592,0.1338007544017648,0.1242790840672015,0.2096359016012564,0001SET_000_DJI_1451.T,-0.522572673812777,7.135894393667111,0.3534482352884618,-0.0368942819828534,0.2208126182046929,1.5667766787904698,0.928836945821901,2.9299899863514995,13.976565864775232,0.5767379314001788,3.7252048987430686,1.2641996746038386,2022-07-28,10:07:15,-19.850163,-43.985648,P2,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.15,15,15.12,8.2,343.2,0.357,29.19,9.43,6.52,104.8,0.507,0.18,382.4,249.0,48.94,7.34,19.63,0.365,4674,696.5,172,70.022
493,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0516815541520351,0.1562275188633163,0.1285010476721546,0.0969677823667757,0.1698821516955816,0001SET_000_DJI_1461.T,-0.4917155061991927,6.325507822223307,0.1990346232767415,-0.1398564284913983,0.1386844303268822,1.322029312391311,0.7546069399696267,1.5351502059320687,9.036559701003574,0.5028446483601119,3.022887400091168,1.2157684446425712,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,57.838
494,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0516815541520351,0.1562275188633163,0.1285010476721546,0.0969677823667757,0.1698821516955816,0001SET_000_DJI_1461.T,-0.4917155061991927,6.325507822223307,0.1990346232767415,-0.1398564284913983,0.1386844303268822,1.322029312391311,0.7546069399696267,1.5351502059320687,9.036559701003574,0.5028446483601119,3.022887400091168,1.2157684446425712,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,74.429
495,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0516815541520351,0.1562275188633163,0.1285010476721546,0.0969677823667757,0.1698821516955816,0001SET_000_DJI_1461.T,-0.4917155061991927,6.325507822223307,0.1990346232767415,-0.1398564284913983,0.1386844303268822,1.322029312391311,0.7546069399696267,1.5351502059320687,9.036559701003574,0.5028446483601119,3.022887400091168,1.2157684446425712,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,74.209
496,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0516815541520351,0.1562275188633163,0.1285010476721546,0.0969677823667757,0.1698821516955816,0001SET_000_DJI_1461.T,-0.4917155061991927,6.325507822223307,0.1990346232767415,-0.1398564284913983,0.1386844303268822,1.322029312391311,0.7546069399696267,1.5351502059320687,9.036559701003574,0.5028446483601119,3.022887400091168,1.2157684446425712,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,37.348
498,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0516815541520351,0.1562275188633163,0.1285010476721546,0.0969677823667757,0.1698821516955816,0001SET_000_DJI_1461.T,-0.4917155061991927,6.325507822223307,0.1990346232767415,-0.1398564284913983,0.1386844303268822,1.322029312391311,0.7546069399696267,1.5351502059320687,9.036559701003574,0.5028446483601119,3.022887400091168,1.2157684446425712,2022-07-28,10:07:15,-19.850163,-43.985648,P2,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.15,15,15.12,8.2,343.2,0.357,29.19,9.43,6.52,104.8,0.507,0.18,382.4,249.0,48.94,7.34,19.63,0.365,4674,696.5,172,64.533
