,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
324,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0705545257037457,0.2304836503446862,0.1736234957264643,0.2528151342006509,0.3519034268337521,0001SET_000_DJI_1411.T,-0.4471856023999094,6.568960823984668,0.5922170186103094,0.1857046545893875,0.339240338513504,2.026819154638837,1.4561113007363318,3.5957407073159118,10.217975822709532,0.5312586155691118,3.266745088932686,1.3274911288953797,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,42.1
325,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0705545257037457,0.2304836503446862,0.1736234957264643,0.2528151342006509,0.3519034268337521,0001SET_000_DJI_1411.T,-0.4471856023999094,6.568960823984668,0.5922170186103094,0.1857046545893875,0.339240338513504,2.026819154638837,1.4561113007363318,3.5957407073159118,10.217975822709532,0.5312586155691118,3.266745088932686,1.3274911288953797,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,61.592
326,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0705545257037457,0.2304836503446862,0.1736234957264643,0.2528151342006509,0.3519034268337521,0001SET_000_DJI_1411.T,-0.4471856023999094,6.568960823984668,0.5922170186103094,0.1857046545893875,0.339240338513504,2.026819154638837,1.4561113007363318,3.5957407073159118,10.217975822709532,0.5312586155691118,3.266745088932686,1.3274911288953797,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,45.37
357,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0671732095587292,0.2236797662763548,0.1657270047943282,0.2542496989953605,0.3556654515110263,0001SET_000_DJI_1421.T,-0.4406021915895444,6.649193577105997,0.6530393789898672,0.2107800108964179,0.3642907457131683,2.1460923158082594,1.534147674429351,3.895869003637183,10.953745962914825,0.53809508487328,3.329895470913783,1.349688100342775,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,4.103
358,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0671732095587292,0.2236797662763548,0.1657270047943282,0.2542496989953605,0.3556654515110263,0001SET_000_DJI_1421.T,-0.4406021915895444,6.649193577105997,0.6530393789898672,0.2107800108964179,0.3642907457131683,2.1460923158082594,1.534147674429351,3.895869003637183,10.953745962914825,0.53809508487328,3.329895470913783,1.349688100342775,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,33.069
359,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0671732095587292,0.2236797662763548,0.1657270047943282,0.2542496989953605,0.3556654515110263,0001SET_000_DJI_1421.T,-0.4406021915895444,6.649193577105997,0.6530393789898672,0.2107800108964179,0.3642907457131683,2.1460923158082594,1.534147674429351,3.895869003637183,10.953745962914825,0.53809508487328,3.329895470913783,1.349688100342775,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,49.515
360,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0671732095587292,0.2236797662763548,0.1657270047943282,0.2542496989953605,0.3556654515110263,0001SET_000_DJI_1421.T,-0.4406021915895444,6.649193577105997,0.6530393789898672,0.2107800108964179,0.3642907457131683,2.1460923158082594,1.534147674429351,3.895869003637183,10.953745962914825,0.53809508487328,3.329895470913783,1.349688100342775,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,27.416
391,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0576308049159189,0.1981002104435664,0.1492220526849598,0.2082899058773577,0.3041908028576222,0001SET_000_DJI_1431.T,-0.4623480589140155,6.793817349862534,0.6059833999987067,0.1652192375044759,0.3417828768600245,2.038511047022219,1.3958386319554454,3.8178471890638206,12.550830443255643,0.5492857615654767,3.437401416353405,1.3275531791658102,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,42.861
392,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0576308049159189,0.1981002104435664,0.1492220526849598,0.2082899058773577,0.3041908028576222,0001SET_000_DJI_1431.T,-0.4623480589140155,6.793817349862534,0.6059833999987067,0.1652192375044759,0.3417828768600245,2.038511047022219,1.3958386319554454,3.8178471890638206,12.550830443255643,0.5492857615654767,3.437401416353405,1.3275531791658102,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,50.509
393,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0576308049159189,0.1981002104435664,0.1492220526849598,0.2082899058773577,0.3041908028576222,0001SET_000_DJI_1431.T,-0.4623480589140155,6.793817349862534,0.6059833999987067,0.1652192375044759,0.3417828768600245,2.038511047022219,1.3958386319554454,3.8178471890638206,12.550830443255643,0.5492857615654767,3.437401416353405,1.3275531791658102,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,48.465
394,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0576308049159189,0.1981002104435664,0.1492220526849598,0.2082899058773577,0.3041908028576222,0001SET_000_DJI_1431.T,-0.4623480589140155,6.793817349862534,0.6059833999987067,0.1652192375044759,0.3417828768600245,2.038511047022219,1.3958386319554454,3.8178471890638206,12.550830443255643,0.5492857615654767,3.437401416353405,1.3275531791658102,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,32.462
396,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0576308049159189,0.1981002104435664,0.1492220526849598,0.2082899058773577,0.3041908028576222,0001SET_000_DJI_1431.T,-0.4623480589140155,6.793817349862534,0.6059833999987067,0.1652192375044759,0.3417828768600245,2.038511047022219,1.3958386319554454,3.8178471890638206,12.550830443255643,0.5492857615654767,3.437401416353405,1.3275531791658102,2022-07-28,10:07:15,-19.850163,-43.985648,P2,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.15,15,15.12,8.2,343.2,0.357,29.19,9.43,6.52,104.8,0.507,0.18,382.4,249.0,48.94,7.34,19.63,0.365,4674,696.5,172,82.387
425,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0484066754332787,0.1900473162811307,0.1501598753578142,0.1590954222419321,0.2539400069423001,0001SET_000_DJI_1441.T,-0.5354098227518002,7.324160423205406,0.4352207771333133,0.0288937552678005,0.2568180198266209,1.6911309118843465,1.0595068879940497,3.649821773412948,14.372771810793308,0.5939956795417859,3.9260559536480097,1.2656331515211316,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,51.61
426,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0484066754332787,0.1900473162811307,0.1501598753578142,0.1590954222419321,0.2539400069423001,0001SET_000_DJI_1441.T,-0.5354098227518002,7.324160423205406,0.4352207771333133,0.0288937552678005,0.2568180198266209,1.6911309118843465,1.0595068879940497,3.649821773412948,14.372771810793308,0.5939956795417859,3.9260559536480097,1.2656331515211316,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,57.295
427,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0484066754332787,0.1900473162811307,0.1501598753578142,0.1590954222419321,0.2539400069423001,0001SET_000_DJI_1441.T,-0.5354098227518002,7.324160423205406,0.4352207771333133,0.0288937552678005,0.2568180198266209,1.6911309118843465,1.0595068879940497,3.649821773412948,14.372771810793308,0.5939956795417859,3.9260559536480097,1.2656331515211316,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,52.728
428,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0484066754332787,0.1900473162811307,0.1501598753578142,0.1590954222419321,0.2539400069423001,0001SET_000_DJI_1441.T,-0.5354098227518002,7.324160423205406,0.4352207771333133,0.0288937552678005,0.2568180198266209,1.6911309118843465,1.0595068879940497,3.649821773412948,14.372771810793308,0.5939956795417859,3.9260559536480097,1.2656331515211316,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,40.144
430,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0484066754332787,0.1900473162811307,0.1501598753578142,0.1590954222419321,0.2539400069423001,0001SET_000_DJI_1441.T,-0.5354098227518002,7.324160423205406,0.4352207771333133,0.0288937552678005,0.2568180198266209,1.6911309118843465,1.0595068879940497,3.649821773412948,14.372771810793308,0.5939956795417859,3.9260559536480097,1.2656331515211316,2022-07-28,10:07:15,-19.850163,-43.985648,P2,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.15,15,15.12,8.2,343.2,0.357,29.19,9.43,6.52,104.8,0.507,0.18,382.4,249.0,48.94,7.34,19.63,0.365,4674,696.5,172,74.915
459,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0485916556966276,0.1787935490901711,0.1441992017803183,0.1305286651782212,0.2177662386810464,0001SET_000_DJI_1451.T,-0.5347371119943085,7.078396803676039,0.3235348446250323,-0.0497602837070772,0.2032432621383931,1.51017645030244,0.9051968635518272,2.813215910197816,12.91851265483913,0.5726049481347022,3.6795113590373054,1.2399066491543822,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,52.559
460,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0485916556966276,0.1787935490901711,0.1441992017803183,0.1305286651782212,0.2177662386810464,0001SET_000_DJI_1451.T,-0.5347371119943085,7.078396803676039,0.3235348446250323,-0.0497602837070772,0.2032432621383931,1.51017645030244,0.9051968635518272,2.813215910197816,12.91851265483913,0.5726049481347022,3.6795113590373054,1.2399066491543822,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,63.886
461,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0485916556966276,0.1787935490901711,0.1441992017803183,0.1305286651782212,0.2177662386810464,0001SET_000_DJI_1451.T,-0.5347371119943085,7.078396803676039,0.3235348446250323,-0.0497602837070772,0.2032432621383931,1.51017645030244,0.9051968635518272,2.813215910197816,12.91851265483913,0.5726049481347022,3.6795113590373054,1.2399066491543822,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,61.687
462,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0485916556966276,0.1787935490901711,0.1441992017803183,0.1305286651782212,0.2177662386810464,0001SET_000_DJI_1451.T,-0.5347371119943085,7.078396803676039,0.3235348446250323,-0.0497602837070772,0.2032432621383931,1.51017645030244,0.9051968635518272,2.813215910197816,12.91851265483913,0.5726049481347022,3.6795113590373054,1.2399066491543822,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,36.5
464,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0485916556966276,0.1787935490901711,0.1441992017803183,0.1305286651782212,0.2177662386810464,0001SET_000_DJI_1451.T,-0.5347371119943085,7.078396803676039,0.3235348446250323,-0.0497602837070772,0.2032432621383931,1.51017645030244,0.9051968635518272,2.813215910197816,12.91851265483913,0.5726049481347022,3.6795113590373054,1.2399066491543822,2022-07-28,10:07:15,-19.850163,-43.985648,P2,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.15,15,15.12,8.2,343.2,0.357,29.19,9.43,6.52,104.8,0.507,0.18,382.4,249.0,48.94,7.34,19.63,0.365,4674,696.5,172,70.022
493,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0550670129244127,0.1690747076691723,0.1372829027313298,0.11830579047354,0.1955487705258633,0001SET_000_DJI_1461.T,-0.4862695960875978,6.374238204222649,0.2599510150998685,-0.074248637605336,0.1750610668279428,1.424421880913773,0.8617663825558158,1.8981959179076584,9.707020467595337,0.5086411152856232,3.070344634477475,1.2315787640363405,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,57.838
494,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0550670129244127,0.1690747076691723,0.1372829027313298,0.11830579047354,0.1955487705258633,0001SET_000_DJI_1461.T,-0.4862695960875978,6.374238204222649,0.2599510150998685,-0.074248637605336,0.1750610668279428,1.424421880913773,0.8617663825558158,1.8981959179076584,9.707020467595337,0.5086411152856232,3.070344634477475,1.2315787640363405,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,74.429
495,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0550670129244127,0.1690747076691723,0.1372829027313298,0.11830579047354,0.1955487705258633,0001SET_000_DJI_1461.T,-0.4862695960875978,6.374238204222649,0.2599510150998685,-0.074248637605336,0.1750610668279428,1.424421880913773,0.8617663825558158,1.8981959179076584,9.707020467595337,0.5086411152856232,3.070344634477475,1.2315787640363405,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,74.209
496,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0550670129244127,0.1690747076691723,0.1372829027313298,0.11830579047354,0.1955487705258633,0001SET_000_DJI_1461.T,-0.4862695960875978,6.374238204222649,0.2599510150998685,-0.074248637605336,0.1750610668279428,1.424421880913773,0.8617663825558158,1.8981959179076584,9.707020467595337,0.5086411152856232,3.070344634477475,1.2315787640363405,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,37.348
498,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0550670129244127,0.1690747076691723,0.1372829027313298,0.11830579047354,0.1955487705258633,0001SET_000_DJI_1461.T,-0.4862695960875978,6.374238204222649,0.2599510150998685,-0.074248637605336,0.1750610668279428,1.424421880913773,0.8617663825558158,1.8981959179076584,9.707020467595337,0.5086411152856232,3.070344634477475,1.2315787640363405,2022-07-28,10:07:15,-19.850163,-43.985648,P2,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.15,15,15.12,8.2,343.2,0.357,29.19,9.43,6.52,104.8,0.507,0.18,382.4,249.0,48.94,7.34,19.63,0.365,4674,696.5,172,64.533
