,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
324,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0728588196060429,0.234378445627841,0.186425772707312,0.1891640451794225,0.2917863207700591,0001SET_000_DJI_1411.T,-0.4845452097655642,6.505680127974385,0.3429289346868179,0.007290592933316,0.2203217975869377,1.5651608494505902,1.0146882720792558,2.4623139882730487,8.438757450228326,0.5257162600338912,3.2168850235998288,1.2572212641211071,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,42.1
325,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0728588196060429,0.234378445627841,0.186425772707312,0.1891640451794225,0.2917863207700591,0001SET_000_DJI_1411.T,-0.4845452097655642,6.505680127974385,0.3429289346868179,0.007290592933316,0.2203217975869377,1.5651608494505902,1.0146882720792558,2.4623139882730487,8.438757450228326,0.5257162600338912,3.2168850235998288,1.2572212641211071,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,61.592
326,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0728588196060429,0.234378445627841,0.186425772707312,0.1891640451794225,0.2917863207700591,0001SET_000_DJI_1411.T,-0.4845452097655642,6.505680127974385,0.3429289346868179,0.007290592933316,0.2203217975869377,1.5651608494505902,1.0146882720792558,2.4623139882730487,8.438757450228326,0.5257162600338912,3.2168850235998288,1.2572212641211071,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,45.37
357,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0718686788094108,0.2226698008643033,0.1794151930237435,0.1814413370645337,0.2828731704111735,0001SET_000_DJI_1421.T,-0.4829865289180924,6.365877135248207,0.3512545372748558,0.0056148188320009,0.2237953311623758,1.576640002687724,1.0112930460717562,2.3769391131892084,8.402843966199345,0.5119912421017043,3.0982871057752903,1.24108664997415,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,4.103
358,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0718686788094108,0.2226698008643033,0.1794151930237435,0.1814413370645337,0.2828731704111735,0001SET_000_DJI_1421.T,-0.4829865289180924,6.365877135248207,0.3512545372748558,0.0056148188320009,0.2237953311623758,1.576640002687724,1.0112930460717562,2.3769391131892084,8.402843966199345,0.5119912421017043,3.0982871057752903,1.24108664997415,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,33.069
359,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0718686788094108,0.2226698008643033,0.1794151930237435,0.1814413370645337,0.2828731704111735,0001SET_000_DJI_1421.T,-0.4829865289180924,6.365877135248207,0.3512545372748558,0.0056148188320009,0.2237953311623758,1.576640002687724,1.0112930460717562,2.3769391131892084,8.402843966199345,0.5119912421017043,3.0982871057752903,1.24108664997415,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,49.515
360,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0718686788094108,0.2226698008643033,0.1794151930237435,0.1814413370645337,0.2828731704111735,0001SET_000_DJI_1421.T,-0.4829865289180924,6.365877135248207,0.3512545372748558,0.0056148188320009,0.2237953311623758,1.576640002687724,1.0112930460717562,2.3769391131892084,8.402843966199345,0.5119912421017043,3.0982871057752903,1.24108664997415,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,27.416
391,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0617493008913478,0.2055200970321722,0.1601047589495492,0.1934879285165719,0.2936961661316875,0001SET_000_DJI_1431.T,-0.4785685656950852,6.660850846723767,0.4998380219360762,0.0944113686463644,0.2943832852659424,1.834399976981536,1.208508290359702,3.238362726806136,11.026234252421665,0.5379246455367287,3.328298362337723,1.2836601384030932,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,42.861
392,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0617493008913478,0.2055200970321722,0.1601047589495492,0.1934879285165719,0.2936961661316875,0001SET_000_DJI_1431.T,-0.4785685656950852,6.660850846723767,0.4998380219360762,0.0944113686463644,0.2943832852659424,1.834399976981536,1.208508290359702,3.238362726806136,11.026234252421665,0.5379246455367287,3.328298362337723,1.2836601384030932,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,50.509
393,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0617493008913478,0.2055200970321722,0.1601047589495492,0.1934879285165719,0.2936961661316875,0001SET_000_DJI_1431.T,-0.4785685656950852,6.660850846723767,0.4998380219360762,0.0944113686463644,0.2943832852659424,1.834399976981536,1.208508290359702,3.238362726806136,11.026234252421665,0.5379246455367287,3.328298362337723,1.2836601384030932,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,48.465
394,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0617493008913478,0.2055200970321722,0.1601047589495492,0.1934879285165719,0.2936961661316875,0001SET_000_DJI_1431.T,-0.4785685656950852,6.660850846723767,0.4998380219360762,0.0944113686463644,0.2943832852659424,1.834399976981536,1.208508290359702,3.238362726806136,11.026234252421665,0.5379246455367287,3.328298362337723,1.2836601384030932,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,32.462
396,-19.8507845833333,-43.9852192777778,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1431.TIF,0.0617493008913478,0.2055200970321722,0.1601047589495492,0.1934879285165719,0.2936961661316875,0001SET_000_DJI_1431.T,-0.4785685656950852,6.660850846723767,0.4998380219360762,0.0944113686463644,0.2943832852659424,1.834399976981536,1.208508290359702,3.238362726806136,11.026234252421665,0.5379246455367287,3.328298362337723,1.2836601384030932,2022-07-28,10:07:15,-19.850163,-43.985648,P2,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.15,15,15.12,8.2,343.2,0.357,29.19,9.43,6.52,104.8,0.507,0.18,382.4,249.0,48.94,7.34,19.63,0.365,4674,696.5,172,82.387
425,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0522415725792608,0.1888504389387422,0.1606339137202926,0.1290493905212318,0.2172395648921077,0001SET_000_DJI_1441.T,-0.5739586402348328,6.999890521494192,0.2347885805730572,-0.1090312169759259,0.1498005400635109,1.352389167771763,0.8033757475768283,2.4749826119888607,11.392872257031376,0.5666254368999715,3.6149455235525063,1.1756573351476842,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,51.61
426,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0522415725792608,0.1888504389387422,0.1606339137202926,0.1290493905212318,0.2172395648921077,0001SET_000_DJI_1441.T,-0.5739586402348328,6.999890521494192,0.2347885805730572,-0.1090312169759259,0.1498005400635109,1.352389167771763,0.8033757475768283,2.4749826119888607,11.392872257031376,0.5666254368999715,3.6149455235525063,1.1756573351476842,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,57.295
427,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0522415725792608,0.1888504389387422,0.1606339137202926,0.1290493905212318,0.2172395648921077,0001SET_000_DJI_1441.T,-0.5739586402348328,6.999890521494192,0.2347885805730572,-0.1090312169759259,0.1498005400635109,1.352389167771763,0.8033757475768283,2.4749826119888607,11.392872257031376,0.5666254368999715,3.6149455235525063,1.1756573351476842,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,52.728
428,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0522415725792608,0.1888504389387422,0.1606339137202926,0.1290493905212318,0.2172395648921077,0001SET_000_DJI_1441.T,-0.5739586402348328,6.999890521494192,0.2347885805730572,-0.1090312169759259,0.1498005400635109,1.352389167771763,0.8033757475768283,2.4749826119888607,11.392872257031376,0.5666254368999715,3.6149455235525063,1.1756573351476842,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,40.144
430,-19.8507485,-43.9852936388889,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1441.TIF,0.0522415725792608,0.1888504389387422,0.1606339137202926,0.1290493905212318,0.2172395648921077,0001SET_000_DJI_1441.T,-0.5739586402348328,6.999890521494192,0.2347885805730572,-0.1090312169759259,0.1498005400635109,1.352389167771763,0.8033757475768283,2.4749826119888607,11.392872257031376,0.5666254368999715,3.6149455235525063,1.1756573351476842,2022-07-28,10:07:15,-19.850163,-43.985648,P2,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.15,15,15.12,8.2,343.2,0.357,29.19,9.43,6.52,104.8,0.507,0.18,382.4,249.0,48.94,7.34,19.63,0.365,4674,696.5,172,74.915
459,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0547238825359482,0.2158291505028209,0.1627727815888556,0.198109524778596,0.2952831318210782,0001SET_000_DJI_1451.T,-0.5006223617207594,7.321739295529745,0.4897758814377601,0.0979176384274168,0.2892885919663554,1.8140817459698373,1.217092457625973,3.905368743868471,13.225844360912776,0.5954665011786691,3.943966336106405,1.3259535678881451,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,52.559
460,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0547238825359482,0.2158291505028209,0.1627727815888556,0.198109524778596,0.2952831318210782,0001SET_000_DJI_1451.T,-0.5006223617207594,7.321739295529745,0.4897758814377601,0.0979176384274168,0.2892885919663554,1.8140817459698373,1.217092457625973,3.905368743868471,13.225844360912776,0.5954665011786691,3.943966336106405,1.3259535678881451,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,63.886
461,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0547238825359482,0.2158291505028209,0.1627727815888556,0.198109524778596,0.2952831318210782,0001SET_000_DJI_1451.T,-0.5006223617207594,7.321739295529745,0.4897758814377601,0.0979176384274168,0.2892885919663554,1.8140817459698373,1.217092457625973,3.905368743868471,13.225844360912776,0.5954665011786691,3.943966336106405,1.3259535678881451,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,61.687
462,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0547238825359482,0.2158291505028209,0.1627727815888556,0.198109524778596,0.2952831318210782,0001SET_000_DJI_1451.T,-0.5006223617207594,7.321739295529745,0.4897758814377601,0.0979176384274168,0.2892885919663554,1.8140817459698373,1.217092457625973,3.905368743868471,13.225844360912776,0.5954665011786691,3.943966336106405,1.3259535678881451,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,36.5
464,-19.85066525,-43.9852441388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1451.TIF,0.0547238825359482,0.2158291505028209,0.1627727815888556,0.198109524778596,0.2952831318210782,0001SET_000_DJI_1451.T,-0.5006223617207594,7.321739295529745,0.4897758814377601,0.0979176384274168,0.2892885919663554,1.8140817459698373,1.217092457625973,3.905368743868471,13.225844360912776,0.5954665011786691,3.943966336106405,1.3259535678881451,2022-07-28,10:07:15,-19.850163,-43.985648,P2,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.15,15,15.12,8.2,343.2,0.357,29.19,9.43,6.52,104.8,0.507,0.18,382.4,249.0,48.94,7.34,19.63,0.365,4674,696.5,172,70.022
493,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0610026873551321,0.2144710061055005,0.1552827022539957,0.2077508369606092,0.2951990607708695,0001SET_000_DJI_1461.T,-0.4395932886727183,6.8699240820478105,0.5079118690397526,0.1445269624953227,0.310592725391085,1.901042785100512,1.3378878261713365,3.418187295125976,11.57926209588837,0.5571069847811085,3.515763245919645,1.3811648238494107,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,57.838
494,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0610026873551321,0.2144710061055005,0.1552827022539957,0.2077508369606092,0.2951990607708695,0001SET_000_DJI_1461.T,-0.4395932886727183,6.8699240820478105,0.5079118690397526,0.1445269624953227,0.310592725391085,1.901042785100512,1.3378878261713365,3.418187295125976,11.57926209588837,0.5571069847811085,3.515763245919645,1.3811648238494107,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,74.429
495,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0610026873551321,0.2144710061055005,0.1552827022539957,0.2077508369606092,0.2951990607708695,0001SET_000_DJI_1461.T,-0.4395932886727183,6.8699240820478105,0.5079118690397526,0.1445269624953227,0.310592725391085,1.901042785100512,1.3378878261713365,3.418187295125976,11.57926209588837,0.5571069847811085,3.515763245919645,1.3811648238494107,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,74.209
496,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0610026873551321,0.2144710061055005,0.1552827022539957,0.2077508369606092,0.2951990607708695,0001SET_000_DJI_1461.T,-0.4395932886727183,6.8699240820478105,0.5079118690397526,0.1445269624953227,0.310592725391085,1.901042785100512,1.3378878261713365,3.418187295125976,11.57926209588837,0.5571069847811085,3.515763245919645,1.3811648238494107,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,37.348
498,-19.8505541388889,-43.9851921666667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1461.TIF,0.0610026873551321,0.2144710061055005,0.1552827022539957,0.2077508369606092,0.2951990607708695,0001SET_000_DJI_1461.T,-0.4395932886727183,6.8699240820478105,0.5079118690397526,0.1445269624953227,0.310592725391085,1.901042785100512,1.3378878261713365,3.418187295125976,11.57926209588837,0.5571069847811085,3.515763245919645,1.3811648238494107,2022-07-28,10:07:15,-19.850163,-43.985648,P2,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.15,15,15.12,8.2,343.2,0.357,29.19,9.43,6.52,104.8,0.507,0.18,382.4,249.0,48.94,7.34,19.63,0.365,4674,696.5,172,64.533
