,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
338,-19.8547245277778,-43.9777048888889,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0101.TIF,0.0315496282444686,0.0775459443926103,0.0758532979459335,0.0188693815880454,0.0651281210525004,0000SET_000_DJI_0101.T,17072581.8838114,289.40138085117337,218226.37491745676,inf,52019984672.38666,-0.5713215571553062,5.622378165716597,-0.098309918855386,-0.6015868283946385,-0.0760751095401602,0.8586063205705603,0.2487615186025935,-1.3872167916832332,-21.299812880598605,0.4216148743373357,2.457903585796005,1.0223147376912112,2022-07-28,10:39:29,-19.85555,-43.97748,EX4,,,,ponto extra em região com floração,,,0,6.26,3.52,311.2,0.223,29.08,9.4,7.33,116.4,0.316,0.16,337.2,219.0,9.72,7.84,20.953,0.389,4674,696.3,182,94.754
372,-19.8549655555556,-43.9777667222222,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0111.TIF,0.0311370261399701,0.0760792015647743,0.0742637336708022,0.0176093520488387,0.0334843038967881,0000SET_000_DJI_0111.T,26816390.744482648,38828.05883674476,153215.50103922392,inf,259736.00012898893,-0.5668659323943319,5.602063266543762,-0.3803475522969698,-0.6166591791076825,-0.378470278388441,0.4508836580344588,0.2371191317541048,-0.8261214511470575,-24.671901607794844,0.4191732575088115,2.4433676235738084,1.024446224344439,2022-07-28,10:39:29,-19.85555,-43.97748,EX4,,,,ponto extra em região com floração,,,0,6.26,3.52,311.2,0.223,29.08,9.4,7.33,116.4,0.316,0.16,337.2,219.0,9.72,7.84,20.953,0.389,4674,696.3,182,71.572
373,-19.8549655555556,-43.9777667222222,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0111.TIF,0.0311370261399701,0.0760792015647743,0.0742637336708022,0.0176093520488387,0.0334843038967881,0000SET_000_DJI_0111.T,26816390.744482648,38828.05883674476,153215.50103922392,inf,259736.00012898893,-0.5668659323943319,5.602063266543762,-0.3803475522969698,-0.6166591791076825,-0.378470278388441,0.4508836580344588,0.2371191317541048,-0.8261214511470575,-24.671901607794844,0.4191732575088115,2.4433676235738084,1.024446224344439,2022-07-28,10:40:27,-19.85561,-43.97738,EX5,,,,ponto extra em região com floração,,,0,2.0,3.17,313.4,0.091,28.72,9.28,7.11,114.2,0.13,0.16,337.3,219.0,15.08,7.81,21.295,0.15,4674,696.4,183,82.285
406,-19.8551516944444,-43.9778140277778,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0121.TIF,0.0323964187412037,0.0762811867549026,0.0749077514616187,0.0174767350763364,0.0333506977646833,0000SET_000_DJI_0121.T,41223776.164966606,48729.290302977766,117635.90330953804,inf,270687.2509424422,-0.5572977365573405,5.4558637411245705,-0.3823883817390907,-0.6216521684264319,-0.3838689173356353,0.4452235865305817,0.233310101228858,-0.8788347741852528,-26.35131595705006,0.403806909559405,2.354617878113905,1.0183350222972267,2022-07-28,10:39:29,-19.85555,-43.97748,EX4,,,,ponto extra em região com floração,,,0,6.26,3.52,311.2,0.223,29.08,9.4,7.33,116.4,0.316,0.16,337.2,219.0,9.72,7.84,20.953,0.389,4674,696.3,182,56.409
407,-19.8551516944444,-43.9778140277778,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0121.TIF,0.0323964187412037,0.0762811867549026,0.0749077514616187,0.0174767350763364,0.0333506977646833,0000SET_000_DJI_0121.T,41223776.164966606,48729.290302977766,117635.90330953804,inf,270687.2509424422,-0.5572977365573405,5.4558637411245705,-0.3823883817390907,-0.6216521684264319,-0.3838689173356353,0.4452235865305817,0.233310101228858,-0.8788347741852528,-26.35131595705006,0.403806909559405,2.354617878113905,1.0183350222972267,2022-07-28,10:40:27,-19.85561,-43.97738,EX5,,,,ponto extra em região com floração,,,0,2.0,3.17,313.4,0.091,28.72,9.28,7.11,114.2,0.13,0.16,337.3,219.0,15.08,7.81,21.295,0.15,4674,696.4,183,68.246
440,-19.8555933888889,-43.9779274444444,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0131.TIF,0.0328645511904329,0.0774094429863755,0.076835997877795,0.0182510441028475,0.0342381522898056,0000SET_000_DJI_0131.T,47024363.06659738,63737.50496341685,181532.74156308649,inf,323654.4663385392,-0.5680372444367198,5.454837270724118,-0.3862909465280628,-0.6161192161900885,-0.3835081837107302,0.4456004117270682,0.2375324666424604,-0.8341599865407792,-24.363463877376063,0.4039473869471102,2.3554084928112435,1.0074632349994666,2022-07-28,10:39:29,-19.85555,-43.97748,EX4,,,,ponto extra em região com floração,,,0,6.26,3.52,311.2,0.223,29.08,9.4,7.33,116.4,0.316,0.16,337.2,219.0,9.72,7.84,20.953,0.389,4674,696.3,182,47.044
441,-19.8555933888889,-43.9779274444444,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0131.TIF,0.0328645511904329,0.0774094429863755,0.076835997877795,0.0182510441028475,0.0342381522898056,0000SET_000_DJI_0131.T,47024363.06659738,63737.50496341685,181532.74156308649,inf,323654.4663385392,-0.5680372444367198,5.454837270724118,-0.3862909465280628,-0.6161192161900885,-0.3835081837107302,0.4456004117270682,0.2375324666424604,-0.8341599865407792,-24.363463877376063,0.4039473869471102,2.3554084928112435,1.0074632349994666,2022-07-28,10:40:27,-19.85561,-43.97738,EX5,,,,ponto extra em região com floração,,,0,2.0,3.17,313.4,0.091,28.72,9.28,7.11,114.2,0.13,0.16,337.3,219.0,15.08,7.81,21.295,0.15,4674,696.4,183,57.284
452,-19.8557576111111,-43.9779723888889,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0141.TIF,0.0326067635964722,0.0765152879064062,0.0756108402590433,0.017826885421805,0.0335495974159204,0000SET_000_DJI_0141.T,40399472.07866979,55961.19850687795,135782.76454259877,inf,265538.1122425292,-0.5620324753292943,5.441947399745175,-0.3854513571165165,-0.6184221032370669,-0.3853158134851431,0.4437141195757015,0.2357715555167745,-0.8530510061123521,-25.42656460335202,0.4023799379246072,2.346607864961016,1.0119618780093471,2022-07-28,09:31:26,-19.8561,-43.97881,P6,,,,"sem nuvens, sem vento",,0.65,65,4.92,4.51,309.2,0.295,29.16,9.42,6.97,73.7,0.419,0.16,336.4,219.0,13.59,7.78,20.76,0.475,4674,696.4,160,95.517
474,-19.8557576111111,-43.9779723888889,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0141.TIF,0.0326067635964722,0.0765152879064062,0.0756108402590433,0.017826885421805,0.0335495974159204,0000SET_000_DJI_0141.T,40399472.07866979,55961.19850687795,135782.76454259877,inf,265538.1122425292,-0.5620324753292943,5.441947399745175,-0.3854513571165165,-0.6184221032370669,-0.3853158134851431,0.4437141195757015,0.2357715555167745,-0.8530510061123521,-25.42656460335202,0.4023799379246072,2.346607864961016,1.0119618780093471,2022-07-28,10:39:29,-19.85555,-43.97748,EX4,,,,ponto extra em região com floração,,,0,6.26,3.52,311.2,0.223,29.08,9.4,7.33,116.4,0.316,0.16,337.2,219.0,9.72,7.84,20.953,0.389,4674,696.3,182,56.434
475,-19.8557576111111,-43.9779723888889,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0141.TIF,0.0326067635964722,0.0765152879064062,0.0756108402590433,0.017826885421805,0.0335495974159204,0000SET_000_DJI_0141.T,40399472.07866979,55961.19850687795,135782.76454259877,inf,265538.1122425292,-0.5620324753292943,5.441947399745175,-0.3854513571165165,-0.6184221032370669,-0.3853158134851431,0.4437141195757015,0.2357715555167745,-0.8530510061123521,-25.42656460335202,0.4023799379246072,2.346607864961016,1.0119618780093471,2022-07-28,10:40:27,-19.85561,-43.97738,EX5,,,,ponto extra em região com floração,,,0,2.0,3.17,313.4,0.091,28.72,9.28,7.11,114.2,0.13,0.16,337.3,219.0,15.08,7.81,21.295,0.15,4674,696.4,183,64.092
486,-19.8562389444444,-43.9780962222222,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0151.TIF,0.0335543367808023,0.0782830327313069,0.0757246328152062,0.0169960081910449,0.034166797537673,0000SET_000_DJI_0151.T,100521225.17384171,47441.99656231037,100674.14150251407,inf,500333.186953811,-0.5386901166584361,5.415417079668423,-0.3715916733273444,-0.6333932119839627,-0.3781717568338518,0.4511979294908116,0.2244449072803156,-0.9920308544526186,-29.034938184030427,0.3999440987000467,2.333022799487891,1.0337855704410488,2022-07-28,09:31:26,-19.8561,-43.97881,P6,,,,"sem nuvens, sem vento",,0.65,65,4.92,4.51,309.2,0.295,29.16,9.42,6.97,73.7,0.419,0.16,336.4,219.0,13.59,7.78,20.76,0.475,4674,696.4,160,76.232
725,-19.8585586944444,-43.97710375,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0241.TIF,0.0213106946064483,0.0435483612606366,0.0412431171244331,0.0072931580600378,0.0160210829167065,0000SET_000_DJI_0241.T,340311.1798350808,908.2831583229575,217.1203132450141,inf,1241.167818210745,-0.4577077515888463,4.987193661944241,-0.3888745198421311,-0.6994759885335727,-0.4404503021016036,0.3884547055056454,0.1768333377429712,-1.4449417305126346,-90.1900163693601,0.3428613993358115,2.04349797436727,1.055894032675766,2022-07-28,09:34:13,-19.85881,-43.97762,P5,,,,"sem nuvens, sem vento",,0.8,80,9.7,4.13,308.8,0.366,29.58,9.56,6.36,75.5,0.519,0.16,336.6,219.0,8.84,7.66,20.665,0.404,4674,696.6,161,60.794
759,-19.8587585277778,-43.9770160833333,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0251.TIF,0.0297530900299196,0.0699092094820839,0.0668171312543803,0.0118104527724839,0.0264071906049577,0000SET_000_DJI_0251.T,924499763.680206,51352.914999369445,24705.76352912138,inf,117646.27590298688,-0.5301739427329577,5.461490996442924,-0.4054686761924006,-0.6995850014048837,-0.4334699340628656,0.3952158691821498,0.176757854621447,-1.3483723979239792,-51.0608045397618,0.4029218636213368,2.349645344795564,1.0462767282829266,2022-07-28,09:34:13,-19.85881,-43.97762,P5,,,,"sem nuvens, sem vento",,0.8,80,9.7,4.13,308.8,0.366,29.58,9.56,6.36,75.5,0.519,0.16,336.6,219.0,8.84,7.66,20.665,0.404,4674,696.6,161,63.418
793,-19.8589394444444,-43.9769385,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0261.TIF,0.0326279961587143,0.0769233584095815,0.0729637116724628,0.0136316334501653,0.0278239795587061,0000SET_000_DJI_0261.T,1832259515.5229204,214322.18164192335,59789.470009420846,inf,154720.03198491049,-0.5243623828665848,5.4594885112346745,-0.4120417523967353,-0.6851647526582064,-0.4478694924187041,0.3813399691562996,0.1868275768557153,-1.188369225925842,-42.710253701074265,0.4043342268602701,2.357587577103989,1.0542687131226784,2022-07-28,09:34:13,-19.85881,-43.97762,P5,,,,"sem nuvens, sem vento",,0.8,80,9.7,4.13,308.8,0.366,29.58,9.56,6.36,75.5,0.519,0.16,336.6,219.0,8.84,7.66,20.665,0.404,4674,696.6,161,72.712
862,-19.8608191111111,-43.9761291666667,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0301.TIF,0.0343339287205679,0.0779605360155344,0.0782004131289013,0.0202485209546074,0.0683873090687228,0000SET_000_DJI_0301.T,14562859.238551542,310.10384809325905,163777.8478130067,inf,115805883745.53452,-0.5626755105890059,5.309319119449441,-0.0873872464082695,-0.5886492597790502,-0.0669435605728892,0.8745133987463325,0.2589311250981608,-1.385568917935841,-20.260614678426297,0.3885018500020571,2.270655847457148,0.9969325339372376,2022-07-28,09:36:41,-19.86159,-43.97565,A25,,,,"sem nuvens, sem vento",,0.55,55,14.2,3.84,306.3,0.273,27.91,9.02,7.28,76.2,0.388,0.16,335.9,218.0,14.91,7.85,20.394,0.437,4674,696.5,162,99.292
896,-19.8611465277778,-43.9759903055556,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0311.TIF,0.033414462731887,0.0793183067435717,0.0782132219748414,0.0196808224332383,0.0691702809497568,0000SET_000_DJI_0311.T,23566055.133918755,291.1465183193436,228818.50232087617,inf,216007532532.53333,-0.5647972212491171,5.481537539927205,-0.0802157266885313,-0.5979158374293516,-0.0613565347928457,0.8843809167202776,0.2516303757383754,-1.4445330497416522,-20.883723904358828,0.4071916641919961,2.373771722143515,1.0141291298431072,2022-07-28,09:36:41,-19.86159,-43.97565,A25,,,,"sem nuvens, sem vento",,0.55,55,14.2,3.84,306.3,0.273,27.91,9.02,7.28,76.2,0.388,0.16,335.9,218.0,14.91,7.85,20.394,0.437,4674,696.5,162,60.813
930,-19.8613613333333,-43.9758980833333,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0321.TIF,0.0341077919973001,0.079399874004414,0.1494314666819291,0.0254873640889642,0.0631938350586669,0000SET_000_DJI_0321.T,6.024778388198805e+20,7003259951.3630085,1.4650586359218725e+19,inf,3562578162267.0425,-1.4524415325673932,5.40450678007695,-0.7597516067501549,-0.7085806716562465,-0.4055849934946716,0.4228951000874368,0.1705622293276092,-0.6266499477544969,-9.916314576773786,0.3990222299737,2.3279101153982387,0.531346414295858,2022-07-28,09:36:41,-19.86159,-43.97565,A25,,,,"sem nuvens, sem vento",,0.55,55,14.2,3.84,306.3,0.273,27.91,9.02,7.28,76.2,0.388,0.16,335.9,218.0,14.91,7.85,20.394,0.437,4674,696.5,162,36.327
964,-19.8615940277778,-43.9757984444444,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0331.TIF,0.0340666620839189,0.0775832269965746,0.1544731413621057,0.0224462621840372,0.0649628269624626,0000SET_000_DJI_0331.T,1.6379752103032351e+25,17153703576.422611,3.203867460081334e+20,inf,56592838592661.74,-1.5519653401823938,5.321770732583982,-0.8017053589288479,-0.7462543764660283,-0.407910859295629,0.4205444803519665,0.1453085111502987,-0.9872164321893172,-15.19663595858843,0.3897591414648216,2.277394445204469,0.5022441203206268,2022-07-28,09:36:41,-19.86159,-43.97565,A25,,,,"sem nuvens, sem vento",,0.55,55,14.2,3.84,306.3,0.273,27.91,9.02,7.28,76.2,0.388,0.16,335.9,218.0,14.91,7.85,20.394,0.437,4674,696.5,162,15.531
998,-19.8619589722222,-43.97564325,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0341.TIF,0.0333766912357691,0.0796572283507237,0.077169265165774,0.0213171100489623,0.0685053167864587,0000SET_000_DJI_0341.T,4225808.274478291,264.2743720594325,167216.03408642212,inf,66213820931.68961,-0.5497627125210797,5.502111077551843,-0.0766491015352759,-0.5671053990466559,-0.0594746747387698,0.8877279916984628,0.2762383444130142,-1.1611408285432223,-16.949645414569382,0.4094393725729474,2.386612495170184,1.0322403379066143,2022-07-28,09:36:41,-19.86159,-43.97565,A25,,,,"sem nuvens, sem vento",,0.55,55,14.2,3.84,306.3,0.273,27.91,9.02,7.28,76.2,0.388,0.16,335.9,218.0,14.91,7.85,20.394,0.437,4674,696.5,162,41.034
