,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
338,-19.8547245277778,-43.9777048888889,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0101.TIF,0.0359274308971802,0.0864293125727124,0.0885389378586266,0.0213868480051105,0.0737839942559297,0000SET_000_DJI_0101.T,494021704.0801114,912.5019440920736,2441381.7178088576,inf,1753353548345.3252,-0.608722959785023,5.520382150224343,-0.1205895415672576,-0.6108856927960211,-0.0908987005747523,0.8333507950337437,0.2415530220077822,-1.3962752268113985,-18.92382271916901,0.412742937114527,2.405663595041412,0.9761729094911584,2022-07-28,10:39:29,-19.85555,-43.97748,EX4,,,,ponto extra em região com floração,,,0,6.26,3.52,311.2,0.223,29.08,9.4,7.33,116.4,0.316,0.16,337.2,219.0,9.72,7.84,20.953,0.389,4674,696.3,182,94.754
372,-19.8549655555556,-43.9777667222222,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0111.TIF,0.0355608807565613,0.0844846171059359,0.0867883378665509,0.0201208709289139,0.0379023125777211,0000SET_000_DJI_0111.T,756726992.0907683,344370.8453708531,1587825.5553116384,inf,1580192.469082315,-0.6063524800704855,5.4747635043164,-0.4072291436104079,-0.6235895643487832,-0.3920584672118494,0.4367212635872939,0.2318384177359466,-0.8178883032227051,-21.57884961624896,0.4075432833425618,2.375774033390546,0.9734558718688991,2022-07-28,10:39:29,-19.85555,-43.97748,EX4,,,,ponto extra em região com floração,,,0,6.26,3.52,311.2,0.223,29.08,9.4,7.33,116.4,0.316,0.16,337.2,219.0,9.72,7.84,20.953,0.389,4674,696.3,182,71.572
373,-19.8549655555556,-43.9777667222222,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0111.TIF,0.0355608807565613,0.0844846171059359,0.0867883378665509,0.0201208709289139,0.0379023125777211,0000SET_000_DJI_0111.T,756726992.0907683,344370.8453708531,1587825.5553116384,inf,1580192.469082315,-0.6063524800704855,5.4747635043164,-0.4072291436104079,-0.6235895643487832,-0.3920584672118494,0.4367212635872939,0.2318384177359466,-0.8178883032227051,-21.57884961624896,0.4075432833425618,2.375774033390546,0.9734558718688991,2022-07-28,10:40:27,-19.85561,-43.97738,EX5,,,,ponto extra em região com floração,,,0,2.0,3.17,313.4,0.091,28.72,9.28,7.11,114.2,0.13,0.16,337.3,219.0,15.08,7.81,21.295,0.15,4674,696.4,183,82.285
406,-19.8551516944444,-43.9778140277778,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0121.TIF,0.0370310807374781,0.0857645927324557,0.0874494642204312,0.0199237172828252,0.0377858626664439,0000SET_000_DJI_0121.T,1270378050.6863055,435543.5003978149,1110928.8599519213,inf,1702332.475534768,-0.5878694444481796,5.371987601604012,-0.4044409721499455,-0.6288883871393723,-0.3965622383758247,0.4320879836518864,0.2278312104074656,-0.8761443540036531,-23.187094118714445,0.396866686080026,2.3160164657483464,0.980733198276338,2022-07-28,10:39:29,-19.85555,-43.97748,EX4,,,,ponto extra em região com floração,,,0,6.26,3.52,311.2,0.223,29.08,9.4,7.33,116.4,0.316,0.16,337.2,219.0,9.72,7.84,20.953,0.389,4674,696.3,182,56.409
407,-19.8551516944444,-43.9778140277778,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0121.TIF,0.0370310807374781,0.0857645927324557,0.0874494642204312,0.0199237172828252,0.0377858626664439,0000SET_000_DJI_0121.T,1270378050.6863055,435543.5003978149,1110928.8599519213,inf,1702332.475534768,-0.5878694444481796,5.371987601604012,-0.4044409721499455,-0.6288883871393723,-0.3965622383758247,0.4320879836518864,0.2278312104074656,-0.8761443540036531,-23.187094118714445,0.396866686080026,2.3160164657483464,0.980733198276338,2022-07-28,10:40:27,-19.85561,-43.97738,EX5,,,,ponto extra em região com floração,,,0,2.0,3.17,313.4,0.091,28.72,9.28,7.11,114.2,0.13,0.16,337.3,219.0,15.08,7.81,21.295,0.15,4674,696.4,183,68.246
440,-19.8555933888889,-43.9779274444444,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0131.TIF,0.0374274469397911,0.087144188996262,0.0880991091437732,0.0207275143607794,0.0386543612933198,0000SET_000_DJI_0131.T,761008797.1765187,393130.0472968432,1177237.7320976392,inf,1727290.1932056,-0.5814692039437721,5.390360126725106,-0.3969181867037138,-0.6190727288362063,-0.3900859493625662,0.4387599564739965,0.2352749597836814,-0.832100516046542,-21.526691638553725,0.3991016227963178,2.328349810673685,0.9891608421834004,2022-07-28,10:39:29,-19.85555,-43.97748,EX4,,,,ponto extra em região com floração,,,0,6.26,3.52,311.2,0.223,29.08,9.4,7.33,116.4,0.316,0.16,337.2,219.0,9.72,7.84,20.953,0.389,4674,696.3,182,47.044
441,-19.8555933888889,-43.9779274444444,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0131.TIF,0.0374274469397911,0.087144188996262,0.0880991091437732,0.0207275143607794,0.0386543612933198,0000SET_000_DJI_0131.T,761008797.1765187,393130.0472968432,1177237.7320976392,inf,1727290.1932056,-0.5814692039437721,5.390360126725106,-0.3969181867037138,-0.6190727288362063,-0.3900859493625662,0.4387599564739965,0.2352749597836814,-0.832100516046542,-21.526691638553725,0.3991016227963178,2.328349810673685,0.9891608421834004,2022-07-28,10:40:27,-19.85561,-43.97738,EX5,,,,ponto extra em região com floração,,,0,2.0,3.17,313.4,0.091,28.72,9.28,7.11,114.2,0.13,0.16,337.3,219.0,15.08,7.81,21.295,0.15,4674,696.4,183,57.284
452,-19.8557576111111,-43.9779723888889,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0141.TIF,0.0371876817715143,0.0859909404739816,0.0873607998869835,0.0202485856843741,0.0378954111900451,0000SET_000_DJI_0141.T,870390252.7030736,408633.7659173255,1018651.729823739,inf,1494351.3653492096,-0.58346981483067,5.365323774935142,-0.4015744598795197,-0.6236650627291814,-0.3949136595431483,0.4337804969628192,0.2317811388010319,-0.8524777554076134,-22.495540452970577,0.3961990953690166,2.312350121804326,0.9843195184250368,2022-07-28,09:31:26,-19.8561,-43.97881,P6,,,,"sem nuvens, sem vento",,0.65,65,4.92,4.51,309.2,0.295,29.16,9.42,6.97,73.7,0.419,0.16,336.4,219.0,13.59,7.78,20.76,0.475,4674,696.4,160,95.517
474,-19.8557576111111,-43.9779723888889,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0141.TIF,0.0371876817715143,0.0859909404739816,0.0873607998869835,0.0202485856843741,0.0378954111900451,0000SET_000_DJI_0141.T,870390252.7030736,408633.7659173255,1018651.729823739,inf,1494351.3653492096,-0.58346981483067,5.365323774935142,-0.4015744598795197,-0.6236650627291814,-0.3949136595431483,0.4337804969628192,0.2317811388010319,-0.8524777554076134,-22.495540452970577,0.3961990953690166,2.312350121804326,0.9843195184250368,2022-07-28,10:39:29,-19.85555,-43.97748,EX4,,,,ponto extra em região com floração,,,0,6.26,3.52,311.2,0.223,29.08,9.4,7.33,116.4,0.316,0.16,337.2,219.0,9.72,7.84,20.953,0.389,4674,696.3,182,56.434
475,-19.8557576111111,-43.9779723888889,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0141.TIF,0.0371876817715143,0.0859909404739816,0.0873607998869835,0.0202485856843741,0.0378954111900451,0000SET_000_DJI_0141.T,870390252.7030736,408633.7659173255,1018651.729823739,inf,1494351.3653492096,-0.58346981483067,5.365323774935142,-0.4015744598795197,-0.6236650627291814,-0.3949136595431483,0.4337804969628192,0.2317811388010319,-0.8524777554076134,-22.495540452970577,0.3961990953690166,2.312350121804326,0.9843195184250368,2022-07-28,10:40:27,-19.85561,-43.97738,EX5,,,,ponto extra em região com floração,,,0,2.0,3.17,313.4,0.091,28.72,9.28,7.11,114.2,0.13,0.16,337.3,219.0,15.08,7.81,21.295,0.15,4674,696.4,183,64.092
