,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
486,-19.8562389444444,-43.9780962222222,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0151.TIF,0.0355161640061735,0.0801869970914474,0.0829512532521011,0.0179261749453002,0.0360352324354204,0000SET_000_DJI_0151.T,1271257538.445573,209085.8603663389,469630.1490443223,inf,1420219.9522347294,-0.5915558752229038,5.282374433014162,-0.4054860763665461,-0.6445949254332398,-0.3942970543721247,0.4344145630434782,0.2161049320233885,-0.9955869923762892,-27.62815514401092,0.3860813538843963,2.257760637593325,0.9666761374628936,2022-07-28,09:31:26,-19.8561,-43.97881,P6,,,,"sem nuvens, sem vento",,0.65,65,4.92,4.51,309.2,0.295,29.16,9.42,6.97,73.7,0.419,0.16,336.4,219.0,13.59,7.78,20.76,0.475,4674,696.4,160,76.232
725,-19.8585586944444,-43.97710375,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0241.TIF,0.0214168317543935,0.0391635156121508,0.0418526627416651,0.0071817971190064,0.0156952412974416,0000SET_000_DJI_0241.T,609439.8453463876,1286.9197656326892,247.94513375029484,inf,1228.091927125934,-0.5218078782725833,4.566461226695301,-0.4317806447354415,-0.7070714293819877,-0.4545329996110408,0.3750117739060052,0.1715971373992601,-1.452573669925709,-92.54866761191404,0.2929445707925729,1.828632547581026,0.9357472869501036,2022-07-28,09:34:13,-19.85881,-43.97762,P5,,,,"sem nuvens, sem vento",,0.8,80,9.7,4.13,308.8,0.366,29.58,9.56,6.36,75.5,0.519,0.16,336.6,219.0,8.84,7.66,20.665,0.404,4674,696.6,161,60.794
759,-19.8587585277778,-43.9770160833333,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0251.TIF,0.0322880317403833,0.0734194767871539,0.0770228552248137,0.0127524527647555,0.0286448778284491,0000SET_000_DJI_0251.T,108128471180.64896,589492.5276598794,239289.2464955437,inf,528637.9911192184,-0.6093045802290107,5.324531505023218,-0.4576588557449725,-0.7159028902192753,-0.4578311278049206,0.3719010123013573,0.1655671258554846,-1.3590579212305451,-47.44505909118509,0.3891061819516416,2.2738913718090368,0.9532167636847232,2022-07-28,09:34:13,-19.85881,-43.97762,P5,,,,"sem nuvens, sem vento",,0.8,80,9.7,4.13,308.8,0.366,29.58,9.56,6.36,75.5,0.519,0.16,336.6,219.0,8.84,7.66,20.665,0.404,4674,696.6,161,63.418
793,-19.8589394444444,-43.9769385,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0261.TIF,0.0345124884273148,0.0772885294249651,0.0816002137981596,0.0141794264453014,0.0291373891410343,0000SET_000_DJI_0261.T,137419063989.89656,2329401.621233702,444755.3392516786,inf,498627.0260373861,-0.6092459737710433,5.256157346353858,-0.4692517623269157,-0.7039156461799417,-0.4737579942554173,0.3570749117533741,0.1737670256645969,-1.210649649402752,-41.54969560048156,0.3826086901477882,2.2394365908369367,0.947160869163167,2022-07-28,09:34:13,-19.85881,-43.97762,P5,,,,"sem nuvens, sem vento",,0.8,80,9.7,4.13,308.8,0.366,29.58,9.56,6.36,75.5,0.519,0.16,336.6,219.0,8.84,7.66,20.665,0.404,4674,696.6,161,72.712
862,-19.8608191111111,-43.9761291666667,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0301.TIF,0.0361758439248581,0.0823248245551059,0.0820682643538178,0.0214224411782949,0.0723316774595615,0000SET_000_DJI_0301.T,28644624.13391081,393.0315225274353,282107.25683143974,inf,459743092518.6696,-0.5574554294766898,5.309320731086723,-0.0821648267402183,-0.5860026063568072,-0.0630608197121262,0.8813599023822495,0.261031975599449,-1.3769973513394225,-19.037265548130843,0.3894406776114569,2.275684977138479,1.0031261804219718,2022-07-28,09:36:41,-19.86159,-43.97565,A25,,,,"sem nuvens, sem vento",,0.55,55,14.2,3.84,306.3,0.273,27.91,9.02,7.28,76.2,0.388,0.16,335.9,218.0,14.91,7.85,20.394,0.437,4674,696.5,162,99.292
896,-19.8611465277778,-43.9759903055556,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0311.TIF,0.0353381487140591,0.0826936334062845,0.0839394133562718,0.0207881246797148,0.0729983135499552,0000SET_000_DJI_0311.T,109393930.9565368,488.9854215362566,686984.623992815,inf,1040524275285.2092,-0.5877268012088477,5.418525391572343,-0.0926962179996672,-0.6030055691260199,-0.0697161862988756,0.869654797801859,0.2476563017123058,-1.4458306619543473,-19.806357046384598,0.4012096050870636,2.340066936596066,0.9851585816462676,2022-07-28,09:36:41,-19.86159,-43.97565,A25,,,,"sem nuvens, sem vento",,0.55,55,14.2,3.84,306.3,0.273,27.91,9.02,7.28,76.2,0.388,0.16,335.9,218.0,14.91,7.85,20.394,0.437,4674,696.5,162,60.813
930,-19.8613613333333,-43.9758980833333,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0321.TIF,0.0361827273381979,0.1591070642722178,0.0844378877258865,0.0274395083827022,0.0674578122690563,0000SET_000_DJI_0321.T,1455047.470384721,880.7288032957208,586960.7464793372,inf,4519271939.032908,-0.3032873531317779,7.799230647172105,-0.0869480955292523,-0.5094718086561598,-0.1117877297210885,0.7989045449365907,0.3249667787969777,-0.5940540777639867,-8.806305122890656,0.6294457888471819,4.397320931201596,1.884308911051071,2022-07-28,09:36:41,-19.86159,-43.97565,A25,,,,"sem nuvens, sem vento",,0.55,55,14.2,3.84,306.3,0.273,27.91,9.02,7.28,76.2,0.388,0.16,335.9,218.0,14.91,7.85,20.394,0.437,4674,696.5,162,36.327
964,-19.8615940277778,-43.9757984444444,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0331.TIF,0.0360590791070772,0.1636051039902221,0.0822361707273592,0.0240425531987165,0.0691251567122332,0000SET_000_DJI_0331.T,4694663.307595261,531.9801356452483,309357.77284287737,inf,36255068195.601685,-0.2822472557032315,7.918097896702314,-0.0656653277104627,-0.5475566075588228,-0.0866206331360204,0.8405687679866143,0.2923598337090101,-0.9581198527124188,-13.860653606921352,0.6388027281838017,4.537140382991973,1.9894543063371533,2022-07-28,09:36:41,-19.86159,-43.97565,A25,,,,"sem nuvens, sem vento",,0.55,55,14.2,3.84,306.3,0.273,27.91,9.02,7.28,76.2,0.388,0.16,335.9,218.0,14.91,7.85,20.394,0.437,4674,696.5,162,15.531
998,-19.8619589722222,-43.97564325,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0341.TIF,0.0352629683605404,0.0814109664305218,0.0841259062702975,0.0224360379080571,0.0721768747078014,0000SET_000_DJI_0341.T,30315764.606955152,539.5129892485825,750606.0421676431,inf,342825985536.81805,-0.6002009317928683,5.367825162327856,-0.1024138903337256,-0.5789108751524746,-0.0764479780060368,0.8579625219833742,0.2666959430543292,-1.1701883776884947,-16.212788132290967,0.395529628383773,2.3086816061015853,0.967727660121098,2022-07-28,09:36:41,-19.86159,-43.97565,A25,,,,"sem nuvens, sem vento",,0.55,55,14.2,3.84,306.3,0.273,27.91,9.02,7.28,76.2,0.388,0.16,335.9,218.0,14.91,7.85,20.394,0.437,4674,696.5,162,41.034
1032,-19.8615253055556,-43.9759563055556,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0351.TIF,0.0351369501711969,0.1591553097545521,0.0847487735656441,0.0276286572997773,0.0716103479133001,0000SET_000_DJI_0351.T,1465004.669527445,623.0772027832594,964100.6803347766,inf,23282893442.661144,-0.3117195616719173,7.915931241083976,-0.0676219714432525,-0.5082881484830483,-0.0840272414431112,0.8449720851456648,0.3260065737514997,-0.5538512573199293,-7.734234973840467,0.6383082868599617,4.529570978104349,1.8779659345898936,2022-07-28,09:36:41,-19.86159,-43.97565,A25,,,,"sem nuvens, sem vento",,0.55,55,14.2,3.84,306.3,0.273,27.91,9.02,7.28,76.2,0.388,0.16,335.9,218.0,14.91,7.85,20.394,0.437,4674,696.5,162,32.831
1066,-19.8613598055556,-43.9760636388889,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0361.TIF,0.0361052170102577,0.1587215736448329,0.0846870881454618,0.0223772937821401,0.0659198596358276,0000SET_000_DJI_0361.T,39968834.76363766,1074.882991255719,653380.4587887531,inf,29901225667.03488,-0.3060823429328799,7.79851049475287,-0.0963277609128128,-0.5819843466285199,-0.1246106423781183,0.778393271977909,0.264235012351635,-1.1200659437635898,-16.99132780244622,0.6293608605997502,4.3960841891558,1.874212198348426,2022-07-28,09:36:41,-19.86159,-43.97565,A25,,,,"sem nuvens, sem vento",,0.55,55,14.2,3.84,306.3,0.273,27.91,9.02,7.28,76.2,0.388,0.16,335.9,218.0,14.91,7.85,20.394,0.437,4674,696.5,162,50.264
1100,-19.8611987777778,-43.9761675555556,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0371.TIF,0.036096367294508,0.0808357960454409,0.081701763059024,0.0211879825644393,0.073858044442029,0000SET_000_DJI_0371.T,29673581.52247078,329.7368477087858,259260.0792987911,inf,913287775723.6938,-0.564173274657671,5.248990629092756,-0.0670792226274947,-0.5881419973185837,-0.0504225271488711,0.9039957239193424,0.2593332355524863,-1.439710898733466,-19.492946362308462,0.382610117464987,2.2394440799515007,0.9894008772741232,2022-07-28,09:36:41,-19.86159,-43.97565,A25,,,,"sem nuvens, sem vento",,0.55,55,14.2,3.84,306.3,0.273,27.91,9.02,7.28,76.2,0.388,0.16,335.9,218.0,14.91,7.85,20.394,0.437,4674,696.5,162,69.441
1269,-19.8593095,-43.9773676388889,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0421.TIF,0.0354116080806393,0.0811685985069578,0.08325698297503,0.016575878560963,0.0366975100881179,0000SET_000_DJI_0421.T,8290659597.336833,183185.06887439152,537664.4525141523,inf,3720108.7871268895,-0.5894567083142304,5.339982070178278,-0.3993771691588813,-0.6679274077506662,-0.3881428006402536,0.4407739600547863,0.199092952550711,-1.177597401223442,-32.08929974801561,0.3924936467833174,2.292146640788544,0.974916404685256,2022-07-28,09:34:13,-19.85881,-43.97762,P5,,,,"sem nuvens, sem vento",,0.8,80,9.7,4.13,308.8,0.366,29.58,9.56,6.36,75.5,0.519,0.16,336.6,219.0,8.84,7.66,20.665,0.404,4674,696.6,161,61.494
1303,-19.8589885,-43.9775749166667,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0431.TIF,0.0352931499099931,0.0787486743181848,0.0843270415574589,0.0149885690232874,0.0348471381547189,0000SET_000_DJI_0431.T,178957565185.27545,484985.9873408779,791574.845129405,inf,4368334.455342551,-0.6226630742930843,5.238774868327527,-0.4338750606421316,-0.6981628782093366,-0.4151897963320649,0.4132380018451696,0.1777433281953152,-1.3375516259528462,-38.38339952090783,0.3810490116436996,2.2312736187904685,0.9338484175865092,2022-07-28,09:34:13,-19.85881,-43.97762,P5,,,,"sem nuvens, sem vento",,0.8,80,9.7,4.13,308.8,0.366,29.58,9.56,6.36,75.5,0.519,0.16,336.6,219.0,8.84,7.66,20.665,0.404,4674,696.6,161,20.401
1337,-19.8585047777778,-43.9778864722222,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0441.TIF,0.0355490975178428,0.0797641096817752,0.0834024385660433,0.0149344324280323,0.0345453830117353,0000SET_000_DJI_0441.T,111491721514.9038,407673.42490166274,534947.5517396458,inf,3549630.6951371767,-0.5999357510428555,5.258735048934332,-0.4236900242461546,-0.6962597593951908,-0.4142260102878634,0.4142011145678922,0.1790646974453424,-1.341371249837919,-38.82924816269214,0.383434068288397,2.243773126497516,0.9563762289589766,2022-07-28,09:34:13,-19.85881,-43.97762,P5,,,,"sem nuvens, sem vento",,0.8,80,9.7,4.13,308.8,0.366,29.58,9.56,6.36,75.5,0.519,0.16,336.6,219.0,8.84,7.66,20.665,0.404,4674,696.6,161,43.915
1371,-19.8581413333333,-43.9781186388889,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0451.TIF,0.0351248854530206,0.0833473672029987,0.0842458893110426,0.0160012027265995,0.0359490359193623,0000SET_000_DJI_0451.T,33139325788.645126,316846.8018080786,822899.4091814103,inf,4123990.5347349774,-0.5893527954924376,5.472140311616224,-0.4076638394975808,-0.6807647503512391,-0.4018210693928946,0.4267156084807362,0.1899345221168213,-1.223182428674369,-34.0254584689866,0.4070360837148143,2.372886519857139,0.9893345287777012,2022-07-28,09:34:13,-19.85881,-43.97762,P5,,,,"sem nuvens, sem vento",,0.8,80,9.7,4.13,308.8,0.366,29.58,9.56,6.36,75.5,0.519,0.16,336.6,219.0,8.84,7.66,20.665,0.404,4674,696.6,161,90.817
1611,-19.8575755555556,-43.9792836388889,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0521.TIF,0.0351105475395243,0.0798927093162452,0.0825305564157354,0.0250328349418025,0.0714334714137841,0000SET_000_DJI_0521.T,2842093.6388552017,453.6590407602772,477784.7207139598,inf,60073323139.94985,-0.5935461355867276,5.31373239139892,-0.0964936585741099,-0.534547309714436,-0.072075829389439,0.86553968028458,0.3033159599179644,-0.8190606968471047,-11.46606318629862,0.3893990744356407,2.275461788976921,0.9680379338992648,2022-07-28,09:40:23,-19.85776,-43.98016,P4,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.8,80,5.19,3.81,309.5,0.407,29.39,9.5,6.42,82.6,0.578,0.16,336.6,219.0,9.96,7.7,20.784,0.451,4674,696.6,163,93.919
1645,-19.8576988333333,-43.9794295555556,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0531.TIF,0.0352187314580903,0.0784926679971799,0.0837771930497232,0.0250647316343832,0.0693363841633618,0000SET_000_DJI_0531.T,4381416.680414675,661.2950693999518,682532.104916388,inf,29325335400.220387,-0.618636910053529,5.234782918936537,-0.1269952612978074,-0.5394287319499549,-0.0943143589824462,0.8276283990824265,0.2991832349826623,-0.7975567100680864,-11.50271563323784,0.3805593524166584,2.2287193418816025,0.936921674501474,2022-07-28,09:40:23,-19.85776,-43.98016,P4,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.8,80,5.19,3.81,309.5,0.407,29.39,9.5,6.42,82.6,0.578,0.16,336.6,219.0,9.96,7.7,20.784,0.451,4674,696.6,163,76.694
1679,-19.8579139444444,-43.9796837222222,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0541.TIF,0.0345762309332817,0.0817382011312514,0.0839628641861829,0.0216607204206267,0.0714164115245711,0000SET_000_DJI_0541.T,52415078.55711956,562.8608588486736,930900.0690368826,inf,371256223971.2611,-0.6042050420659301,5.460476077585524,-0.1078666889303198,-0.5898506853131318,-0.0807472721456601,0.8505714069759369,0.2579797703493687,-1.2315698672966835,-17.24491389311765,0.4054696339986725,2.36399974563374,0.9735042024055012,2022-07-28,09:40:23,-19.85776,-43.98016,P4,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.8,80,5.19,3.81,309.5,0.407,29.39,9.5,6.42,82.6,0.578,0.16,336.6,219.0,9.96,7.7,20.784,0.451,4674,696.6,163,52.67
1713,-19.8580903333333,-43.979896,90.0,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0551.TIF,0.0348339993945302,0.080655977862819,0.0815783437226344,0.0228784834205026,0.0722181663311519,0000SET_000_DJI_0551.T,7931250.177889766,369.46508991691167,391733.67465064017,inf,213578012397.3824,-0.579552136948953,5.3808301116323385,-0.0810475299568635,-0.5619533151403833,-0.060860791887989,0.8852614926418828,0.2804480009828249,-1.0833884691455824,-15.001605886499142,0.3967615160766942,2.3154383437086468,0.9886934961201048,2022-07-28,09:40:23,-19.85776,-43.98016,P4,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.8,80,5.19,3.81,309.5,0.407,29.39,9.5,6.42,82.6,0.578,0.16,336.6,219.0,9.96,7.7,20.784,0.451,4674,696.6,163,45.951
1747,-19.8584084166667,-43.9802718333333,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0561.TIF,0.0341809654486723,0.1585801488031514,0.0813463186225882,0.0266896232840366,0.0711303940681737,0000SET_000_DJI_0561.T,759551.4731256422,390.86858079175227,465017.3807973226,inf,21378720000.52704,-0.297422808150238,8.010928601638376,-0.0529978496651995,-0.5059121471425801,-0.0669999003397549,0.8744144206228682,0.328098723285376,-0.5841011742441604,-8.211696025251015,0.6453541412505203,4.639428603656108,1.9494446889341708,2022-07-28,09:40:23,-19.85776,-43.98016,P4,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.8,80,5.19,3.81,309.5,0.407,29.39,9.5,6.42,82.6,0.578,0.16,336.6,219.0,9.96,7.7,20.784,0.451,4674,696.6,163,73.043
1917,-19.8581662222222,-43.9804446111111,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0611.TIF,0.0340900448316024,0.1571317406915302,0.0807452287100886,0.024953740004671,0.0719301307232343,0000SET_000_DJI_0611.T,1574071.428258961,335.3291895151017,397113.5508139893,inf,64439786926.53747,-0.2969176289472687,7.986739223875828,-0.046098816422713,-0.5278338037145578,-0.0577375289606183,0.8908282492021363,0.3090429044949029,-0.7725350854965658,-10.740076206298728,0.6434501985394501,4.6093145804802464,1.9460188942643688,2022-07-28,09:40:23,-19.85776,-43.98016,P4,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.8,80,5.19,3.81,309.5,0.407,29.39,9.5,6.42,82.6,0.578,0.16,336.6,219.0,9.96,7.7,20.784,0.451,4674,696.6,163,54.095
1951,-19.8579069722222,-43.9802827222222,89.9,2022-07-28, _Pampulha_2022-07-28_0000SET_000_DJI_0621.TIF,0.0347826921516605,0.1594524009265276,0.0814527061081442,0.0259792118761614,0.0697310118015147,0000SET_000_DJI_0621.T,1140711.4833426238,447.6812095086221,383708.5887609276,inf,17138935053.47625,-0.2926893147127228,7.962906199297042,-0.0603479737923106,-0.516359525854195,-0.0775327824232626,0.856092021165427,0.3189484194873646,-0.679346273625691,-9.74238371242068,0.6418495586926823,4.584245527381222,1.957607163042855,2022-07-28,09:40:23,-19.85776,-43.98016,P4,,,,"sem nuvens, sem vento, coleta thiago e cacá",,0.8,80,5.19,3.81,309.5,0.407,29.39,9.5,6.42,82.6,0.578,0.16,336.6,219.0,9.96,7.7,20.784,0.451,4674,696.6,163,20.78
