,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
48,-19.8533943333333,-43.9809628055556,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1301.TIF,0.0465721269991288,0.1517900653756079,0.1191945023956548,0.0719249667468083,0.1256161811693467,0001SET_000_DJI_1301.T,-0.4784395817790862,6.6267360794645045,0.0323735017082305,-0.2473297768193942,0.0262312031492156,1.0538756288639537,0.6034252025152992,0.9507502643324822,7.568692627669911,0.5304334314762272,3.2592470036519345,1.2734653220142256,2022-07-28,09:48:45,-19.85255,-43.98122,A18,,,,"sem nuvens, sem vento, coleta thiago",,0.4,40,8.2,6.42,313.7,0.434,29.04,9.39,7.16,94.8,0.616,0.16,340.5,221.0,15.0,7.76,20.873,0.429,4674,696.5,164,97.663
82,-19.8532468055556,-43.9812778333333,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1311.TIF,0.0640068354856729,0.2475905129995179,0.1567193666817368,0.584949139391976,0.6473464184356468,0001SET_000_DJI_1311.T,-0.3744591425287948,7.223334836720279,1.574554642839741,0.5773870256096305,0.6101827248902085,4.130608948607274,3.732462373842292,9.007036309351186,13.913781018696689,0.5891695754354922,3.868188625806033,1.5798335473261629,2022-07-28,09:48:45,-19.85255,-43.98122,A18,,,,"sem nuvens, sem vento, coleta thiago",,0.4,40,8.2,6.42,313.7,0.434,29.04,9.39,7.16,94.8,0.616,0.16,340.5,221.0,15.0,7.76,20.873,0.429,4674,696.5,164,77.717
116,-19.8531340277778,-43.9814064166667,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1321.TIF,0.0327441188592307,0.1542486951511549,0.1177654969101481,0.0766476843169669,0.1252139663376861,0001SET_000_DJI_1321.T,-0.5511967408709766,8.07545101922863,0.0398329180025299,-0.2114970411658818,0.0306547282966903,1.0632483165525213,0.650850090459407,2.1903837927188565,17.49312681950886,0.6497820621340873,4.710729759267031,1.309795306759861,2022-07-28,09:48:45,-19.85255,-43.98122,A18,,,,"sem nuvens, sem vento, coleta thiago",,0.4,40,8.2,6.42,313.7,0.434,29.04,9.39,7.16,94.8,0.616,0.16,340.5,221.0,15.0,7.76,20.873,0.429,4674,696.5,164,67.804
150,-19.8530068888889,-43.9815176388889,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1331.TIF,0.0454699145990256,0.1312246154862268,0.1195360549307098,0.0587199131070029,0.0982337574806229,0001SET_000_DJI_1331.T,-0.5644226127639758,6.17078194226746,-0.120560027748504,-0.3411731034488581,-0.0978202498051026,0.8217918647019513,0.4912318140417169,0.4874914946706179,4.962565895606488,0.4853274226758794,2.8859657345615264,1.0977827197182672,2022-07-28,09:48:45,-19.85255,-43.98122,A18,,,,"sem nuvens, sem vento, coleta thiago",,0.4,40,8.2,6.42,313.7,0.434,29.04,9.39,7.16,94.8,0.616,0.16,340.5,221.0,15.0,7.76,20.873,0.429,4674,696.5,164,59.582
184,-19.8530531388889,-43.9815343611111,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1341.TIF,0.0347665977134017,0.142379335092296,0.1077579184991068,0.0662401111481343,0.109064908612261,0001SET_000_DJI_1341.T,-0.5126538955838584,7.536642517469477,0.0073780418915276,-0.2386107902206972,0.0060279174963569,1.0121289472862731,0.6147122371214265,1.4905516220343498,13.66664714618193,0.6074807119445931,4.095291010814444,1.3212888396083502,2022-07-28,09:48:45,-19.85255,-43.98122,A18,,,,"sem nuvens, sem vento, coleta thiago",,0.4,40,8.2,6.42,313.7,0.434,29.04,9.39,7.16,94.8,0.616,0.16,340.5,221.0,15.0,7.76,20.873,0.429,4674,696.5,164,64.892
218,-19.8530674166667,-43.9815415277778,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1351.TIF,0.0317025835931167,0.1631962168874128,0.1146629762234909,0.0827854649977379,0.1289723566199028,0001SET_000_DJI_1351.T,-0.5083475230777417,8.415955347867385,0.0734195406084165,-0.1614472670869871,0.0587327799683711,1.124795124526694,0.7219895010956267,2.5102863980650767,19.463755364749947,0.6746764627083088,5.147726096457518,1.423268628308803,2022-07-28,09:48:45,-19.85255,-43.98122,A18,,,,"sem nuvens, sem vento, coleta thiago",,0.4,40,8.2,6.42,313.7,0.434,29.04,9.39,7.16,94.8,0.616,0.16,340.5,221.0,15.0,7.76,20.873,0.429,4674,696.5,164,66.641
252,-19.852829,-43.9819588055556,90.0,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1361.TIF,0.0301809656013498,0.1137352428474615,0.1483338500887627,0.025407863213282,0.0590361266147575,0001SET_000_DJI_1361.T,-1.038841449047383,7.244868876465185,-0.6204841305680102,-0.7075214382269708,-0.4306203091379782,0.3979949726878281,0.1712883687578929,-0.3674661447560045,-6.224428427595171,0.5805758652669801,3.768442810934282,0.7667517749954076,2022-07-28,09:48:45,-19.85255,-43.98122,A18,,,,"sem nuvens, sem vento, coleta thiago",,0.4,40,8.2,6.42,313.7,0.434,29.04,9.39,7.16,94.8,0.616,0.16,340.5,221.0,15.0,7.76,20.873,0.429,4674,696.5,164,83.264
287,-19.8520466666667,-43.9832076111111,89.9,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1401.TIF,0.0296990265334203,0.1378513054240796,0.1574053663678646,0.0533373020851983,0.1032935999813874,0001SET_000_DJI_1401.T,-0.926406459783418,8.03519442192192,-0.3229582762044479,-0.4938158230915851,-0.2075641769671805,0.65622667361915,0.3388531364333935,1.5414020983958188,14.92253245770857,0.6454912838853268,4.641610231532526,0.8757725902553658,2022-07-28,09:53:03,-19.851575,-43.98386,P3,,,,"sem nuvens, sem vento",,0.4,40,6.8,7.0,315.0,0.391,28.53,9.22,7.29,93.8,0.555,0.16,342.2,222.0,21.22,7.78,20.839,0.395,4674,696.6,165,86.059
321,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0721542346086078,0.2407367390322701,0.18309581752687,0.2501534711416701,0.3569764965065281,0001SET_000_DJI_1411.T,-0.4608419278429735,6.645146298467143,0.5557228991183059,0.1547784505795298,0.3219581423848091,1.949670403880965,1.366243503104374,3.5203788629164565,9.861654471282758,0.5387899256472437,3.3364187194018253,1.3148128793108074,2022-07-28,09:53:03,-19.851575,-43.98386,P3,,,,"sem nuvens, sem vento",,0.4,40,6.8,7.0,315.0,0.391,28.53,9.22,7.29,93.8,0.555,0.16,342.2,222.0,21.22,7.78,20.839,0.395,4674,696.6,165,99.621
323,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0721542346086078,0.2407367390322701,0.18309581752687,0.2501534711416701,0.3569764965065281,0001SET_000_DJI_1411.T,-0.4608419278429735,6.645146298467143,0.5557228991183059,0.1547784505795298,0.3219581423848091,1.949670403880965,1.366243503104374,3.5203788629164565,9.861654471282758,0.5387899256472437,3.3364187194018253,1.3148128793108074,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,24.754
324,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0721542346086078,0.2407367390322701,0.18309581752687,0.2501534711416701,0.3569764965065281,0001SET_000_DJI_1411.T,-0.4608419278429735,6.645146298467143,0.5557228991183059,0.1547784505795298,0.3219581423848091,1.949670403880965,1.366243503104374,3.5203788629164565,9.861654471282758,0.5387899256472437,3.3364187194018253,1.3148128793108074,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,42.1
325,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0721542346086078,0.2407367390322701,0.18309581752687,0.2501534711416701,0.3569764965065281,0001SET_000_DJI_1411.T,-0.4608419278429735,6.645146298467143,0.5557228991183059,0.1547784505795298,0.3219581423848091,1.949670403880965,1.366243503104374,3.5203788629164565,9.861654471282758,0.5387899256472437,3.3364187194018253,1.3148128793108074,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,61.592
326,-19.8510971944444,-43.98466575,32.2,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1411.TIF,0.0721542346086078,0.2407367390322701,0.18309581752687,0.2501534711416701,0.3569764965065281,0001SET_000_DJI_1411.T,-0.4608419278429735,6.645146298467143,0.5557228991183059,0.1547784505795298,0.3219581423848091,1.949670403880965,1.366243503104374,3.5203788629164565,9.861654471282758,0.5387899256472437,3.3364187194018253,1.3148128793108074,2022-07-28,10:02:45,-19.85076,-43.98491,B2,,,,"sem nuvens, sem vento",,0.2,20,16.09,7.8,334.9,0.293,28.63,9.25,5.24,95.4,0.417,0.18,379.5,247.0,50.37,7.43,18.849,0.518,4674,696.4,170,45.37
357,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0693189233561545,0.2227915922334054,0.1723861422561325,0.2078441490410417,0.3126144604282754,0001SET_000_DJI_1421.T,-0.4626171834707328,6.510267180255779,0.4800522770949321,0.0932540294565761,0.2891301936451202,1.8134547031268369,1.2056894267766922,3.0057185899248875,9.614777850669846,0.5253924822511115,3.2140082598906203,1.292398503253122,2022-07-28,09:58:32,-19.85097,-43.98486,B5,,,,"sem nuvens, sem vento",,0.35,35,8.2,15.16,319.6,0.408,27.4,8.85,8.61,92.3,0.58,0.17,347.0,226.0,39.83,7.9,20.868,0.433,4674,696.5,167,4.103
358,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0693189233561545,0.2227915922334054,0.1723861422561325,0.2078441490410417,0.3126144604282754,0001SET_000_DJI_1421.T,-0.4626171834707328,6.510267180255779,0.4800522770949321,0.0932540294565761,0.2891301936451202,1.8134547031268369,1.2056894267766922,3.0057185899248875,9.614777850669846,0.5253924822511115,3.2140082598906203,1.292398503253122,2022-07-28,10:00:00,-19.85121,-43.98505,B6,,,,"sem nuvens, sem vento",,0.3,30,6.31,8.68,319.4,0.383,27.12,8.76,8.65,87.5,0.544,0.16,344.7,224.0,28.16,7.9,21.153,0.407,4674,696.4,168,33.069
359,-19.8509951944444,-43.9848313333333,43.8,2022-07-28, _Pampulha_2022-07-28_0001SET_000_DJI_1421.TIF,0.0693189233561545,0.2227915922334054,0.1723861422561325,0.2078441490410417,0.3126144604282754,0001SET_000_DJI_1421.T,-0.4626171834707328,6.510267180255779,0.4800522770949321,0.0932540294565761,0.2891301936451202,1.8134547031268369,1.2056894267766922,3.0057185899248875,9.614777850669846,0.5253924822511115,3.2140082598906203,1.292398503253122,2022-07-28,10:01:05,-19.85122,-43.98524,B3,,,,"sem nuvens, sem vento",,0.2,20,12.66,10.65,334.5,0.109,26.5,8.56,7.06,90.3,0.155,0.18,372.5,242.0,67.06,7.62,19.668,0.342,4674,696.5,169,49.515
