,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,Latitude,Longitude,DateTime,Image Index,Chl (rfu) RandomForestRegressor,Fdom (fnu) XGBRegressor,PC (rfu) XGBRegressor,Secchi (cm) LinearRegression,Turb (fnu) XGBRegressor
10,0.0318736462127134,0.0761387186803718,0.0780939955841227,0.0179890984331988,0.0344444172310257,0000SET_000_DJI_0111.T,109905003.453577,85759.59472083212,399447.6051340101,0.0,476389.1123548907,-0.6070544681141933,5.512894659671197,-0.4041164953318357,-0.6255512248605192,-0.3878638169954844,0.4410635795158187,0.2303518765898075,-0.8340833168366117,-24.215341233449987,0.4098148625064702,2.3887671392299774,0.9749625193444652,-19.8549655555556,-43.9777667222222,2022:07:28 09:05:56, _Pampulha_2022-07-28_0000SET_000_DJI_0111.TIF,7.712199999999998,2.0925534,2.6850142,67.02263480261479,39.547363
11,0.0332015111775114,0.0768864130728387,0.0783674486084292,0.0179040136327997,0.0343519764566856,0000SET_000_DJI_0121.T,136744520.27785572,95776.81660371117,260111.44723991115,0.0,471786.6134144876,-0.5874371768147078,5.389019291295764,-0.3998210743954837,-0.6280514865778742,-0.3904870178881512,0.4383449642252446,0.2284623775651916,-0.8840236231719458,-25.73428705875515,0.3968182904056198,2.315750408521064,0.9811013939857778,-19.8551516944444,-43.9778140277778,2022:07:28 09:06:00, _Pampulha_2022-07-28_0000SET_000_DJI_0121.TIF,7.7525999999999975,2.0925534,2.6850142,67.20258385901431,39.547363
12,0.0337060608278549,0.0787988844899321,0.0795247676437598,0.0187150126954759,0.035220879909607,0000SET_000_DJI_0131.T,103497860.68388651,100676.26802493785,311034.8644888098,0.0,503435.55437616014,-0.5814639015830108,5.422468451111033,-0.3937950248232189,-0.618993189299684,-0.3861051698152438,0.4428919562190098,0.2353356476225358,-0.8370166052705723,-23.76478405476361,0.4008074803708032,2.3378253807936,0.990872237978998,-19.8555933888889,-43.9779274444444,2022:07:28 09:06:09, _Pampulha_2022-07-28_0000SET_000_DJI_0131.TIF,7.765799999999997,2.1592264,2.8238506,66.90199329875261,39.547363
13,0.0334215908373435,0.077582819778944,0.0785688332000364,0.0182490001501458,0.0344320940965028,0000SET_000_DJI_0141.T,105482907.50514032,98910.92562954604,255378.50073849945,0.0,417906.373811216,-0.5819231949976877,5.397072389005441,-0.3976124809680083,-0.6230239921990268,-0.3905874063113581,0.4382411281180494,0.2322676741766523,-0.8565584142094517,-24.87674469664192,0.3978331013733682,2.3213383275656976,0.9874503237361054,-19.8557576111111,-43.9779723888889,2022:07:28 09:06:13, _Pampulha_2022-07-28_0000SET_000_DJI_0141.TIF,7.760099999999998,2.0925534,2.8238506,67.20947040822219,39.547363
14,0.0343999103457778,0.077767752214278,0.0804020575711787,0.0174134211026903,0.0349723448949285,0000SET_000_DJI_0151.T,638441677.7569414,141338.26077895565,317262.4853333531,0.0,928631.086648124,-0.5915324272025828,5.292395739873363,-0.4050161306689139,-0.6439536699350177,-0.3937590289110775,0.4349682825463518,0.2165792969573504,-0.9917151959048484,-28.357126148800543,0.3866340875676229,2.2606963632340715,0.967235846488523,-19.8562389444444,-43.9780962222222,2022:07:28 09:06:23, _Pampulha_2022-07-28_0000SET_000_DJI_0151.TIF,7.765799999999997,2.1592264,2.7260509,67.42704066586825,39.547363
15,0.0344836613127973,0.0773518243859741,0.0796716031712718,0.0142037078433,0.0323762440242699,0000SET_000_DJI_0161.T,39776350774.86007,290141.69576734107,244789.1041482509,0.0,1448654.2274549971,-0.5841871502990464,5.262544010938381,-0.4229011824957941,-0.6973920471785127,-0.4220996684074065,0.4063711879208703,0.1782781728737901,-1.3405354934146507,-41.40491072434955,0.3833144981248804,2.2431441860052117,0.9708832420465944,-19.8565594166667,-43.9779568055556,2022:07:28 09:06:31, _Pampulha_2022-07-28_0000SET_000_DJI_0161.TIF,6.707200000000003,-0.42143998,2.3137596,69.37118125737987,39.547363
16,0.0349688712641874,0.0796895739129769,0.0821373368126255,0.0140322857212506,0.0320302921492733,0000SET_000_DJI_0171.T,253217568562.0288,739048.2010343559,444666.1309195345,0.0,1783132.4469185164,-0.5919025944340887,5.320039762886056,-0.4370113739631597,-0.7081763377763561,-0.4388901225239112,0.389960198275504,0.1708393072600044,-1.3666481647034985,-42.6673649536008,0.3900340928196731,2.278871780302192,0.9701991445713352,-19.8567691666667,-43.9778670555556,2022:07:28 09:06:35, _Pampulha_2022-07-28_0000SET_000_DJI_0171.TIF,6.543200000000001,-0.42143998,2.9549284,70.52299024891794,39.62515
17,0.0344796687233981,0.0766914053908001,0.0812491203727376,0.0139345710337031,0.0319219777073502,0000SET_000_DJI_0181.T,172362537759.9028,577987.4642553743,402672.9986321856,0.0,1647087.9692122096,-0.6098395434405477,5.230588549553561,-0.443704831121062,-0.707206753009787,-0.4358634271665373,0.3928901329750436,0.1715042694588816,-1.365027221737971,-42.76136128695016,0.3797007180486613,2.224250064756477,0.9439044390754192,-19.8569633611111,-43.9777836666667,2022:07:28 09:06:40, _Pampulha_2022-07-28_0000SET_000_DJI_0181.TIF,6.533300000000001,-0.42143998,2.1807492,70.31536186060396,39.547363
18,0.0338193265865376,0.0780281576770539,0.0808795357799732,0.0141206693270706,0.0323475929828961,0000SET_000_DJI_0191.T,97209475935.90115,431016.1953094804,459752.04029017966,0.0,1748934.201986153,-0.6031182920941219,5.372096747210128,-0.4339117961983091,-0.7027233928356305,-0.4286246885118598,0.3999478072042269,0.1745889017647781,-1.3343149597927162,-41.24928122158084,0.3952599504726377,2.3072061318960277,0.9647453700689348,-19.8571723055556,-43.9776936388889,2022:07:28 09:06:44, _Pampulha_2022-07-28_0000SET_000_DJI_0191.TIF,6.711700000000002,-0.42143998,2.1455383,69.81879135619718,39.547363
19,0.0339927597696098,0.0790704553984503,0.0810615814412515,0.0140801277503689,0.0326144368803698,0000SET_000_DJI_0201.T,117221450227.27414,410751.1100379923,456060.33173214336,0.0,2014230.6241324136,-0.5952769771522551,5.402102018919992,-0.4284960806117941,-0.7040177673913597,-0.4261861496926392,0.4023414828639478,0.1736966822017076,-1.3568927821150214,-41.60405366163833,0.3986946201895625,2.3260969669529703,0.9754368714821552,-19.8573943333333,-43.9775981111111,2022:07:28 09:06:49, _Pampulha_2022-07-28_0000SET_000_DJI_0201.TIF,6.711700000000002,-0.42143998,2.9197176,69.65150994029835,39.547363
20,0.0340969683552668,0.0743461098360368,0.0801976103525852,0.0148415647197113,0.03387954200473,0000SET_000_DJI_0211.T,18987399313.857296,194706.9278692895,332741.10830865795,0.0,2081106.2107213936,-0.6200814285910713,5.157163950055022,-0.4271187162923008,-0.6876747991884127,-0.4060240581985833,0.4224507669964243,0.1850624308437748,-1.2891240205839107,-38.05021981713723,0.3711545462566711,2.180431675373653,0.9270364728971032,-19.8576343055556,-43.9774975833333,2022:07:28 09:06:54, _Pampulha_2022-07-28_0000SET_000_DJI_0211.TIF,7.5843,1.626917,2.8238506,68.26840986986971,39.547363
21,0.0160867246926228,0.0215982604725951,0.0218326757939356,0.0043180395729327,0.0082114627572191,0000SET_000_DJI_0241.T,415.2005721344535,41.43652548532488,7.369687530285113,0.0,31.079862008600976,-0.2660376796827474,3.444419292903097,-0.3614493405529709,-0.6697574416336274,-0.4533733930671476,0.3761088578753124,0.1977787612332937,-1.3912149088211097,-169.42351806905833,0.1462528313546818,1.3426139183260737,0.9892630970407388,-19.8585586944444,-43.97710375,2022:07:28 09:07:14, _Pampulha_2022-07-28_0000SET_000_DJI_0241.TIF,7.311299999999999,1.8352448,1.7297915,71.51652866799976,44.728462
22,0.0324316824131806,0.0755437646639864,0.0788443617654363,0.013070748833428,0.0299655175141172,0000SET_000_DJI_0251.T,190737977145.18564,602766.847397445,408674.5216436212,0.0,938353.428629234,-0.6143813398590364,5.414857740739992,-0.4526848054297637,-0.715590858820345,-0.4492132936361407,0.380059104330951,0.1657791190232951,-1.368605023173842,-45.67266433923832,0.3992767190859124,2.329319944045967,0.9581378169910332,-19.8587585277778,-43.9770160833333,2022:07:28 09:07:18, _Pampulha_2022-07-28_0000SET_000_DJI_0251.TIF,5.746300000000004,1.3586006,2.1402075,71.23114985113882,39.547363
23,0.0334772017489318,0.0750594575815883,0.0792789747019372,0.0138966368593302,0.0287769760867517,0000SET_000_DJI_0261.T,53373473504.29152,1217358.623953586,313491.7014512415,0.0,394899.97214938747,-0.6102065539605012,5.265534619067022,-0.4652989959953976,-0.7017108527333358,-0.4673689717833842,0.3629837065242536,0.1752877974466366,-1.2111878743326645,-42.08878204163604,0.3831171522059527,2.242106677389287,0.9467763409376458,-19.8589394444444,-43.9769385,2022:07:28 09:07:22, _Pampulha_2022-07-28_0000SET_000_DJI_0261.TIF,5.746300000000004,1.4252734,2.279044,72.47661189715402,39.547363
24,0.035204900959572,0.0785974773196469,0.0790674955663055,0.0200035153498331,0.0691058093806145,0000SET_000_DJI_0291.T,25862563.48647101,331.5757744621249,157997.18380437343,0.0,186315735392.01425,-0.5580661886684909,5.241374446223137,-0.0875349560907206,-0.5961782328684295,-0.067229965541091,0.874010348824857,0.2529929044364163,-1.4917233334356312,-21.586077159152527,0.3812976232676737,2.2325720333627785,0.994055480785218,-19.8605361944444,-43.9762515277778,2022:07:28 09:07:57, _Pampulha_2022-07-28_0000SET_000_DJI_0291.TIF,7.797399999999998,2.909246,2.9896588,45.02746120372889,41.27919
25,0.0352214797016549,0.0802637023650278,0.080062186335424,0.0207490147786232,0.0705681242286203,0000SET_000_DJI_0301.T,21245923.484806888,339.5055804107766,212698.2961588505,0.0,259817066576.53964,-0.5586673092880764,5.318815875495389,-0.0822102189813555,-0.5883589412817342,-0.0630288955207794,0.8814164021573441,0.2591612311421812,-1.3974812894080415,-19.80329369221444,0.3900259917100439,2.278828233365124,1.0025169938372598,-19.8608191111111,-43.9761291666667,2022:07:28 09:08:03, _Pampulha_2022-07-28_0000SET_000_DJI_0301.TIF,7.805400000000001,2.8593533,3.769279,44.73927184387594,39.55847
26,0.0342809663817889,0.0804483326273036,0.0816078028536511,0.0201787349167416,0.0711200442750407,0000SET_000_DJI_0311.T,67308098.93159726,406.537977953412,486770.664124297,0.0,526522516677.59546,-0.5882885937625985,5.434140383125232,-0.0914130799123877,-0.6035087672937606,-0.068669589572445,0.8714858357672207,0.2472647738467916,-1.4498826924004138,-20.38641436714128,0.4024025828123978,2.3467346786944785,0.9857921646484368,-19.8611465277778,-43.9759903055556,2022:07:28 09:08:10, _Pampulha_2022-07-28_0000SET_000_DJI_0311.TIF,7.811700000000001,2.8593533,3.6362686,45.12621802663804,39.368587
27,0.0351880710773581,0.1557440825311289,0.0824340075860283,0.0271595484681169,0.0664761504468821,0000SET_000_DJI_0321.T,859766.7280896804,704.9755387866467,450266.35314010514,0.0,2885654339.8359733,-0.3033562222129823,7.828304269756093,-0.0835786788005771,-0.5043586603814808,-0.1071643288137494,0.8064165796805093,0.3294701939581567,-0.5584489655131513,-8.400741645823505,0.6314075925680651,4.426047741825298,1.8893183419305928,-19.8613613333333,-43.9758980833333,2022:07:28 09:08:15, _Pampulha_2022-07-28_0000SET_000_DJI_0321.TIF,8.530800000000001,3.3991013,4.4023952,47.76692008730854,43.322914
28,0.0349477010539304,0.158444861140091,0.0796937006540991,0.0230212647243634,0.0668843613635704,0000SET_000_DJI_0331.T,3494675.653562824,442.2974253005708,209020.5643502952,0.0,18985509053.01149,-0.2824073894110455,7.920298402865717,-0.0662349117525921,-0.5517446821981687,-0.087389198043733,0.8392678569900262,0.2888718246914448,-0.991488057943347,-14.82391455535937,0.6385827804600979,4.533770644758089,1.988172965236008,-19.8615940277778,-43.9757984444444,2022:07:28 09:08:20, _Pampulha_2022-07-28_0000SET_000_DJI_0331.TIF,8.3812,3.3991013,4.601506,46.410365150098336,43.322914
29,0.034221965905532,0.0790948037245082,0.0817275563798551,0.0218675378597112,0.0707744315918861,0000SET_000_DJI_0341.T,17568345.99237012,426.1303966848965,517442.5765808636,0.0,204033724412.2299,-0.6006158209809564,5.37678838514144,-0.096659345511958,-0.5778267683382389,-0.0718228328275867,0.8659800283632507,0.2675662754196979,-1.1684071153412274,-16.5088873066298,0.3959946790354006,2.3112291077270486,0.9677862305938728,-19.8619589722222,-43.97564325,2022:07:28 09:08:28, _Pampulha_2022-07-28_0000SET_000_DJI_0341.TIF,7.805400000000001,2.8593533,3.6362686,45.342527478936226,39.368587
30,0.034019566149549,0.154475170731744,0.0822235670644085,0.0269721723470334,0.0698476118218169,0000SET_000_DJI_0351.T,881325.4772368218,497.59247542863847,657410.910429294,0.0,12377955176.093056,-0.3120501546398601,7.930439820339016,-0.0656567681801403,-0.5059848947878058,-0.0813826481338116,0.8494840872946183,0.3280345685550857,-0.5364576032754441,-7.680400077871834,0.6390396176316238,4.540774272448854,1.8787213477461804,-19.8615253055556,-43.9759563055556,2022:07:28 09:08:48, _Pampulha_2022-07-28_0000SET_000_DJI_0351.TIF,8.4418,3.259723,4.0982513,45.99832160759706,41.602196
31,0.0352530173406149,0.1558660252367121,0.0829541399428206,0.02201037298561,0.0650535808368881,0000SET_000_DJI_0361.T,26024799.54688213,885.7291474822608,518191.8538426182,0.0,21407474708.365356,-0.3060392573029465,7.823997417476717,-0.0936618291120305,-0.580613059184724,-0.1209434143815732,0.7842113833225062,0.2653318206997446,-1.1102536921188204,-17.06675755332534,0.6310883848599076,4.421352752042002,1.878942091909444,-19.8613598055556,-43.9760636388889,2022:07:28 09:08:52, _Pampulha_2022-07-28_0000SET_000_DJI_0361.TIF,8.598700000000001,3.3991013,4.4023952,48.71215209485686,43.322914
32,0.0351352461046638,0.0789231735574396,0.0796888645505978,0.0207138267002791,0.0724192474784855,0000SET_000_DJI_0371.T,18682449.49732455,277.46625939999774,195500.8545278828,0.0,532902665895.0706,-0.564518840762381,5.264809069663311,-0.0637359091389171,-0.5873850303768986,-0.0477924350985458,0.9087749949367576,0.2599337663686627,-1.4350223876971675,-19.81548328189254,0.3839078919600759,2.2462678451813507,0.9903914932471896,-19.8611987777778,-43.9761675555556,2022:07:28 09:08:55, _Pampulha_2022-07-28_0000SET_000_DJI_0371.TIF,7.797399999999998,2.8593533,3.769279,43.69406532404205,39.55847
33,0.0347154106854612,0.0788091758799187,0.0810574175534871,0.0216486015310938,0.0610132308330797,0000SET_000_DJI_0381.T,15793554.98276297,1000.95180850573,347258.1125980022,0.0,4171162655.7829394,-0.5880280608267884,5.306708330596015,-0.1765625167801316,-0.578435582957107,-0.1410860508348509,0.7527161939599062,0.2670773654589798,-1.060819310506684,-17.386709341927475,0.3884071858659753,2.270149605717439,0.9722635911502504,-19.8607284722222,-43.9764682777778,2022:07:28 09:09:04, _Pampulha_2022-07-28_0000SET_000_DJI_0381.TIF,7.776099999999999,3.048624,2.8566442,50.093917568213655,41.27919
34,0.034504332075161,0.0808137386012023,0.07925560321014,0.0202361627331439,0.071396448428768,0000SET_000_DJI_0391.T,23033373.22639478,282.7068500705642,213535.40078190205,0.0,434913402317.9544,-0.5537582088092284,5.425682000195387,-0.0681519794363234,-0.5932092964420858,-0.0521675921162315,0.9008378655508548,0.2553278495589681,-1.458958960433568,-20.434615342094595,0.4015797893116618,2.342133110276276,1.0196596244044858,-19.86046575,-43.9766344166667,2022:07:28 09:09:09, _Pampulha_2022-07-28_0000SET_000_DJI_0391.TIF,7.811700000000001,2.8593533,3.769279,43.994196884355695,39.368587
35,0.0347515843723601,0.0787650987280719,0.0824230749410618,0.0168812731345054,0.0340693661331201,0000SET_000_DJI_0401.T,3507804936.5974555,359652.849210977,528396.4420050146,0.0,1042290.8287963888,-0.6052362193219922,5.300490256026709,-0.4259612550972931,-0.6600093860611355,-0.4150802263397524,0.4133474291936094,0.2048124647931016,-1.0378064459034413,-30.46157189565529,0.3877272763226491,2.2665182077487733,0.9556195129142464,-19.8601915,-43.9768087777778,2022:07:28 09:09:13, _Pampulha_2022-07-28_0000SET_000_DJI_0401.TIF,7.769999999999999,2.1592264,2.7260509,68.88965428776939,39.62515
36,0.0346254487945012,0.0787178637172309,0.0808937579428874,0.0153611084584144,0.0352426154034847,0000SET_000_DJI_0411.T,12705227636.842468,149095.39637186448,340909.05121648696,0.0,2959312.2184785106,-0.5877739430860385,5.312549509535943,-0.4027687344560128,-0.6808242734581023,-0.3930822120925886,0.4356654493461249,0.1898923829111715,-1.2764514646351763,-36.21897665713436,0.389016466394219,2.273410640376506,0.9731018278667096,-19.8599102777778,-43.9769868055556,2022:07:28 09:09:18, _Pampulha_2022-07-28_0000SET_000_DJI_0411.TIF,7.765799999999997,2.1592264,2.7260509,67.38061168355779,39.547363
37,0.0343427066867888,0.0788126660181767,0.0808539872619486,0.0162431877515021,0.0360783456242539,0000SET_000_DJI_0421.T,3514769228.854501,111855.29689059658,373856.5009903812,0.0,2700162.02396488,-0.5901498188683635,5.349404197035257,-0.3957005360623928,-0.6654240919109755,-0.3829192536616023,0.4462160351766974,0.2008953213263045,-1.17059822637305,-32.44600621559841,0.3929990973326224,2.294888016164868,0.9747529922407104,-19.8593095,-43.9773676388889,2022:07:28 09:09:30, _Pampulha_2022-07-28_0000SET_000_DJI_0421.TIF,7.765799999999997,2.1592264,2.7260509,66.68344251706509,39.547363
38,0.0342666065631089,0.0767455547894549,0.0820291917368412,0.0145590777383213,0.0341060264788963,0000SET_000_DJI_0431.T,91613094796.85342,314046.8601862159,560554.7353193299,0.0,3199252.032716684,-0.6223498586304447,5.257678746099316,-0.4316929305226803,-0.6985332107629253,-0.4126497198198817,0.4157791361435358,0.1774865438760928,-1.3472814560143176,-39.5027388150294,0.3826513033237593,2.239660196527264,0.9355883334272412,-19.8589885,-43.9775749166667,2022:07:28 09:09:37, _Pampulha_2022-07-28_0000SET_000_DJI_0431.TIF,7.758899999999999,2.1592264,2.7260509,68.72292387987487,39.547363
39,0.034501726979056,0.0773713212533725,0.0808941326278932,0.0145881611054664,0.0338635873409713,0000SET_000_DJI_0441.T,43594942846.4083,242210.6735390133,356886.2279795317,0.0,2497630.814185397,-0.5996072562456729,5.261433068010517,-0.420392096487894,-0.6944321185621122,-0.4098246749733438,0.418616112700549,0.1803364549635611,-1.3398019738143798,-39.56467932130048,0.3831985893979596,2.2425347374738704,0.956451583568794,-19.8585047777778,-43.9778864722222,2022:07:28 09:09:48, _Pampulha_2022-07-28_0000SET_000_DJI_0441.TIF,7.591799999999999,2.1592264,2.7260509,68.52912852251512,39.547363
40,0.0340763182970205,0.0810660156610949,0.081716732924408,0.0155616679510541,0.035058273694514,0000SET_000_DJI_0451.T,15056736823.773556,202779.30864255485,545461.7948877591,0.0,2787079.0767632057,-0.5876743076476499,5.486643625578983,-0.4052241918846863,-0.6800591331476248,-0.3995586091650329,0.429021969428766,0.19043428921038,-1.2240445692578426,-34.914570521177254,0.4081009629452843,2.3789546439405984,0.992036915329018,-19.8581413333333,-43.9781186388889,2022:07:28 09:09:55, _Pampulha_2022-07-28_0000SET_000_DJI_0451.TIF,7.773699999999998,2.1592264,3.4650192,67.82488628917905,39.547363
41,0.0342057363117328,0.0782876164080738,0.0799509498258178,0.0158481715327007,0.0351893218230122,0000SET_000_DJI_0461.T,3685555209.617251,115140.51773978402,295623.5464385398,0.0,2081897.48937468,-0.5843224715852672,5.339883075946325,-0.3979046487688553,-0.6691374344992054,-0.3887573597127294,0.4401363823653894,0.1982236804844437,-1.1916476472441622,-33.8638992032202,0.391862088119448,2.28872770621285,0.9791955765207574,-19.8577824166667,-43.9783513055556,2022:07:28 09:10:00, _Pampulha_2022-07-28_0000SET_000_DJI_0461.TIF,7.765799999999997,2.1592264,2.8590612,67.0839309729807,39.547363
42,0.0338898621462209,0.0778739037523354,0.0818204646668358,0.0166563443929406,0.0348748444805123,0000SET_000_DJI_0471.T,3411879912.4883785,223094.9230118993,606709.8113673701,0.0,1544559.3818093403,-0.6154899165328859,5.356407729971981,-0.4200432922861086,-0.6617204689719377,-0.4022922646106237,0.4262362065837555,0.2035718626234091,-1.0647232098578645,-30.529833916616333,0.3935447347581069,2.2978524791969157,0.9517656013007212,-19.8574873333333,-43.97854075,2022:07:28 09:10:05, _Pampulha_2022-07-28_0000SET_000_DJI_0471.TIF,7.765799999999997,2.1592264,2.6908402,68.01241242159637,39.547363
43,0.0331269630614402,0.0796359853079205,0.0788454107830058,0.0167748367506409,0.0348324147348481,0000SET_000_DJI_0481.T,616330100.504503,93898.91720870382,311709.5668934975,0.0,1050612.0971547246,-0.5740928243028658,5.53069325306814,-0.3903143424734774,-0.6491363035901325,-0.3871730994823186,0.4417811308094017,0.2127560321400027,-1.024985897265988,-29.42620846324905,0.4124495050815597,2.403962752644139,1.0100268933481806,-19.8572843888889,-43.9786703888889,2022:07:28 09:10:09, _Pampulha_2022-07-28_0000SET_000_DJI_0481.TIF,7.767399999999998,2.0925534,3.4591932,66.97525224602896,39.547363
