,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
11,-19.85542025,-43.9783187777778,857.202,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0311.TIF,0.0587651214006105,0.2094222596555378,0.129174771375328,0.0553730655601909,0.1111740177266445,0000SET_000_DJI_0311.T,14037799.040125914,15201.306438615413,205368730.97500083,inf,15276379193697.254,-0.336209007058413,6.927112541765801,-0.0671200620170672,-0.3999055585838346,-0.074894297225048,0.8606480703853476,0.4286678038647335,-0.1158905672878387,-1.0424249267737302,0.5617607273751086,3.563716957680992,1.621231897109723,2022-09-14,10:02:21,-19.8561,-43.97881,P6,,,,,,0.5,50.0,4.02,11.57,340.6,0.312,26.91,8.69,10.53,117.8,0.442,0.16,346.3,225.0,53.68,8.54,24.131,0.395,4674,694.0,227,91.391
77,-19.8532294444444,-43.9806001388889,854.12,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0331.TIF,0.0596384555539198,0.209474055650775,0.1364748121529839,0.0556330394567799,0.1103893295698392,0000SET_000_DJI_0331.T,87231530.92502634,50243.30300923662,1389116626.9279797,inf,21785909405263.688,-0.3668060770597861,6.869924099537566,-0.0969315119032252,-0.4208145165270031,-0.1056673618173078,0.8088622935497891,0.4076432755548844,-0.1332648327740098,-1.2072256738337934,0.5567767898493797,3.512399067098362,1.5348916942707442,2022-09-14,10:20:15,-19.85255,-43.98122,A18,,,,Ponto Tiago,,0.4,40.0,4.92,9.79,340.3,0.269,26.82,8.66,10.8,140.3,0.382,0.17,346.8,225.0,36.62,8.59,24.012,0.417,4674,693.9,231,99.553
108,-19.8520090555556,-43.9818731111111,853.612,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0341.TIF,0.0570043694651179,0.1977737102882646,0.1309079741675193,0.0559137750513585,0.2180861916990421,0000SET_000_DJI_0341.T,18595119.806620345,154.6651053967423,632108654.1761061,inf,5.662298696398901e+31,-0.3736775964544699,6.830643660419916,0.3421731477680838,-0.4014211376872326,0.2497984953847496,1.6659503982542978,0.4271227586167302,-0.0746215862026278,-0.3421655705080368,0.5525174730864097,3.469448257107488,1.5107842860296583,2022-09-14,10:20:15,-19.85255,-43.98122,A18,,,,Ponto Tiago,,0.4,40.0,4.92,9.79,340.3,0.269,26.82,8.66,10.8,140.3,0.382,0.17,346.8,225.0,36.62,8.59,24.012,0.417,4674,693.9,231,91.016
234,-19.8503724166667,-43.9835790555556,853.936,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0381.TIF,0.0597439931989744,0.1794658342977405,0.1263071397717714,0.0554787276101651,0.1081541366349233,0000SET_000_DJI_0381.T,6614117.805234092,12879.8019850221,65666565.99581785,inf,3031443821737.866,-0.3708959247494778,6.278513088945859,-0.0758873635202023,-0.3896255147975508,-0.0774243125135941,0.8562788836034972,0.4392366711051447,-0.1391773217143539,-1.286842334881282,0.5004888066332068,3.0039142797174345,1.4208684847271762,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,71.844
265,-19.8497054722222,-43.9842738333333,853.58,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0391.TIF,0.0601185766026305,0.160209082000013,0.1302023604329548,0.1151300980184606,0.2161089291999274,0000SET_000_DJI_0391.T,3107.9944684467923,153.3450839135915,179962958.79031336,inf,5.763864469403304e+18,-0.4374520030663343,5.824837782515353,0.3899036975739091,-0.0614360713198455,0.2480617044221702,1.6597927140591937,0.8842397145153496,1.7176267839377368,7.947967676748425,0.4542802571051403,2.6648848168671213,1.2304621933679118,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,48.644
270,-19.8497054722222,-43.9842738333333,853.58,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0391.TIF,0.0601185766026305,0.160209082000013,0.1302023604329548,0.1151300980184606,0.2161089291999274,0000SET_000_DJI_0391.T,3107.9944684467923,153.3450839135915,179962958.79031336,inf,5.763864469403304e+18,-0.4374520030663343,5.824837782515353,0.3899036975739091,-0.0614360713198455,0.2480617044221702,1.6597927140591937,0.8842397145153496,1.7176267839377368,7.947967676748425,0.4542802571051403,2.6648848168671213,1.2304621933679118,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,0.818
296,-19.8498216388889,-43.9842585555556,853.661,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0401.TIF,0.0577489530400783,0.1658591793315699,0.1317965524081912,0.1129357201182766,0.2203780532946009,0000SET_000_DJI_0401.T,4446.919971990995,157.0856207382586,639226975.3011175,inf,1.206249891169176e+20,-0.4464486057783028,6.114292117372088,0.3961461506202408,-0.0770672052982909,0.2515272238599894,1.6721078758726646,0.8568943424900819,1.864781083882671,8.461736801848575,0.4834807443935306,2.872072489633918,1.2584485428562828,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,35.629
301,-19.8498216388889,-43.9842585555556,853.661,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0401.TIF,0.0577489530400783,0.1658591793315699,0.1317965524081912,0.1129357201182766,0.2203780532946009,0000SET_000_DJI_0401.T,4446.919971990995,157.0856207382586,639226975.3011175,inf,1.206249891169176e+20,-0.4464486057783028,6.114292117372088,0.3961461506202408,-0.0770672052982909,0.2515272238599894,1.6721078758726646,0.8568943424900819,1.864781083882671,8.461736801848575,0.4834807443935306,2.872072489633918,1.2584485428562828,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,12.615
327,-19.8499459166667,-43.9842431666667,853.646,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0411.TIF,0.0591437043869608,0.169736518187062,0.1302619066281299,0.0590705313724719,0.1804193078565802,0000SET_000_DJI_0411.T,6503812.806396982,417.27564028493794,250571236.9523801,inf,2.993693352944005e+24,-0.4189917585253613,6.107613405086916,0.2191425745063174,-0.3760125629155618,0.1614433022982751,1.3850504151734786,0.4534751018277794,-0.0037788056777379,-0.0209445747388734,0.4831907823068202,2.869900016348709,1.3030403329779576,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,21.717
332,-19.8499459166667,-43.9842431666667,853.646,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0411.TIF,0.0591437043869608,0.169736518187062,0.1302619066281299,0.0590705313724719,0.1804193078565802,0000SET_000_DJI_0411.T,6503812.806396982,417.27564028493794,250571236.9523801,inf,2.993693352944005e+24,-0.4189917585253613,6.107613405086916,0.2191425745063174,-0.3760125629155618,0.1614433022982751,1.3850504151734786,0.4534751018277794,-0.0037788056777379,-0.0209445747388734,0.4831907823068202,2.869900016348709,1.3030403329779576,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,26.514
