,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
11,-19.85542025,-43.9783187777778,857.202,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0311.TIF,0.0587333164039827,0.2085364508191152,0.1286841242541377,0.0551781214310056,0.1114035541950477,0000SET_000_DJI_0311.T,13127033.761395792,13855.49240357924,179462680.59824586,inf,17443777277072.717,-0.3354368388614728,6.913223079579438,-0.064655910163851,-0.3997884533021975,-0.0719760804499071,0.8657132714757986,0.4287873251717872,-0.1222112074858969,-1.097013541165186,0.5604941253609407,3.5505648852645817,1.6205297431039551,2022-09-14,10:02:21,-19.8561,-43.97881,P6,,,,,,0.5,50.0,4.02,11.57,340.6,0.312,26.91,8.69,10.53,117.8,0.442,0.16,346.3,225.0,53.68,8.54,24.131,0.395,4674,694.0,227,91.391
77,-19.8532294444444,-43.9806001388889,854.12,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0331.TIF,0.0593315924530965,0.2083544554543941,0.1357091684213908,0.0553747170300601,0.1103268503190239,0000SET_000_DJI_0331.T,77349126.16863248,44782.790057961465,1222360862.9027724,inf,22339901682588.566,-0.3665751989883043,6.869991682982917,-0.0948212217288917,-0.4204145797095038,-0.1031650497041534,0.8129653405320986,0.4080396164400326,-0.1328727955279328,-1.2043559219148785,0.5567076213579808,3.51169498137278,1.5353012466146154,2022-09-14,10:20:15,-19.85255,-43.98122,A18,,,,Ponto Tiago,,0.4,40.0,4.92,9.79,340.3,0.269,26.82,8.66,10.8,140.3,0.382,0.17,346.8,225.0,36.62,8.59,24.012,0.417,4674,693.9,231,99.553
108,-19.8520090555556,-43.9818731111111,853.612,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0341.TIF,0.0565725697450298,0.1973823738261066,0.1299425075412699,0.0559310306913003,0.2190829104774065,0000SET_000_DJI_0341.T,14466341.845552122,140.4115851798814,546565712.6710416,inf,7.611054736438104e+31,-0.3717147401463457,6.853115264176154,0.3510087328194384,-0.3981818905139921,0.2553980264307475,1.6859987899481277,0.4304290547382005,-0.0444194188201828,-0.2027516373750373,0.5544676630468269,3.4890119843539136,1.5189977287718397,2022-09-14,10:20:15,-19.85255,-43.98122,A18,,,,Ponto Tiago,,0.4,40.0,4.92,9.79,340.3,0.269,26.82,8.66,10.8,140.3,0.382,0.17,346.8,225.0,36.62,8.59,24.012,0.417,4674,693.9,231,91.016
234,-19.8503724166667,-43.9835790555556,853.936,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0381.TIF,0.0600209120038054,0.1838345874361403,0.1289171405621937,0.0564804887035748,0.1108675298927932,0000SET_000_DJI_0381.T,9533181.12087654,15022.1155144618,127697788.29878944,inf,7319866845967.579,-0.3747729386469299,6.351207773149813,-0.0740176486109781,-0.3907096986379505,-0.0752742476620865,0.8599906064415632,0.4381146561060034,-0.1157866598760405,-1.0443694379048942,0.5077337838051361,3.06284228777605,1.4259902650218397,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,71.844
265,-19.8497054722222,-43.9842738333333,853.58,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0391.TIF,0.0597807838550014,0.1600355253319887,0.129705687148661,0.1143562720547239,0.2164194125677709,0000SET_000_DJI_0391.T,3085.595574745917,146.52605942152633,173226086.2053093,inf,9.109384179110012e+18,-0.4369336317583396,5.8429410387806575,0.3944826739190928,-0.0628914688058613,0.2505271229684048,1.6685421998475962,0.8816596601786282,1.72771557669425,7.983182082398558,0.4560841815959345,2.677039593862732,1.2338358390450948,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,48.644
270,-19.8497054722222,-43.9842738333333,853.58,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0391.TIF,0.0597807838550014,0.1600355253319887,0.129705687148661,0.1143562720547239,0.2164194125677709,0000SET_000_DJI_0391.T,3085.595574745917,146.52605942152633,173226086.2053093,inf,9.109384179110012e+18,-0.4369336317583396,5.8429410387806575,0.3944826739190928,-0.0628914688058613,0.2505271229684048,1.6685421998475962,0.8816596601786282,1.72771557669425,7.983182082398558,0.4560841815959345,2.677039593862732,1.2338358390450948,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,0.818
296,-19.8498216388889,-43.9842585555556,853.661,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0401.TIF,0.0576848715338304,0.1648998249018233,0.1312452420812371,0.1127602078033833,0.2206977837104446,0000SET_000_DJI_0401.T,4199.852322357665,149.50191938754296,551875087.4878732,inf,1.4063692410534458e+20,-0.4460912592915273,6.096739026070058,0.4018809157217465,-0.0757566451347483,0.2541676779302206,1.6815678817052957,0.8591565379077735,1.8686903034091864,8.467191070033161,0.4816816029353004,2.8586320904799907,1.256425164729057,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,35.629
301,-19.8498216388889,-43.9842585555556,853.661,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0401.TIF,0.0576848715338304,0.1648998249018233,0.1312452420812371,0.1127602078033833,0.2206977837104446,0000SET_000_DJI_0401.T,4199.852322357665,149.50191938754296,551875087.4878732,inf,1.4063692410534458e+20,-0.4460912592915273,6.096739026070058,0.4018809157217465,-0.0757566451347483,0.2541676779302206,1.6815678817052957,0.8591565379077735,1.8686903034091864,8.467191070033161,0.4816816029353004,2.8586320904799907,1.256425164729057,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,12.615
327,-19.8499459166667,-43.9842431666667,853.646,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0411.TIF,0.0593758445361132,0.1690269344273498,0.1307522321361364,0.0594233057474465,0.180998279869808,0000SET_000_DJI_0411.T,6665056.015456208,428.2941502191622,268655146.3564957,inf,3.330900302427266e+24,-0.422278188040509,6.076343682797559,0.219988775800794,-0.3750688820575564,0.16117390605188,1.3842844356290338,0.4544725912256415,0.0024347067390643,0.0134515462843936,0.4800777398105879,2.8467289307278034,1.2927269513178377,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,21.717
332,-19.8499459166667,-43.9842431666667,853.646,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0411.TIF,0.0593758445361132,0.1690269344273498,0.1307522321361364,0.0594233057474465,0.180998279869808,0000SET_000_DJI_0411.T,6665056.015456208,428.2941502191622,268655146.3564957,inf,3.330900302427266e+24,-0.422278188040509,6.076343682797559,0.219988775800794,-0.3750688820575564,0.16117390605188,1.3842844356290338,0.4544725912256415,0.0024347067390643,0.0134515462843936,0.4800777398105879,2.8467289307278034,1.2927269513178377,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,26.514
