Blue,Green,Red,Near-IR,RedEdge,Image
0.05540182957127655,0.19701074749509148,0.121432383176607,0.052147662700035756,0.10474620289799694,0000SET_000_DJI_0311.T
0.052870391750292886,0.20618315383534064,0.1254462507329502,0.05342879332318578,0.10264951939579127,0000SET_000_DJI_0321.T
0.05617057826167248,0.19713004786729182,0.12839455689539234,0.05255650370970628,0.10428497378722507,0000SET_000_DJI_0331.T
0.053514854129084875,0.1865095326757312,0.12278131063974175,0.05307637406541348,0.206345096416254,0000SET_000_DJI_0341.T
0.05267011689992937,0.18075134130026793,0.12060702402029047,0.05311611084060098,0.1048913761244743,0000SET_000_DJI_0351.T
0.056003459287956435,0.17377214161946963,0.12320450605159607,0.05225744618157547,0.10575320267140251,0000SET_000_DJI_0361.T
0.056482460584019185,0.17372261270166287,0.12521071010203957,0.05360014870749838,0.10425511778747663,0000SET_000_DJI_0371.T
0.055940916016303625,0.16770510652548942,0.11760018378344071,0.05178127374988573,0.1008731362444794,0000SET_000_DJI_0381.T
0.05665686021109126,0.1513114833211053,0.12275887453800187,0.10981705395818232,0.20509776434564442,0000SET_000_DJI_0391.T
0.054235230826020504,0.15613714536992043,0.12336744727823633,0.10565494869453984,0.20635358055176609,0000SET_000_DJI_0401.T
0.05565189961920093,0.15994467420598574,0.12209681833628708,0.05546762343161892,0.16943387369712334,0000SET_000_DJI_0411.T
0.05509916410099882,0.16672563484534686,0.12126826564092756,0.06685590073775502,0.18981679363014833,0000SET_000_DJI_0421.T
0.05532667442902258,0.1717005406368596,0.12266301349469609,0.06983967780938183,0.2050407037647462,0000SET_000_DJI_0431.T
0.053371664190492406,0.17003340791501445,0.12810369657062806,0.09209066788520878,0.15540042373410398,0000SET_000_DJI_0441.T
0.052084264354598044,0.16973087509446758,0.13061667126914006,0.08611648396562954,0.14064629306211132,0000SET_000_DJI_0451.T
0.05513880161897777,0.16630600495214312,0.1325490274243157,0.08540246990642252,0.1441160995073554,0000SET_000_DJI_0461.T
0.05439859025858697,0.16676237984558542,0.13917300764198345,0.06594378674940816,0.19110045621076588,0000SET_000_DJI_0471.T
0.055034971647041186,0.16572301853902538,0.1421172866056141,0.07455563280700414,0.19769406566754943,0000SET_000_DJI_0481.T
0.055361933383793735,0.1653378337400482,0.14386033941547194,0.10532561625256988,0.21119967932222775,0000SET_000_DJI_0491.T
0.055387233191464005,0.16531636931503024,0.14381171411827118,0.10518013798614374,0.21096514024629445,0000SET_000_DJI_0501.T
