,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
11,-19.85542025,-43.9783187777778,857.202,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0311.TIF,0.0654185498229616,0.2342640554151633,0.1448412865224667,0.0620062521609806,0.1244319547246239,0000SET_000_DJI_0311.T,105877343.51504748,49837.988984415344,2444457221.9995403,inf,562867838840639.2,-0.3390308280916248,6.928242698910687,-0.0681031579448054,-0.4004642012601084,-0.0757941327675956,0.8590917528568275,0.4280979108215989,-0.1046748717506055,-0.8412217905140036,0.5634144346083707,3.581003492879901,1.6173845250872303,2022-09-14,10:02:21,-19.8561,-43.97881,P6,,,,,,0.5,50.0,4.02,11.57,340.6,0.312,26.91,8.69,10.53,117.8,0.442,0.16,346.3,225.0,53.68,8.54,24.131,0.395,4674,694.0,227,91.391
77,-19.8532294444444,-43.9806001388889,854.12,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0331.TIF,0.0665907967456545,0.2338703954814247,0.1526490227070843,0.0619345255931493,0.1229649554190689,0000SET_000_DJI_0331.T,838697594.9715137,190505.197695718,17540673445.337864,inf,753262985662361.0,-0.3679740045091129,6.851908928109538,-0.0987950126536844,-0.4227467475139903,-0.1077016031256168,0.8055404039829612,0.4057315565786126,-0.1388265698524596,-1.128992966974483,0.5567427776474557,3.5120528197717698,1.5320792189426249,2022-09-14,10:20:15,-19.85255,-43.98122,A18,,,,Ponto Tiago,,0.4,40.0,4.92,9.79,340.3,0.269,26.82,8.66,10.8,140.3,0.382,0.17,346.8,225.0,36.62,8.59,24.012,0.417,4674,693.9,231,99.553
108,-19.8520090555556,-43.9818731111111,853.612,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0341.TIF,0.0640738747148794,0.2198116336905009,0.1475972880472312,0.06184201013877,0.2424688158016094,0000SET_000_DJI_0341.T,226583041.5832112,318.6716065050804,8983503746.076113,inf,2.7902022315729687e+35,-0.3799772192674497,6.769370470044319,0.3341894001116266,-0.4094517058221934,0.2432191026553361,1.642772838238188,0.4189915069373126,-0.1365712062372638,-0.5632526631754899,0.5485935504436968,3.43059686445739,1.4892660739143193,2022-09-14,10:20:15,-19.85255,-43.98122,A18,,,,Ponto Tiago,,0.4,40.0,4.92,9.79,340.3,0.269,26.82,8.66,10.8,140.3,0.382,0.17,346.8,225.0,36.62,8.59,24.012,0.417,4674,693.9,231,91.016
234,-19.8503724166667,-43.9835790555556,853.936,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0381.TIF,0.0680793521799202,0.2079965889973444,0.1462288504600123,0.0639741581311153,0.1245221936410131,0000SET_000_DJI_0381.T,84662321.19654357,60887.2139223878,1566496719.1318734,inf,238341547879247.44,-0.3757249032631485,6.321617360510103,-0.0786256735245961,-0.3913107280443029,-0.0801720151849157,0.8515569482307112,0.4374934079688307,-0.1173709066767182,-0.9425701816263264,0.5068070626537691,3.055208111376424,1.4224045962408978,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,71.844
265,-19.8497054722222,-43.9842738333333,853.58,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0391.TIF,0.0668330641723807,0.1791792597402743,0.1450639157772659,0.1268308603208761,0.2405538501119775,0000SET_000_DJI_0391.T,8616.089405980003,273.7762023938335,1651025676.67548,inf,1.4272336085523683e+21,-0.4366066235471849,5.830682934454374,0.3881510194937008,-0.0670592341568507,0.2476284621236514,1.658261110787391,0.8743101938294205,1.7026731940518582,7.0781373620054975,0.456668974062378,2.6809972273322997,1.2351745696385985,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,48.644
270,-19.8497054722222,-43.9842738333333,853.58,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0391.TIF,0.0668330641723807,0.1791792597402743,0.1450639157772659,0.1268308603208761,0.2405538501119775,0000SET_000_DJI_0391.T,8616.089405980003,273.7762023938335,1651025676.67548,inf,1.4272336085523683e+21,-0.4366066235471849,5.830682934454374,0.3881510194937008,-0.0670592341568507,0.2476284621236514,1.658261110787391,0.8743101938294205,1.7026731940518582,7.0781373620054975,0.456668974062378,2.6809972273322997,1.2351745696385985,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,0.818
296,-19.8498216388889,-43.9842585555556,853.661,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0401.TIF,0.0648255202349217,0.1855352846457104,0.1489722430925193,0.1283174464782233,0.2494195121543392,0000SET_000_DJI_0401.T,12651.34316582451,301.392973204398,10524086342.317284,inf,3.988247619494519e+22,-0.4535348789222507,6.082611773222101,0.4012100420819124,-0.0744881522507042,0.2521318971563028,1.6742683534639204,0.8613513753601177,1.903781968970764,7.632850984780679,0.482143219136642,2.8620716651921594,1.2454352622621356,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,35.629
301,-19.8498216388889,-43.9842585555556,853.661,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0401.TIF,0.0648255202349217,0.1855352846457104,0.1489722430925193,0.1283174464782233,0.2494195121543392,0000SET_000_DJI_0401.T,12651.34316582451,301.392973204398,10524086342.317284,inf,3.988247619494519e+22,-0.4535348789222507,6.082611773222101,0.4012100420819124,-0.0744881522507042,0.2521318971563028,1.6742683534639204,0.8613513753601177,1.903781968970764,7.632850984780679,0.482143219136642,2.8620716651921594,1.2454352622621356,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,12.615
327,-19.8499459166667,-43.9842431666667,853.646,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0411.TIF,0.0663166462310789,0.1907610307869405,0.1474023939500531,0.066349887686227,0.2040827165929961,0000SET_000_DJI_0411.T,58480677.50451952,925.4439002139252,3903450019.599366,inf,5.994855188200033e+27,-0.4250645290837112,6.098004799470753,0.2204793636709657,-0.3791889641755716,0.1612595269124519,1.3845278297321884,0.4501276126404668,0.0015417839007301,0.0075547009882512,0.484073086389134,2.8765180633869494,1.294151510535028,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,21.717
332,-19.8499459166667,-43.9842431666667,853.646,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0411.TIF,0.0663166462310789,0.1907610307869405,0.1474023939500531,0.066349887686227,0.2040827165929961,0000SET_000_DJI_0411.T,58480677.50451952,925.4439002139252,3903450019.599366,inf,5.994855188200033e+27,-0.4250645290837112,6.098004799470753,0.2204793636709657,-0.3791889641755716,0.1612595269124519,1.3845278297321884,0.4501276126404668,0.0015417839007301,0.0075547009882512,0.484073086389134,2.8765180633869494,1.294151510535028,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,26.514
358,-19.8500504722222,-43.9842283611111,853.605,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0421.TIF,0.0652112307157484,0.2005585614747664,0.1449472568064125,0.0789685079975182,0.2249255792969132,0000SET_000_DJI_0421.T,2043229.35314224,400.4605802212898,2702809034.5595365,inf,4.131858769030503e+28,-0.3975697945993505,6.353553672777669,0.3009308237452695,-0.2946587921876239,0.216231944289519,1.5517753440295703,0.5448085720103439,0.6008900449874056,2.6715060459806583,0.5092652917529297,3.075521796989056,1.3836657960531589,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,9.993
363,-19.8500504722222,-43.9842283611111,853.605,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0421.TIF,0.0652112307157484,0.2005585614747664,0.1449472568064125,0.0789685079975182,0.2249255792969132,0000SET_000_DJI_0421.T,2043229.35314224,400.4605802212898,2702809034.5595365,inf,4.131858769030503e+28,-0.3975697945993505,6.353553672777669,0.3009308237452695,-0.2946587921876239,0.216231944289519,1.5517753440295703,0.5448085720103439,0.6008900449874056,2.6715060459806583,0.5092652917529297,3.075521796989056,1.3836657960531589,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,38.242
389,-19.8501312222222,-43.9842165,853.646,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0431.TIF,0.0655783197426849,0.2069313875829304,0.1471720473041304,0.0824168360760916,0.2435157598980658,0000SET_000_DJI_0431.T,1711299.4109230607,300.77295361316146,4668149897.445671,inf,1.6503105502719612e+31,-0.3943032930601007,6.449678863671138,0.3535423142883369,-0.2820485481468096,0.2466002542640747,1.6546332293308494,0.560003326622056,0.7586730770230306,3.1154988791715432,0.5187083764005005,3.155484745490343,1.4060508865199626,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,1.042
394,-19.8501312222222,-43.9842165,853.646,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0431.TIF,0.0655783197426849,0.2069313875829304,0.1471720473041304,0.0824168360760916,0.2435157598980658,0000SET_000_DJI_0431.T,1711299.4109230607,300.77295361316146,4668149897.445671,inf,1.6503105502719612e+31,-0.3943032930601007,6.449678863671138,0.3535423142883369,-0.2820485481468096,0.2466002542640747,1.6546332293308494,0.560003326622056,0.7586730770230306,3.1154988791715432,0.5187083764005005,3.155484745490343,1.4060508865199626,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,47.306
