,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
11,-19.85542025,-43.9783187777778,857.202,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0311.TIF,0.0621011359659833,0.2216062019502238,0.1368158714368391,0.0586262449209946,0.1181689437961189,0000SET_000_DJI_0311.T,37408120.23746425,25915.604643794064,666981615.3223579,inf,108310257878483.38,-0.3371509227329202,6.923318915644242,-0.065725926504684,-0.4000653900650953,-0.07312956116106,0.8637078619250068,0.4285047071315797,-0.112785410142206,-0.9544420599781168,0.562216920985492,3.5684725972100004,1.6197404557155348,2022-09-14,10:02:21,-19.8561,-43.97881,P6,,,,,,0.5,50.0,4.02,11.57,340.6,0.312,26.91,8.69,10.53,117.8,0.442,0.16,346.3,225.0,53.68,8.54,24.131,0.395,4674,694.0,227,91.391
77,-19.8532294444444,-43.9806001388889,854.12,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0331.TIF,0.0629645627146526,0.2215267158763221,0.1443518008199819,0.058744825911272,0.1170263637406933,0000SET_000_DJI_0331.T,258925432.22137597,91437.85744651008,4878234894.797024,inf,147365217528614.03,-0.3673924284182843,6.867560162330376,-0.09605017494605,-0.4215086005440587,-0.1045436872097453,0.8107024857045908,0.4069559615992006,-0.133506761655257,-1.1408263692707816,0.557353300765473,3.5182760957183654,1.534630774385582,2022-09-14,10:20:15,-19.85255,-43.98122,A18,,,,Ponto Tiago,,0.4,40.0,4.92,9.79,340.3,0.269,26.82,8.66,10.8,140.3,0.382,0.17,346.8,225.0,36.62,8.59,24.012,0.417,4674,693.9,231,99.553
108,-19.8520090555556,-43.9818731111111,853.612,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0341.TIF,0.060349116545061,0.20863129764096,0.1389747802511227,0.0586271084386667,0.2303376410727358,0000SET_000_DJI_0341.T,65122970.02277419,216.9149016607332,2339478883.6587567,inf,4.4890168437756885e+33,-0.3768641838262014,6.808013575649907,0.3396636186247692,-0.4066138858550686,0.2473863741005746,1.6574060463094349,0.4218542985477617,-0.1121064795703076,-0.4867049911955412,0.5512750121402902,3.4570729380136136,1.5012169637107564,2022-09-14,10:20:15,-19.85255,-43.98122,A18,,,,Ponto Tiago,,0.4,40.0,4.92,9.79,340.3,0.269,26.82,8.66,10.8,140.3,0.382,0.17,346.8,225.0,36.62,8.59,24.012,0.417,4674,693.9,231,91.016
234,-19.8503724166667,-43.9835790555556,853.936,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0381.TIF,0.0642316210887255,0.1963255232582505,0.1379084102556169,0.0603528607986758,0.1178863567518891,0000SET_000_DJI_0381.T,29803660.889665592,31266.62119844376,465830183.8270063,inf,43778743087102.74,-0.3752787102977715,6.332554216277021,-0.0768432335789842,-0.3911785143135845,-0.0782738980080083,0.854816298247392,0.4376300233380268,-0.1179532041824305,-1.0005670497620187,0.5069671088873293,3.056524495731765,1.4235935494750172,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,71.844
265,-19.8497054722222,-43.9842738333333,853.58,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0391.TIF,0.0634078204308017,0.1697557369492928,0.1376777215363722,0.1208448888714201,0.2291430834793829,0000SET_000_DJI_0391.T,5252.3441960195405,201.7607229457559,564279190.3714397,inf,1.3507772994108226e+20,-0.4375104043037757,5.833750184590623,0.3922798355401109,-0.0651116458958853,0.2493461676446684,1.6643439542892715,0.8777374256552819,1.7176232367228468,7.495854601596079,0.4561086548577859,2.677205048146243,1.232993508716994,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,48.644
270,-19.8497054722222,-43.9842738333333,853.58,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0391.TIF,0.0634078204308017,0.1697557369492928,0.1376777215363722,0.1208448888714201,0.2291430834793829,0000SET_000_DJI_0391.T,5252.3441960195405,201.7607229457559,564279190.3714397,inf,1.3507772994108226e+20,-0.4375104043037757,5.833750184590623,0.3922798355401109,-0.0651116458958853,0.2493461676446684,1.6643439542892715,0.8777374256552819,1.7176232367228468,7.495854601596079,0.4561086548577859,2.677205048146243,1.232993508716994,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,0.818
296,-19.8498216388889,-43.9842585555556,853.661,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0401.TIF,0.0613838020473194,0.1752801647684124,0.1403937345088211,0.1207247675894762,0.2358190999285776,0000SET_000_DJI_0401.T,7454.791279774832,213.2163989203816,2513326602.8469424,inf,3.014229779753221e+21,-0.450763682050921,6.082623345357053,0.4032103691309094,-0.0753258262485764,0.2536472886749299,1.6796981770846822,0.8599013909833059,1.8883540465028803,8.007638257778124,0.4812577269516212,2.855479115374653,1.2484899371160996,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,35.629
301,-19.8498216388889,-43.9842585555556,853.661,89.9,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0401.TIF,0.0613838020473194,0.1752801647684124,0.1403937345088211,0.1207247675894762,0.2358190999285776,0000SET_000_DJI_0401.T,7454.791279774832,213.2163989203816,2513326602.8469424,inf,3.014229779753221e+21,-0.450763682050921,6.082623345357053,0.4032103691309094,-0.0753258262485764,0.2536472886749299,1.6796981770846822,0.8599013909833059,1.8883540465028803,8.007638257778124,0.4812577269516212,2.855479115374653,1.2484899371160996,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,12.615
327,-19.8499459166667,-43.9842431666667,853.646,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0411.TIF,0.0629563183164473,0.1799245843385459,0.1395245881299045,0.0633332605727062,0.1949143567316672,0000SET_000_DJI_0411.T,19518985.75435623,606.4143375167062,1128026352.4482317,inf,3.076753508483703e+26,-0.425557575108171,6.081815644398225,0.2280532063092774,-0.3755897444663069,0.1656199717550514,1.396989300195547,0.4539218600935034,0.0184266965889238,0.0945374004147439,0.4815869207644101,2.8579273558241214,1.289554670973312,2022-09-14,10:26:18,-19.85014,-43.98422,B4,,,,,,0.3,30.0,5.47,10.58,352.3,0.241,26.7,8.62,9.87,133.3,0.342,0.17,355.8,231.0,43.38,8.4,24.476,0.373,4674,694.0,233,21.717
332,-19.8499459166667,-43.9842431666667,853.646,90.0,2022-09-14, _Campo2022-09-14-Pampulha_0000SET_000_DJI_0411.TIF,0.0629563183164473,0.1799245843385459,0.1395245881299045,0.0633332605727062,0.1949143567316672,0000SET_000_DJI_0411.T,19518985.75435623,606.4143375167062,1128026352.4482317,inf,3.076753508483703e+26,-0.425557575108171,6.081815644398225,0.2280532063092774,-0.3755897444663069,0.1656199717550514,1.396989300195547,0.4539218600935034,0.0184266965889238,0.0945374004147439,0.4815869207644101,2.8579273558241214,1.289554670973312,2022-09-14,10:34:45,-19.84971,-43.98428,B1,,,,,,0.3,30.0,13.46,12.22,370.4,0.24,30.6,9.89,6.43,136.1,0.34,0.18,383.5,249.0,46.02,7.65,23.21,0.441,4674,694.0,238,26.514
