,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
81,-19.8500810833333,-43.9838375833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_ignore_DJI_2791.TIF,0.0250866660401537,0.1118752139181916,0.1092280855383213,0.0532895589661331,0.093407029876692,0000SET_ignore_DJI_2791.T,-0.7521006356215396,7.910947002163558,-0.1155142997923292,-0.3441997128542864,-0.0780765743845852,0.8551557908970336,0.4878741461365,1.970553121685625,21.09641131172869,0.633669367742566,4.459548898969843,1.024234869327098,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,40.529
86,-19.8500810833333,-43.9838375833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_ignore_DJI_2791.TIF,0.0250866660401537,0.1118752139181916,0.1092280855383213,0.0532895589661331,0.093407029876692,0000SET_ignore_DJI_2791.T,-0.7521006356215396,7.910947002163558,-0.1155142997923292,-0.3441997128542864,-0.0780765743845852,0.8551557908970336,0.4878741461365,1.970553121685625,21.09641131172869,0.633669367742566,4.459548898969843,1.024234869327098,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,61.997
955,-19.8474459444444,-43.9919683611111,90.0,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5891.TIF,0.0565065719655569,0.1410555450956938,0.1283161296514315,0.1181385658615541,0.2151529184853799,0001SET_ignore_DJI_5891.T,-0.5090870949962167,5.587675637842418,0.4395417002290281,-0.0412958810490228,0.2528227486727112,1.6767410228927495,0.9206836754075692,1.9863821505855417,9.23242019940585,0.4279614654257019,2.496267959445018,1.0992814814386056,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,21.948
987,-19.8475337222222,-43.99194625,89.9,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5901.TIF,0.0553092675349099,0.1382308994454959,0.1249802824252181,0.1213076017286829,0.2165324746323487,0001SET_ignore_DJI_5901.T,-0.5040191098357086,5.595593631075683,0.4730397500194336,-0.0149121452285496,0.2680783962389381,1.7325330878645664,0.970613919049729,2.129953338957412,9.83664617777942,0.4284466279239134,2.499235762944209,1.1060216600823118,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,11.939
1019,-19.8476001944444,-43.9919318611111,89.9,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5911.TIF,0.0533631679055835,0.1310051973233351,0.1250521213307135,0.1065652279697493,0.1965166572324332,0001SET_ignore_DJI_5911.T,-0.5472222086593546,5.533780864470351,0.387618211036295,-0.0798165310880158,0.2222371718456061,1.5714779976640636,0.85216649534418,1.8385298923037747,9.355593150199091,0.4211244663440411,2.4549741416237727,1.0476047581542265,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,4.43
1051,-19.8476205277778,-43.9919289722222,89.9,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5921.TIF,0.0519498522646401,0.1262287257928923,0.1211680793885395,0.0858492593263407,0.1829301340250627,0001SET_ignore_DJI_5921.T,-0.5483555877563724,5.499143243648927,0.3466300792712619,-0.1706080286871165,0.203099038114114,1.5097221557707126,0.7085138244294117,1.390453549567196,7.601008751115298,0.4168788096640223,2.429818763484924,1.0417655081263213,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,2.168
1083,-19.8476178611111,-43.9919286388889,90.0,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5931.TIF,0.0526840396883802,0.128766514330763,0.1233609844950888,0.0960298414682919,0.185741392546441,0001SET_ignore_DJI_5931.T,-0.5488767415506836,5.519092384531391,0.3437873661425747,-0.1245774198022247,0.2018114795764609,1.5056737209635005,0.7784458097617971,1.5913674023703457,8.567650864211407,0.4193014182494919,2.444127578150832,1.0438187961761072,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,2.466
1115,-19.8476490555556,-43.9919412777778,89.9,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5941.TIF,0.0547714651379479,0.1234692310185354,0.119979556860746,0.0999033673328111,0.1958315216648322,0001SET_ignore_DJI_5941.T,-0.5281323224002987,5.207203306424665,0.4255591817117528,-0.0913039955311052,0.2401814564524302,1.6322074092349217,0.8326699143318533,1.6152202532860902,8.248009511209117,0.3854213283608109,2.254261972133933,1.0290855729850683,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,1.551
1147,-19.8477148055556,-43.9919682777778,90.0,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5951.TIF,0.0525286732352221,0.1178545223352619,0.1210166206036836,0.0566443553456537,0.1001816155401634,0001SET_ignore_DJI_5951.T,-0.5811227775683752,5.196010474499031,-0.12228321574648,-0.3623320479585039,-0.0941915515545568,0.8278335243573477,0.4680708737616948,0.1385724143764791,1.3832120157907075,0.3834054695435962,2.243622674563134,0.9738705456106131,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,9.231
1179,-19.8477952222222,-43.9920000277778,90.0,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5961.TIF,0.053192623116719,0.1310955539254461,0.1206489533343056,0.0602775906943581,0.2112140539007231,0001SET_ignore_DJI_5961.T,-0.5145584895727962,5.54899921547589,0.491431962809509,-0.333678858257432,0.2728990535009477,1.7506496995085494,0.4996113851674719,0.466716749123111,2.209686053099865,0.4227234327186542,2.464543883045343,1.0865867485994187,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,18.75
1298,-19.8508152222222,-43.9851806111111,89.6,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_7021.TIF,0.0595364298225589,0.1642979560769273,0.1245681500610173,0.0711495133356322,0.1424110064533804,0001SET_ignore_DJI_7021.T,-0.3958157593147986,5.9584389740857295,0.0797145457372912,-0.2729372290590077,0.0668323948030784,1.143237708705019,0.5711693823885238,0.3904238888661692,2.741528892950969,0.468031423471334,2.7596205645282628,1.3189403229994916,2022-08-24,09:59:02,-19.85097,-43.98486,B5,,,,,,0.3,30,5.72,7.07,330.9,0.168,28.84,9.32,7.54,114.0,0.238,0.17,357.4,232.0,36.41,7.85,21.117,0.326,4674,699.9,202,37.691
1299,-19.8508152222222,-43.9851806111111,89.6,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_7021.TIF,0.0595364298225589,0.1642979560769273,0.1245681500610173,0.0711495133356322,0.1424110064533804,0001SET_ignore_DJI_7021.T,-0.3958157593147986,5.9584389740857295,0.0797145457372912,-0.2729372290590077,0.0668323948030784,1.143237708705019,0.5711693823885238,0.3904238888661692,2.741528892950969,0.468031423471334,2.7596205645282628,1.3189403229994916,2022-08-24,10:00:23,-19.85121,-43.98505,B6,,,,,,0.3,30,3.93,12.23,330.8,0.167,27.58,8.91,8.06,110.7,0.237,0.17,352.4,229.0,40.13,7.93,21.791,0.283,4674,700.0,203,45.974
1300,-19.8508152222222,-43.9851806111111,89.6,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_7021.TIF,0.0595364298225589,0.1642979560769273,0.1245681500610173,0.0711495133356322,0.1424110064533804,0001SET_ignore_DJI_7021.T,-0.3958157593147986,5.9584389740857295,0.0797145457372912,-0.2729372290590077,0.0668323948030784,1.143237708705019,0.5711693823885238,0.3904238888661692,2.741528892950969,0.468031423471334,2.7596205645282628,1.3189403229994916,2022-08-24,10:01:50,-19.85122,-43.98524,B3,,,,,,0.2,20,12.48,7.99,334.5,0.129,24.94,8.05,6.38,114.9,0.183,0.18,368.7,240.0,53.49,7.7,20.145,0.264,4674,700.0,204,45.436
1301,-19.8508152222222,-43.9851806111111,89.6,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_7021.TIF,0.0595364298225589,0.1642979560769273,0.1245681500610173,0.0711495133356322,0.1424110064533804,0001SET_ignore_DJI_7021.T,-0.3958157593147986,5.9584389740857295,0.0797145457372912,-0.2729372290590077,0.0668323948030784,1.143237708705019,0.5711693823885238,0.3904238888661692,2.741528892950969,0.468031423471334,2.7596205645282628,1.3189403229994916,2022-08-24,10:03:26,-19.85076,-43.98491,B2,,,,,,0.3,30,15.2,9.02,336.0,0.157,32.9,10.64,6.68,119.8,0.223,0.18,372.5,242.0,67.8,7.65,19.877,0.442,4674,700.0,205,28.961
1330,-19.8508183611111,-43.9851869166667,89.6,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_7031.TIF,0.0598091810535162,0.1650827505813657,0.125402158545957,0.0715992634664153,0.1429915819570309,0001SET_ignore_DJI_7031.T,-0.3973339265395352,5.958442838085843,0.0782127810597972,-0.2731091711417326,0.0655358928196691,1.1402641199722874,0.5709571852399641,0.3936868431957308,2.753216922336268,0.4681073650021556,2.7601573483116675,1.3164267066492854,2022-08-24,09:59:02,-19.85097,-43.98486,B5,,,,,,0.3,30,5.72,7.07,330.9,0.168,28.84,9.32,7.54,114.0,0.238,0.17,357.4,232.0,36.41,7.85,21.117,0.326,4674,699.9,202,38.123
1331,-19.8508183611111,-43.9851869166667,89.6,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_7031.TIF,0.0598091810535162,0.1650827505813657,0.125402158545957,0.0715992634664153,0.1429915819570309,0001SET_ignore_DJI_7031.T,-0.3973339265395352,5.958442838085843,0.0782127810597972,-0.2731091711417326,0.0655358928196691,1.1402641199722874,0.5709571852399641,0.3936868431957308,2.753216922336268,0.4681073650021556,2.7601573483116675,1.3164267066492854,2022-08-24,10:00:23,-19.85121,-43.98505,B6,,,,,,0.3,30,3.93,12.23,330.8,0.167,27.58,8.91,8.06,110.7,0.237,0.17,352.4,229.0,40.13,7.93,21.791,0.283,4674,700.0,203,45.842
1332,-19.8508183611111,-43.9851869166667,89.6,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_7031.TIF,0.0598091810535162,0.1650827505813657,0.125402158545957,0.0715992634664153,0.1429915819570309,0001SET_ignore_DJI_7031.T,-0.3973339265395352,5.958442838085843,0.0782127810597972,-0.2731091711417326,0.0655358928196691,1.1402641199722874,0.5709571852399641,0.3936868431957308,2.753216922336268,0.4681073650021556,2.7601573483116675,1.3164267066492854,2022-08-24,10:01:50,-19.85122,-43.98524,B3,,,,,,0.2,20,12.48,7.99,334.5,0.129,24.94,8.05,6.38,114.9,0.183,0.18,368.7,240.0,53.49,7.7,20.145,0.264,4674,700.0,204,45.004
1333,-19.8508183611111,-43.9851869166667,89.6,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_7031.TIF,0.0598091810535162,0.1650827505813657,0.125402158545957,0.0715992634664153,0.1429915819570309,0001SET_ignore_DJI_7031.T,-0.3973339265395352,5.958442838085843,0.0782127810597972,-0.2731091711417326,0.0655358928196691,1.1402641199722874,0.5709571852399641,0.3936868431957308,2.753216922336268,0.4681073650021556,2.7601573483116675,1.3164267066492854,2022-08-24,10:03:26,-19.85076,-43.98491,B2,,,,,,0.3,30,15.2,9.02,336.0,0.157,32.9,10.64,6.68,119.8,0.223,0.18,372.5,242.0,67.8,7.65,19.877,0.442,4674,700.0,205,29.68
1532,-19.8463748611111,-43.9918359722222,26.9,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_7731.TIF,0.0837417056865639,0.1795034607829278,0.1428998760254962,0.1071921972555215,0.2180442185930665,0001SET_ignore_DJI_7731.T,-0.3295656255367233,4.948891719650308,0.2854538359635143,-0.1427781308760295,0.2081883141681015,1.5258530983901135,0.7501209954611595,0.5696282912391153,2.61244391121512,0.3637740300445821,2.143537193459968,1.256148471051863,2022-08-24,10:20:41,-19.84618,-43.9923,A0,,,,,,0.2,20,16.03,9.52,344.0,0.168,32.0,10.34,7.73,131.7,0.238,0.18,370.6,241.0,46.93,7.72,21.236,0.398,4674,700.0,212,53.15
1564,-19.8463058333333,-43.9918727777778,26.9,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_7741.TIF,0.0781627450507279,0.1847761458233771,0.142189161757636,0.115705308322696,0.225705586192747,0001SET_ignore_DJI_7741.T,-0.3465080214851398,5.329964284158242,0.317626746494107,-0.1026925991344075,0.2270117333840673,1.587361395219885,0.8137421086982551,0.9369429379296468,4.151173011418161,0.4054683596566003,2.3639925351068047,1.299509354576064,2022-08-24,10:20:41,-19.84618,-43.9923,A0,,,,,,0.2,20,16.03,9.52,344.0,0.168,32.0,10.34,7.73,131.7,0.238,0.18,370.6,241.0,46.93,7.72,21.236,0.398,4674,700.0,212,46.823
1596,-19.8459443055556,-43.9920627222222,26.9,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_7751.TIF,0.0729858241696008,0.1943608652962759,0.142827046762319,0.1283022770113126,0.2321128993980556,0001SET_ignore_DJI_7751.T,-0.359337886699851,5.791124429955654,0.333970294579364,-0.0535713715833011,0.2381337426168669,1.6251326668142818,0.898305187425899,1.371136586126096,5.9071968412005535,0.45399866880404,2.662994732300753,1.3608127431194124,2022-08-24,10:20:41,-19.84618,-43.9923,A0,,,,,,0.2,20,16.03,9.52,344.0,0.168,32.0,10.34,7.73,131.7,0.238,0.18,370.6,241.0,46.93,7.72,21.236,0.398,4674,700.0,212,36.094
1628,-19.8457598888889,-43.9921474444444,26.9,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_7761.TIF,0.076522743691943,0.1917577853939036,0.139968630002131,0.1248370250635378,0.2294768613526418,0001SET_ignore_DJI_7761.T,-0.3308647217627133,5.553705021187318,0.3336367035487291,-0.0571423028516544,0.2422772328937625,1.6394878005818023,0.8918928838671721,1.1605944294137711,5.057566251223307,0.4295318862483931,2.505892707740086,1.3700054461559288,2022-08-24,10:20:41,-19.84618,-43.9923,A0,,,,,,0.2,20,16.03,9.52,344.0,0.168,32.0,10.34,7.73,131.7,0.238,0.18,370.6,241.0,46.93,7.72,21.236,0.398,4674,700.0,212,49.364
