,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
305,-19.8497307777778,-43.9842625833333,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2851.TIF,0.0272627912518339,0.1235775005014529,0.1301578726113065,0.0525431037379287,0.0975670272710233,0000SET_000_DJI_2851.T,-0.8326360457360349,7.959243860769425,-0.2160619351863131,-0.4248185774607805,-0.1431149837243251,0.7496052702274106,0.4036874810856766,1.721866471252559,17.648036630956586,0.6385211015578688,4.532826421180926,0.9494431494781362,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,45.721
310,-19.8497307777778,-43.9842625833333,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2851.TIF,0.0272627912518339,0.1235775005014529,0.1301578726113065,0.0525431037379287,0.0975670272710233,0000SET_000_DJI_2851.T,-0.8326360457360349,7.959243860769425,-0.2160619351863131,-0.4248185774607805,-0.1431149837243251,0.7496052702274106,0.4036874810856766,1.721866471252559,17.648036630956586,0.6385211015578688,4.532826421180926,0.9494431494781362,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,2.942
337,-19.8498956388889,-43.9842408333333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2861.TIF,0.0291168430652373,0.131059415378994,0.1352070749208265,0.0619009612963789,0.1083994790097198,0000SET_000_DJI_2861.T,-0.8094819555603877,7.922212549608997,-0.1673631046915753,-0.3719082947164423,-0.1100446415688377,0.801729340518575,0.4578233892910291,1.971737167386333,18.189544685999227,0.6364399649730246,4.501154712595414,0.9693236500807278,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,27.259
342,-19.8498956388889,-43.9842408333333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2861.TIF,0.0291168430652373,0.131059415378994,0.1352070749208265,0.0619009612963789,0.1083994790097198,0000SET_000_DJI_2861.T,-0.8094819555603877,7.922212549608997,-0.1673631046915753,-0.3719082947164423,-0.1100446415688377,0.801729340518575,0.4578233892910291,1.971737167386333,18.189544685999227,0.6364399649730246,4.501154712595414,0.9693236500807278,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,21.045
369,-19.8501220555556,-43.98420975,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2871.TIF,0.0548512406775999,0.1281321151930526,0.1379064483002142,0.0384776256776782,0.0971881976261699,0000SET_000_DJI_2871.T,-0.6481997701940505,5.341593021590309,-0.2225243409724503,-0.5637063504667558,-0.1731993959862213,0.7047400525796801,0.2790125200956135,-0.7539861734222807,-7.758001401800403,0.4004783613612025,2.3359930169342378,0.9291234512407754,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,2.265
374,-19.8501220555556,-43.98420975,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2871.TIF,0.0548512406775999,0.1281321151930526,0.1379064483002142,0.0384776256776782,0.0971881976261699,0000SET_000_DJI_2871.T,-0.6481997701940505,5.341593021590309,-0.2225243409724503,-0.5637063504667558,-0.1731993959862213,0.7047400525796801,0.2790125200956135,-0.7539861734222807,-7.758001401800403,0.4004783613612025,2.3359930169342378,0.9291234512407754,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,46.404
401,-19.8501232222222,-43.9842111388889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2881.TIF,0.0288270147139526,0.1278972323878289,0.137605070045951,0.0384535682339399,0.097158929263599,0000SET_000_DJI_2881.T,-0.850511409051804,7.869306111213714,-0.2580720056424009,-0.5631731721926876,-0.1722842552576445,0.7060708535750488,0.2794487748242049,0.8437566997356349,8.684293930889911,0.6321307615504899,4.4367144380692745,0.9294514536791392,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,2.083
406,-19.8501232222222,-43.9842111388889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2881.TIF,0.0288270147139526,0.1278972323878289,0.137605070045951,0.0384535682339399,0.097158929263599,0000SET_000_DJI_2881.T,-0.850511409051804,7.869306111213714,-0.2580720056424009,-0.5631731721926876,-0.1722842552576445,0.7060708535750488,0.2794487748242049,0.8437566997356349,8.684293930889911,0.6321307615504899,4.4367144380692745,0.9294514536791392,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,46.509
433,-19.8501690277778,-43.9842617777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2891.TIF,0.0550249019434411,0.1282373298321622,0.1362384853002305,0.0717409206762503,0.0914613424846027,0000SET_000_DJI_2891.T,-0.633306880789566,5.3322411686008495,-0.2443337199475747,-0.3101151497243619,-0.1966498756333725,0.671332643511473,0.526583369729588,0.387297057805441,4.234543767719586,0.399495450750412,2.330532637095375,0.9412709598874648,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,5.432
437,-19.8501690277778,-43.9842617777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2891.TIF,0.0550249019434411,0.1282373298321622,0.1362384853002305,0.0717409206762503,0.0914613424846027,0000SET_000_DJI_2891.T,-0.633306880789566,5.3322411686008495,-0.2443337199475747,-0.3101151497243619,-0.1966498756333725,0.671332643511473,0.526583369729588,0.387297057805441,4.234543767719586,0.399495450750412,2.330532637095375,0.9412709598874648,2022-08-24,10:03:26,-19.85076,-43.98491,B2,,,,,,0.3,30,15.2,9.02,336.0,0.157,32.9,10.64,6.68,119.8,0.223,0.18,372.5,242.0,67.8,7.65,19.877,0.442,4674,700.0,205,94.417
438,-19.8501690277778,-43.9842617777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2891.TIF,0.0550249019434411,0.1282373298321622,0.1362384853002305,0.0717409206762503,0.0914613424846027,0000SET_000_DJI_2891.T,-0.633306880789566,5.3322411686008495,-0.2443337199475747,-0.3101151497243619,-0.1966498756333725,0.671332643511473,0.526583369729588,0.387297057805441,4.234543767719586,0.399495450750412,2.330532637095375,0.9412709598874648,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,51.077
465,-19.8502684444444,-43.9843695833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2901.TIF,0.0517002305003727,0.1203324350950784,0.1316832891322184,0.0643779076521774,0.1024813148246667,0000SET_000_DJI_2901.T,-0.6646841191956981,5.337295634430982,-0.1697466827388616,-0.3432876192939659,-0.1247070386134381,0.7782408496933041,0.4888844140849024,0.3903507693760121,3.808994547385108,0.3989486784800507,2.327502874367474,0.9138018642157166,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,21.184
466,-19.8502684444444,-43.9843695833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2901.TIF,0.0517002305003727,0.1203324350950784,0.1316832891322184,0.0643779076521774,0.1024813148246667,0000SET_000_DJI_2901.T,-0.6646841191956981,5.337295634430982,-0.1697466827388616,-0.3432876192939659,-0.1247070386134381,0.7782408496933041,0.4888844140849024,0.3903507693760121,3.808994547385108,0.3989486784800507,2.327502874367474,0.9138018642157166,2022-08-24,09:59:02,-19.85097,-43.98486,B5,,,,,,0.3,30,5.72,7.07,330.9,0.168,28.84,9.32,7.54,114.0,0.238,0.17,357.4,232.0,36.41,7.85,21.117,0.326,4674,699.9,202,93.361
469,-19.8502684444444,-43.9843695833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2901.TIF,0.0517002305003727,0.1203324350950784,0.1316832891322184,0.0643779076521774,0.1024813148246667,0000SET_000_DJI_2901.T,-0.6646841191956981,5.337295634430982,-0.1697466827388616,-0.3432876192939659,-0.1247070386134381,0.7782408496933041,0.4888844140849024,0.3903507693760121,3.808994547385108,0.3989486784800507,2.327502874367474,0.9138018642157166,2022-08-24,10:03:26,-19.85076,-43.98491,B2,,,,,,0.3,30,15.2,9.02,336.0,0.157,32.9,10.64,6.68,119.8,0.223,0.18,372.5,242.0,67.8,7.65,19.877,0.442,4674,700.0,205,78.627
470,-19.8502684444444,-43.9843695833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2901.TIF,0.0517002305003727,0.1203324350950784,0.1316832891322184,0.0643779076521774,0.1024813148246667,0000SET_000_DJI_2901.T,-0.6646841191956981,5.337295634430982,-0.1697466827388616,-0.3432876192939659,-0.1247070386134381,0.7782408496933041,0.4888844140849024,0.3903507693760121,3.808994547385108,0.3989486784800507,2.327502874367474,0.9138018642157166,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,62.799
497,-19.8503784444444,-43.9844898888889,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2911.TIF,0.0517163312235105,0.120111950703333,0.1286290880604377,0.0423406437077241,0.1322067959324657,0000SET_000_DJI_2911.T,-0.6403422505966591,5.329136388405667,0.0208214144488228,-0.5047001212455686,0.0137163177752234,1.027814143176907,0.3291684979359405,-0.5660720861521649,-4.281717003725948,0.3980463443668847,2.322514916694816,0.9337852931593292,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,38.727
498,-19.8503784444444,-43.9844898888889,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2911.TIF,0.0517163312235105,0.120111950703333,0.1286290880604377,0.0423406437077241,0.1322067959324657,0000SET_000_DJI_2911.T,-0.6403422505966591,5.329136388405667,0.0208214144488228,-0.5047001212455686,0.0137163177752234,1.027814143176907,0.3291684979359405,-0.5660720861521649,-4.281717003725948,0.3980463443668847,2.322514916694816,0.9337852931593292,2022-08-24,09:59:02,-19.85097,-43.98486,B5,,,,,,0.3,30,5.72,7.07,330.9,0.168,28.84,9.32,7.54,114.0,0.238,0.17,357.4,232.0,36.41,7.85,21.117,0.326,4674,699.9,202,76.323
501,-19.8503784444444,-43.9844898888889,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2911.TIF,0.0517163312235105,0.120111950703333,0.1286290880604377,0.0423406437077241,0.1322067959324657,0000SET_000_DJI_2911.T,-0.6403422505966591,5.329136388405667,0.0208214144488228,-0.5047001212455686,0.0137163177752234,1.027814143176907,0.3291684979359405,-0.5660720861521649,-4.281717003725948,0.3980463443668847,2.322514916694816,0.9337852931593292,2022-08-24,10:03:26,-19.85076,-43.98491,B2,,,,,,0.3,30,15.2,9.02,336.0,0.157,32.9,10.64,6.68,119.8,0.223,0.18,372.5,242.0,67.8,7.65,19.877,0.442,4674,700.0,205,61.079
502,-19.8503784444444,-43.9844898888889,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2911.TIF,0.0517163312235105,0.120111950703333,0.1286290880604377,0.0423406437077241,0.1322067959324657,0000SET_000_DJI_2911.T,-0.6403422505966591,5.329136388405667,0.0208214144488228,-0.5047001212455686,0.0137163177752234,1.027814143176907,0.3291684979359405,-0.5660720861521649,-4.281717003725948,0.3980463443668847,2.322514916694816,0.9337852931593292,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,77.502
529,-19.8506028055556,-43.9847413888889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2921.TIF,0.0518944925763143,0.1185093654283614,0.1266523540849851,0.0670427286194054,0.0920609543347881,0000SET_000_DJI_2921.T,-0.630818174061203,5.264812655313692,-0.2029965762233379,-0.3077498129188621,-0.1581586415574046,0.7268791409357792,0.5293445124156082,0.4008340298378325,4.354006893955964,0.3909235015689565,2.28365977861881,0.9357059826052688,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,74.98
530,-19.8506028055556,-43.9847413888889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2921.TIF,0.0518944925763143,0.1185093654283614,0.1266523540849851,0.0670427286194054,0.0920609543347881,0000SET_000_DJI_2921.T,-0.630818174061203,5.264812655313692,-0.2029965762233379,-0.3077498129188621,-0.1581586415574046,0.7268791409357792,0.5293445124156082,0.4008340298378325,4.354006893955964,0.3909235015689565,2.28365977861881,0.9357059826052688,2022-08-24,09:59:02,-19.85097,-43.98486,B5,,,,,,0.3,30,5.72,7.07,330.9,0.168,28.84,9.32,7.54,114.0,0.238,0.17,357.4,232.0,36.41,7.85,21.117,0.326,4674,699.9,202,42.673
531,-19.8506028055556,-43.9847413888889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2921.TIF,0.0518944925763143,0.1185093654283614,0.1266523540849851,0.0670427286194054,0.0920609543347881,0000SET_000_DJI_2921.T,-0.630818174061203,5.264812655313692,-0.2029965762233379,-0.3077498129188621,-0.1581586415574046,0.7268791409357792,0.5293445124156082,0.4008340298378325,4.354006893955964,0.3909235015689565,2.28365977861881,0.9357059826052688,2022-08-24,10:00:23,-19.85121,-43.98505,B6,,,,,,0.3,30,3.93,12.23,330.8,0.167,27.58,8.91,8.06,110.7,0.237,0.17,352.4,229.0,40.13,7.93,21.791,0.283,4674,700.0,203,74.835
532,-19.8506028055556,-43.9847413888889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2921.TIF,0.0518944925763143,0.1185093654283614,0.1266523540849851,0.0670427286194054,0.0920609543347881,0000SET_000_DJI_2921.T,-0.630818174061203,5.264812655313692,-0.2029965762233379,-0.3077498129188621,-0.1581586415574046,0.7268791409357792,0.5293445124156082,0.4008340298378325,4.354006893955964,0.3909235015689565,2.28365977861881,0.9357059826052688,2022-08-24,10:01:50,-19.85122,-43.98524,B3,,,,,,0.2,20,12.48,7.99,334.5,0.129,24.94,8.05,6.38,114.9,0.183,0.18,368.7,240.0,53.49,7.7,20.145,0.264,4674,700.0,204,86.194
533,-19.8506028055556,-43.9847413888889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2921.TIF,0.0518944925763143,0.1185093654283614,0.1266523540849851,0.0670427286194054,0.0920609543347881,0000SET_000_DJI_2921.T,-0.630818174061203,5.264812655313692,-0.2029965762233379,-0.3077498129188621,-0.1581586415574046,0.7268791409357792,0.5293445124156082,0.4008340298378325,4.354006893955964,0.3909235015689565,2.28365977861881,0.9357059826052688,2022-08-24,10:03:26,-19.85076,-43.98491,B2,,,,,,0.3,30,15.2,9.02,336.0,0.157,32.9,10.64,6.68,119.8,0.223,0.18,372.5,242.0,67.8,7.65,19.877,0.442,4674,700.0,205,24.83
561,-19.8507491111111,-43.9849056388889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2931.TIF,0.0495168326187286,0.1210308052118606,0.127742613208552,0.0554806365129799,0.102158297757628,0000SET_000_DJI_2931.T,-0.6463295063838636,5.529179430334572,-0.1500127224062627,-0.3943930522212546,-0.11128409775935,0.7997198052528081,0.434315809888768,0.2217699559042101,2.170846233463702,0.4193196311764181,2.4442356025430327,0.9474583474683288,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,98.639
562,-19.8507491111111,-43.9849056388889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2931.TIF,0.0495168326187286,0.1210308052118606,0.127742613208552,0.0554806365129799,0.102158297757628,0000SET_000_DJI_2931.T,-0.6463295063838636,5.529179430334572,-0.1500127224062627,-0.3943930522212546,-0.11128409775935,0.7997198052528081,0.434315809888768,0.2217699559042101,2.170846233463702,0.4193196311764181,2.4442356025430327,0.9474583474683288,2022-08-24,09:59:02,-19.85097,-43.98486,B5,,,,,,0.3,30,5.72,7.07,330.9,0.168,28.84,9.32,7.54,114.0,0.238,0.17,357.4,232.0,36.41,7.85,21.117,0.326,4674,699.9,202,25.021
