,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
81,-19.8500810833333,-43.9838375833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_ignore_DJI_2791.TIF,0.0211331540105455,0.0887084448735992,0.0890992872686629,0.044700276408323,0.0761686908585802,0000SET_ignore_DJI_2791.T,-0.7661743293433049,7.709561327631825,-0.1177203950182956,-0.3318322544573194,-0.0782401803217267,0.8548743002725397,0.5016906170476689,1.900240289763647,24.947787185836734,0.6152067299596455,4.1975961008628175,0.9956134060434716,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,40.529
86,-19.8500810833333,-43.9838375833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_ignore_DJI_2791.TIF,0.0211331540105455,0.0887084448735992,0.0890992872686629,0.044700276408323,0.0761686908585802,0000SET_ignore_DJI_2791.T,-0.7661743293433049,7.709561327631825,-0.1177203950182956,-0.3318322544573194,-0.0782401803217267,0.8548743002725397,0.5016906170476689,1.900240289763647,24.947787185836734,0.6152067299596455,4.1975961008628175,0.9956134060434716,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,61.997
955,-19.8474459444444,-43.9919683611111,90.0,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5891.TIF,0.0524994404958971,0.1311153144118857,0.1191977290258464,0.1098669142709835,0.1976563896489743,0001SET_ignore_DJI_5891.T,-0.5086994515409792,5.601250757120129,0.4273004130987858,-0.0407344172394676,0.247617613276626,1.6582227804534364,0.9217198613503816,1.965870845854868,9.94590080971394,0.4281566258412729,2.497461176222107,1.0999816480014912,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,21.948
987,-19.8475337222222,-43.99194625,89.9,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5901.TIF,0.0504868201284408,0.1262166283223092,0.1138575895624816,0.1112981178309329,0.1986422464673536,0001SET_ignore_DJI_5901.T,-0.5020794032955467,5.61133320256136,0.4798132557582926,-0.0113675631907324,0.2713110444537237,1.7446552946595162,0.9775204117583736,2.1497603644520384,10.822271710491083,0.4285700638998875,2.4999916414067727,1.1085482206967443,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,11.939
1019,-19.8476001944444,-43.9919318611111,89.9,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5911.TIF,0.048083036274728,0.1170162325411012,0.1118387229140086,0.0968977712486252,0.1774339066965076,0001SET_ignore_DJI_5911.T,-0.544844807038945,5.517440729238579,0.3973075365686291,-0.0715780521528851,0.2267590399783691,1.5865158513383089,0.866406274355696,1.8590106536918105,10.477200712666273,0.4175257513906331,2.43362819004431,1.046294427298437,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,4.43
1051,-19.8476205277778,-43.9919289722222,89.9,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5921.TIF,0.0468509802128594,0.1130892391588151,0.1090049012605289,0.0777179862565482,0.1637755105125126,0001SET_ignore_DJI_5921.T,-0.5496006650145079,5.490681382099931,0.3424442549044271,-0.1675580075908974,0.2007864453901986,1.5024600602231484,0.7129769887208749,1.3883636936124293,8.477236244098638,0.4141438545362313,2.4138073236677977,1.0374693050592685,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,2.168
1083,-19.8476178611111,-43.9919286388889,90.0,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5931.TIF,0.0474791335173326,0.114926460713002,0.1104532895998843,0.0870906044836729,0.1667645064738677,0001SET_ignore_DJI_5931.T,-0.5479517570789268,5.499122450869823,0.3467320023109488,-0.1182657921399962,0.203129877199522,1.5098192826847447,0.7884835734558704,1.5975354465696583,9.579589088521034,0.4153017481652205,2.420567777864928,1.0404983059293362,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,2.466
1115,-19.8476490555556,-43.9919412777778,89.9,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5941.TIF,0.0496575412846846,0.1131722901868713,0.1087755891520022,0.091606493866319,0.1766191809685635,0001SET_ignore_DJI_5941.T,-0.5223721086645966,5.264233690208874,0.4166533319075051,-0.0856817886463102,0.2377184129474433,1.6237023613979895,0.8421604018003411,1.628724068695656,9.221671506819824,0.3900682591646717,2.279055451780412,1.0404199238923468,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,1.551
1147,-19.8477148055556,-43.9919682777778,90.0,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5951.TIF,0.0483936671373924,0.1092799141978523,0.1115924331236769,0.0528267854150765,0.0925549495762121,0001SET_ignore_DJI_5951.T,-0.5783200549724313,5.233516807026568,-0.1207398435822131,-0.3574134960065475,-0.0932536253744249,0.829401662688314,0.4733903897993607,0.1604967528153326,1.734069907122315,0.3861537649164187,2.2581449322201674,0.9792770991626136,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,9.231
1179,-19.8477952222222,-43.9920000277778,90.0,2022-08-24, _Pampulha_2022-08-24_0001SET_ignore_DJI_5961.TIF,0.0487357368484293,0.119537992294823,0.1100500249416313,0.0553579118444589,0.1942840033628692,0001SET_ignore_DJI_5961.T,-0.5129272034449036,5.544912748028512,0.5005771183066198,-0.3306498718250844,0.2767813342810217,1.7654153505727437,0.5030249822643822,0.4768814843063726,2.454558666961834,0.4207564413463457,2.452779008278718,1.086215040462044,2022-08-24,10:18:41,-19.84764,-43.99193,P0,,,,,,0.2,20,16.94,10.96,344.4,0.298,31.9,10.31,5.76,132.7,0.423,0.18,375.8,244.0,41.06,7.5,20.623,0.415,4674,700.0,211,18.75
