Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR
0.0444789050283591,0.1205281742717476,0.0703191523773919,0.0311690088060679,0.0378670402372018,0000SET_ignore_DJI_2731.T,-0.2143917594800064,5.936201386503742,-0.1966710293754598,-0.3857606947922962,-0.2999653777982432,0.5385025125726105,0.4432506330393276,-0.36354564911316717,-9.600582639569708,0.46088488788456083,2.709782855376062,1.7140163127236192
0.056601450911315,0.1382463325923112,0.1335100242972008,0.0629984951225094,0.108666362552355,0000SET_ignore_DJI_2781.T,-0.556315469233382,5.505024730339875,-0.12750292201493504,-0.3588217415861256,-0.10258498802477847,0.8139191279784175,0.4718634084154701,0.19494708372871394,1.7939965887308436,0.4190187859102681,2.442452099132937,1.0354753009749074
0.0306340766882672,0.1414879958090735,0.1375108900933757,0.0669343262202056,0.1149684687551325,0000SET_ignore_DJI_2791.T,-0.7553772515749677,8.011487838238025,-0.1309676383230365,-0.34521015040488223,-0.08928421491979872,0.8360681010577712,0.486756548334131,2.0353292141760937,17.7033688994421,0.6440424375120105,4.6186473073387315,1.0289221145539615
0.0400954150514704,0.08153866921351,0.0731334149647092,0.3198862010942987,0.2433274269099097,0000SET_ignore_DJI_4561.T,-0.40518198582231446,4.867741087950037,1.3992296071751738,0.6278383471132954,0.5378043328742423,3.327171676959544,4.374008806352896,5.308040797669191,21.814395792030698,0.3407207314666445,2.0336157914524384,1.114930422062976
0.293157033521554,0.4069715050739273,0.477838404104719,0.5379272387557235,0.5341794603511054,0000SET_ignore_DJI_4571.T,-0.4537943523825267,3.106298871427284,0.08047244633022883,0.05915619914234503,0.05567199772375733,1.1179081793393049,1.1257513714570249,0.8291285745300208,1.5521536039312542,0.16256225146984446,1.388237219435519,0.8516927513108362
0.1236586849260369,0.2108888900706012,0.2395406972739213,0.7561855768904634,0.6000379041360691,0000SET_ignore_DJI_4581.T,-0.5494932061574677,4.022224160601013,1.0775663427414484,0.5188623550685267,0.4293787457859548,2.504951813887013,3.1568146268930017,4.058865559821287,6.764348605052238,0.26074080837513425,1.7054110691597495,0.8803885622385244
0.0337019123254485,0.1208024884556678,0.0841537698644653,0.0304980079885137,0.0597415091245416,0000SET_ignore_DJI_4591.T,-0.4176392240258499,7.037988819902607,-0.15800365954953038,-0.46798892159139305,-0.16965296506905353,0.7099088872757441,0.362408101712289,-0.1862214530744067,-3.11712000254623,0.5637417166751979,3.584440173279104,1.4354970508181328
0.041800907816301,0.1136575120115531,0.0659589581315052,0.0258046642406431,0.0471915834788558,0000SET_ignore_DJI_5321.T,-0.21255128576761886,5.959000559969624,-0.12072279310076181,-0.43758401044823564,-0.16586199575849755,0.7154689039321682,0.3912230418981943,-0.6998397919487285,-14.8297586213078,0.46222394563653785,2.7190201827920673,1.7231550532521944
0.3457656625693383,0.4771281537111466,0.5528625431457164,0.6923935192908246,0.6678110515403113,0001SET_experimento-painel_DJI_8211.T,-0.4340487539156085,3.057169198528262,0.13968814216415804,0.11205002758396032,0.09416809611922596,1.2079151677387163,1.252379145368024,0.9669014408791947,1.447866786045288,0.15963480165104701,1.3799176880829382,0.8630140703624976
0.3492886087969027,0.4810524018673909,0.5561078555633343,0.6973754601217586,0.6707745584920393,0001SET_experimento-painel_DJI_8221.T,-0.4299308057990828,3.048190663313741,0.13809591656441095,0.11270002782702716,0.09346185226478407,1.2061950784934483,1.2540291476647474,0.9585463487185019,1.42901416963905,0.1586863606376299,1.3772347272484444,0.8650343580924376
0.3544821172542101,0.4869310956714465,0.564921403367183,0.702459407654509,0.6760877635405758,0001SET_experimento-painel_DJI_8231.T,-0.43217467108521945,3.0359522450603085,0.1321186290703221,0.10852145076778501,0.08957738841719248,1.1967819939389652,1.2434639641329541,0.9447968000184449,1.3974469750357232,0.1574125250026695,1.373640790241199,0.8619448524504832
0.356667847897439,0.4892717975734368,0.5693773980294945,0.7058861117413451,0.679823947677892,0001SET_experimento-painel_DJI_8241.T,-0.4347472124634959,3.0298599775514634,0.13056079146984484,0.10704353466240143,0.08841372932227737,1.1939777554055215,1.2397508474770529,0.9429633413705636,1.3870699091897096,0.15675344025540547,1.3717855434901116,0.8593101855934434
0.3569159338209878,0.4891284101042922,0.5704409996935187,0.7036886273237006,0.6789543952404069,0001SET_experimento-painel_DJI_8251.T,-0.4365419416692704,3.026012460775226,0.12825970213739976,0.10457933384856544,0.08685272571588673,1.190227202471753,1.233587045289122,0.9374303866961112,1.3806971326316875,0.15627133167736298,1.370430299560725,0.857456617541668
0.3337600965073722,0.4615734626152669,0.5380068727066654,0.680628328624163,0.6560048714665503,0001SET_experimento-painel_DJI_8261.T,-0.44250112439747863,3.0711201734175537,0.14836290686646333,0.11703375691244254,0.09882482256620662,1.219324333472261,1.265092256535649,1.0016757455430776,1.5269333950276207,0.1607041028784076,1.3829498116922778,0.8579322793650038
0.3472345279039416,0.4781200573544001,0.5597332563855238,0.6891512978520793,0.6633955355667389,0001SET_experimento-painel_DJI_8271.T,-0.4444463795503781,3.0483170289715855,0.1255972657482336,0.10362690532717835,0.08475172840609647,1.1851994284752956,1.2312137790458837,0.9478845940348629,1.4288377645247266,0.1585809684567154,1.3769369660342836,0.8541926925011732
