Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR
0.02533891778319,0.0615703950615931,0.13051661043184,0.0195866593214966,0.0498130517907929,0000SET_000_DJI_2741.T,-1.7082510603258845,5.614100235343745,-0.9285950607523588,-0.7390242150796158,-0.44753346535641725,0.3816606302138599,0.15007024206873182,-0.5773419427356281,-11.590174100562535,0.41688831832224027,2.429874692692649,0.471743748614642
0.025491277774693,0.1265878811446586,0.1301911703539022,0.0247009740701244,0.051544067137643,0000SET_000_DJI_2751.T,-0.8270925433972874,8.314936669751777,-0.5171458323093842,-0.6810558190413585,-0.4327564885148818,0.39591062126202076,0.1897284892898579,-0.06469444872657315,-1.2551289085087802,0.6647630358317386,4.965929219536079,0.9723230907330452
0.0502387567490547,0.120068581182512,0.1247923757646815,0.0476467126439486,0.0976443441294698,0000SET_000_DJI_2761.T,-0.6209252935395353,5.441979426588947,-0.15940611816808725,-0.4473792098571079,-0.12204833648028234,0.7824544050158625,0.3818078817074134,-0.10573472841082107,-1.0828556364782784,0.4100224058549754,2.3899592456529337,0.9621467693581132
0.0505714964219055,0.1196736692854214,0.131896847111315,0.0554043805318569,0.0993198622052063,0000SET_000_DJI_2771.T,-0.6795592645818249,5.403517075742933,-0.19135336249202325,-0.40839276678519226,-0.14089373126365545,0.7530116479689982,0.42005841493010143,0.17131389183289536,1.7248704139252737,0.40589800348464133,2.366425313718494,0.9073277482093429
0.0275933491003969,0.120116989737994,0.1225691462950114,0.0555658861634668,0.1007426955834178,0000SET_000_DJI_2801.T,-0.7906941174748142,7.804398423801306,-0.14776521997877076,-0.376137468339713,-0.09773978185839292,0.8219254080544905,0.4533431768360807,1.8379460733769581,18.243963621710787,0.6263856773006711,4.353113835546199,0.9799936882066935
0.0540844495162423,0.1323630812170297,0.1474163154022581,0.0556512255230803,0.1028117933571238,0000SET_000_DJI_2811.T,-0.7051200759899493,5.519861147082965,-0.23923364321163695,-0.451894426164923,-0.17825544166992763,0.6974247936978958,0.377510626087917,0.05351834817469904,0.5205467819124543,0.4198426838528164,2.447340823489,0.8978862404466403
0.0815205016694547,0.1257119868739405,0.1567908010429718,0.0525262396581739,0.1048309971740958,0000SET_000_DJI_2821.T,-0.5987519666600726,3.7083692700868465,-0.25073193992936793,-0.49811788393121115,-0.19860655428170762,0.6686042578822253,0.3350084272085451,-0.7098369812778845,-6.771250874386306,0.21324593221410817,1.542090447181879,0.8017816481432893
0.0553000866993865,0.1288639027509745,0.1377624079632145,0.0375278125630013,0.091890703608011,0000SET_000_DJI_2831.T,-0.6399179250622565,5.331010225323089,-0.24908074858775595,-0.5718208072265073,-0.1997434480262928,0.6670230650479613,0.27240967342137357,-0.7869289406538097,-8.56374921244161,0.39944734185624375,2.3302658357749757,0.9354068693789376
0.0274791678182725,0.1198529923436415,0.1305827106291239,0.0541035080307256,0.0994862025638042,0000SET_000_DJI_2841.T,-0.8602500512897817,7.812419008534652,-0.21106395257590405,-0.41410346236638157,-0.13516171147921763,0.7618635122865626,0.4143236709520324,1.7816102654982975,17.908114086028007,0.626976652102655,4.361594686428031,0.9178320144084269
0.0272627912518339,0.1235775005014529,0.1301578726113065,0.0525431037379287,0.0975670272710233,0000SET_000_DJI_2851.T,-0.8326360457360349,7.959243860769425,-0.2160619351863131,-0.42481857746078056,-0.14311498372432518,0.7496052702274106,0.4036874810856766,1.7218664712525593,17.648036630956586,0.6385211015578688,4.532826421180926,0.9494431494781362
