,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
273,-19.8496933611111,-43.9842725,87.4,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2841.TIF,0.0303808207197293,0.1467740269979502,0.1346222889145715,0.0608824489625187,0.1122777900266642,0000SET_000_DJI_2841.T,-0.7102174024038872,8.182843460493315,-0.1261297626103708,-0.3771767413555548,-0.090500169071333,0.8340208068956051,0.4522464255614717,1.8515065981816152,16.490408278804843,0.657013950099234,4.831140947506897,1.090265424703111,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,49.967
278,-19.8496933611111,-43.9842725,87.4,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2841.TIF,0.0303808207197293,0.1467740269979502,0.1346222889145715,0.0608824489625187,0.1122777900266642,0000SET_000_DJI_2841.T,-0.7102174024038872,8.182843460493315,-0.1261297626103708,-0.3771767413555548,-0.090500169071333,0.8340208068956051,0.4522464255614717,1.8515065981816152,16.490408278804843,0.657013950099234,4.831140947506897,1.090265424703111,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,2.01
305,-19.8497307777778,-43.9842625833333,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2851.TIF,0.0300779318007352,0.1455391052486118,0.1385107255931967,0.0590471324950422,0.1095230432935952,0000SET_000_DJI_2851.T,-0.7450423280206043,8.190382789732737,-0.1650619028007867,-0.4022294727586194,-0.1168699021496226,0.7907188618393514,0.4263000734575781,1.786467967153201,16.311343379714796,0.6574599787572598,4.838733800342428,1.050742493949944,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,45.721
310,-19.8497307777778,-43.9842625833333,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2851.TIF,0.0300779318007352,0.1455391052486118,0.1385107255931967,0.0590471324950422,0.1095230432935952,0000SET_000_DJI_2851.T,-0.7450423280206043,8.190382789732737,-0.1650619028007867,-0.4022294727586194,-0.1168699021496226,0.7907188618393514,0.4263000734575781,1.786467967153201,16.311343379714796,0.6574599787572598,4.838733800342428,1.050742493949944,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,2.942
337,-19.8498956388889,-43.9842408333333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2861.TIF,0.0314902253629159,0.1464935069811562,0.1420415772318162,0.0670794100703459,0.1175931734974395,0000SET_000_DJI_2861.T,-0.7546501831178141,8.034301291863898,-0.1373631365765152,-0.3584631467579881,-0.0941646049525598,0.827878539433027,0.4722519376201395,1.981231146036766,16.848181634284288,0.6461449038270524,4.652031076083456,1.0313424409676493,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,27.259
342,-19.8498956388889,-43.9842408333333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2861.TIF,0.0314902253629159,0.1464935069811562,0.1420415772318162,0.0670794100703459,0.1175931734974395,0000SET_000_DJI_2861.T,-0.7546501831178141,8.034301291863898,-0.1373631365765152,-0.3584631467579881,-0.0941646049525598,0.827878539433027,0.4722519376201395,1.981231146036766,16.848181634284288,0.6461449038270524,4.652031076083456,1.0313424409676493,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,21.045
369,-19.8501220555556,-43.98420975,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2871.TIF,0.0596111933637218,0.1507602851159346,0.1400588227031241,0.0417706548268652,0.1058031569453382,0000SET_000_DJI_2871.T,-0.5336128760803157,5.628450193538223,-0.1628341731747562,-0.5405513408025282,-0.1393288454228068,0.7554194366577252,0.2982365124930718,-0.7580668168210796,-7.164878995177098,0.4332768510776388,2.5290600071711418,1.0764069139399657,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,2.265
374,-19.8501220555556,-43.98420975,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2871.TIF,0.0596111933637218,0.1507602851159346,0.1400588227031241,0.0417706548268652,0.1058031569453382,0000SET_000_DJI_2871.T,-0.5336128760803157,5.628450193538223,-0.1628341731747562,-0.5405513408025282,-0.1393288454228068,0.7554194366577252,0.2982365124930718,-0.7580668168210796,-7.164878995177098,0.4332768510776388,2.5290600071711418,1.0764069139399657,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,46.404
401,-19.8501232222222,-43.9842111388889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2881.TIF,0.0313251055067083,0.1509305753997442,0.1400275485290432,0.0417410435498067,0.105862676168423,0000SET_000_DJI_2881.T,-0.720214858615845,8.167806030828386,-0.1874557335645203,-0.5407232561750851,-0.1389435973010124,0.7560132079757574,0.2980916540229879,0.8433064297996516,7.966041104590886,0.6562509837727721,4.818198469193416,1.0778634417672432,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,2.083
406,-19.8501232222222,-43.9842111388889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2881.TIF,0.0313251055067083,0.1509305753997442,0.1400275485290432,0.0417410435498067,0.105862676168423,0000SET_000_DJI_2881.T,-0.720214858615845,8.167806030828386,-0.1874557335645203,-0.5407232561750851,-0.1389435973010124,0.7560132079757574,0.2980916540229879,0.8433064297996516,7.966041104590886,0.6562509837727721,4.818198469193416,1.0778634417672432,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,46.509
433,-19.8501690277778,-43.9842617777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2891.TIF,0.0599154013949863,0.1513720248619004,0.1407671534716053,0.0778925379696102,0.0993437621581971,0000SET_000_DJI_2891.T,-0.5341261184183906,5.623701767876067,-0.1960523257216686,-0.2875455237660861,-0.1725177350007437,0.7057311290892596,0.5533431347343556,0.3826720938923347,3.8519992154410234,0.432854075072691,2.526429287588269,1.07533626367201,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,5.432
437,-19.8501690277778,-43.9842617777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2891.TIF,0.0599154013949863,0.1513720248619004,0.1407671534716053,0.0778925379696102,0.0993437621581971,0000SET_000_DJI_2891.T,-0.5341261184183906,5.623701767876067,-0.1960523257216686,-0.2875455237660861,-0.1725177350007437,0.7057311290892596,0.5533431347343556,0.3826720938923347,3.8519992154410234,0.432854075072691,2.526429287588269,1.07533626367201,2022-08-24,10:03:26,-19.85076,-43.98491,B2,,,,,,0.3,30,15.2,9.02,336.0,0.157,32.9,10.64,6.68,119.8,0.223,0.18,372.5,242.0,67.8,7.65,19.877,0.442,4674,700.0,205,94.417
438,-19.8501690277778,-43.9842617777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2891.TIF,0.0599154013949863,0.1513720248619004,0.1407671534716053,0.0778925379696102,0.0993437621581971,0000SET_000_DJI_2891.T,-0.5341261184183906,5.623701767876067,-0.1960523257216686,-0.2875455237660861,-0.1725177350007437,0.7057311290892596,0.5533431347343556,0.3826720938923347,3.8519992154410234,0.432854075072691,2.526429287588269,1.07533626367201,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,51.077
465,-19.8502684444444,-43.9843695833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2901.TIF,0.0562154551033585,0.1493454680203258,0.1325443108124518,0.0684915511140306,0.110120272391154,0000SET_000_DJI_2901.T,-0.5110891995644956,5.82389657831097,-0.1090870681087836,-0.3186136000045848,-0.0924075451195244,0.8308185520461344,0.5167445565501874,0.3511032266955514,3.1883614076835105,0.4530530973580604,2.6566620824422253,1.1267587956426692,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,21.184
466,-19.8502684444444,-43.9843695833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2901.TIF,0.0562154551033585,0.1493454680203258,0.1325443108124518,0.0684915511140306,0.110120272391154,0000SET_000_DJI_2901.T,-0.5110891995644956,5.82389657831097,-0.1090870681087836,-0.3186136000045848,-0.0924075451195244,0.8308185520461344,0.5167445565501874,0.3511032266955514,3.1883614076835105,0.4530530973580604,2.6566620824422253,1.1267587956426692,2022-08-24,09:59:02,-19.85097,-43.98486,B5,,,,,,0.3,30,5.72,7.07,330.9,0.168,28.84,9.32,7.54,114.0,0.238,0.17,357.4,232.0,36.41,7.85,21.117,0.326,4674,699.9,202,93.361
469,-19.8502684444444,-43.9843695833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2901.TIF,0.0562154551033585,0.1493454680203258,0.1325443108124518,0.0684915511140306,0.110120272391154,0000SET_000_DJI_2901.T,-0.5110891995644956,5.82389657831097,-0.1090870681087836,-0.3186136000045848,-0.0924075451195244,0.8308185520461344,0.5167445565501874,0.3511032266955514,3.1883614076835105,0.4530530973580604,2.6566620824422253,1.1267587956426692,2022-08-24,10:03:26,-19.85076,-43.98491,B2,,,,,,0.3,30,15.2,9.02,336.0,0.157,32.9,10.64,6.68,119.8,0.223,0.18,372.5,242.0,67.8,7.65,19.877,0.442,4674,700.0,205,78.627
470,-19.8502684444444,-43.9843695833333,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2901.TIF,0.0562154551033585,0.1493454680203258,0.1325443108124518,0.0684915511140306,0.110120272391154,0000SET_000_DJI_2901.T,-0.5110891995644956,5.82389657831097,-0.1090870681087836,-0.3186136000045848,-0.0924075451195244,0.8308185520461344,0.5167445565501874,0.3511032266955514,3.1883614076835105,0.4530530973580604,2.6566620824422253,1.1267587956426692,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,62.799
497,-19.8503784444444,-43.9844898888889,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2911.TIF,0.0561089594164626,0.1399792292639903,0.1307473335974349,0.045320379318204,0.1432382772191066,0000SET_000_DJI_2911.T,-0.5332103525174434,5.58654406419048,0.0637006425819305,-0.4851937522478206,0.0455897796400538,1.0955349778690764,0.3466256486556229,-0.6077117432936284,-4.242663030385607,0.4277170920488407,2.494775000637774,1.0706086725636792,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,38.727
498,-19.8503784444444,-43.9844898888889,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2911.TIF,0.0561089594164626,0.1399792292639903,0.1307473335974349,0.045320379318204,0.1432382772191066,0000SET_000_DJI_2911.T,-0.5332103525174434,5.58654406419048,0.0637006425819305,-0.4851937522478206,0.0455897796400538,1.0955349778690764,0.3466256486556229,-0.6077117432936284,-4.242663030385607,0.4277170920488407,2.494775000637774,1.0706086725636792,2022-08-24,09:59:02,-19.85097,-43.98486,B5,,,,,,0.3,30,5.72,7.07,330.9,0.168,28.84,9.32,7.54,114.0,0.238,0.17,357.4,232.0,36.41,7.85,21.117,0.326,4674,699.9,202,76.323
501,-19.8503784444444,-43.9844898888889,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2911.TIF,0.0561089594164626,0.1399792292639903,0.1307473335974349,0.045320379318204,0.1432382772191066,0000SET_000_DJI_2911.T,-0.5332103525174434,5.58654406419048,0.0637006425819305,-0.4851937522478206,0.0455897796400538,1.0955349778690764,0.3466256486556229,-0.6077117432936284,-4.242663030385607,0.4277170920488407,2.494775000637774,1.0706086725636792,2022-08-24,10:03:26,-19.85076,-43.98491,B2,,,,,,0.3,30,15.2,9.02,336.0,0.157,32.9,10.64,6.68,119.8,0.223,0.18,372.5,242.0,67.8,7.65,19.877,0.442,4674,700.0,205,61.079
502,-19.8503784444444,-43.9844898888889,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2911.TIF,0.0561089594164626,0.1399792292639903,0.1307473335974349,0.045320379318204,0.1432382772191066,0000SET_000_DJI_2911.T,-0.5332103525174434,5.58654406419048,0.0637006425819305,-0.4851937522478206,0.0455897796400538,1.0955349778690764,0.3466256486556229,-0.6077117432936284,-4.242663030385607,0.4277170920488407,2.494775000637774,1.0706086725636792,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,77.502
529,-19.8506028055556,-43.9847413888889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2921.TIF,0.0560562468319145,0.1377244402087952,0.1287574239796097,0.0720252310112167,0.099116848071244,0000SET_000_DJI_2921.T,-0.5278741887603798,5.528863244664252,-0.1529593911602696,-0.2825552484649884,-0.1300742538488546,0.7697952087558101,0.5593870146285528,0.3920271062959043,3.955201501303996,0.4214465054493471,2.456897277153856,1.069642712257163,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,74.98
530,-19.8506028055556,-43.9847413888889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2921.TIF,0.0560562468319145,0.1377244402087952,0.1287574239796097,0.0720252310112167,0.099116848071244,0000SET_000_DJI_2921.T,-0.5278741887603798,5.528863244664252,-0.1529593911602696,-0.2825552484649884,-0.1300742538488546,0.7697952087558101,0.5593870146285528,0.3920271062959043,3.955201501303996,0.4214465054493471,2.456897277153856,1.069642712257163,2022-08-24,09:59:02,-19.85097,-43.98486,B5,,,,,,0.3,30,5.72,7.07,330.9,0.168,28.84,9.32,7.54,114.0,0.238,0.17,357.4,232.0,36.41,7.85,21.117,0.326,4674,699.9,202,42.673
531,-19.8506028055556,-43.9847413888889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2921.TIF,0.0560562468319145,0.1377244402087952,0.1287574239796097,0.0720252310112167,0.099116848071244,0000SET_000_DJI_2921.T,-0.5278741887603798,5.528863244664252,-0.1529593911602696,-0.2825552484649884,-0.1300742538488546,0.7697952087558101,0.5593870146285528,0.3920271062959043,3.955201501303996,0.4214465054493471,2.456897277153856,1.069642712257163,2022-08-24,10:00:23,-19.85121,-43.98505,B6,,,,,,0.3,30,3.93,12.23,330.8,0.167,27.58,8.91,8.06,110.7,0.237,0.17,352.4,229.0,40.13,7.93,21.791,0.283,4674,700.0,203,74.835
532,-19.8506028055556,-43.9847413888889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2921.TIF,0.0560562468319145,0.1377244402087952,0.1287574239796097,0.0720252310112167,0.099116848071244,0000SET_000_DJI_2921.T,-0.5278741887603798,5.528863244664252,-0.1529593911602696,-0.2825552484649884,-0.1300742538488546,0.7697952087558101,0.5593870146285528,0.3920271062959043,3.955201501303996,0.4214465054493471,2.456897277153856,1.069642712257163,2022-08-24,10:01:50,-19.85122,-43.98524,B3,,,,,,0.2,20,12.48,7.99,334.5,0.129,24.94,8.05,6.38,114.9,0.183,0.18,368.7,240.0,53.49,7.7,20.145,0.264,4674,700.0,204,86.194
533,-19.8506028055556,-43.9847413888889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2921.TIF,0.0560562468319145,0.1377244402087952,0.1287574239796097,0.0720252310112167,0.099116848071244,0000SET_000_DJI_2921.T,-0.5278741887603798,5.528863244664252,-0.1529593911602696,-0.2825552484649884,-0.1300742538488546,0.7697952087558101,0.5593870146285528,0.3920271062959043,3.955201501303996,0.4214465054493471,2.456897277153856,1.069642712257163,2022-08-24,10:03:26,-19.85076,-43.98491,B2,,,,,,0.3,30,15.2,9.02,336.0,0.157,32.9,10.64,6.68,119.8,0.223,0.18,372.5,242.0,67.8,7.65,19.877,0.442,4674,700.0,205,24.83
561,-19.8507491111111,-43.9849056388889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2931.TIF,0.0535466049392652,0.1382914945111684,0.1315433729732718,0.0601859325327509,0.1111505287984739,0000SET_000_DJI_2931.T,-0.5640026402904164,5.7248593320780055,-0.1063023676382225,-0.3721780572468582,-0.0840270152069062,0.8449724701909422,0.457536789367413,0.2289858767370159,2.060142036320748,0.4417521327341927,2.582637959363145,1.0512995933232436,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,98.639
562,-19.8507491111111,-43.9849056388889,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2931.TIF,0.0535466049392652,0.1382914945111684,0.1315433729732718,0.0601859325327509,0.1111505287984739,0000SET_000_DJI_2931.T,-0.5640026402904164,5.7248593320780055,-0.1063023676382225,-0.3721780572468582,-0.0840270152069062,0.8449724701909422,0.457536789367413,0.2289858767370159,2.060142036320748,0.4417521327341927,2.582637959363145,1.0512995933232436,2022-08-24,09:59:02,-19.85097,-43.98486,B5,,,,,,0.3,30,5.72,7.07,330.9,0.168,28.84,9.32,7.54,114.0,0.238,0.17,357.4,232.0,36.41,7.85,21.117,0.326,4674,699.9,202,25.021
