,lat_d,long_d,Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
47,-19.8530030277778,-43.9805685833333,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2751.TIF,0.02460200882827,0.1260012241446307,0.122420713375288,0.0239083222650266,0.0500481959171076,0000SET_000_DJI_2751.T,-0.7763313825803522,8.437280465871185,-0.4805508887794128,-0.6732251783057647,-0.4196264576329143,0.4088213059474819,0.1952963808643576,-0.0590244621368976,-1.1793524432860067,0.6732871088803672,5.1215827546506505,1.0292475894856652,2022-08-24,09:53:12,-19.85255,-43.98122,A18,,,,,,0.6,60,3.07,4.97,323.9,0.319,29.27,9.46,7.25,114.1,0.453,0.17,349.1,227.0,13.81,7.89,21.218,0.404,4674,699.9,199,84.73
79,-19.8523291944444,-43.9813195555556,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2761.TIF,0.0483498975214457,0.1205898478961755,0.1160552419433672,0.0461328713187541,0.0946017328849146,0000SET_000_DJI_2761.T,-0.5614514455662463,5.609345762217108,-0.1269891167730794,-0.4311189594493133,-0.1018409624269054,0.8151439891967869,0.3975078638952481,-0.0940294452317206,-0.9939505584544612,0.4276077852263346,2.4941076212765,1.0390728232251767,2022-08-24,09:53:12,-19.85255,-43.98122,A18,,,,,,0.6,60,3.07,4.97,323.9,0.319,29.27,9.46,7.25,114.1,0.453,0.17,349.1,227.0,13.81,7.89,21.218,0.404,4674,699.9,199,26.669
145,-19.849709,-43.9842497777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2801.TIF,0.0270398362687525,0.1222942777269724,0.1195613551539169,0.0550543958252433,0.1008636683266109,0000SET_000_DJI_2801.T,-0.7565482261706712,7.952141087862721,-0.1252070697512644,-0.3694223400062705,-0.084825608871752,0.8436142949096253,0.4604698211589289,1.898114904563248,18.81861859730188,0.6378612288210771,4.522744757456127,1.0228579089751642,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,48.026
150,-19.849709,-43.9842497777778,89.9,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2801.TIF,0.0270398362687525,0.1222942777269724,0.1195613551539169,0.0550543958252433,0.1008636683266109,0000SET_000_DJI_2801.T,-0.7565482261706712,7.952141087862721,-0.1252070697512644,-0.3694223400062705,-0.084825608871752,0.8436142949096253,0.4604698211589289,1.898114904563248,18.81861859730188,0.6378612288210771,4.522744757456127,1.0228579089751642,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,3.163
177,-19.8497937222222,-43.9842522777778,49.4,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2811.TIF,0.0524100358367618,0.1424557070348769,0.127886888704623,0.0538321083746883,0.0998591989507216,0000SET_000_DJI_2811.T,-0.5298268103037985,5.921531991149144,-0.1438307695384083,-0.4075236024861697,-0.1230655158226761,0.7808400060569444,0.420935319640334,0.0503331350080856,0.5040410451612374,0.4620908214607515,2.7180997829990923,1.113919561870827,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,38.652
182,-19.8497937222222,-43.9842522777778,49.4,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2811.TIF,0.0524100358367618,0.1424557070348769,0.127886888704623,0.0538321083746883,0.0998591989507216,0000SET_000_DJI_2811.T,-0.5298268103037985,5.921531991149144,-0.1438307695384083,-0.4075236024861697,-0.1230655158226761,0.7808400060569444,0.420935319640334,0.0503331350080856,0.5040410451612374,0.4620908214607515,2.7180997829990923,1.113919561870827,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,9.751
209,-19.8498903055556,-43.984238,32.8,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2821.TIF,0.0785733530628598,0.1520609596772513,0.1217473746730016,0.0511213890369073,0.1023380750354907,0000SET_000_DJI_2821.T,-0.2839257472909448,4.572736348197703,-0.0841561665604465,-0.4085526159868407,-0.0866156176706699,0.8405772634552335,0.4198972599960617,-0.699411441213843,-6.834322816520519,0.3186325822090513,1.9352739032990025,1.248987586678302,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,27.829
214,-19.8498903055556,-43.984238,32.8,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2821.TIF,0.0785733530628598,0.1520609596772513,0.1217473746730016,0.0511213890369073,0.1023380750354907,0000SET_000_DJI_2821.T,-0.2839257472909448,4.572736348197703,-0.0841561665604465,-0.4085526159868407,-0.0866156176706699,0.8405772634552335,0.4198972599960617,-0.699411441213843,-6.834322816520519,0.3186325822090513,1.9352739032990025,1.248987586678302,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,20.525
241,-19.8501289444444,-43.9842085555556,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2831.TIF,0.0532628128618622,0.1336207764691625,0.124342281212909,0.0360253410126375,0.0883766589650779,0000SET_000_DJI_2831.T,-0.5319492239850199,5.615923355613795,-0.1924493337086201,-0.550715530819928,-0.169075787128959,0.7107530769340815,0.28972720028316,-0.7939240361379772,-8.983413102906468,0.4299894062124587,2.508706718432422,1.0746205969984266,2022-08-24,09:57:21,-19.85014,-43.98422,B4,,,,,,0.4,40,7.06,10.15,332.0,0.187,29.12,9.41,7.36,115.5,0.266,0.17,358.8,233.0,22.77,7.82,21.091,0.364,4674,700.0,201,1.716
246,-19.8501289444444,-43.9842085555556,90.0,2022-08-24, _Pampulha_2022-08-24_0000SET_000_DJI_2831.TIF,0.0532628128618622,0.1336207764691625,0.124342281212909,0.0360253410126375,0.0883766589650779,0000SET_000_DJI_2831.T,-0.5319492239850199,5.615923355613795,-0.1924493337086201,-0.550715530819928,-0.169075787128959,0.7107530769340815,0.28972720028316,-0.7939240361379772,-8.983413102906468,0.4299894062124587,2.508706718432422,1.0746205969984266,2022-08-24,10:04:55,-19.84971,-43.98428,B1,,,,,,0.3,30,12.32,9.09,334.6,0.141,33.2,10.74,6.91,121.9,0.201,0.18,369.5,240.0,31.66,7.67,20.055,0.395,4674,699.9,206,47.18
