,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
1190,-18.2785562222222,-45.3763282222222,695.389,87.6,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0311.TIF,0.0542919425913711,0.0879457656769582,0.0864715428817325,0.0136245880677943,0.0229997233214165,0000SET_000_DJI_0311.T,10397226126597.582,1143484845.2323997,10761.936493672443,49650.22274023718,-0.3659027815911376,3.959402908127796,-0.4462376421347942,-0.7277699359895446,-0.5798034658933194,0.2659802584171918,0.1575615238695197,-1.2644736153389786,-54.97777506573512,0.2366026807891172,1.619867727682595,1.0170486468275697,,Chuvoso,,Campanha 11,,290,2022-03-24,13:27:43,,,-18.27857,-45.3759,0.426,110,29.663,8.01,129.2,67.5,7.34,0.65,,-0.09,,3.23,10.1,3.71,-95,40,574.4,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1329,45.24
1560,-18.2830395,-45.3703028333333,696.297,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0391.TIF,0.0517926528729048,0.0882012565839842,0.0850182681652464,0.0107020455768403,0.0178588957387887,0000SET_000_DJI_0391.T,1.04537942915246e+16,189187810728.3918,12178.197059403548,24476.2629627622,-0.3767022895042833,4.156050705106377,-0.4797306731914603,-0.7763892499208392,-0.6528112739296028,0.2100595098464852,0.1258793646094882,-1.3239214207497318,-74.13232263147354,0.2600727692535181,1.7029685040544906,1.037438876225415,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,62.666
1622,-18.28342475,-45.3701848055556,696.187,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0401.TIF,0.0513717109395907,0.0899616549150522,0.0858747902692556,0.0103569257988219,0.0173631662980302,0000SET_000_DJI_0401.T,7.731934279292789e+16,681929895432.0935,15939.474281855571,26556.80941875962,-0.3835309539630525,4.262905220241539,-0.4847519448570094,-0.7847502627617059,-0.6636282453592797,0.2021916588510896,0.1206049617862045,-1.338487965056946,-77.08778123082271,0.273041993602205,1.7511905535098955,1.0475909709122138,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,20.77
1684,-18.2837889166667,-45.37013425,696.215,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0411.TIF,0.0509146907198744,0.08877141070601,0.0837629193779883,0.010135770197758,0.017015798532132,0000SET_000_DJI_0411.T,2.620855512538684e+16,308104876301.0337,10819.497081760765,20596.803771839863,-0.3700316171261432,4.247768294390824,-0.4778365217764448,-0.7841126379174512,-0.6623136534182231,0.2031423768236462,0.1210054553139361,-1.344584791121849,-79.01978790961735,0.2710127893877965,1.7435323567890857,1.059793657685454,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,29.787
1746,-18.2841082222222,-45.3701066388889,696.186,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0421.TIF,0.050730991774657,0.0877568881611334,0.0863825820574831,0.0101319306378864,0.0170449002874102,0000SET_000_DJI_0421.T,2.938217773259984e+17,1576471836965.4355,20231.4251954369,28252.882115766704,-0.4062540391970713,4.218561007734957,-0.5006768953515728,-0.7900433757591254,-0.6703990099928835,0.1973187172857105,0.117291361250861,-1.346309451758074,-78.98605618435283,0.2673583883560307,1.7298476747890612,1.0159095279501575,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,63.699
1808,-18.2844092222222,-45.3701036666667,696.169,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0431.TIF,0.0504089882840425,0.0861263055407646,0.0845187345854516,0.0102082647198438,0.0170413688381872,0000SET_000_DJI_0431.T,3.9569975074113016e+16,477984767966.70667,14078.091223498815,22256.80798093846,-0.3960433004439573,4.172753298176032,-0.4942118909843693,-0.7844697964738941,-0.664408202360678,0.2016283007758207,0.120781088002718,-1.331307692503062,-78.12211009245908,0.2615976884522778,1.7085505675191024,1.0190202913377469,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,96.966
1931,-18.2852839166667,-45.3702183888889,696.095,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0451.TIF,0.0493234885185354,0.0880652007547123,0.0817618192380019,0.0100381251137897,0.0164598747535082,0000SET_000_DJI_0451.T,6244651960369045.0,207028871426.5836,9284.453079546218,14561.388195244095,-0.3683444816053604,4.342676027113413,-0.4753080099237053,-0.781304331180811,-0.6648423767781703,0.2013149280056363,0.1227727710481777,-1.3060232587385834,-79.34588071274493,0.2819861841692428,1.785461722189785,1.0770944381553178,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,62.946
1993,-18.2856711111111,-45.3703573055556,696.206,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0461.TIF,0.0492523406488683,0.0875741052388939,0.0811161862111249,0.010139297316245,0.0164540991756115,0000SET_000_DJI_0461.T,2465486109155495.5,138653805754.54724,8146.712145988722,12884.476406507698,-0.3638500841696873,4.327225319123979,-0.4725847157394943,-0.7777821797809235,-0.6627231516154148,0.2028460649368505,0.124997214364282,-1.2887271768825637,-78.32256042267774,0.2800757144672213,1.778069916782851,1.0796131984183857,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,19.0
2055,-18.2858961111111,-45.3704516388889,696.108,45.7,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0491.TIF,0.0682565265141627,0.1727260196105842,0.0843921289751804,0.0137587889977278,0.0215010637754059,0000SET_000_DJI_0491.T,1894381612508.1687,1695071845.8708515,1134.021757807187,12540.958613565806,-0.093417323558986,5.608996093241877,-0.2609776774755228,-0.7196401361926025,-0.5939103691764576,0.2547757004889559,0.1630340313108375,-1.2477110633148871,-58.0302014983132,0.4335147701624078,2.530542183021061,2.046707693099941,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.278
2117,-18.2858964166667,-45.3704521111111,695.978,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0501.TIF,0.0500663237558613,0.0894615730447234,0.0835188076332287,0.0103808305732428,0.0169539268277587,0000SET_000_DJI_0501.T,8660657933632258.0,290747227852.2501,11986.396529255146,17848.528073077716,-0.3739313175350038,4.343246061064381,-0.4770722008417105,-0.7788951955189247,-0.6625168625356415,0.2029953169615586,0.1242933282624199,-1.2945662479339797,-76.3578999181702,0.2823467578327104,1.7868612339297243,1.0711548162611737,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.338
2179,-18.2866585,-45.3706971944444,695.755,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0511.TIF,0.0537578106799745,0.0879747481921128,0.0817037533684067,0.011015007578996,0.019000114359183,0000SET_000_DJI_0511.T,236712652795560.8,6154653045.251248,4318.161959528688,21315.236741021898,-0.3176586834600071,3.999602620357788,-0.4424081488983298,-0.7623995949375431,-0.6226537314221235,0.232548855785247,0.1348164206034541,-1.3714906184376612,-72.18328229560376,0.241419034443729,1.63650169304392,1.0767528364998098,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,98.926
2302,-18.2875132777778,-45.3710380277778,696.154,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0531.TIF,0.0535139960405636,0.0882068722730202,0.0852367071672022,0.0107487594493046,0.0188379313322458,0000SET_000_DJI_0531.T,1.0757697037667914e+16,55695854016.65885,9429.970685137156,34211.03478468011,-0.3596399045694495,4.027473361320308,-0.4685179862716954,-0.7760336053321615,-0.6379918949736113,0.2210072626960224,0.1261048180594259,-1.40054917676727,-74.34729175224682,0.2447972316659262,1.6482953768983986,1.0348460798701626,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,96.701
2364,-18.2878715555556,-45.37123225,696.171,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0541.TIF,0.0540797484282924,0.0852398855873137,0.0861434689486967,0.0113266313233892,0.0195299804348684,0000SET_000_DJI_0541.T,3461103751240497.0,38614043750.78735,10400.509510370544,36974.98032093901,-0.3761586527185152,3.8567038895629953,-0.4781342485178112,-0.7675875721524628,-0.6303710998591515,0.2267145806085381,0.131485665270049,-1.363120236545751,-69.79629299126518,0.2236593383207628,1.576188648516707,0.9895107154098804,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,53.304
2426,-18.28813225,-45.3714388055556,696.243,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0551.TIF,0.0526785367906943,0.0850355979182881,0.080964791452858,0.0108667313195575,0.0185019927543415,0000SET_000_DJI_0551.T,203230441865129.38,7442764142.819818,4395.179673458898,17918.440744690808,-0.3326401572356127,3.9510654049374914,-0.4535685376850598,-0.7633333088358268,-0.627976456626969,0.2285189947671803,0.1342155167025248,-1.3514027398144497,-73.04092903708127,0.234958170386582,1.6142361405396837,1.0502787247689058,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,18.612
2488,-18.2883940833333,-45.3716874166667,696.196,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0561.TIF,0.0496920550662011,0.0871664747439214,0.0858235886349892,0.0096578152358753,0.0163355140426182,0000SET_000_DJI_0561.T,1.2280286128434038e+18,3657588250670.589,21844.58934007707,26083.830226936632,-0.4145118140309759,4.274570116088846,-0.5077365268264883,-0.7977026971882989,-0.6801946451278134,0.1903382776510747,0.1125310114559568,-1.362694620342512,-83.41914535332883,0.2738186631824286,1.7541330224277476,1.0156470514725682,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,23.472
2550,-18.2886785277778,-45.3720318611111,696.187,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0571.TIF,0.0495891909083995,0.0871486718558785,0.0847341842639694,0.0094980727819628,0.0160859504892474,0000SET_000_DJI_0571.T,8.500577136790833e+17,2730674002730.957,17324.23332669553,22642.96605334518,-0.4032762933403126,4.281962390072211,-0.5020426119506086,-0.7984114340520764,-0.6808980561547177,0.1898401528140686,0.112092573551824,-1.3692173093713664,-85.11883150993253,0.2746823753727062,1.7574126590784347,1.028494846712483,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,70.073
2611,-18.2890178333333,-45.3724529722222,696.394,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0581.TIF,0.0510212536296664,0.0857172373196647,0.0808629842379134,0.0095250700154394,0.0165080393091445,0000SET_000_DJI_0581.T,1.915697303303793e+16,108718254230.01204,5647.488902952503,16262.602298554655,-0.3481415353712164,4.107190143506882,-0.4706424978217423,-0.7892405120539238,-0.6609250122308424,0.2041482819948233,0.1177927095469904,-1.4095625380839925,-85.38642970780765,0.2537397001320938,1.680030011450449,1.060030595302657,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,66.264
2673,-18.2891914166667,-45.3727828055556,696.503,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0591.TIF,0.0518246936339699,0.0846861033294952,0.0801334356963705,0.0097019508134113,0.0168727413223827,0000SET_000_DJI_0591.T,4992687132481285.0,40160378486.67785,4239.7642233347215,15462.568265362324,-0.334278481940035,3.999882603817048,-0.4634116552034965,-0.7840060316909775,-0.6521305788780674,0.2105580670010748,0.1210724428461106,-1.4135347154207631,-83.77623341772122,0.2407238872418283,1.6340878718477438,1.056813583413233,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,26.452
2735,-18.2893211388889,-45.3730925833333,696.548,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0601.TIF,0.0520064245640112,0.0851681988765483,0.080644541879906,0.0097452458573337,0.0169163547495367,0000SET_000_DJI_0601.T,6738940582230851.0,51499956014.94899,4580.611335542477,16221.276943612169,-0.3362536450654061,4.007548100829583,-0.4645770881812114,-0.7843728566845886,-0.653214446894873,0.2097644100294865,0.1208419767805997,-1.4105828280910238,-83.38574409062072,0.2417486083124315,1.6376476481616329,1.0560937775972346,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,9.853
2797,-18.28941125,-45.3733278333333,696.63,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0611.TIF,0.0523399216567988,0.0858362162994792,0.0818682526357078,0.0099408637318295,0.0172293149058772,0000SET_000_DJI_0611.T,9808541020188904.0,68997711694.7093,5608.2743411649,18971.70805844932,-0.3440078355258089,4.011895858668543,-0.4678010160501358,-0.7834449535047594,-0.6522757251605162,0.2104517239734323,0.1214251362620835,-1.4039997387898544,-81.4890055965561,0.2424173604655195,1.6399760179680998,1.0484676725839963,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,36.397
