,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
1190,-18.2785562222222,-45.3763282222222,695.389,87.6,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0311.TIF,0.060979768347557,0.0988231140263585,0.0975300145928855,0.0150016575668006,0.0255828047974441,0000SET_000_DJI_0311.T,1094260625097813.0,22893864938.87707,36859.79467215103,197970.9949780812,-0.369855236858653,3.9424979668994826,-0.450224731410635,-0.7333789273918767,-0.5844006347327043,0.2623069924087788,0.1538158035700214,-1.285802486666772,-50.26041893558256,0.2368126601762638,1.620588544435125,1.0132584767763104,,Chuvoso,,Campanha 11,,290,2022-03-24,13:27:43,,,-18.27857,-45.3759,0.426,110,29.663,8.01,129.2,67.5,7.34,0.65,,-0.09,,3.23,10.1,3.71,-95,40,574.4,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1329,45.24
1560,-18.2830395,-45.3703028333333,696.297,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0391.TIF,0.0580352016962476,0.0988829915415491,0.095650417122865,0.011704766300926,0.0197757504254694,0000SET_000_DJI_0391.T,3.462728278219764e+18,7766401003529.805,41218.04028375398,86853.99189672185,-0.3804012686126315,4.139787616422781,-0.4835300810685076,-0.7819431549062567,-0.6573437229094804,0.2067502789879842,0.1223702588342189,-1.348792396438974,-68.20435975475549,0.2603126444579948,1.7038450569896546,1.0337957169024343,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,62.666
1622,-18.28342475,-45.3701848055556,696.187,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0401.TIF,0.057509084270854,0.1007765518964266,0.0963997172640731,0.0112758273118077,0.0191800296086632,0000SET_000_DJI_0401.T,3.526670779823858e+19,31595712907476.816,53772.73968740527,93525.42071634869,-0.3859095420647956,4.247369307557621,-0.4878502530311848,-0.7905591774581382,-0.668107430105689,0.1989635462946668,0.11696950605072,-1.3674734208108197,-71.29673148122575,0.2733505621435311,1.7523588346806775,1.045402982047798,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,20.77
1684,-18.2837889166667,-45.37013425,696.215,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0411.TIF,0.0570966429399987,0.0996551307873482,0.0943040902736821,0.0110753874792869,0.018883899594111,0000SET_000_DJI_0411.T,1.1098772777371314e+19,13233195025098.389,36293.17477514286,73315.5466455255,-0.3733620842170135,4.233428991127177,-0.481144097359667,-0.7897999171100494,-0.6663267964000782,0.2002447565032184,0.1174433415045387,-1.3742971354889224,-72.77613019704368,0.2715024323831606,1.7453763593784848,1.056742401078646,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,29.787
1746,-18.2841082222222,-45.3701066388889,696.186,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0421.TIF,0.0567545067819037,0.0980921971783296,0.0967198906562921,0.0110767185148988,0.0188689245616887,0000SET_000_DJI_0421.T,1.074327064568857e+20,65089161339714.34,66888.45710382942,96835.70645745668,-0.4074267375388907,4.197356251737643,-0.5027615319122103,-0.7944885539524169,-0.6735164293170558,0.1950883570447997,0.1145236873174463,-1.371010377153646,-72.6596988965303,0.2669588007959276,1.728359609489312,1.014188462297938,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,63.699
1808,-18.2844092222222,-45.3701036666667,696.169,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0431.TIF,0.056697803236332,0.0970369813404529,0.0958834988179768,0.0112508491001957,0.0190462310955726,0000SET_000_DJI_0431.T,2.4071764131970294e+19,28135579926664.547,55846.97470058431,87023.3752875792,-0.4038222854868323,4.160411459816746,-0.4998040484717158,-0.7899674694657417,-0.6685586730274359,0.1986393000919747,0.1173387416906226,-1.356945169262815,-71.24481281644452,0.2623946051973224,1.7114769144754365,1.012030042047859,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,96.966
1931,-18.2852839166667,-45.3702183888889,696.095,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0451.TIF,0.0554563236058863,0.0989227071323733,0.0922556618479363,0.0112781185392424,0.0185196736117619,0000SET_000_DJI_0451.T,7.929339816689774e+17,6379474866958.474,31114.383606565025,48144.94004274165,-0.372000921818759,4.320394292696651,-0.4776295581307888,-0.782136448663106,-0.6656354316615967,0.2007429488965958,0.122248524516923,-1.3081383113517897,-70.63506294846295,0.2815562665384372,1.7837948984031344,1.0722670582042564,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,62.946
1993,-18.2856711111111,-45.3703573055556,696.206,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0461.TIF,0.0551483586999731,0.0981679462664174,0.0909668977335159,0.0111098412105947,0.0182209681400025,0000SET_000_DJI_0461.T,4.636990523016337e+17,4504251592059.948,24700.35641847194,40516.29059513398,-0.3648700048826028,4.313383977693697,-0.4744826690772422,-0.7823237433813868,-0.6662455485464035,0.2003032816770353,0.1221305935170017,-1.3096754773692705,-71.87738144901289,0.2805936888178652,1.7800701340992997,1.079161197230191,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,19.0
2055,-18.2858961111111,-45.3704516388889,696.108,45.7,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0491.TIF,0.0752642842319551,0.1925286269255499,0.0937235973384122,0.0147920564282505,0.0233801422654191,0000SET_000_DJI_0491.T,121596889180323.6,29387250769.73166,2610.348171906812,36317.813317010565,-0.0958782774345306,5.634203898031807,-0.2626785554887968,-0.7273746982152948,-0.600693498866638,0.2494584387430128,0.1578263836250344,-1.269947089596062,-54.31733798619372,0.4378918851389036,2.558034383642058,2.054217213092853,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.278
2117,-18.2858964166667,-45.3704521111111,695.978,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0501.TIF,0.0561606886274266,0.0998478144556944,0.0933183821548914,0.0115792004038776,0.0189469120381112,0000SET_000_DJI_0501.T,6.883129418490557e+17,6398227821741.346,34626.823053468346,54280.69609674626,-0.3721432835563249,4.305852087512639,-0.4767142088220359,-0.7792284603433957,-0.6624618111178985,0.2030351534241432,0.1240827384325871,-1.298918810495011,-68.55569962441747,0.2800304147844518,1.7778951237241916,1.0699694117067455,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.338
2179,-18.2866585,-45.3706971944444,695.755,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0511.TIF,0.0605293518564723,0.0989081499909224,0.0923334439834537,0.0123335199850784,0.0213089962344862,0000SET_000_DJI_0511.T,2.4841527908911904e+16,140419356271.115,13284.510393869345,74450.12922693131,-0.3215517844576035,3.974959345897032,-0.4454688948710976,-0.764328313014096,-0.6249817199697493,0.2307830761549933,0.1335758686450446,-1.3756862861035426,-64.55894360134852,0.2407137448201132,1.634052686132411,1.071206116915198,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,98.926
2302,-18.2875132777778,-45.3710380277778,696.154,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0531.TIF,0.0600195675400419,0.0990465126003493,0.0957558498382041,0.0118961492210627,0.0208809231139583,0000SET_000_DJI_0531.T,1.911593117865367e+18,1717520770548.516,29671.985461821325,116406.19934764304,-0.3608030344526856,4.013567095932528,-0.4707158600888476,-0.7789887911972097,-0.6419495741274934,0.218064203380161,0.1242341772451842,-1.407365491385283,-67.39958208286777,0.245350517381596,1.6502370253546177,1.0343651355787176,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,96.701
2364,-18.2878715555556,-45.37123225,696.171,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0541.TIF,0.0607415349847342,0.0959366607278402,0.0970731756215343,0.0125195765565724,0.0216228862267509,0000SET_000_DJI_0541.T,7.116897724075254e+17,1388018921876.7424,34802.93404808272,130790.16098766118,-0.3787044531377658,3.8458689424921353,-0.4815621538889602,-0.7715254648185862,-0.6356595848244937,0.2227483142310446,0.1289705057696197,-1.3711441170163243,-63.41170658891986,0.2246332081055575,1.5794243716750225,0.988292183845668,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,53.304
2426,-18.28813225,-45.3714388055556,696.243,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0551.TIF,0.0595246196716339,0.0965523351849788,0.092888347844763,0.012172526428231,0.0208655976155466,0000SET_000_DJI_0551.T,6.4906738071299976e+16,332321115203.40375,17518.359075226865,74324.3371656176,-0.3455507120486474,3.949786269524568,-0.4614566596034848,-0.768276696487382,-0.6331450741139013,0.2246309477957088,0.1310447080894795,-1.363617778357092,-65.35244297729022,0.2372401200892349,1.6220571541255933,1.039445069540252,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,18.612
2488,-18.2883940833333,-45.3716874166667,696.196,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0561.TIF,0.0555030940671349,0.0971261948901148,0.0953092388912405,0.0106791923315778,0.0180010468105273,0000SET_000_DJI_0561.T,1.49674272306578e+20,114870838448230.88,61839.83784701989,73937.98168812405,-0.409839434862458,4.247794098488424,-0.5065095474720231,-0.7984838117072032,-0.6822698539847303,0.1888699041135843,0.1120478188244065,-1.3612936432848,-75.62302668357562,0.2727071658876575,1.749923973114613,1.0190637971723566,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,23.472
2550,-18.2886785277778,-45.3720318611111,696.187,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0571.TIF,0.0555214587408226,0.0975511072293341,0.094787754832731,0.0104240438359352,0.0177363294119069,0000SET_000_DJI_0571.T,2.775946114546043e+20,130115973303391.22,54627.77040128097,70981.92274809531,-0.4025202502273682,4.262991517727835,-0.5033653478824297,-0.8018464855113316,-0.6847549654641676,0.187116251916776,0.1099724732833917,-1.3820326300127883,-77.92100597122372,0.2745733582117234,1.7569982749320106,1.0291530525380574,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,70.073
2611,-18.2890178333333,-45.3724529722222,696.394,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0581.TIF,0.0573026560363129,0.09607560313207,0.0910044050815708,0.0106183989573054,0.0184281606456013,0000SET_000_DJI_0581.T,3.155826350202986e+18,3324100869577.598,17023.394315372847,52226.714311101816,-0.3507836323330691,4.080965625439319,-0.4731846927294518,-0.7910233031309923,-0.6632051798630982,0.2024974574481688,0.1166800546389783,-1.4138998561715292,-76.72495825073129,0.2527929793047859,1.6766343792369165,1.0557247536089456,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,66.264
2673,-18.2891914166667,-45.3727828055556,696.503,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0591.TIF,0.0582838442670467,0.0952345306965635,0.0903558495880732,0.0107954367378162,0.0188251608590975,0000SET_000_DJI_0591.T,8.655965381339383e+17,1212044285310.4912,12610.671274331957,50455.67081389593,-0.3367686603424802,3.980835579559289,-0.4659421958181309,-0.7865487008630727,-0.6551568668947901,0.2083446832155334,0.1194768992492676,-1.4208161870657163,-75.4743185304092,0.240692271777079,1.6339781957452053,1.0539940815202546,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,26.452
2735,-18.2893211388889,-45.3730925833333,696.548,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0601.TIF,0.0583317757928598,0.0953059488815836,0.0904027516980389,0.0107640865262001,0.0187306467719155,0000SET_000_DJI_0601.T,1.0191511274089976e+18,1435828880748.793,12636.40256011113,49515.31225457073,-0.3365054992005469,3.980430361537703,-0.4665006923136603,-0.7872012862091979,-0.6567385047195748,0.2071911133245054,0.1190681292772375,-1.4190001806833037,-75.7582051470286,0.2406581662613896,1.633859891734167,1.0542372559623212,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,9.853
2797,-18.28941125,-45.3733278333333,696.63,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0611.TIF,0.0585027296378638,0.0955463546382294,0.0910801057840021,0.011046948375193,0.0191218010745949,0000SET_000_DJI_0611.T,6.472367975831075e+17,1223311300199.1016,14162.8853257933,54124.85164276474,-0.3409588599113716,3.978423135281609,-0.4671128364543895,-0.7836626451993205,-0.6529678728857099,0.2099448711658565,0.1212882690473703,-1.4041046221384827,-73.4295172646664,0.2404663758596219,1.6331948138090029,1.0490364917320043,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,36.397
