,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
1190,-18.2785562222222,-45.3763282222222,695.389,87.6,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0311.TIF,0.0673513950672386,0.109047499990048,0.107769028428432,0.0162414279854105,0.0278620631003754,0000SET_000_DJI_0311.T,9.138984442702195e+16,411463807451.418,111745.16553902546,688764.3464989669,-0.3706424573225616,3.923083679650164,-0.4529901692530803,-0.7380635721360417,-0.5891493198746746,0.258534975277041,0.1507058959541072,-1.3018113872170172,-46.723438337180326,0.2363739574971166,1.619083017971389,1.0118630703111982,,Chuvoso,,Campanha 11,,290,2022-03-24,13:27:43,,,-18.27857,-45.3759,0.426,110,29.663,8.01,129.2,67.5,7.34,0.65,,-0.09,,3.23,10.1,3.71,-95,40,574.4,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1329,45.24
1560,-18.2830395,-45.3703028333333,696.297,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0391.TIF,0.0641689453801139,0.1091499617862346,0.1061178322290148,0.012762177601563,0.0217158820278695,0000SET_000_DJI_0391.T,8.481063752338143e+20,280781833771320.03,137237.45561724223,298393.23414117383,-0.3843234222203023,4.117346430196118,-0.4869748579717142,-0.7852931267460179,-0.6602479689476749,0.2046393294296105,0.1202642132193269,-1.3631639308075925,-62.772671589307286,0.2595274638037538,1.700977959660537,1.0285732331082311,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,62.666
1622,-18.28342475,-45.3701848055556,696.187,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0401.TIF,0.0634951775434798,0.1112174807901423,0.1066796851933733,0.0122529845916173,0.0209607279580011,0000SET_000_DJI_0401.T,1.0705414037231616e+22,1342240871401207.0,176649.62975531642,308491.41993642884,-0.3882888494064966,4.2298658645646885,-0.4906282009154013,-0.7939509032502415,-0.6715659650342428,0.196482844132944,0.114857712313332,-1.3805477727330615,-65.8635413569251,0.2731473706703867,1.7515894134477148,1.042536642178345,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,20.77
1684,-18.2837889166667,-45.37013425,696.215,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0411.TIF,0.0630957901742714,0.1101435253594882,0.1046950264852003,0.0120814766558757,0.0207049651744151,0000SET_000_DJI_0411.T,3.301854292723912e+21,562567269108169.25,121810.40428569804,245266.91666554025,-0.377682085035472,4.218048506452199,-0.4848210179773992,-0.7930837740314892,-0.6697772479823368,0.1977645535754457,0.1153968537138059,-1.3856263978720926,-66.92242108111807,0.2715765473920293,1.7456556935933496,1.0520416208601666,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,29.787
1746,-18.2841082222222,-45.3701066388889,696.186,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0421.TIF,0.0625218711515515,0.1077016153777865,0.1061946782762572,0.0121286168389608,0.0206346523539579,0000SET_000_DJI_0421.T,1.1313385528379566e+22,1688400667048450.2,190745.1660203618,281560.8468133247,-0.4054981624139431,4.16930421828137,-0.5026334947472307,-0.7949919020231733,-0.6746075651203979,0.1943096649370551,0.1142111547944911,-1.3712805571130513,-66.4552294650134,0.2654142806459805,1.7226230340534818,1.014190325974802,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,63.699
1808,-18.2844092222222,-45.3701036666667,696.169,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0431.TIF,0.0626783655181192,0.107425378770621,0.1068269584278552,0.0122876529291858,0.0208355050806258,0000SET_000_DJI_0431.T,1.0669498740789972e+22,1823048934444700.8,213884.07998639223,301613.93895591825,-0.410969860334436,4.149747064941929,-0.5055235774308672,-0.7936835323694408,-0.6735844741200434,0.1950397669956774,0.1150238957471037,-1.363226230451113,-65.42803858970181,0.2630571915956571,1.713914807487541,1.00560177273202,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,96.966
1931,-18.2852839166667,-45.3702183888889,696.095,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0451.TIF,0.061830378822173,0.1102937161075011,0.1039493340721186,0.0130260962322853,0.0210309102678873,0000SET_000_DJI_0451.T,4.731273751788502e+19,206750679186649.7,130647.7946414049,168994.18001350018,-0.3818799178812062,4.303020776763527,-0.4817362951892925,-0.7772849187493881,-0.6634522459297937,0.2023188551962857,0.1253119738434108,-1.274382543676826,-60.59569117285035,0.2815604480309923,1.7838111007650606,1.0610334072076004,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,62.946
1993,-18.2856711111111,-45.3703573055556,696.206,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0461.TIF,0.0611442515375148,0.1089069856937189,0.1017966653733341,0.0125111227361054,0.020329272516539,0000SET_000_DJI_0461.T,4.417499534570017e+19,159404612784303.34,91507.38329516086,131734.19923704577,-0.3732764576750551,4.299159572615311,-0.4790755667717764,-0.7810976322255992,-0.6670769065475526,0.199704699972071,0.1229030704514877,-1.29241541871071,-63.57411056688122,0.2808726060090753,1.7811483983396128,1.069848263637203,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,19.0
2055,-18.2858961111111,-45.3704516388889,696.108,45.7,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0491.TIF,0.082267515553381,0.2120520621896519,0.1030986290873588,0.0158715707449578,0.0253060200233882,0000SET_000_DJI_0491.T,7663132518820634.0,504795580130.8719,6059.91388300063,105300.35623565456,-0.0982358450980174,5.648758418800405,-0.2643134026642647,-0.7331840953898018,-0.605839505054647,0.2454544764309678,0.1539455071852536,-1.2868179531488655,-50.850270092237714,0.4409647079256968,2.577591662556741,2.056788378921832,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.278
2117,-18.2858964166667,-45.3704521111111,695.978,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0501.TIF,0.0617164867889834,0.1094419733209271,0.1017345188571428,0.012634004634047,0.0205711471522955,0000SET_000_DJI_0501.T,2.6937414027764527e+19,104322138345647.7,81180.85356768576,133081.12372816578,-0.3656552495705712,4.280980646920328,-0.4742001748130225,-0.779065004104556,-0.6636108886286916,0.2022042015176955,0.1241860164669168,-1.2949195881941504,-62.94834112105666,0.2788380223875377,1.7733020626258795,1.07576046508469,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.338
2179,-18.2866585,-45.3706971944444,695.755,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0511.TIF,0.0672110731243333,0.1102947023363841,0.1036780284927955,0.0135906174363623,0.0236397327793353,0000SET_000_DJI_0511.T,5.746709441962703e+18,4669139906927.166,48082.63066341942,293978.5639044524,-0.3306319759333758,3.97428836008654,-0.4509053043807746,-0.7682139615635637,-0.6286498828893575,0.2280110175993364,0.1310848367193508,-1.3876918774128115,-58.70167359192249,0.242716774145669,1.6410198083335268,1.0638194412044435,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,98.926
2302,-18.2875132777778,-45.3710380277778,696.154,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0531.TIF,0.0663411668741206,0.109316471876077,0.1061370532882325,0.0132006696454743,0.0229405121891824,0000SET_000_DJI_0531.T,1.7401703811314654e+20,48087126756045.71,93552.57138133408,365819.3061489719,-0.3640429089151833,3.991940980872293,-0.4736289391739106,-0.7787678644948272,-0.6445468721952868,0.2161404662976999,0.1243738094897521,-1.3920333978728594,-60.68013592692464,0.2446537782684845,1.647792419501757,1.029955783483175,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,96.701
2364,-18.2878715555556,-45.37123225,696.171,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0541.TIF,0.066933119043001,0.106081197033824,0.1070433670753158,0.0133603075151252,0.0232290093443491,0000SET_000_DJI_0541.T,2.19656482621534e+20,55443365343624.75,102706.29360889916,412344.6903102926,-0.378108931213565,3.843381072289773,-0.4844359682568112,-0.7780747546024499,-0.643377821411376,0.2170055929575267,0.1248121007416076,-1.391610221031103,-59.90828969078007,0.2262707438235327,1.5848835158223005,0.9910113996992004,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,53.304
2426,-18.28813225,-45.3714388055556,696.243,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0551.TIF,0.0657316292721084,0.1068676006083033,0.103259851674678,0.0131799223875768,0.0227184783364937,0000SET_000_DJI_0551.T,1.542570793849805e+19,11935899778399.182,56082.35969020591,249340.7911558478,-0.3511655748697866,3.9426675523177535,-0.4666380805637936,-0.7736182074601051,-0.6393272027898919,0.2200126958158788,0.1276384013130329,-1.3780939175132858,-60.65960479842492,0.238332299423912,1.6258170045641929,1.034938544604844,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,18.612
2488,-18.2883940833333,-45.3716874166667,696.196,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0561.TIF,0.0614285081817755,0.1075621043100517,0.1056582378753203,0.0116850555552869,0.0196932971913211,0000SET_000_DJI_0561.T,4.571516889495764e+22,6231198826569819.0,209064.09333840263,234429.37683004813,-0.4112017887456998,4.233915700417477,-0.5086965448341498,-0.8008398228195795,-0.6857908891047656,0.1863867653609721,0.1105929437236649,-1.3647515955247067,-69.30030975849779,0.2729950229070111,1.751012803237228,1.0180191007631416,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,23.472
2550,-18.2886785277778,-45.3720318611111,696.187,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0571.TIF,0.0609785221861519,0.1071905958613254,0.1037352627482939,0.0111956608997881,0.0189245296903396,0000SET_000_DJI_0571.T,6.27409919953597e+22,6972039718779245.0,146631.92307122133,178869.60583748465,-0.3988851840832869,4.249805523734628,-0.5043181176344793,-0.8051758300652109,-0.6914305932841438,0.1824310190090191,0.1079253149139223,-1.3799975602896173,-72.92110202316226,0.2747952430964582,1.7578418108280782,1.0333091469717064,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,70.073
2611,-18.2890178333333,-45.3724529722222,696.394,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0581.TIF,0.0628593586997944,0.1056813428713488,0.099951627420483,0.0115546578769215,0.0199794244557921,0000SET_000_DJI_0581.T,3.2156295666007376e+20,85524733742643.61,44949.61945730087,139933.024153686,-0.3509821858134683,4.0765147448886925,-0.4744978644279204,-0.7927532453241816,-0.6668181568789451,0.1998909369603494,0.1156024986798125,-1.411279704193333,-70.6366545901275,0.2540750321576102,1.6812348241741524,1.0573248840337703,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,66.264
2673,-18.2891914166667,-45.3727828055556,696.503,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0591.TIF,0.0643215500996591,0.1053841494385433,0.1002314513364003,0.0119053748889619,0.020691996278117,0000SET_000_DJI_0591.T,1.0345364747725316e+20,33708442432006.723,37363.94305175503,153950.0898929649,-0.3407523942458036,3.975269897613501,-0.4686905347005048,-0.7876634235209122,-0.6577670139859154,0.2064421496668725,0.1187788336916789,-1.4163420251873902,-68.4487860016317,0.2419635843146246,1.6383956741599397,1.051407996526453,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,26.452
2735,-18.2893211388889,-45.3730925833333,696.548,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0601.TIF,0.0642137758955816,0.1051639420343133,0.099541695986904,0.0116293899608971,0.0202313868164488,0000SET_000_DJI_0601.T,1.6169415378247834e+20,44254388049737.46,32908.37286293019,136035.93041398018,-0.3359318736815274,3.973970282742748,-0.4682452340235307,-0.7907839100113221,-0.6621713937234909,0.2032453497588638,0.1168293331311845,-1.4246143633757795,-70.41605087682471,0.2417683189927077,1.637716215369752,1.056481316614788,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,9.853
2797,-18.28941125,-45.3733278333333,696.63,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0611.TIF,0.0642141530423329,0.1045777367750809,0.0998009642254747,0.012108546033736,0.0208163097858995,0000SET_000_DJI_0611.T,3.237719261139637e+19,21463107587270.33,34740.98387298519,140054.97840853306,-0.340290508100014,3.9528177063901513,-0.4679410516999056,-0.783601125486305,-0.654837004790267,0.2085782431808011,0.1213269443607763,-1.394971857180459,-67.01340782915238,0.2391322460836848,1.628577686077063,1.0478629899688576,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,36.397
