,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
48866,-18.3080068888889,-45.1879110833333,685.348,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8351.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8351.TIF,0.0934633767448092,0.2431048303150895,0.2358037225143842,0.0143510775907656,0.0432098802102952,0005SET_000_DJI_8351.T,-0.5855101504362825,5.662618954657702,-0.5722282683397165,-0.8852624248286799,-0.6902668558928063,0.1832451148334156,0.0608602673347965,-2.548596534981562,-58.98180051826047,0.4446095930375526,2.601070481102547,1.030962648608145,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:22,,,-18.30803,-45.18877,0.223,,28.196,7.44,113.9,64.9,7,0.75,,0.06,,4.7,14.62,3.53,-99,40,569.7,,,,,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1493,90.709
48867,-18.3080068888889,-45.1879110833333,685.348,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8351.TIF,89.9, _Campo2022-03-TM_0005SET_000_DJI_8351.TIF,0.0934633767448092,0.2431048303150895,0.2358037225143842,0.0143510775907656,0.0432098802102952,0005SET_000_DJI_8351.T,-0.5855101504362825,5.662618954657702,-0.5722282683397165,-0.8852624248286799,-0.6902668558928063,0.1832451148334156,0.0608602673347965,-2.548596534981562,-58.98180051826047,0.4446095930375526,2.601070481102547,1.030962648608145,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:27,,,-18.30814,-45.1888,0.192,,28.191,7.44,114.8,65.0,7.01,0.69,,0.04,,4.73,14.72,3.45,-101,40,570.0,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1494,95.0
49006,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:22,,,-18.3089,-45.18866,0.53,,28.186,7.49,108.5,65.2,7.02,0.66,,-0.06,,4.92,15.28,2.06,-140,40,570.1,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1469,97.47
49007,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:27,,,-18.30882,-45.18863,0.448,,28.176,7.5,108.5,65.2,7.03,0.62,,-0.07,,4.89,15.21,2.07,-139,40,570.2,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1470,88.852
49008,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:32,,,-18.30875,-45.18861,0.366,,28.164,7.5,108.7,65.2,7.05,0.61,,-0.09,,4.87,15.15,2.12,-138,40,569.9,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1471,81.948
49009,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:37,,,-18.30867,-45.1886,0.288,,28.159,7.51,108.7,65.2,7.06,0.6,,-0.09,,4.87,15.13,2.17,-136,40,568.8,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1472,75.413
49010,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:42,,,-18.3086,-45.18859,0.215,,28.164,7.51,108.8,65.2,7.07,0.63,,-0.1,,4.86,15.09,2.22,-135,40,568.1,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1473,70.025
49011,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:47,,,-18.30852,-45.18858,0.156,,28.173,7.52,109,65.2,7.06,0.63,,-0.08,,4.85,15.06,2.2,-136,40,568.3,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1474,64.625
49012,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:52,,,-18.30844,-45.18857,0.14,,28.183,7.52,109,65.1,7.06,0.61,,-0.08,,4.83,15.02,2.19,-136,40,568.3,,,,,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1475,60.081
49013,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:41:57,,,-18.30836,-45.18855,0.127,,28.188,7.52,109,65.1,7.05,0.59,,-0.09,,4.81,14.95,2.43,-129,40,568.4,,,,,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1476,55.567
49014,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:02,,,-18.30828,-45.18854,0.123,,28.189,7.51,109.7,65.0,7.04,0.61,,-0.07,,4.79,14.9,2.82,-117,40,568.6,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1477,53.332
49015,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:07,,,-18.30819,-45.18852,0.126,,28.195,7.49,110.9,65.0,7.03,0.64,,-0.07,,4.76,14.8,3.41,-102,40,568.6,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1478,51.642
49016,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:12,,,-18.30811,-45.1885,0.128,,28.203,7.46,112.4,64.9,7.02,0.65,,-0.07,,4.77,14.83,3.22,-107,40,568.4,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1479,51.592
49017,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:17,,,-18.30802,-45.18849,0.128,,28.208,7.44,113.6,64.9,7.02,0.62,,-0.06,,4.79,14.88,2.72,-120,40,568.7,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1480,54.596
49018,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:22,,,-18.30793,-45.18847,0.125,,28.21,7.43,114.1,65.0,7.01,0.61,,-0.08,,4.81,14.96,2.28,-133,40,568.8,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1481,58.346
49019,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:27,,,-18.30785,-45.18846,0.125,,28.211,7.43,114.2,64.9,7,0.62,,-0.07,,4.84,15.04,4.53,-77,40,569.1,,,,,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1482,63.477
49020,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:32,,,-18.30777,-45.18845,0.129,,28.21,7.43,114.2,64.9,6.98,0.62,,-0.08,,4.85,15.07,4.58,-76,40,569.0,,,,,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1483,69.389
49021,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:37,,,-18.30768,-45.18844,0.136,,28.209,7.43,113.9,64.9,6.98,0.63,,-0.06,,4.87,15.15,4.26,-82,40,568.7,,,,,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1484,76.822
49022,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:42,,,-18.3076,-45.18845,0.148,,28.206,7.43,113.9,64.9,6.99,0.63,,-0.05,,4.89,15.2,2.18,-136,40,568.8,,,,,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1485,84.901
49023,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:47,,,-18.30756,-45.18848,0.174,,28.208,7.43,113.7,64.9,6.98,0.69,,-0.06,,4.9,15.24,2.18,-136,40,568.8,,,,,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1486,90.346
49024,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:52,,,-18.30756,-45.18853,0.208,,28.215,7.44,113.1,64.9,6.96,0.8,,-0.04,,4.93,15.33,2.17,-136,40,568.5,,,,,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1487,93.197
49025,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:42:57,,,-18.30759,-45.18857,0.235,,28.22,7.45,112.5,64.9,6.95,0.79,,-0.03,,4.93,15.32,2.18,-136,40,568.3,,,,,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1488,92.953
49026,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:02,,,-18.30765,-45.18861,0.253,,28.22,7.46,111.9,64.9,6.95,0.68,,-0.04,,4.93,15.34,2.2,-135,40,568.5,,,,,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1489,90.518
49027,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:07,,,-18.30774,-45.18865,0.251,,28.211,7.46,111.7,65.0,6.96,0.68,,-0.01,,4.42,13.74,2.41,-129,40,569.3,,,,,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1490,86.479
49028,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:12,,,-18.30784,-45.18869,0.248,,28.201,7.46,112.2,64.9,6.97,0.68,,-0.04,,4.77,14.84,2.7,-121,40,569.7,,,,,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1491,83.043
49029,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:17,,,-18.30794,-45.18873,0.242,,28.196,7.45,113.1,64.9,6.99,0.75,,-0.06,,4.76,14.79,3.38,-103,40,569.9,,,,,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1492,81.218
49030,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:22,,,-18.30803,-45.18877,0.223,,28.196,7.44,113.9,64.9,7,0.75,,0.06,,4.7,14.62,3.53,-99,40,569.7,,,,,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1493,81.449
49031,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:27,,,-18.30814,-45.1888,0.192,,28.191,7.44,114.8,65.0,7.01,0.69,,0.04,,4.73,14.72,3.45,-101,40,570.0,,,,,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1494,81.698
49032,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:32,,,-18.30824,-45.18884,0.16,,28.182,7.43,115.3,65.0,7.03,0.6,,0.01,,4.8,14.91,3.15,-109,40,570.4,,,,,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1495,84.94
49033,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:37,,,-18.30834,-45.18887,0.133,,28.174,7.44,115.4,65.0,7.04,0.6,,-0.02,,4.85,15.09,3.04,-112,40,570.6,,,,,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1496,88.606
49034,-18.3082543333333,-45.1880355277778,685.485,2022-03-25, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,90.0, _Campo2022-03-TM_0005SET_000_DJI_8361.TIF,0.0942595932514251,0.2475858807437686,0.1261565482540213,0.0139272200592116,0.0429132463213891,0005SET_000_DJI_8361.T,-0.128831882120156,5.698236981437758,-0.2435114935405071,-0.8011586891627619,-0.4923605789057909,0.3401586910493266,0.1103963310027203,-2.625983346169224,-61.19283837215466,0.4485251353496031,2.6266385436585296,1.9625289703174535,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-25,07:43:42,,,-18.30845,-45.1889,0.124,,28.171,7.44,115.5,65.0,7.04,0.6,,0.0,,4.9,15.24,3.2,-108,40,570.6,,,,,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1497,93.817
