,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
1190,-18.2785562222222,-45.3763282222222,695.389,87.6,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0311.TIF,0.0642528052038031,0.1041114964776675,0.1029208721978122,0.0156700363130191,0.026824171043415,0000SET_000_DJI_0311.T,1.079610674853065e+16,100628881201.28996,67031.65434539552,386149.2545285467,-0.3714101545193293,3.933556729473063,-0.4519764605347574,-0.7357295511133065,-0.5865095055147127,0.2606290684348204,0.1522532405565078,-1.294334349034781,-48.25253861302543,0.2367407513100567,1.6203416511923,1.011568346190916,,Chuvoso,,Campanha 11,,290,2022-03-24,13:27:43,,,-18.27857,-45.3759,0.426,110,29.663,8.01,129.2,67.5,7.34,0.65,,-0.09,,3.23,10.1,3.71,-95,40,574.4,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1329,45.24
1560,-18.2830395,-45.3703028333333,696.297,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0391.TIF,0.0611839215277175,0.1042015773061135,0.1010511835305583,0.0122129732550998,0.0207642064766891,0000SET_000_DJI_0391.T,6.777772290728778e+19,50361277100970.87,76892.57043896291,166467.47296747827,-0.3825974906859858,4.129653238633177,-0.4854535471367809,-0.7843453109669686,-0.6590873045605529,0.2054820710774745,0.1208592797075607,-1.3608026215761977,-65.53598005798584,0.2601053664421779,1.7030875874621436,1.0311762184814244,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,62.666
1622,-18.28342475,-45.3701848055556,696.187,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0401.TIF,0.0605775843457382,0.1061078662077563,0.1016863991974397,0.0117503053780324,0.0201074916451346,0000SET_000_DJI_0401.T,7.445370506042767e+20,212843445850561.72,99317.19149870575,176041.64588584122,-0.3874247623754074,4.237420992557389,-0.4894182862476285,-0.7928306288161845,-0.6698111620208487,0.1977402268526868,0.1155543462131782,-1.3793018384310052,-68.59641484743594,0.2731509061578595,1.7516027975325048,1.0434814001204984,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,20.77
1684,-18.2837889166667,-45.37013425,696.215,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0411.TIF,0.0602006786249074,0.1050886691266035,0.0996548826235879,0.0115692107581163,0.0198244504232565,0000SET_000_DJI_0411.T,2.29105905105796e+20,90730825072573.3,67515.4505586426,138252.4963203594,-0.3754372790766703,4.225528226884988,-0.4829738472944133,-0.7919657439973455,-0.6681526433448719,0.1989310498526856,0.1160927638820771,-1.38424643958301,-69.82521129358119,0.2715721921123364,1.745639277280907,1.0545260438822637,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,29.787
1746,-18.2841082222222,-45.3701066388889,696.186,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0421.TIF,0.0597226647204584,0.1030176114465921,0.1016367368817923,0.0115998241571774,0.0197878938172999,0000SET_000_DJI_0421.T,1.3243562102300832e+21,350959912113834.44,115772.74922904774,170704.1492262268,-0.4068631719641801,4.181699015758049,-0.5029415273971624,-0.7951222811652608,-0.674071171501651,0.1946923368891115,0.1141302300040237,-1.3745490538356435,-69.46414138496746,0.2660370729719794,1.724933271627827,1.0135863724787408,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,63.699
1808,-18.2844092222222,-45.3701036666667,696.169,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0431.TIF,0.0598287942694995,0.1024469634995314,0.1016374158566917,0.0118064873529506,0.0200402384283507,0000SET_000_DJI_0431.T,5.6566348031493774e+20,230301636192188.8,113420.51442977198,170091.14417804548,-0.4081001540605294,4.153706839331791,-0.5028303583365746,-0.7918532945550644,-0.6706011708377548,0.1971738287463678,0.1161628053353668,-1.36243234801055,-67.9848372503958,0.2626280709820556,1.712335418929853,1.0079650553491164,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,96.966
1931,-18.2852839166667,-45.3702183888889,696.095,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0451.TIF,0.0586807526981827,0.104726619923482,0.0982000032254372,0.0121201876010157,0.0197514200703508,0000SET_000_DJI_0451.T,7.433064364984394e+18,40114261798958.125,64697.19123924151,91637.83102841782,-0.3773563068886311,4.313236036578068,-0.4800798268552885,-0.7802725410422425,-0.6650922978551949,0.2011346173279401,0.1234234949380953,-1.2930387803306969,-65.46561086368163,0.2817857388351062,1.7846843318818797,1.0664624896504502,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,62.946
1993,-18.2856711111111,-45.3703573055556,696.206,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0461.TIF,0.0581297421329995,0.1036055252591692,0.0962365397638693,0.0117569011057389,0.0192321282856656,0000SET_000_DJI_0461.T,4.831732482735245e+18,26152833109757.168,46155.43051992625,72556.87940117996,-0.3678066158686581,4.309724407381243,-0.4761139157824293,-0.7822663856051361,-0.6668857689184531,0.199842267114492,0.1221667064774586,-1.3049677814710094,-67.85352936958355,0.2811741919955033,1.782315239281849,1.0765715965409897,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,19.0
2055,-18.2858961111111,-45.3704516388889,696.108,45.7,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0491.TIF,0.0790259843514018,0.202768168864952,0.0989643320394709,0.0153955184996449,0.0244997085402423,0000SET_000_DJI_0491.T,1226235319128920.2,137475809652.37814,4247.65702492854,67342.32323083522,-0.0983307577302652,5.637919868886705,-0.2642518400374926,-0.7307530846347338,-0.6031280294212575,0.2475609953136534,0.1555663356925862,-1.2813323369970813,-52.29990123729076,0.4391226116694633,2.5658417358436254,2.0489015050804364,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.278
2117,-18.2858964166667,-45.3704521111111,695.978,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0501.TIF,0.0591685120291065,0.1049905645686354,0.0979881538262976,0.0122553448763727,0.0199845728575834,0000SET_000_DJI_0501.T,3.824817793082986e+18,24358350084197.24,56319.99620304729,90420.93440728034,-0.3697440999263658,4.290136612038536,-0.4751706855652913,-0.7776677079266924,-0.6612001193948167,0.2039488660334371,0.1250696578904588,-1.29292531500255,-64.69616960123984,0.2791320071311804,1.7744330720533898,1.0714618090953207,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.338
2179,-18.2866585,-45.3706971944444,695.755,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0511.TIF,0.0639790843168703,0.1046774045227685,0.0980132147187664,0.0129883083478197,0.0224822645768854,0000SET_000_DJI_0511.T,3.490731083316501e+17,804509283196.3416,24871.901771342436,146100.01832862434,-0.325133495209019,3.970868137979284,-0.4478389812425005,-0.7659796372338343,-0.6268363807786986,0.2293799325059865,0.1325158896694453,-1.3795614972225287,-61.36221253444779,0.2413089498417982,1.6361191417546856,1.0679927683539812,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,98.926
2302,-18.2875132777778,-45.3710380277778,696.154,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0531.TIF,0.0632514446423374,0.1043041463437016,0.1008826000464707,0.0125401148484494,0.0219214533739737,0000SET_000_DJI_0531.T,1.7756320092998535e+19,8619576956244.014,51335.93748818596,206090.8911099647,-0.3607829288025774,4.00243206809524,-0.4712534282372957,-0.7788782456835542,-0.64298485655158,0.2172966732010849,0.1243040409612054,-1.4015299412793674,-63.93417066695665,0.2450094411041454,1.649039748159136,1.0339161192877144,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,96.701
2364,-18.2878715555556,-45.37123225,696.171,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0541.TIF,0.0639937885876826,0.1012435325412074,0.1022849329724284,0.0129844355767161,0.0224913777120947,0000SET_000_DJI_0541.T,1.2914754476708368e+19,9133798170839.56,61110.48137103161,238044.98811791383,-0.3782083005564904,3.843882873950914,-0.482902740828704,-0.7747114304494477,-0.6394928237786972,0.2198894505621605,0.1269437755824324,-1.3807179659783106,-61.3887678937441,0.2254317832015013,1.582083742432067,0.989818633097196,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,53.304
2426,-18.28813225,-45.3714388055556,696.243,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0551.TIF,0.0628187040108367,0.1020415538126225,0.098527605585773,0.012781173854054,0.0219380878925901,0000SET_000_DJI_0551.T,1.0347433134277748e+18,2134271146517.2236,33421.08694053114,143388.70533072168,-0.3499447062567086,3.946581417699456,-0.464572351786559,-0.7703474259914341,-0.635778664296148,0.2226593020520725,0.1297217544064579,-1.3672090430715214,-62.32124922488416,0.2379157373621703,1.624381709546564,1.0356646059341252,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,18.612
2488,-18.2883940833333,-45.3716874166667,696.196,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0561.TIF,0.0584847112505118,0.1023130456241562,0.1004120644674408,0.011238438904485,0.0188878052358467,0000SET_000_DJI_0561.T,1.901015096010769e+21,747112897123537.6,111411.0388259178,129046.40930245206,-0.4097947916724895,4.23828584210205,-0.5069987344110606,-0.798685387614457,-0.6833558111534767,0.1881029469518693,0.1119231933342943,-1.3576902707607406,-71.88184406857467,0.2725680707586356,1.749398149302838,1.018931800344886,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,23.472
2550,-18.2886785277778,-45.3720318611111,696.187,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0571.TIF,0.0584112521671449,0.1025107924229992,0.0994644296289068,0.0109048422217596,0.01849445623752,0000SET_000_DJI_0571.T,3.295879047291371e+21,802358937543203.1,90854.24860578142,116884.52153231089,-0.4004766375462263,4.2505365370565045,-0.5031627183063142,-0.8023935097349516,-0.6864253828497061,0.185940404087383,0.1096355979966368,-1.3793607897213802,-74.58239225887857,0.2740428781412291,1.754983648178995,1.0306276606165452,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,70.073
2611,-18.2890178333333,-45.3724529722222,696.394,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0581.TIF,0.0602679776129148,0.1009878152653349,0.0956481251392551,0.0111276513698402,0.0192822283030325,0000SET_000_DJI_0581.T,3.162250684237824e+19,16577043514516.729,27790.5450971874,87577.6452151631,-0.3503407557969509,4.070664756812997,-0.4735699442058486,-0.7915697411220918,-0.6644536847663121,0.2015954654099001,0.1163394614754794,-1.4128795105634584,-73.27366362223063,0.2525170533449556,1.6756463260465249,1.055826396160988,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,66.264
2673,-18.2891914166667,-45.3727828055556,696.503,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0591.TIF,0.0614760669341178,0.100374548978865,0.0954839991327207,0.0113775585231076,0.0198055724656841,0000SET_000_DJI_0591.T,1.0145771191838669e+19,6699813754426.26,21959.88288906398,90018.17177081946,-0.3388103114242999,3.969442753358182,-0.4675819504309101,-0.7870598412994955,-0.6564203996754527,0.207422946730109,0.119156702970652,-1.4185904857783027,-71.62582592531508,0.2403357060170876,1.63274187801301,1.0512185276126371,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,26.452
2735,-18.2893211388889,-45.3730925833333,696.548,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0601.TIF,0.0614950508892809,0.1003753932119458,0.0952253728177875,0.0113190727187424,0.0196518037920151,0000SET_000_DJI_0601.T,1.0026255542521364e+19,7186088610978.038,20740.03582358822,84536.94705617236,-0.3360417413985513,3.968258052635699,-0.4668768869165021,-0.787523926531458,-0.6578640880291587,0.2063715080393391,0.1188661423295375,-1.4166000469214268,-72.0849883254492,0.240194203077313,1.6322515675719536,1.054082438763593,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,9.853
2797,-18.28941125,-45.3733278333333,696.63,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0611.TIF,0.0614832411622701,0.1001795607966013,0.0954765325121482,0.0115834588418154,0.019992837958966,0000SET_000_DJI_0611.T,4.629367820827614e+18,5057532615987.181,21900.019837804968,87637.18282305762,-0.339323621301316,3.961632792487654,-0.4669206127726649,-0.7836080744016134,-0.6537118392973761,0.2094005451698003,0.1213225756846746,-1.4008062910237598,-70.0654051165134,0.2393644002544006,1.6293799562746156,1.0492584738962394,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,36.397
