,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
20307,-18.2139915833333,-45.3078169722222,689.792,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3631.TIF,0.0279614309511723,0.0636141012069073,0.0319495752031632,0.0056427064045216,0.0099458459745188,0002SET_000_DJI_3631.T,19529.760720114988,723.7988627669214,11.71469952286194,68.21051779925236,-0.0626927705701494,5.349502947653962,-0.2402795671518578,-0.6997944171939757,-0.525206063338634,0.3112982226297049,0.1766128772805385,-1.4069033196854908,-141.4563751831638,0.3893252860839575,2.275066012107662,1.9910781536966764,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:58:54,,,-18.21345,-45.30783,0.305,,30.159,8.18,132.1,71.6,7.3,0.3,,-0.33,,3.79,11.82,1.42,-160,42,573.2,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1350,60.237
20308,-18.2139915833333,-45.3078169722222,689.792,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3631.TIF,0.0279614309511723,0.0636141012069073,0.0319495752031632,0.0056427064045216,0.0099458459745188,0002SET_000_DJI_3631.T,19529.760720114988,723.7988627669214,11.71469952286194,68.21051779925236,-0.0626927705701494,5.349502947653962,-0.2402795671518578,-0.6997944171939757,-0.525206063338634,0.3112982226297049,0.1766128772805385,-1.4069033196854908,-141.4563751831638,0.3893252860839575,2.275066012107662,1.9910781536966764,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:58:59,,,-18.21341,-45.30786,0.285,,30.166,8.17,132.2,71.6,7.3,0.3,,-0.33,,3.78,11.79,1.41,-161,42,573.1,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1351,64.829
20309,-18.2139915833333,-45.3078169722222,689.792,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3631.TIF,0.0279614309511723,0.0636141012069073,0.0319495752031632,0.0056427064045216,0.0099458459745188,0002SET_000_DJI_3631.T,19529.760720114988,723.7988627669214,11.71469952286194,68.21051779925236,-0.0626927705701494,5.349502947653962,-0.2402795671518578,-0.6997944171939757,-0.525206063338634,0.3112982226297049,0.1766128772805385,-1.4069033196854908,-141.4563751831638,0.3893252860839575,2.275066012107662,1.9910781536966764,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:04,,,-18.21336,-45.30789,0.256,,30.178,8.16,132.7,71.6,7.29,0.29,,-0.33,,3.76,11.73,1.42,-161,42,574.1,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1352,70.651
20310,-18.2139915833333,-45.3078169722222,689.792,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3631.TIF,0.0279614309511723,0.0636141012069073,0.0319495752031632,0.0056427064045216,0.0099458459745188,0002SET_000_DJI_3631.T,19529.760720114988,723.7988627669214,11.71469952286194,68.21051779925236,-0.0626927705701494,5.349502947653962,-0.2402795671518578,-0.6997944171939757,-0.525206063338634,0.3112982226297049,0.1766128772805385,-1.4069033196854908,-141.4563751831638,0.3893252860839575,2.275066012107662,1.9910781536966764,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:09,,,-18.21329,-45.30792,0.223,,30.184,8.14,133.5,71.6,7.29,0.28,,-0.33,,3.74,11.65,1.43,-160,42,574.6,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1353,78.768
20311,-18.2139915833333,-45.3078169722222,689.792,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3631.TIF,0.0279614309511723,0.0636141012069073,0.0319495752031632,0.0056427064045216,0.0099458459745188,0002SET_000_DJI_3631.T,19529.760720114988,723.7988627669214,11.71469952286194,68.21051779925236,-0.0626927705701494,5.349502947653962,-0.2402795671518578,-0.6997944171939757,-0.525206063338634,0.3112982226297049,0.1766128772805385,-1.4069033196854908,-141.4563751831638,0.3893252860839575,2.275066012107662,1.9910781536966764,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:14,,,-18.21323,-45.30795,0.196,,30.191,8.12,134.6,71.6,7.29,0.3,,-0.34,,3.75,11.67,1.44,-160,42,574.7,,,,,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1354,85.842
20312,-18.2139915833333,-45.3078169722222,689.792,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3631.TIF,0.0279614309511723,0.0636141012069073,0.0319495752031632,0.0056427064045216,0.0099458459745188,0002SET_000_DJI_3631.T,19529.760720114988,723.7988627669214,11.71469952286194,68.21051779925236,-0.0626927705701494,5.349502947653962,-0.2402795671518578,-0.6997944171939757,-0.525206063338634,0.3112982226297049,0.1766128772805385,-1.4069033196854908,-141.4563751831638,0.3893252860839575,2.275066012107662,1.9910781536966764,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:19,,,-18.21317,-45.30797,0.168,,30.194,8.09,135.8,71.6,7.28,0.33,,-0.34,,3.73,11.63,1.47,-159,42,574.9,,,,,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1355,92.775
20313,-18.2139915833333,-45.3078169722222,689.792,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3631.TIF,0.0279614309511723,0.0636141012069073,0.0319495752031632,0.0056427064045216,0.0099458459745188,0002SET_000_DJI_3631.T,19529.760720114988,723.7988627669214,11.71469952286194,68.21051779925236,-0.0626927705701494,5.349502947653962,-0.2402795671518578,-0.6997944171939757,-0.525206063338634,0.3112982226297049,0.1766128772805385,-1.4069033196854908,-141.4563751831638,0.3893252860839575,2.275066012107662,1.9910781536966764,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:24,,,-18.21312,-45.308,0.14,,30.196,8.07,136.6,71.6,7.28,0.31,,-0.35,,3.72,11.59,1.46,-159,42,574.7,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1356,98.825
20367,-18.2137420555556,-45.3076015277778,689.957,90.0,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3641.TIF,0.0279178555348942,0.0634107475553805,0.031839676519063,0.0056403508447755,0.0099741366360936,0002SET_000_DJI_3641.T,18323.541098788413,679.0842279698951,11.562403478380642,68.31444740475368,-0.0618478907024969,5.343545089661088,-0.2394161209424848,-0.6990209857628104,-0.5229262349701028,0.3132612427805886,0.1771484971399919,-1.4110866477575494,-141.47456559309836,0.3886284342420411,2.271333035451958,1.9915638124468795,,Chuvoso,,Campanha 11,,3640,2022-03-24,14:57:38,,,-18.21358,-45.30772,0.67,190,29.257,8.38,134.6,70.2,7.66,0.49,,-0.19,,4.15,12.92,1.7,-151,42,572.9,,,,,100.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1348,21.939
20368,-18.2137420555556,-45.3076015277778,689.957,90.0,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3641.TIF,0.0279178555348942,0.0634107475553805,0.031839676519063,0.0056403508447755,0.0099741366360936,0002SET_000_DJI_3641.T,18323.541098788413,679.0842279698951,11.562403478380642,68.31444740475368,-0.0618478907024969,5.343545089661088,-0.2394161209424848,-0.6990209857628104,-0.5229262349701028,0.3132612427805886,0.1771484971399919,-1.4110866477575494,-141.47456559309836,0.3886284342420411,2.271333035451958,1.9915638124468795,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:58:49,,,-18.21348,-45.30783,0.317,,30.151,8.18,132.2,71.6,7.3,0.32,,-0.31,,3.8,11.84,1.43,-160,42,573.6,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1349,37.835
20369,-18.2137420555556,-45.3076015277778,689.957,90.0,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3641.TIF,0.0279178555348942,0.0634107475553805,0.031839676519063,0.0056403508447755,0.0099741366360936,0002SET_000_DJI_3641.T,18323.541098788413,679.0842279698951,11.562403478380642,68.31444740475368,-0.0618478907024969,5.343545089661088,-0.2394161209424848,-0.6990209857628104,-0.5229262349701028,0.3132612427805886,0.1771484971399919,-1.4110866477575494,-141.47456559309836,0.3886284342420411,2.271333035451958,1.9915638124468795,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:58:54,,,-18.21345,-45.30783,0.305,,30.159,8.18,132.1,71.6,7.3,0.3,,-0.33,,3.79,11.82,1.42,-160,42,573.2,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1350,40.46
20370,-18.2137420555556,-45.3076015277778,689.957,90.0,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3641.TIF,0.0279178555348942,0.0634107475553805,0.031839676519063,0.0056403508447755,0.0099741366360936,0002SET_000_DJI_3641.T,18323.541098788413,679.0842279698951,11.562403478380642,68.31444740475368,-0.0618478907024969,5.343545089661088,-0.2394161209424848,-0.6990209857628104,-0.5229262349701028,0.3132612427805886,0.1771484971399919,-1.4110866477575494,-141.47456559309836,0.3886284342420411,2.271333035451958,1.9915638124468795,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:58:59,,,-18.21341,-45.30786,0.285,,30.166,8.17,132.2,71.6,7.3,0.3,,-0.33,,3.78,11.79,1.41,-161,42,573.1,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1351,45.92
20371,-18.2137420555556,-45.3076015277778,689.957,90.0,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3641.TIF,0.0279178555348942,0.0634107475553805,0.031839676519063,0.0056403508447755,0.0099741366360936,0002SET_000_DJI_3641.T,18323.541098788413,679.0842279698951,11.562403478380642,68.31444740475368,-0.0618478907024969,5.343545089661088,-0.2394161209424848,-0.6990209857628104,-0.5229262349701028,0.3132612427805886,0.1771484971399919,-1.4110866477575494,-141.47456559309836,0.3886284342420411,2.271333035451958,1.9915638124468795,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:04,,,-18.21336,-45.30789,0.256,,30.178,8.16,132.7,71.6,7.29,0.29,,-0.33,,3.76,11.73,1.42,-161,42,574.1,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1352,52.28
20372,-18.2137420555556,-45.3076015277778,689.957,90.0,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3641.TIF,0.0279178555348942,0.0634107475553805,0.031839676519063,0.0056403508447755,0.0099741366360936,0002SET_000_DJI_3641.T,18323.541098788413,679.0842279698951,11.562403478380642,68.31444740475368,-0.0618478907024969,5.343545089661088,-0.2394161209424848,-0.6990209857628104,-0.5229262349701028,0.3132612427805886,0.1771484971399919,-1.4110866477575494,-141.47456559309836,0.3886284342420411,2.271333035451958,1.9915638124468795,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:09,,,-18.21329,-45.30792,0.223,,30.184,8.14,133.5,71.6,7.29,0.28,,-0.33,,3.74,11.65,1.43,-160,42,574.6,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1353,60.483
20373,-18.2137420555556,-45.3076015277778,689.957,90.0,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3641.TIF,0.0279178555348942,0.0634107475553805,0.031839676519063,0.0056403508447755,0.0099741366360936,0002SET_000_DJI_3641.T,18323.541098788413,679.0842279698951,11.562403478380642,68.31444740475368,-0.0618478907024969,5.343545089661088,-0.2394161209424848,-0.6990209857628104,-0.5229262349701028,0.3132612427805886,0.1771484971399919,-1.4110866477575494,-141.47456559309836,0.3886284342420411,2.271333035451958,1.9915638124468795,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:14,,,-18.21323,-45.30795,0.196,,30.191,8.12,134.6,71.6,7.29,0.3,,-0.34,,3.75,11.67,1.44,-160,42,574.7,,,,,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1354,67.799
20374,-18.2137420555556,-45.3076015277778,689.957,90.0,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3641.TIF,0.0279178555348942,0.0634107475553805,0.031839676519063,0.0056403508447755,0.0099741366360936,0002SET_000_DJI_3641.T,18323.541098788413,679.0842279698951,11.562403478380642,68.31444740475368,-0.0618478907024969,5.343545089661088,-0.2394161209424848,-0.6990209857628104,-0.5229262349701028,0.3132612427805886,0.1771484971399919,-1.4110866477575494,-141.47456559309836,0.3886284342420411,2.271333035451958,1.9915638124468795,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:19,,,-18.21317,-45.30797,0.168,,30.194,8.09,135.8,71.6,7.28,0.33,,-0.34,,3.73,11.63,1.47,-159,42,574.9,,,,,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1355,74.572
20375,-18.2137420555556,-45.3076015277778,689.957,90.0,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3641.TIF,0.0279178555348942,0.0634107475553805,0.031839676519063,0.0056403508447755,0.0099741366360936,0002SET_000_DJI_3641.T,18323.541098788413,679.0842279698951,11.562403478380642,68.31444740475368,-0.0618478907024969,5.343545089661088,-0.2394161209424848,-0.6990209857628104,-0.5229262349701028,0.3132612427805886,0.1771484971399919,-1.4110866477575494,-141.47456559309836,0.3886284342420411,2.271333035451958,1.9915638124468795,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:24,,,-18.21312,-45.308,0.14,,30.196,8.07,136.6,71.6,7.28,0.31,,-0.35,,3.72,11.59,1.46,-159,42,574.7,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1356,80.968
20376,-18.2137420555556,-45.3076015277778,689.957,90.0,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3641.TIF,0.0279178555348942,0.0634107475553805,0.031839676519063,0.0056403508447755,0.0099741366360936,0002SET_000_DJI_3641.T,18323.541098788413,679.0842279698951,11.562403478380642,68.31444740475368,-0.0618478907024969,5.343545089661088,-0.2394161209424848,-0.6990209857628104,-0.5229262349701028,0.3132612427805886,0.1771484971399919,-1.4110866477575494,-141.47456559309836,0.3886284342420411,2.271333035451958,1.9915638124468795,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:29,,,-18.21306,-45.30804,0.125,,30.194,8.06,137.2,71.6,7.28,0.3,,-0.33,,3.73,11.63,1.45,-159,42,574.7,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1357,88.864
20377,-18.2137420555556,-45.3076015277778,689.957,90.0,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3641.TIF,0.0279178555348942,0.0634107475553805,0.031839676519063,0.0056403508447755,0.0099741366360936,0002SET_000_DJI_3641.T,18323.541098788413,679.0842279698951,11.562403478380642,68.31444740475368,-0.0618478907024969,5.343545089661088,-0.2394161209424848,-0.6990209857628104,-0.5229262349701028,0.3132612427805886,0.1771484971399919,-1.4110866477575494,-141.47456559309836,0.3886284342420411,2.271333035451958,1.9915638124468795,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:34,,,-18.21301,-45.30807,0.127,,30.192,8.05,137.3,71.6,7.28,0.31,,-0.32,,3.72,11.6,1.42,-160,42,574.7,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1358,95.26
20429,-18.2135641666667,-45.3078594444444,689.031,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3651.TIF,0.0278749434733431,0.0633986779824688,0.0317847629167033,0.0056672293984846,0.009991679978092,0002SET_000_DJI_3651.T,16910.96561653457,656.4604111801985,11.50840910725707,67.57609835792105,-0.0616703623448008,5.348886303917556,-0.2387664978228341,-0.6973603246102147,-0.5216596107402524,0.3143543969252401,0.1783001941318995,-1.4046159158039566,-140.57855324467474,0.3892004496208549,2.274396647408349,1.9946248505491289,,Chuvoso,,Campanha 11,,3640,2022-03-24,14:57:38,,,-18.21358,-45.30772,0.67,190,29.257,8.38,134.6,70.2,7.66,0.49,,-0.19,,4.15,12.92,1.7,-151,42,572.9,,,,,100.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1348,14.834
20430,-18.2135641666667,-45.3078594444444,689.031,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3651.TIF,0.0278749434733431,0.0633986779824688,0.0317847629167033,0.0056672293984846,0.009991679978092,0002SET_000_DJI_3651.T,16910.96561653457,656.4604111801985,11.50840910725707,67.57609835792105,-0.0616703623448008,5.348886303917556,-0.2387664978228341,-0.6973603246102147,-0.5216596107402524,0.3143543969252401,0.1783001941318995,-1.4046159158039566,-140.57855324467474,0.3892004496208549,2.274396647408349,1.9946248505491289,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:58:49,,,-18.21348,-45.30783,0.317,,30.151,8.18,132.2,71.6,7.3,0.32,,-0.31,,3.8,11.84,1.43,-160,42,573.6,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1349,9.862
20431,-18.2135641666667,-45.3078594444444,689.031,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3651.TIF,0.0278749434733431,0.0633986779824688,0.0317847629167033,0.0056672293984846,0.009991679978092,0002SET_000_DJI_3651.T,16910.96561653457,656.4604111801985,11.50840910725707,67.57609835792105,-0.0616703623448008,5.348886303917556,-0.2387664978228341,-0.6973603246102147,-0.5216596107402524,0.3143543969252401,0.1783001941318995,-1.4046159158039566,-140.57855324467474,0.3892004496208549,2.274396647408349,1.9946248505491289,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:58:54,,,-18.21345,-45.30783,0.305,,30.159,8.18,132.1,71.6,7.3,0.3,,-0.33,,3.79,11.82,1.42,-160,42,573.2,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1350,13.07
20432,-18.2135641666667,-45.3078594444444,689.031,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3651.TIF,0.0278749434733431,0.0633986779824688,0.0317847629167033,0.0056672293984846,0.009991679978092,0002SET_000_DJI_3651.T,16910.96561653457,656.4604111801985,11.50840910725707,67.57609835792105,-0.0616703623448008,5.348886303917556,-0.2387664978228341,-0.6973603246102147,-0.5216596107402524,0.3143543969252401,0.1783001941318995,-1.4046159158039566,-140.57855324467474,0.3892004496208549,2.274396647408349,1.9946248505491289,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:58:59,,,-18.21341,-45.30786,0.285,,30.166,8.17,132.2,71.6,7.3,0.3,,-0.33,,3.78,11.79,1.41,-161,42,573.1,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1351,17.143
20433,-18.2135641666667,-45.3078594444444,689.031,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3651.TIF,0.0278749434733431,0.0633986779824688,0.0317847629167033,0.0056672293984846,0.009991679978092,0002SET_000_DJI_3651.T,16910.96561653457,656.4604111801985,11.50840910725707,67.57609835792105,-0.0616703623448008,5.348886303917556,-0.2387664978228341,-0.6973603246102147,-0.5216596107402524,0.3143543969252401,0.1783001941318995,-1.4046159158039566,-140.57855324467474,0.3892004496208549,2.274396647408349,1.9946248505491289,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:04,,,-18.21336,-45.30789,0.256,,30.178,8.16,132.7,71.6,7.29,0.29,,-0.33,,3.76,11.73,1.42,-161,42,574.1,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1352,22.931
20434,-18.2135641666667,-45.3078594444444,689.031,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3651.TIF,0.0278749434733431,0.0633986779824688,0.0317847629167033,0.0056672293984846,0.009991679978092,0002SET_000_DJI_3651.T,16910.96561653457,656.4604111801985,11.50840910725707,67.57609835792105,-0.0616703623448008,5.348886303917556,-0.2387664978228341,-0.6973603246102147,-0.5216596107402524,0.3143543969252401,0.1783001941318995,-1.4046159158039566,-140.57855324467474,0.3892004496208549,2.274396647408349,1.9946248505491289,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:09,,,-18.21329,-45.30792,0.223,,30.184,8.14,133.5,71.6,7.29,0.28,,-0.33,,3.74,11.65,1.43,-160,42,574.6,,,,,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1353,31.15
20435,-18.2135641666667,-45.3078594444444,689.031,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3651.TIF,0.0278749434733431,0.0633986779824688,0.0317847629167033,0.0056672293984846,0.009991679978092,0002SET_000_DJI_3651.T,16910.96561653457,656.4604111801985,11.50840910725707,67.57609835792105,-0.0616703623448008,5.348886303917556,-0.2387664978228341,-0.6973603246102147,-0.5216596107402524,0.3143543969252401,0.1783001941318995,-1.4046159158039566,-140.57855324467474,0.3892004496208549,2.274396647408349,1.9946248505491289,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:14,,,-18.21323,-45.30795,0.196,,30.191,8.12,134.6,71.6,7.29,0.3,,-0.34,,3.75,11.67,1.44,-160,42,574.7,,,,,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1354,38.369
20436,-18.2135641666667,-45.3078594444444,689.031,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3651.TIF,0.0278749434733431,0.0633986779824688,0.0317847629167033,0.0056672293984846,0.009991679978092,0002SET_000_DJI_3651.T,16910.96561653457,656.4604111801985,11.50840910725707,67.57609835792105,-0.0616703623448008,5.348886303917556,-0.2387664978228341,-0.6973603246102147,-0.5216596107402524,0.3143543969252401,0.1783001941318995,-1.4046159158039566,-140.57855324467474,0.3892004496208549,2.274396647408349,1.9946248505491289,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:19,,,-18.21317,-45.30797,0.168,,30.194,8.09,135.8,71.6,7.28,0.33,,-0.34,,3.73,11.63,1.47,-159,42,574.9,,,,,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1355,45.358
20437,-18.2135641666667,-45.3078594444444,689.031,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3651.TIF,0.0278749434733431,0.0633986779824688,0.0317847629167033,0.0056672293984846,0.009991679978092,0002SET_000_DJI_3651.T,16910.96561653457,656.4604111801985,11.50840910725707,67.57609835792105,-0.0616703623448008,5.348886303917556,-0.2387664978228341,-0.6973603246102147,-0.5216596107402524,0.3143543969252401,0.1783001941318995,-1.4046159158039566,-140.57855324467474,0.3892004496208549,2.274396647408349,1.9946248505491289,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:24,,,-18.21312,-45.308,0.14,,30.196,8.07,136.6,71.6,7.28,0.31,,-0.35,,3.72,11.59,1.46,-159,42,574.7,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1356,51.572
20438,-18.2135641666667,-45.3078594444444,689.031,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3651.TIF,0.0278749434733431,0.0633986779824688,0.0317847629167033,0.0056672293984846,0.009991679978092,0002SET_000_DJI_3651.T,16910.96561653457,656.4604111801985,11.50840910725707,67.57609835792105,-0.0616703623448008,5.348886303917556,-0.2387664978228341,-0.6973603246102147,-0.5216596107402524,0.3143543969252401,0.1783001941318995,-1.4046159158039566,-140.57855324467474,0.3892004496208549,2.274396647408349,1.9946248505491289,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:29,,,-18.21306,-45.30804,0.125,,30.194,8.06,137.2,71.6,7.28,0.3,,-0.33,,3.73,11.63,1.45,-159,42,574.7,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1357,59.216
20439,-18.2135641666667,-45.3078594444444,689.031,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3651.TIF,0.0278749434733431,0.0633986779824688,0.0317847629167033,0.0056672293984846,0.009991679978092,0002SET_000_DJI_3651.T,16910.96561653457,656.4604111801985,11.50840910725707,67.57609835792105,-0.0616703623448008,5.348886303917556,-0.2387664978228341,-0.6973603246102147,-0.5216596107402524,0.3143543969252401,0.1783001941318995,-1.4046159158039566,-140.57855324467474,0.3892004496208549,2.274396647408349,1.9946248505491289,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:34,,,-18.21301,-45.30807,0.127,,30.192,8.05,137.3,71.6,7.28,0.31,,-0.32,,3.72,11.6,1.42,-160,42,574.7,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1358,65.511
20440,-18.2135641666667,-45.3078594444444,689.031,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3651.TIF,0.0278749434733431,0.0633986779824688,0.0317847629167033,0.0056672293984846,0.009991679978092,0002SET_000_DJI_3651.T,16910.96561653457,656.4604111801985,11.50840910725707,67.57609835792105,-0.0616703623448008,5.348886303917556,-0.2387664978228341,-0.6973603246102147,-0.5216596107402524,0.3143543969252401,0.1783001941318995,-1.4046159158039566,-140.57855324467474,0.3892004496208549,2.274396647408349,1.9946248505491289,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:39,,,-18.21295,-45.3081,0.136,,30.192,8.05,137.3,71.6,7.28,0.3,,-0.32,,3.72,11.59,1.42,-161,42,574.5,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1359,72.866
20441,-18.2135641666667,-45.3078594444444,689.031,89.9,2022-03-24, _Campo2022-03-TM_0002SET_000_DJI_3651.TIF,0.0278749434733431,0.0633986779824688,0.0317847629167033,0.0056672293984846,0.009991679978092,0002SET_000_DJI_3651.T,16910.96561653457,656.4604111801985,11.50840910725707,67.57609835792105,-0.0616703623448008,5.348886303917556,-0.2387664978228341,-0.6973603246102147,-0.5216596107402524,0.3143543969252401,0.1783001941318995,-1.4046159158039566,-140.57855324467474,0.3892004496208549,2.274396647408349,1.9946248505491289,,Chuvoso,Sonda em modo Log,Campanha 11,,,2022-03-24,14:59:44,,,-18.21289,-45.3081,0.152,,30.199,8.05,137.1,71.6,7.27,0.3,,-0.34,,3.73,11.61,1.42,-160,42,574.7,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.5,1360,79.153
