,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
1190,-18.2785562222222,-45.3763282222222,695.389,87.6,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0311.TIF,0.0593031493399567,0.0947290851302238,0.0960925456266073,0.0146537371059462,0.0249208287833862,0000SET_000_DJI_0311.T,882460119111671.4,21072988543.402805,36162.83227119452,162049.77207129943,-0.3883643153111457,3.892410627314069,-0.4620572900732633,-0.7353638109671959,-0.5881309994884633,0.2593419564533402,0.1524960860427938,-1.280418894637577,-51.379466781264725,0.2299904037107589,1.5973702271221226,0.9858109649661944,,Chuvoso,,Campanha 11,,290,2022-03-24,13:27:43,,,-18.27857,-45.3759,0.426,110,29.663,8.01,129.2,67.5,7.34,0.65,,-0.09,,3.23,10.1,3.71,-95,40,574.4,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1329,45.24
1560,-18.2830395,-45.3703028333333,696.297,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0391.TIF,0.0564721548417998,0.0929419126561306,0.0961901583413464,0.0114615359220027,0.0192899942195643,0000SET_000_DJI_0391.T,1.4032179963664933e+19,23140764269129.023,62589.53580443502,90295.75024645776,-0.4273422223028324,4.013139354540204,-0.5146782054028967,-0.7870626003532416,-0.6659167174309077,0.2005402065262292,0.119154975099735,-1.3414358313886277,-69.54049939673473,0.2440851683181435,1.6458007121650766,0.9662309976277524,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,62.666
1622,-18.28342475,-45.3701848055556,696.187,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0401.TIF,0.0559907216145787,0.0937700538286868,0.098082343921006,0.0110602304874675,0.0187323459335279,0000SET_000_DJI_0401.T,4.267373805473667e+20,203700774488700.56,107138.5229955763,110670.538630435,-0.4488812855256176,4.0804042149553,-0.5298449994841179,-0.7973250943106063,-0.6792809884295414,0.1909859122923758,0.112764744859434,-1.3591052590267594,-72.55392698007881,0.2522645339027388,1.6747427274498858,0.9560339820611116,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,20.77
1684,-18.2837889166667,-45.37013425,696.215,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0411.TIF,0.0555512626508327,0.0916373770293186,0.096929980639928,0.01084737390679,0.0184166545898562,0000SET_000_DJI_0411.T,3.496309083358661e+20,163789711595808.1,89394.06553277191,96442.2342765401,-0.4515484765114625,4.02448654300162,-0.5334197409574912,-0.7987077349892084,-0.6806728769648455,0.189999569465197,0.1119093786584507,-1.3662730482134846,-74.18682049703104,0.2451691547452503,1.649600254908787,0.9453976615318828,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,29.787
1746,-18.2841082222222,-45.3701066388889,696.186,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0421.TIF,0.0552810429215601,0.0942525009677015,0.0955907926298571,0.0108440884289546,0.0184238591468122,0000SET_000_DJI_0421.T,9.681043168110703e+19,65890654572632.41,69020.37064396286,84030.16811661869,-0.4276783034342014,4.15006089183329,-0.5160509908077319,-0.796230552971397,-0.6768159379568046,0.1927367546595448,0.1134428131686767,-1.3657009555197654,-74.12675838634311,0.2606201727888029,1.7049696602402953,0.9859997848606856,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,63.699
1808,-18.2844092222222,-45.3701036666667,696.169,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0431.TIF,0.0551133357365202,0.0929786951936169,0.0942656578778538,0.0109869468454443,0.0185338456759642,0000SET_000_DJI_0431.T,1.5238313986463236e+19,22835070245245.85,52488.62057116596,70894.7672015786,-0.4210891759644898,4.110597536105594,-0.5113834399206554,-0.7912270793805393,-0.6713842686883549,0.1966129138989272,0.1165530172152493,-1.3506107737243078,-72.87266751529395,0.2556880287161421,1.6870453212652428,0.986347491618798,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,96.966
1931,-18.2852839166667,-45.3702183888889,696.095,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0451.TIF,0.0538892361977198,0.089480244122786,0.0961328064058622,0.0109130308026715,0.0179495504138158,0000SET_000_DJI_0451.T,1.2176297557855764e+20,221455505922930.4,104810.95747402932,74924.49405735369,-0.4720994072185946,4.054121185358362,-0.5453270515960993,-0.7961054612256979,-0.6853229383718397,0.1867161803020163,0.1135203601213708,-1.311699136433565,-73.07699113310092,0.2482467526945182,1.660447436933095,0.9307982099784976,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,62.946
1993,-18.2856711111111,-45.3703573055556,696.206,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0461.TIF,0.0536507554415527,0.0883889956069036,0.0954689222726407,0.0108208042705647,0.0177343495089858,0000SET_000_DJI_0461.T,9.503637801192536e+19,208696849120296.8,94040.30895024848,67256.34400833744,-0.4731150811699212,4.025213844148247,-0.5472733667150406,-0.7963904015471113,-0.6866813259037945,0.1857604452508633,0.1133437354583577,-1.308360606831399,-73.77550589991853,0.2445670307708444,1.6474883695383349,0.9258405091709508,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,19.0
2055,-18.2858961111111,-45.3704516388889,696.108,45.7,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0491.TIF,0.0734968318574236,0.0913660843403568,0.1876212262649907,0.0145372216763877,0.0228962392559272,0000SET_000_DJI_0491.T,2.7152648089499336e+57,6.871147092856349e+42,105063671077511.69,1473754551.672679,-1.2490892570423733,2.9103311868783006,-0.9991633704419528,-0.8561799239712882,-0.7824765826505531,0.12203437591645,0.0774817538813852,-1.2634810313674572,-55.18290655703981,0.1083885502880227,1.2431295612523507,0.4869709369200797,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.278
2117,-18.2858964166667,-45.3704521111111,695.978,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0501.TIF,0.0546227024326329,0.090789811050837,0.0972354634231903,0.0112503420730247,0.0184252621307819,0000SET_000_DJI_0501.T,8.566845756455287e+19,198308129148122.25,116753.0049841397,84914.32810165975,-0.4693562030512073,4.055777363230195,-0.541976748798633,-0.7925932886507032,-0.6813912061759653,0.1894911741263686,0.1157020461152194,-1.300432522248994,-70.5787799933899,0.2487207445342417,1.6621259477743635,0.93371088957225,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.338
2179,-18.2866585,-45.3706971944444,695.755,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0511.TIF,0.0588211488672217,0.0896072469674178,0.096116373122941,0.0120086343187213,0.02073265197948,0000SET_000_DJI_0511.T,1.7651451142648996e+18,2602338744755.6914,39618.11100885172,112664.13988972524,-0.4162076787079538,3.714453901731345,-0.5078793765813124,-0.7778749874269293,-0.6451377842252884,0.2157036445076967,0.1249384878824051,-1.3740094031493488,-66.27272789362718,0.2074138033162748,1.5233848486994066,0.9322786956682452,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,98.926
2302,-18.2875132777778,-45.3710380277778,696.154,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0531.TIF,0.0583814237869159,0.0931001718616783,0.0963354489254572,0.0115885048147478,0.020359517721413,0000SET_000_DJI_0531.T,9.87624090327409e+18,5018830277355.509,45047.06272380278,123994.06129362556,-0.4076686903965196,3.8885650906920457,-0.5015522240754088,-0.7852468444096535,-0.6510643379671585,0.2113398333480219,0.1202932559510341,-1.4081390294672045,-69.16367316433055,0.2291944967050826,1.5946882727882932,0.9664165465582424,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,96.701
2364,-18.2878715555556,-45.37123225,696.171,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0541.TIF,0.0590839448952375,0.094368430352889,0.0932479265492767,0.012222948754767,0.0211195779764046,0000SET_000_DJI_0541.T,7.461273870485088e+16,296006607813.6449,20337.90753591067,84865.8135752939,-0.3620276561375835,3.892582409689039,-0.4700373549529187,-0.7682213460439846,-0.63067170060247,0.2264884459950323,0.1310801130608282,-1.3704123902503191,-64.88824690443073,0.2299376950053582,1.5971924440762184,1.0120163937695728,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,53.304
2426,-18.28813225,-45.3714388055556,696.243,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0551.TIF,0.0578230373477985,0.0899208634921826,0.0936998807142948,0.0118234143415005,0.0202718110391732,0000SET_000_DJI_0551.T,4.097044486607456e+17,1167240665256.8303,27863.244555911395,80744.68781314701,-0.3989824160175609,3.7950903738018313,-0.4969956069770372,-0.7759089244654673,-0.6442658571213785,0.216348312128433,0.126183878265031,-1.363964326187048,-67.28379243232519,0.2172531384503561,1.5551044638371314,0.9596689217392388,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,18.612
2488,-18.2883940833333,-45.3716874166667,696.196,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0561.TIF,0.0540224580185472,0.092829594606562,0.0945700053961169,0.0104025622913051,0.0175659573463202,0000SET_000_DJI_0561.T,2.46385313472867e+20,153399469177679.53,70229.8637299473,68800.97617261278,-0.4367954804652723,4.18329901444689,-0.5243648057570992,-0.8018041756912926,-0.68670251867963,0.1857455466217142,0.109998537567306,-1.3634580525383682,-77.6193420977418,0.2642600896228769,1.718351922726126,0.9815965878159252,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,23.472
2550,-18.2886785277778,-45.3720318611111,696.187,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0571.TIF,0.0540486730015678,0.092304032889509,0.0949542104552579,0.0101821802808554,0.0173244554862043,0000SET_000_DJI_0571.T,1.0059740960822518e+21,316724531802891.2,76491.19748442373,72593.71338380307,-0.4431608909510529,4.159925986183458,-0.5304292428103765,-0.806305310472144,-0.6914025413298621,0.1824506296576235,0.1072325306275197,-1.3809141763272117,-79.70895116598915,0.2613915448643143,1.7077946185067585,0.9720899415303164,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,70.073
2611,-18.2890178333333,-45.3724529722222,696.394,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0581.TIF,0.05573777121767,0.0885010749519099,0.0935177686054829,0.0103367689337158,0.0179516884403029,0000SET_000_DJI_0581.T,1.1675707278387818e+20,37482956053945.8,39212.283488099165,69422.76801750186,-0.4268874407270416,3.879643742631529,-0.5238954842743118,-0.8009375578835098,-0.6779083900457272,0.1919601879727742,0.1105326729653145,-1.4146087366268645,-78.80087387495878,0.2271461856795531,1.5878115148575096,0.9463557169040614,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,66.264
2673,-18.2891914166667,-45.3727828055556,696.503,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0591.TIF,0.056654561173467,0.0877210668255686,0.0925490631645785,0.0105015102013424,0.0183176921528618,0000SET_000_DJI_0591.T,2.215065319031183e+19,10677097150105.262,26665.739485853508,64412.75622351619,-0.4091890727057268,3.781901879766819,-0.5141544458751207,-0.79618725333914,-0.6695548255125985,0.1979241229085997,0.1134696542812943,-1.4209687695272095,-77.57356973079219,0.21517832395028,1.5483495946068853,0.947833114956287,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,26.452
2735,-18.2893211388889,-45.3730925833333,696.548,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0601.TIF,0.0567378832110229,0.087895191593348,0.092746666239979,0.0105031607214394,0.0182718997837265,0000SET_000_DJI_0601.T,2.660915148848593e+19,13089954684124.502,27437.603551129712,64437.66102345153,-0.4096786453979501,3.78360736267018,-0.5149220989527206,-0.7965486038952075,-0.6708316376591471,0.1970086961017935,0.113245695476135,-1.4176166964760548,-77.58452669156091,0.2154231210562875,1.5491447093019488,0.9476911155590436,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,9.853
2797,-18.28941125,-45.3733278333333,696.63,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0611.TIF,0.0569755189438253,0.0888511380601526,0.093186193469227,0.0107467073827475,0.0186340141601927,0000SET_000_DJI_0611.T,1.4627734528238e+19,9643450170927.494,28961.768352616287,68933.13922654417,-0.4075431707007165,3.808029145458791,-0.5112383486031683,-0.7931991256925774,-0.666714727950655,0.1999653968733709,0.1153251032439306,-1.406874754913962,-75.50035879651887,0.2185856809119459,1.559461672437857,0.953479638477711,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,36.397
