,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
1746,-18.2841082222222,-45.3701066388889,696.186,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0421.TIF,0.0534262531756297,0.0925312944848104,0.0912485061885105,0.010578494570308,0.0178585030936226,0000SET_000_DJI_0421.T,4.662770899437298e+18,9783741057473.7,36510.00882036096,49744.96568307007,-0.4087509336540144,4.214857254361343,-0.5028174580298139,-0.7922261386179171,-0.6726424230464719,0.1957128268678577,0.1159306054660649,-1.3539249038610102,-75.8140196164877,0.2679206518333386,1.731944296760425,1.0140581840720744,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,63.699
1808,-18.2844092222222,-45.3701036666667,696.169,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0431.TIF,0.0530983620933487,0.0908729345891793,0.0893863038518854,0.010669748160811,0.0179197743494223,0000SET_000_DJI_0431.T,5.770648388780115e+17,2648935639038.1465,25417.20995707085,39939.99903100071,-0.3993261791598142,4.170752425823146,-0.4963942893426485,-0.7867245819481847,-0.6660063502497119,0.2004756162545401,0.1193667005013536,-1.342011036350488,-74.88995174728592,0.2623757190930046,1.7114074899226015,1.016631527126989,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,96.966
1931,-18.2852839166667,-45.3702183888889,696.095,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0451.TIF,0.0518347477241463,0.0924762018897571,0.0855858700691851,0.0103891054040657,0.0171938879143575,0000SET_000_DJI_0451.T,5.283006979155047e+16,741258417611.0072,13707.409309728197,23275.379443640668,-0.3649708968938219,4.3317576135801925,-0.4739209487416365,-0.7835038695693912,-0.6654226814367351,0.2008963383845776,0.1213880912312681,-1.323286324390574,-76.9626003718207,0.2816241891162447,1.7840581067722394,1.080507819982458,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,62.946
1993,-18.2856711111111,-45.3703573055556,696.206,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0461.TIF,0.0516943146897278,0.0918881485581719,0.0847623839185472,0.0104527155445554,0.017034719638217,0000SET_000_DJI_0461.T,2.008186741651097e+16,564202192481.2219,11715.264248977765,19380.953576174383,-0.359873060320558,4.318332870541681,-0.4716987210575725,-0.7804399595548183,-0.6653201507110056,0.2009702753828466,0.1233178570649922,-1.3001653054451212,-76.32443228054252,0.2799355364105167,1.7775290979228522,1.0840675345619375,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,19.0
2055,-18.2858961111111,-45.3704516388889,696.108,45.7,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0491.TIF,0.0724372006137683,0.1828298818372652,0.0893138468020018,0.0143342431658208,0.0226785724768598,0000SET_000_DJI_0491.T,15820128835894.338,6314611011.220094,1674.329873917797,22942.46878237825,-0.0923079204484484,5.589666198966155,-0.2610413911786856,-0.7234055510280828,-0.594998078925502,0.2539200055634766,0.1604929546657879,-1.2690464738271177,-55.957952164846176,0.4324595249944651,2.523977739174453,2.04704968360144,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.278
2117,-18.2858964166667,-45.3704521111111,695.978,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0501.TIF,0.0527132443954961,0.0939536525502916,0.0876895812455682,0.0108001444016524,0.0176521829165317,0000SET_000_DJI_0501.T,7.708374299193672e+16,1371391790071.7866,18640.29795706065,28158.20315568766,-0.3722722416922527,4.325455944194186,-0.4775269661219076,-0.7806848515278165,-0.664858794478351,0.2013030814584239,0.1231633707020152,-1.2995676542052377,-73.62079015101078,0.2811841595724162,1.7823538207092249,1.0714346130491983,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.338
2179,-18.2866585,-45.3706971944444,695.755,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0511.TIF,0.0568139958453575,0.0927935307893313,0.0869410583763354,0.0116318074539796,0.0200184721065939,0000SET_000_DJI_0511.T,2588335390316802.0,33155134481.10667,7849.881315407609,38611.49865815182,-0.324667703391686,3.983321782726492,-0.4473209856156025,-0.7639957536792571,-0.6256813765690784,0.2302533748777407,0.133789577343651,-1.3686602354626054,-68.36986500142443,0.2404928131178086,1.633286471205208,1.0673154033582468,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,98.926
2302,-18.2875132777778,-45.3710380277778,696.154,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0531.TIF,0.0563765197163856,0.093023751166166,0.0898876846463388,0.0112044559512476,0.0197958450135387,0000SET_000_DJI_0531.T,1.2702334198960782e+17,235633483098.5253,15691.172718731004,61652.5264818341,-0.3602431046893932,4.0231443218302445,-0.46915470245634,-0.7783318092778598,-0.6390370536957642,0.2202286674912702,0.1246495111686467,-1.4156468984071326,-71.51232480548057,0.2452956158197998,1.6500442317855433,1.0348887228786234,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,96.701
2364,-18.2878715555556,-45.37123225,696.171,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0541.TIF,0.0570908631850185,0.0899782603349594,0.0911972313763415,0.0118755686481827,0.0205673147634768,0000SET_000_DJI_0541.T,4.082557987644345e+16,184893483381.22607,18397.462242689024,68436.16329053968,-0.3790512070844251,3.847710509293092,-0.4802497963025551,-0.7695693015934923,-0.6319527887180443,0.2255256486745978,0.1302185216476152,-1.371645663970411,-66.69055633874792,0.2236186383845108,1.5760535979874806,0.986633683687701,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,53.304
2426,-18.28813225,-45.3714388055556,696.243,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0551.TIF,0.0558975504801585,0.0902936342404016,0.0867324435105544,0.0114841006629208,0.0196825222748702,0000SET_000_DJI_0551.T,3438998930028751.5,44548378496.868645,8704.516169812941,36561.04952818822,-0.3414957575890651,3.944162957453603,-0.4586454468089033,-0.7661473276307303,-0.6300798082375351,0.2269337917647281,0.1324083606790498,-1.3617754249843204,-69.18703842763978,0.2352815173226083,1.615341521493905,1.04105949960252,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,18.612
2488,-18.2883940833333,-45.3716874166667,696.196,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0561.TIF,0.0522050116554315,0.0913929412767383,0.089878677812171,0.0100407107850022,0.0170261237139107,0000SET_000_DJI_0561.T,1.2090507520704889e+19,16579207919780.8,33884.93384577851,41407.1081031953,-0.412216366280011,4.259173530547823,-0.5073369961803917,-0.7990237745452686,-0.6814713002435758,0.189434514707615,0.1117140464169414,-1.369569366787575,-80.4392937465037,0.2729003361198169,1.7506545517116003,1.0168478609323983,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,23.472
2550,-18.2886785277778,-45.3720318611111,696.187,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0571.TIF,0.0522612263814166,0.0918985574219768,0.0894796957796546,0.0098633734049275,0.0168596923985533,0000SET_000_DJI_0571.T,1.7924764295249656e+19,17052947791892.305,30552.581578490343,40306.17597919712,-0.4049951429306931,4.275787776165025,-0.5037466168799283,-0.8014280515815132,-0.6829078540437127,0.1884191966864818,0.1102302965939472,-1.3867189155882045,-82.25054661775421,0.2749541515310401,1.7584462475349547,1.0270325197380945,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,70.073
2611,-18.2890178333333,-45.3724529722222,696.394,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0581.TIF,0.0538077455529317,0.0904629874460242,0.0855516701479304,0.0099085658185276,0.0173364626334196,0000SET_000_DJI_0581.T,3.3104502909216294e+17,579354943263.2122,9595.752178367566,29025.584396099588,-0.3509051103794144,4.101372366182229,-0.4728277599795966,-0.7924043300708121,-0.6630036494050926,0.2026431816403176,0.115819665488638,-1.4274512934297992,-82.33809420141414,0.2540726114794036,1.681226123050148,1.0574076144814175,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,66.264
2673,-18.2891914166667,-45.3727828055556,696.503,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0591.TIF,0.0546278606801101,0.0893211231903262,0.0845132511958927,0.0100539760019173,0.0176186007328104,0000SET_000_DJI_0591.T,7.0775514705452e+16,197378495197.87808,6724.466933285971,26169.23381503954,-0.3345836846688835,3.993757046815848,-0.4647108209064674,-0.7873687047863419,-0.654983231967443,0.2084714584222107,0.1189633088261302,-1.4298808886496552,-81.15746025090667,0.2410108190929805,1.6350836748554542,1.0568889721599914,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,26.452
2735,-18.2893211388889,-45.3730925833333,696.548,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0601.TIF,0.0547181954656057,0.0895558097722364,0.0848702463727435,0.0100972649506852,0.0176523804050847,0000SET_000_DJI_0601.T,8.31161943013268e+16,233953388089.17422,7139.875090471947,26956.90411433456,-0.3366844762369105,3.997165816091696,-0.4659042067685525,-0.7873532788219083,-0.6556393264613027,0.2079925670011233,0.1189729661716639,-1.4256285426677549,-80.76126335103837,0.2414684076261649,1.6366733041941897,1.0552085518747556,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,9.853
2797,-18.28941125,-45.3733278333333,696.63,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0611.TIF,0.0551282937312493,0.0904985610496597,0.0863339548398962,0.0103590800861571,0.0180689603314983,0000SET_000_DJI_0611.T,1.1636475130582957e+17,311480094230.23346,9080.228098965066,32605.981087330263,-0.344819417532211,4.007330633910742,-0.468766523942994,-0.7857326519106721,-0.6538609999187257,0.2092914701406492,0.1199884808401018,-1.4165010120833796,-78.39416248062136,0.2428828623101408,1.6415991666791037,1.0482383347025703,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,36.397
