,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
1190,-18.2785562222222,-45.3763282222222,695.389,87.6,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0311.TIF,0.0536082750369576,0.0869722431869806,0.0854693986445257,0.0135763050574043,0.022786594390444,0000SET_000_DJI_0311.T,5783341102290.405,855581931.5236759,9754.663673396766,42661.51611152915,-0.366336689040781,3.967255796817062,-0.4458854259893317,-0.7258577696966829,-0.5790238719978616,0.2666052967707814,0.1588440456199917,-1.25335172506445,-55.00390727936367,0.2373299556121692,1.6223660083638551,1.0175834224446267,,Chuvoso,,Campanha 11,,290,2022-03-24,13:27:43,,,-18.27857,-45.3759,0.426,110,29.663,8.01,129.2,67.5,7.34,0.65,,-0.09,,3.23,10.1,3.71,-95,40,574.4,,,,,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.5,1329,45.24
1560,-18.2830395,-45.3703028333333,696.297,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0391.TIF,0.0511933103940038,0.0872680679925755,0.0839933176680444,0.0107114731299683,0.017690191900705,0000SET_000_DJI_0391.T,4184035929662076.0,129299584259.43066,10823.144244890756,20699.565419346385,-0.3758534825914917,4.161703781726784,-0.4788564619241576,-0.773792370170294,-0.6520538684053886,0.2106142773240556,0.1275276822889867,-1.30596140415589,-73.82403828552272,0.260540217199429,1.7046771799074178,1.038988224485589,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,62.666
1622,-18.28342475,-45.3701848055556,696.187,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0401.TIF,0.0508149737529285,0.0890712246500929,0.0849522989972678,0.0103769274507958,0.0172364387504981,0000SET_000_DJI_0401.T,3.129988302539693e+16,463456073593.1356,14379.034023650614,22953.137487139284,-0.383258739042202,4.268237343303012,-0.484078207999304,-0.7822928426582951,-0.6626548261503518,0.2028954949300719,0.1221500485952656,-1.3218349164515029,-76.68840040482866,0.2734812392781281,1.7528538946644576,1.0484851581586694,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,20.77
1684,-18.2837889166667,-45.37013425,696.215,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0411.TIF,0.0502757857883909,0.087633610957804,0.0825942042857189,0.0101100854973002,0.0168248994405632,0000SET_000_DJI_0411.T,1.0093293221804744e+16,198189502039.9045,9381.293704892973,17303.593515923894,-0.3687902180921139,4.24876022710205,-0.4769022734991432,-0.781885271523819,-0.6615358857612508,0.2037055697317534,0.1224067183010358,-1.329517704819601,-79.02084107642645,0.2708867274516873,1.7430580066247188,1.0610140471194835,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,29.787
1746,-18.2841082222222,-45.3701066388889,696.186,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0421.TIF,0.0502544416197353,0.087091783991524,0.0857850089952046,0.0101004669448532,0.0168910152442575,0000SET_000_DJI_0421.T,1.9094327900572224e+17,1377537128064.3794,19360.942182003226,25627.559467886804,-0.4079669257771459,4.22698948934886,-0.5016082054263553,-0.7893222754368463,-0.6709842366926071,0.1968993818628813,0.117741631820751,-1.3361905349405578,-79.10658510564234,0.268207897289089,1.7330166485686789,1.0152331393518004,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,63.699
1808,-18.2844092222222,-45.3701036666667,696.169,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0431.TIF,0.0497311932504586,0.0850137288736113,0.0832097013026612,0.0101601960232447,0.0168474007133151,0000SET_000_DJI_0431.T,1.4565798770178558e+16,282336515160.59106,11907.930550947887,18608.02004633036,-0.3938011953572183,4.176941549902212,-0.4925031648186436,-0.7823667731414394,-0.6632442800387114,0.2024691886831264,0.1221035031274623,-1.319407455716873,-78.31519402717703,0.2618468664122674,1.7094648914909627,1.0216804956959076,,Chuvoso,,Campanha 11,,400,2022-03-24,13:21:21,,,-18.28354,-45.37003,0.484,140,29.587,8.06,116.3,67.3,7.31,0.47,,-0.14,,3.29,10.26,3.73,-94,40,574.4,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1327,96.966
1931,-18.2852839166667,-45.3702183888889,696.095,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0451.TIF,0.0486176731258101,0.0867673118524393,0.0802163306213683,0.0098030988721366,0.0161680317189806,0000SET_000_DJI_0451.T,3702709060333721.0,122712226071.89903,7492.38113901493,12500.215193966,-0.3641769788753675,4.343340879413873,-0.4730827344899254,-0.7822003776897095,-0.6645092351830136,0.2015553640230173,0.1222082685183958,-1.316723016443941,-81.43990804385686,0.2817863349673394,1.7846866432276118,1.081666428523046,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,62.946
1993,-18.2856711111111,-45.3703573055556,696.206,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0461.TIF,0.0486612158686864,0.0864090578583212,0.0797873809107085,0.0100310240818141,0.0162342446873848,0000SET_000_DJI_0461.T,1128462252115762.2,84307558276.0518,6758.684908761471,10922.733762578036,-0.3602187758262272,4.324174162896874,-0.4705190451584619,-0.7766376705832355,-0.6618627400595234,0.203468825547148,0.1257219370697228,-1.2847857840405406,-79.14047181011836,0.2794681682953236,1.775727472398108,1.082991531643621,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,19.0
2055,-18.2858961111111,-45.3704516388889,696.108,45.7,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0491.TIF,0.0690505135102945,0.1736951074988693,0.0845782087038611,0.0137980992849041,0.0218216954892632,0000SET_000_DJI_0491.T,1979415104248.817,1360589611.8936477,1078.5187691211495,13902.048526728,-0.0893962726823936,5.584577571604656,-0.2585278900344356,-0.7194832868401634,-0.5898173846161536,0.2580061202959364,0.1631401219812568,-1.2654750057951671,-57.991598609641095,0.4310874633022706,2.515478867119123,2.0536626414853347,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.278
2117,-18.2858964166667,-45.3704521111111,695.978,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0501.TIF,0.0494352587981887,0.088325410357484,0.0825538059817614,0.0102053988483721,0.0166688810126889,0000SET_000_DJI_0501.T,6903311520208115.0,246415399417.4053,10860.517997367017,15894.845879872888,-0.3749605809871734,4.344910269726535,-0.4782564237882805,-0.7799593287359272,-0.6640106911512843,0.2019153546521108,0.1236211792661234,-1.2961534184500394,-77.75887400380175,0.282302284081885,1.7866885398144254,1.069913243939325,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,14.338
2179,-18.2866585,-45.3706971944444,695.755,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0511.TIF,0.0532122759256902,0.0871933767247269,0.081383794941541,0.0109186402142376,0.0187252655973833,0000SET_000_DJI_0511.T,244194102159239.7,7165483480.805737,4404.132365113573,19667.6755755462,-0.3230924191041418,4.006066961088742,-0.4462678543303758,-0.76341598797886,-0.6259026806049676,0.2300859232582345,0.134162338117565,-1.363083989507647,-72.79384008834174,0.2420208884584089,1.638595140085543,1.071384994855045,,Chuvoso,,Campanha 11,,470,2022-03-24,13:19:01,,,-18.28584,-45.37033,0.49,150,29.802,8.07,116,67.9,7.3,0.47,,-0.14,,3.15,9.85,3.41,-102,40,572.0,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.7,1326,98.926
2302,-18.2875132777778,-45.3710380277778,696.154,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0531.TIF,0.0529721295738595,0.087313618384081,0.0843367325654705,0.0106493316534553,0.0186999754774033,0000SET_000_DJI_0531.T,6942248785933932.0,39601425498.81402,8527.57956968931,31269.10444124856,-0.3592177666219521,4.02909749271047,-0.4678790115425407,-0.775770651389229,-0.6370230409608544,0.2217299023635583,0.1262715702815287,-1.4029610776445811,-75.02475494365717,0.2447967046553975,1.6482935288138427,1.0352976185827396,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,96.701
2364,-18.2878715555556,-45.37123225,696.171,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0541.TIF,0.0535343959101074,0.084373886754052,0.0853607847284677,0.0112583104900361,0.0194421929667761,0000SET_000_DJI_0541.T,2242425191782608.0,27680783578.13011,9650.97231022384,34417.78564664661,-0.3772066221286393,3.858037930414664,-0.4779886348249263,-0.766954752275925,-0.6289763250179402,0.2277649277548424,0.1318908972761759,-1.3637472498969956,-70.14369480991381,0.2236231954178296,1.576068718431584,0.9884385086482624,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,53.304
2426,-18.28813225,-45.3714388055556,696.243,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0551.TIF,0.0521778541414184,0.0840725660563559,0.0803352406505593,0.0108347588578621,0.0184697685993826,0000SET_000_DJI_0551.T,134250129026888.92,5442142887.95208,4177.914212172941,17020.555044331733,-0.3349176530458975,3.9456392775855793,-0.4540571101459789,-0.7623174527523983,-0.6261369997413677,0.22990867332709,0.1348693147630058,-1.3507002441552212,-73.13032845470364,0.2340889067985311,1.6112691378317856,1.0465216183524382,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,18.612
2488,-18.2883940833333,-45.3716874166667,696.196,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0561.TIF,0.0492850329960626,0.0865245160451122,0.0853306914229363,0.0095433249099289,0.016207229534644,0000SET_000_DJI_0561.T,1.2489820524402304e+18,3293114312868.313,21138.308279384084,25130.28712686648,-0.4165947418657643,4.279033362758511,-0.5089735027934995,-0.798821104475093,-0.6807649914081868,0.1899343514552562,0.1118393013204123,-1.3694322468519893,-84.49514729983551,0.2742037162479592,1.755594158819467,1.0139905654374557,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,23.472
2550,-18.2886785277778,-45.3720318611111,696.187,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0571.TIF,0.0490866011107962,0.0863188796467185,0.083915189663026,0.0094086072464266,0.016003967370393,0000SET_000_DJI_0571.T,5.645993606217658e+17,1817643085911.6785,15837.147378496513,21226.97458338892,-0.4034874953749917,4.285934312056847,-0.5015396859322777,-0.7983663854663928,-0.6796616815924436,0.1907159768649671,0.1121204311663749,-1.3749568280639903,-85.91349858708357,0.2749687703010943,1.75850186595489,1.0286442775538598,,Chuvoso,,Campanha 11,,550,2022-03-24,13:15:46,,,-18.2882,-45.3716,0.549,150,29.619,8.18,112.6,68.1,7.42,0.53,,-0.12,,3.3,10.31,3.1,-110,41,573.3,,,,,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1325,70.073
2611,-18.2890178333333,-45.3724529722222,696.394,89.9,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0581.TIF,0.0505775388635755,0.0851494859994486,0.080273392657973,0.0093517043441159,0.0163047833717835,0000SET_000_DJI_0581.T,2.204034674484259e+16,102691014494.88943,5367.599725644248,15498.203551368118,-0.3487496541622082,4.116484613641974,-0.4713034073409235,-0.7913150522136017,-0.6623505632005338,0.2031156630099657,0.1164981824545702,-1.4211372668100974,-87.16075733146317,0.2547167535040509,1.683543484176349,1.060743581154612,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,66.264
2673,-18.2891914166667,-45.3727828055556,696.503,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0591.TIF,0.0512386306277273,0.083684244030626,0.0790035630888886,0.0095243503080247,0.0166468402849012,0000SET_000_DJI_0591.T,3493782286591102.5,27973553407.213596,3682.1382538574985,13832.67682921457,-0.3317820789657865,3.999707169809412,-0.4621656851136976,-0.7848283113751376,-0.6519232601696947,0.2107099937527055,0.1205559589421131,-1.422930515139062,-85.47751349724126,0.2404752602926396,1.6332256152322124,1.059246453688058,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,26.452
2735,-18.2893211388889,-45.3730925833333,696.548,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0601.TIF,0.0514487054059455,0.0842785326756063,0.0797230625937073,0.0095943785614673,0.0167305648975443,0000SET_000_DJI_0601.T,5154322850203304.0,38429059554.840645,4135.448280581939,14887.45427360271,-0.3354870604664143,4.010335498856918,-0.46411095213117,-0.7851622608668642,-0.653085833416441,0.2098585321892146,0.1203463370488303,-1.4185990508114097,-84.79086387690536,0.2418809056582657,1.6381079370340563,1.0571411826602175,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,9.853
2797,-18.28941125,-45.3733278333333,696.63,90.0,2022-03-24, _Campo2022-03-TM_0000SET_000_DJI_0611.TIF,0.0519007314304379,0.0852259116550731,0.0812774710077826,0.0097993970357519,0.0170755216550079,0000SET_000_DJI_0611.T,9753883986485712.0,60143046464.44524,5323.366360116702,18150.75400447509,-0.3446925824183429,4.018124131765978,-0.4681945675045726,-0.7848104080375751,-0.652770674430774,0.2100892343632697,0.1205671991788914,-1.4135038923632597,-82.77954377743465,0.2430248380240293,1.6420946161288814,1.0485797675337662,,Chuvoso,,Campanha 11,,600,2022-03-24,13:13:04,,,-18.28931,-45.373,0.492,150,29.799,8.19,110.7,68.6,7.46,0.48,,-0.1,,3.24,10.13,2.83,-117,41,574.4,,,,,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.8,1324,36.397
