Latitude,Longitude,Altitude,Gimbal Degree,DateTime,Image Index
-18.2797509444444,-45.36846075,697.562,90.0,2022:03:24 07:29:13, _Campo2022-03-TM_0001SET_000_DJI_1341.TIF
-18.2794551944444,-45.3681443611111,697.499,89.9,2022:03:24 07:29:17, _Campo2022-03-TM_0001SET_000_DJI_1351.TIF
-18.2790974444444,-45.3677749444444,697.776,89.9,2022:03:24 07:29:22, _Campo2022-03-TM_0001SET_000_DJI_1361.TIF
-18.2787034444444,-45.36745125,697.668,90.0,2022:03:24 07:29:26, _Campo2022-03-TM_0001SET_000_DJI_1371.TIF
-18.278445,-45.3672404722222,697.74,89.9,2022:03:24 07:29:29, _Campo2022-03-TM_0001SET_000_DJI_1381.TIF
-18.2781311111111,-45.3669808333333,697.634,89.9,2022:03:24 07:29:33, _Campo2022-03-TM_0001SET_000_DJI_1391.TIF
-18.2779063888889,-45.3667981666667,696.991,90.0,2022:03:24 07:29:44, _Campo2022-03-TM_0001SET_000_DJI_1401.TIF
-18.27752375,-45.3664885555556,696.829,90.0,2022:03:24 07:29:49, _Campo2022-03-TM_0001SET_000_DJI_1411.TIF
-18.2772706111111,-45.3663210277778,697.258,89.9,2022:03:24 07:29:52, _Campo2022-03-TM_0001SET_000_DJI_1421.TIF
-18.2768659166667,-45.3661815,697.71,90.0,2022:03:24 07:29:56, _Campo2022-03-TM_0001SET_000_DJI_1431.TIF
-18.2765673611111,-45.3661447222222,697.856,90.0,2022:03:24 07:29:59, _Campo2022-03-TM_0001SET_000_DJI_1441.TIF
-18.2760691111111,-45.3661294166667,697.773,89.9,2022:03:24 07:30:04, _Campo2022-03-TM_0001SET_000_DJI_1451.TIF
-18.2755645833333,-45.3661074166667,697.345,89.9,2022:03:24 07:30:08, _Campo2022-03-TM_0001SET_000_DJI_1461.TIF
-18.2752645833333,-45.3660910833333,697.47,89.9,2022:03:24 07:30:11, _Campo2022-03-TM_0001SET_000_DJI_1471.TIF
-18.2749676111111,-45.36607225,697.448,90.0,2022:03:24 07:30:14, _Campo2022-03-TM_0001SET_000_DJI_1481.TIF
-18.2747135833333,-45.3660541666667,697.27,89.9,2022:03:24 07:30:20, _Campo2022-03-TM_0001SET_000_DJI_1491.TIF
-18.2742969166667,-45.3660275555556,696.824,89.9,2022:03:24 07:30:25, _Campo2022-03-TM_0001SET_000_DJI_1501.TIF
-18.2739498333333,-45.3660053333333,697.049,89.9,2022:03:24 07:30:28, _Campo2022-03-TM_0001SET_000_DJI_1511.TIF
-18.2736813333333,-45.3661075555556,697.027,90.0,2022:03:24 07:30:37, _Campo2022-03-TM_0001SET_000_DJI_1521.TIF
-18.2734763611111,-45.3664686111111,696.747,90.0,2022:03:24 07:30:42, _Campo2022-03-TM_0001SET_000_DJI_1531.TIF
-18.2732503055556,-45.3668590833333,697.261,89.9,2022:03:24 07:30:46, _Campo2022-03-TM_0001SET_000_DJI_1541.TIF
-18.2730048055556,-45.3672823888889,697.52,89.9,2022:03:24 07:30:50, _Campo2022-03-TM_0001SET_000_DJI_1551.TIF
-18.2728071666667,-45.36762175,697.614,90.0,2022:03:24 07:30:54, _Campo2022-03-TM_0001SET_000_DJI_1561.TIF
-18.2725468611111,-45.3680678333333,697.531,90.0,2022:03:24 07:30:58, _Campo2022-03-TM_0001SET_000_DJI_1571.TIF
-18.2723554444444,-45.3685009166667,697.506,89.9,2022:03:24 07:31:03, _Campo2022-03-TM_0001SET_000_DJI_1581.TIF
-18.2723349722222,-45.36890225,697.548,89.9,2022:03:24 07:31:06, _Campo2022-03-TM_0001SET_000_DJI_1591.TIF
-18.2723538611111,-45.36923875,697.73,89.9,2022:03:24 07:31:09, _Campo2022-03-TM_0001SET_000_DJI_1601.TIF
-18.2723681388889,-45.3694251944444,697.62,57.9,2022:03:24 07:31:16, _Campo2022-03-TM_0001SET_000_DJI_1611.TIF
-18.2723717222222,-45.3694879722222,697.295,89.9,2022:03:24 07:31:34, _Campo2022-03-TM_0001SET_000_DJI_1641.TIF
-18.2723941388889,-45.3697605277778,696.882,89.9,2022:03:24 07:31:38, _Campo2022-03-TM_0001SET_000_DJI_1651.TIF
-18.2723657222222,-45.3689789444444,697.325,89.9,2022:03:24 07:31:57, _Campo2022-03-TM_0001SET_000_DJI_1661.TIF
-18.2722216666667,-45.36808025,697.766,90.0,2022:03:24 07:32:05, _Campo2022-03-TM_0001SET_000_DJI_1671.TIF
-18.2719446111111,-45.3674716388889,697.833,89.9,2022:03:24 07:32:11, _Campo2022-03-TM_0001SET_000_DJI_1681.TIF
-18.2716933055556,-45.3667553611111,697.64,89.9,2022:03:24 07:32:18, _Campo2022-03-TM_0001SET_000_DJI_1691.TIF
-18.2716079444444,-45.3663591666667,697.426,90.0,2022:03:24 07:32:22, _Campo2022-03-TM_0001SET_000_DJI_1701.TIF
-18.2715594722222,-45.3658130833333,696.939,89.9,2022:03:24 07:32:29, _Campo2022-03-TM_0001SET_000_DJI_1711.TIF
-18.2715451111111,-45.3654413888889,696.953,90.0,2022:03:24 07:32:33, _Campo2022-03-TM_0001SET_000_DJI_1721.TIF
-18.2715546388889,-45.3651941111111,696.957,89.9,2022:03:24 07:32:37, _Campo2022-03-TM_0001SET_000_DJI_1731.TIF
-18.2715752777778,-45.3649936666667,697.031,90.0,2022:03:24 07:32:40, _Campo2022-03-TM_0001SET_000_DJI_1741.TIF
-18.2716033055556,-45.3647878055556,696.948,90.0,2022:03:24 07:32:42, _Campo2022-03-TM_0001SET_000_DJI_1751.TIF
-18.2716298611111,-45.3645985833333,696.953,90.0,2022:03:24 07:32:44, _Campo2022-03-TM_0001SET_000_DJI_1761.TIF
-18.2716563611111,-45.3643638333333,697.008,90.0,2022:03:24 07:32:47, _Campo2022-03-TM_0001SET_000_DJI_1771.TIF
-18.2716965555556,-45.3639835555556,696.928,89.9,2022:03:24 07:32:51, _Campo2022-03-TM_0001SET_000_DJI_1781.TIF
-18.2717045,-45.3638856388889,696.625,89.9,2022:03:24 07:32:57, _Campo2022-03-TM_0001SET_000_DJI_1791.TIF
-18.2717079444444,-45.3637859166667,696.338,90.0,2022:03:24 07:33:30, _Campo2022-03-TM_0001SET_000_DJI_1811.TIF
-18.2717016111111,-45.3636695,696.04,89.9,2022:03:24 07:33:33, _Campo2022-03-TM_0001SET_000_DJI_1821.TIF
