Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR
0.0082386862741511,0.0119423758392633,0.0040833941370979,0.0027336516047365,0.0007892481340886,0000SET_000_IMG_0004,0.34794518217989123,3.8411595080990715,-0.1632295656441032,-0.1979952289418256,-0.6760492192272444,0.19328237921444558,0.6694557304427459,-0.19291788522134518,-244.4324881985574,0.183523024918017,1.4495485617327772,2.924619921149919
0.008291382236572,0.0119939025973209,0.0041322593319149,0.0027771627185073,0.0008258307551047,0000SET_000_IMG_0005,0.3467697749676682,3.8323130496559905,-0.16299640867185555,-0.19612300472002536,-0.6668754538096253,0.1998496920864857,0.672068835820223,-0.19776381913817445,-239.47257705739196,0.18252247336269514,1.4465504369606381,2.9025048124854482
0.0087602283507514,0.0132621267359861,0.0041900522695728,0.0028964511268466,0.0008403792201357,0000SET_000_IMG_0006,0.34460355960689637,3.9955349926516597,-0.1521033075819566,-0.18254434808848305,-0.6658818545267982,0.20056533094785983,0.691268495116389,-0.19420979759100535,-231.0978102952681,0.20442402129579104,1.5139019446734574,3.165145893833503
0.0088997373731536,0.0133951568923619,0.0043141522401452,0.0030749144294292,0.0009325599531185,0000SET_000_IMG_0007,0.34233157325862773,3.9710114353082275,-0.1516756368859375,-0.1677123601846427,-0.6445164442921713,0.2161629681123894,0.7127505610060967,-0.1984948598224084,-212.84943574795102,0.20163448481393179,1.5051182221139363,3.1049337498370395
0.0088917844530319,0.0133596405279692,0.0043165063645256,0.0030452360395708,0.0009323810945696,0000SET_000_IMG_0008,0.34247014947203736,3.9644981160938464,-0.15208577755561556,-0.17268606468047687,-0.6447319163020031,0.21600364179517945,0.7054862850655109,-0.20131823861083967,-215.91840480610662,0.20078966083080446,1.5024701283007216,3.0950123548439326
0.0092356871431017,0.0135271228863499,0.0042706377090576,0.0030287715352701,0.000916137719608,0000SET_000_IMG_0009,0.3670440104491316,3.8620790769300513,-0.14736756951841135,-0.17013242198367517,-0.646740934822507,0.21452012135446716,0.7092082591895762,-0.2032829137628653,-221.89121723952888,0.1885283819394766,1.4646579812367888,3.167471419469793
0.0094855056868055,0.0138419306212883,0.0045219542977056,0.0030986053573568,0.0009452256087103,0000SET_000_IMG_0010,0.35858808463222386,3.843882283178271,-0.15332712269604612,-0.1867774815466811,-0.6542182167442306,0.20903033212650982,0.6852358854951288,-0.20539925403827117,-217.3018294738389,0.18675112331016303,1.4592717645557538,3.0610505347901404
0.009804691721412,0.0141383854396269,0.0048243314293159,0.0035665020972116,0.0010998880628967,0000SET_000_IMG_0011,0.3522580646399132,3.7935857497204744,-0.15555408109696767,-0.14990517069939366,-0.6286808534550398,0.22798766606560994,0.7392738557593953,-0.19621429025127857,-178.3947811330204,0.18099986434771442,1.4420020375297218,2.9306414052965994
0.0098361883545659,0.014114128420915,0.0048519788260811,0.0037279195755665,0.0011812405213627,0000SET_000_IMG_0012,0.35313618948648334,3.774458303317168,-0.15326470790049476,-0.13101078799473276,-0.6084211584771314,0.24345541555398284,0.7683297287959328,-0.1967719114675437,-166.58073263567366,0.1786172645001771,1.4349184777824335,2.908942707055228
0.0097158886171653,0.0139242635545774,0.00483901837209,0.00383085389284,0.0012703900670408,0000SET_000_IMG_0013,0.35024259817835035,3.7717487624722565,-0.15095623239324218,-0.11628366006360533,-0.5841201059978431,0.26253053188804304,0.7916592991122354,-0.20086672707961392,-158.1142141228367,0.17801809848087233,1.433143596353818,2.8774975591926575
