,lat_d,long_d,Altitude,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
7120,-18.4760085,-45.3982589,675.205,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0207,0.0087978951068442,0.0129153218892545,0.0038947328148424,0.0026203010638075,0.0007573195326717,0000SET_001_IMG_0207,1.371847765107093,3.614756744193027,1.1232456826966153,0.6090448785752733,0.3796391862351656,3.878467835454962,-0.1444932495601371,-0.1956139867839027,-0.6744148706424655,0.1944471081008787,0.6727806985428679,-0.2029404180981731,-267.9719845363454,0.1896276716227768,1.468001349459964,3.316099589690883,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,39.573
7155,-18.4760089,-45.3983834,675.344,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0208,0.0088586906080233,0.0129891481167334,0.0039483186340984,0.0026953643117259,0.0007911005824711,0000SET_001_IMG_0208,1.371451294954719,3.5403845552843105,1.12594514905218,0.5974736732515844,0.3780364909072878,3.872880775204905,-0.1445093993690883,-0.1885933348399789,-0.666161381248854,0.2003639158296422,0.6826612949745854,-0.2042019368318606,-258.12386105697306,0.1890556572092279,1.466260499601279,3.289792268677798,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,26.449
7190,-18.4760105,-45.3985702,675.435,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0209,0.008900730268117,0.0130253830175386,0.003980823409767,0.0027420301128501,0.0008217147686334,0000SET_001_IMG_0209,1.371118995084463,3.4461483035705,1.1275131504023892,0.5925257415357766,0.3777168665002307,3.8647575159141434,-0.144079737251031,-0.1842659954957129,-0.6577997974783028,0.2064182919084811,0.688809783956378,-0.2073539404648542,-252.3429642255379,0.1881160010296951,1.463406105473882,3.272032360335467,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,6.78
7225,-18.4760111,-45.3986743,675.318,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0210,0.0088937716285574,0.0129963798031578,0.0039551200856294,0.0026966910638907,0.0008055461230419,0000SET_001_IMG_0210,1.3727317884386911,3.475872372148583,1.1258770551263375,0.6002907298292429,0.3800020942545885,3.85941284133618,-0.1438808668095502,-0.1891859214658386,-0.6615826072516319,0.2036717231339662,0.6818228032288838,-0.2081423168439255,-258.3865912704531,0.1874179896561336,1.461290029241043,3.2859633896778675,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,4.319
7260,-18.4760114,-45.3987784,675.138,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0211,0.008913530027398,0.0130308548655578,0.0039811234033255,0.0027279316422457,0.0008104232498165,0000SET_001_IMG_0211,1.3734230928714204,3.5067328651149694,1.1273392149114507,0.5936948543942968,0.3785175013428685,3.860683251673709,-0.1444879940347201,-0.1867910983838268,-0.661727910220774,0.203566473005971,0.6852165496721383,-0.2061628434723467,-254.38910287806675,0.1876254385002822,1.4619185469173444,3.2731602478518766,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,15.247
7295,-18.4760115,-45.3989031,674.968,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0212,0.0089020020086635,0.0130034648321913,0.0039703389480729,0.0026878608788018,0.0008019338796835,0000SET_001_IMG_0212,1.3775330893963127,3.529325450034976,1.126782311440485,0.6028843250941379,0.3792576151228405,3.857828535031107,-0.1446399244265438,-0.1926163381421197,-0.663919516495659,0.2019812137381212,0.6769852433144072,-0.2082692724064366,-259.70878358279924,0.187234668556726,1.4607348795850892,3.2751523238344284,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,28.389
7330,-18.4760118,-45.399048,674.88,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0213,0.0088825258181172,0.0130093004933297,0.0039473765082357,0.0027165168126638,0.0007937119646845,0000SET_001_IMG_0213,1.3678776939721864,3.523569838032167,1.125523266741327,0.5914037373918849,0.3793554705275594,3.868154081424077,-0.1440567131624919,-0.1847057922898677,-0.6651773240605124,0.201073285770567,0.6881828492914553,-0.2028234688023298,-255.53787498082127,0.1885075560395193,1.4645947289897367,3.295682706270214,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,43.667
7365,-18.476011,-45.3991436,674.826,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0214,0.0088476471658938,0.0129777158404502,0.003915847401254,0.0026594929162397,0.0007622509708783,0000SET_001_IMG_0214,1.3701032429987203,3.6349357649345264,1.1239231215152647,0.599085593146469,0.380020631155129,3.874467135198664,-0.1444922785228836,-0.1910706403548068,-0.6741193065032268,0.1946579865788945,0.6791615310106394,-0.2004621961021678,-262.9871312216057,0.1892325306734145,1.4667985281417102,3.314152598565065,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,53.75
7400,-18.476009,-45.3992384,674.782,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0215,0.0087496995997691,0.012869350694848,0.0037638070913688,0.0025064352941614,0.0006617008328995,0000SET_001_IMG_0215,1.361617413979858,3.9491437490333032,1.1153159599874023,0.6116284562693995,0.3874237812476667,3.886632125293655,-0.1434894787788938,-0.2005300146145911,-0.700960502512758,0.1758062559627242,0.6659308602476419,-0.1883752154629079,-284.68335854659347,0.1905565248675445,1.4708334324057954,3.419237591735273,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,63.75
7435,-18.4760068,-45.3993,674.758,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0216,0.0087967036526738,0.0129206987422874,0.0038492971936504,0.0025683732141154,0.0007126920483564,0000SET_001_IMG_0216,1.3703537475766152,3.795502887099537,1.1202388674602235,0.6105254182027384,0.382905488139842,3.880574792120303,-0.1444281911920435,-0.1995932944741129,-0.6875520697006775,0.185148616098549,0.6672317269635751,-0.1964696472812846,-275.6725681651424,0.1898935708153768,1.468811415326023,3.356638391964307,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,70.25
7470,-18.4760046,-45.3993703,674.769,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0217,0.0087734011155151,0.0129257887661145,0.0038090669464,0.0025093522385589,0.0006793199499115,0000SET_001_IMG_0217,1.3713203225526516,3.936313289881,1.1179272645393272,0.617734353039474,0.3840643119690545,3.892514544305552,-0.1442333568009432,-0.2057025135234921,-0.6972988445048013,0.1783428749010396,0.6587839683234032,-0.1932857752168707,-284.5283363782433,0.1913614136403676,1.473292808105652,3.3934265131073205,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,77.667
7505,-18.4760137,-45.3993873,674.99,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0218,0.0087523165702559,0.0129297874659179,0.0037445057397267,0.0024628266296991,0.0006357465537384,0000SET_001_IMG_0218,1.364687181001648,4.116269127286282,1.1140354462398094,0.6169467405466837,0.3873080546551496,3.903163880026227,-0.1433790364994898,-0.2064782476189783,-0.7097214903868115,0.1697811668422763,0.6577174134279347,-0.1854994315112627,-291.78204808262774,0.1926690734760993,1.4772988799169842,3.4530024426832915,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,79.447
7540,-18.4761479,-45.3993616,675.107,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0219,0.0088946127396288,0.0127263430959465,0.0039506817788106,0.0026856461396493,0.0007641102662041,0000SET_001_IMG_0219,1.3735410333202027,3.707873827753507,1.1255650830703563,0.5933039139518362,0.3884800938922434,3.7796725740936594,-0.1473834707789971,-0.1906228346014099,-0.6758668213110054,0.1934122536273079,0.6797930812989563,-0.1986092743354062,-259.92226923222114,0.1772229861370392,1.4307922636413295,3.221303007547704,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,78.083
7575,-18.4762528,-45.399334,674.675,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0220,0.0088521355140958,0.0126974377270843,0.0038936418875794,0.0026291720009045,0.000750023978824,0000SET_001_IMG_0220,1.3701433106613534,3.657563948432612,1.1223734397740557,0.6034523939668048,0.3905113561565002,3.789938273829137,-0.1458784298683053,-0.1938534363071949,-0.6769690152556532,0.1926278791114698,0.6752475129496319,-0.2005420040129873,-267.38079004810913,0.1784398312649797,1.4343926058142002,3.2610697372012414,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,78.305
7610,-18.4764053,-45.3992922,674.058,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0221,0.0087945008319931,0.0126208385433846,0.0038417344551812,0.0025708157581593,0.0007067573939313,0000SET_001_IMG_0221,1.3682518778603254,3.8180394757594462,1.1197713920754553,0.6078767205034143,0.3924276790156678,3.7928023149878456,-0.1463893243202273,-0.1981923968997411,-0.6892344023572551,0.1839683096727634,0.6691810139798026,-0.19455205465772,-275.27416950749495,0.1786727562109445,1.435082989300751,3.2851928446963217,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,81.69
7645,-18.4765774,-45.3992266,673.69,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0222,0.0087303457710572,0.0129070066027879,0.0037254183229159,0.0024265840976184,0.000608356699014,0000SET_001_IMG_0222,1.3666467312535222,4.3215565661403685,1.113112150783765,0.6202534854498282,0.3877682565886532,3.906401015218844,-0.1440592901592598,-0.2111238157127864,-0.7192486015376548,0.1632988959311921,0.6513588239720427,-0.1810219706372419,-297.5589336496748,0.1930301249232038,1.4784072637279897,3.4645791382390403,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,88.176
7680,-18.4766607,-45.3991059,673.824,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0223,0.0087982717633302,0.0129683010436098,0.0038523424442227,0.0025834753583638,0.0006934005379003,0000SET_001_IMG_0223,1.368510501462039,3.947552710420317,1.1204175069200475,0.6015525508753333,0.3813860661065261,3.893773151030736,-0.1451281253296436,-0.1971570862911864,-0.6949231223026776,0.1799945222783043,0.670624534492825,-0.1895873621898575,-273.4168086513905,0.1915795066713506,1.473960044932872,3.366341708032256,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,87.087
7715,-18.4766922,-45.3989334,673.328,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0224,0.0088000964695387,0.0129768222469081,0.0038806046374771,0.0026284164725277,0.0007182544852833,0000SET_001_IMG_0224,1.3673846462085066,3.838583755683483,1.1222682901066023,0.5962303232101775,0.3790983446069575,3.8954390489676776,-0.1452156842467096,-0.1923773396624422,-0.687637970152833,0.1850882922590793,0.6773213759380843,-0.1916461649969434,-266.8220928983865,0.1917959942705287,1.4746227262197666,3.344020702749232,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,81.346
7750,-18.4766993,-45.3987594,672.636,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0225,0.00882621970542,0.0130052805428697,0.0038951194937743,0.0027147811597948,0.0007357285302078,0000SET_001_IMG_0225,1.3569183069107764,3.754661378348533,1.122852649685807,0.5760312125345284,0.3791613872066169,3.892040917624652,-0.1447170797991315,-0.178571266928522,-0.6822488985180983,0.1888847136483847,0.6969699297117652,-0.1876512605263026,-255.05502752938264,0.1914234381476871,1.473482530112345,3.338865614689479,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,76.903
7785,-18.4766954,-45.3985467,671.92,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0226,0.0088201603786391,0.0130035736455404,0.0038985149488397,0.0026773886859312,0.0007415677977096,0000SET_001_IMG_0226,1.3634505113789563,3.7242665341202423,1.1231691662809202,0.5883733667577747,0.3784840663002887,3.8942505689219153,-0.1446565994450067,-0.1856971042658904,-0.6803644080437646,0.190218020821059,0.6867714299077039,-0.1928978250187305,-260.1216309749603,0.1916909939548524,1.4743012697402649,3.3355197597512363,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,75.884
7820,-18.4766856,-45.3983249,671.524,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0227,0.0088044830513822,0.0129632786789148,0.0038915254054715,0.0026194177657037,0.0007336670302464,0000SET_001_IMG_0227,1.3712798311961951,3.759433591474653,1.1229332780399224,0.6032160441787184,0.3789903594298091,3.8895284208163545,-0.1450704217710129,-0.1953799328797074,-0.6827517814910014,0.1885294206777787,0.6731082269232492,-0.1967590244865054,-268.1857250971526,0.1910529745345506,1.4723497794546514,3.3311561221438715,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,81.076
