,lat_d,long_d,Altitude,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,Distance
3375,-18.4753603,-45.3992288,671.92,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0100,0.0086989722760943,0.0127508417483245,0.0041606824050737,0.0028071691438129,0.0007856659693505,0000SET_000_IMG_0100,0.3559208059042019,3.874571332062679,-0.1573447877860866,-0.1942511621788324,-0.682324854669397,0.1888310360801458,0.6746895990882955,-0.1895612837095118,-241.27465246613608,0.1888999814924964,1.4657871463006231,3.0646034729244467,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.734
3410,-18.4753613,-45.399056,671.368,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0101,0.0087065190125395,0.0127507064018978,0.0041742546201539,0.0028163711283384,0.0007946945209916,0000SET_000_IMG_0101,0.3554520235609082,3.8711145688868136,-0.157502194896475,-0.1942434827251853,-0.6801357798528814,0.1903799823697148,0.6747003679987694,-0.190893869455388,-240.2103757015909,0.1884767164088794,1.4645010690878513,3.0546067650822164,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.504
3445,-18.475349,-45.3988406,670.975,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0102,0.0087134846427089,0.0127496282191274,0.0041735245050927,0.0028501423307927,0.0008024512957679,0000SET_000_IMG_0102,0.3560856881148273,3.867643996095637,-0.157063573724151,-0.1884175609723627,-0.6774697756250683,0.1922718543496551,0.6829101703643631,-0.1894547567983237,-236.09502258579607,0.1880502424042689,1.463206597809957,3.0548827983565925,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.063
3480,-18.475336,-45.3986672,670.768,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0103,0.0086846802305343,0.0127162506541808,0.0041550326972678,0.0027997776892007,0.0007945767025287,0000SET_000_IMG_0103,0.3562093620557298,3.8707814100426177,-0.1570238235356011,-0.194865845761076,-0.6789335729961364,0.1912323585446596,0.6738280762608037,-0.1923081638705006,-242.0259280928948,0.1883829467682602,1.464216334583279,3.060445387720426,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.377
3515,-18.4753202,-45.3984451,670.811,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0104,0.0086412426048769,0.0126720061567661,0.0041354528560388,0.0027944750520528,0.0007762426441803,0000SET_000_IMG_0104,0.3555703566662391,3.8773623713584513,-0.157611364153174,-0.1935053036295273,-0.6839206973861984,0.1877043872104093,0.6757361646553809,-0.1879476461098321,-242.12486587657375,0.189120091308805,1.4664564734722685,3.0642366381378974,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.392
3550,-18.4753063,-45.3982167,670.818,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0105,0.0086151057079323,0.0126162566705625,0.004109889288689,0.0027264045997886,0.000780306935903,0000SET_000_IMG_0105,0.3570961289774103,3.872631127000904,-0.1568237729368948,-0.2023734952694512,-0.680868864942898,0.1898608164581259,0.663376652819348,-0.195629372670789,-250.70823245265592,0.1884547440386095,1.4644343433820166,3.069731514492187,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.394
3585,-18.4752974,-45.398006,670.428,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0106,0.0086207950515807,0.0126473782039385,0.0041306790320985,0.0028138566904751,0.0008002646071653,0000SET_000_IMG_0106,0.3550234639210789,3.8793429905164594,-0.1565914657982645,-0.1896199248198833,-0.6754111725013425,0.1937368168639196,0.6812092318500917,-0.1915717783074103,-239.3855439715078,0.1893243535296516,1.467077935186441,3.0618157706417777,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.676
6980,-18.4760082,-45.3977817,674.853,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0203,0.0088132504282848,0.0129924286137796,0.0038481164749297,0.0024871780612805,0.0007058274909995,0000SET_001_IMG_0203,0.3821559541292491,3.894097349532785,-0.1441041564387215,-0.2148184912115103,-0.69001485469289,0.18342155067237,0.6463364811029888,-0.2036993936349141,-288.59657102114545,0.1916554938478607,1.4741926057249386,3.3763085650927325,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.775
7015,-18.4760079,-45.3979062,675.0,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0204,0.0088093655759963,0.0130031107876837,0.0038783877210955,0.0025750559247806,0.0007266949710087,0000SET_001_IMG_0204,0.3792152459064895,3.8989410523121073,-0.1444903686100808,-0.2019591194768949,-0.6843943878555407,0.1873703774009051,0.6639501024547496,-0.1997143290964224,-274.8255279917596,0.1922635991331279,1.4760553044948534,3.35271038451277,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.932
7050,-18.476008,-45.3980097,675.116,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0205,0.0088299035185848,0.0130180664746651,0.0039016812793074,0.0025788136015226,0.0007501532939113,0000SET_001_IMG_0205,0.3785679116686322,3.894111237163077,-0.1442480919906879,-0.204130657011702,-0.6774806661311461,0.1922641139064188,0.6609493233594861,-0.2059348539867248,-274.52369490105195,0.1916957482720026,1.4743158231871092,3.3365273949224217,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.423
