,lat_d,long_d,Altitude,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
3375,-18.4753603,-45.3992288,671.92,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0100,0.008717740095258,0.012699825759514,0.0041664584206964,0.0029080472829766,0.0008230070658764,0000SET_000_IMG_0100,1.3854318480843686,3.869834873744269,1.1436536993436168,0.5617227723070207,0.3583735525782338,3.850925957702288,-0.1561079058886168,-0.1778797262212182,-0.6701021109009764,0.1975315682470771,0.6979662315916106,-0.1886041969764798,-229.16473599851764,0.185926154786108,1.456779580572957,3.048110523899407,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,96.351
3410,-18.4753613,-45.399056,671.368,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0101,0.0087200446933657,0.0126988480430465,0.0041779847926538,0.0029005786885165,0.0008353087782714,0000SET_000_IMG_0101,1.3891086459841977,3.821603368111776,1.1444637289173418,0.5672522797249865,0.3576749548711225,3.849593507077131,-0.1560620362368143,-0.1804612062228912,-0.6667624720340308,0.1999310241004546,0.694253050804929,-0.1921882438585965,-230.0804790490933,0.1857613929275074,1.4562824491837658,3.039467272684916,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,85.516
3445,-18.475349,-45.3988406,670.975,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0102,0.0087569276982434,0.0127332349299594,0.0041906814439254,0.0029730226328596,0.0008459117635113,0000SET_000_IMG_0102,1.380720672869711,3.788325547703957,1.144749399642116,0.5499467021433416,0.3586084981102724,3.8431856417126617,-0.1556418970987479,-0.1699761461409044,-0.6640936725792018,0.2018554201339954,0.709436561246893,-0.1879300551034573,-222.1627162665021,0.1850291829107732,1.4540756037661051,3.038464054197404,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,77.515
3480,-18.475336,-45.3986672,670.768,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0103,0.008746703829523,0.0127010522830594,0.0041825031747852,0.0029257731259598,0.0008432869016493,0000SET_000_IMG_0103,1.3861598690050427,3.784297406346035,1.144326235433662,0.5618784933876363,0.3593561031809552,3.838222484816644,-0.1556907051538569,-0.1767981428484547,-0.6644161857840422,0.2016225371287634,0.6995268153287315,-0.1918150662685774,-227.46121858815263,0.1843711963517044,1.452095844401313,3.0367107333305694,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,75.916
3515,-18.4753202,-45.3984451,670.811,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0104,0.008674338890233,0.0126328634949553,0.0041431592361156,0.0028885779626783,0.0008105763121278,0000SET_000_IMG_0104,1.3834062646299634,3.8909004354851766,1.1427015177400917,0.5636279310523873,0.3586819137186785,3.850606704559638,-0.1564064049208282,-0.1784169740661651,-0.6727413870870717,0.1956420851658485,0.6971921179130139,-0.1871689971484502,-230.90854537449167,0.1857834047455271,1.4563488531880462,3.049089541342173,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,80.109
3550,-18.4753063,-45.3982167,670.818,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0105,0.0086611597305825,0.0125931578009666,0.0041230480585028,0.0028436109408057,0.000816855940382,0000SET_000_IMG_0105,1.38609182405997,3.8005252128294496,1.1414556674362772,0.5765465093126844,0.3603632816966189,3.844697975299159,-0.155553906316362,-0.183651463036169,-0.6692826659925343,0.1981194322237962,0.6896865863451271,-0.1929475557977421,-236.2075688737856,0.1849976158748729,1.4539805514150996,3.054332043255287,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,90.552
6980,-18.4760082,-45.3977817,674.853,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0203,0.0087873999277741,0.0128740132994207,0.0038228015928306,0.0025253666378581,0.0007143895661036,0000SET_001_IMG_0203,1.3716829556966397,3.715050469913564,1.118627860884822,0.6222466603088972,0.385629424133568,3.871061349803469,-0.1434999643894215,-0.2043794221930605,-0.6850961129566283,0.1868759203834664,0.6606062534331497,-0.2015884492273803,-282.1828016426351,0.1886586682403558,1.4650537593867954,3.367690680982508,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,89.893
7015,-18.4760079,-45.3979062,675.0,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0204,0.0087666098264455,0.0128774541533306,0.0038454127962284,0.0026021952290865,0.0007285957070153,0000SET_001_IMG_0204,1.363897633776405,3.676902640177895,1.1204180517792732,0.6047036744833831,0.3821560513142492,3.881404187022476,-0.1440033208239177,-0.1928184161103964,-0.6814191724835624,0.1894713898414002,0.6767011415884261,-0.1968823996215445,-270.2217398838038,0.1899294111644751,1.4689206441564513,3.34878329992579,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,76.765
7050,-18.476008,-45.3980097,675.116,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0205,0.008792057598026,0.0128937941613113,0.0038691275212777,0.0026133936660347,0.000754642332673,0000SET_001_IMG_0205,1.3673025295796788,3.570418409111398,1.1216215294103216,0.6088059913547594,0.3818061631168181,3.8747770420373087,-0.1436183011471381,-0.1937107213318059,-0.6735813604441367,0.1950419903513014,0.6754477984152045,-0.2029272541993168,-268.9052090154196,0.1891434382566602,1.4665274900162422,3.3324810542955143,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,65.85
7085,-18.4760083,-45.3981134,675.122,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0206,0.0088406544101155,0.012949585946386,0.0039092275909187,0.0026436000696387,0.0007723455751249,0000SET_001_IMG_0206,1.371231167818565,3.5587895241444847,1.1235831156065634,0.6058901504660437,0.3808173357521963,3.869380108321789,-0.1439581190694785,-0.193142195528509,-0.670048700412554,0.1975698669780934,0.676246140229823,-0.2047937972119263,-265.1582449718936,0.1885675177990649,1.4647768531217609,3.312568952615712,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,54.915
