,lat_d,long_d,Altitude,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
7120,-18.4760085,-45.3982589,675.205,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0207,0.0087944980231145,0.0129174219991357,0.0038719128441586,0.0025931620407828,0.0007510238309426,0000SET_001_IMG_0207,1.3712663911466805,3.5990018817107763,1.1217711794537772,0.6141083123419675,0.3810810840804974,3.880604061186325,-0.1437408119603305,-0.1977936568614689,-0.6750879868255347,0.1939671323117821,0.6697366767165226,-0.2042199983133394,-271.922128032909,0.1898921869551869,1.4688071979986757,3.33618614856574,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,39.573
7155,-18.4760089,-45.3983834,675.344,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0208,0.0088335051157871,0.0129756443617013,0.0039099988294496,0.0026537097668585,0.0007752507344885,0000SET_001_IMG_0208,1.3697529116926603,3.543668592760691,1.1237407933557115,0.6038047946480726,0.3794421416842805,3.880166452003064,-0.1437354582853776,-0.1913992743824317,-0.6690674748873452,0.1982739044956773,0.6786983532759922,-0.2043759514391942,-263.6256147168165,0.1899266750493756,1.468912305095226,3.318580114134676,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,26.449
7190,-18.4760105,-45.3985702,675.435,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0209,0.008884969474685,0.013023406596652,0.0039423915619763,0.0026969846078118,0.0008034331137061,0000SET_001_IMG_0209,1.3698930727818908,3.459399511404684,1.1251508807532693,0.5990144505512363,0.3795149814319178,3.871166771797906,-0.1432766371203997,-0.187578911378996,-0.6614147514454588,0.2037933323151045,0.6840986151207711,-0.2074744215003632,-258.2348399150728,0.1888974841627522,1.4657795543089045,3.3034279806857736,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,6.78
7225,-18.4760111,-45.3986743,675.318,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0210,0.0088714209372677,0.0129904331394496,0.003918227190892,0.0026492877552286,0.0007863657008369,0000SET_001_IMG_0210,1.3722934275541423,3.4992026384889208,1.1237304856406911,0.6075878764182453,0.3812955036374996,3.867596824454335,-0.1432569021394442,-0.1932145485885733,-0.6657029762471469,0.2006942585322319,0.6761444975388166,-0.2081812186964864,-264.7384270129366,0.1884109274413561,1.4643012919022316,3.315385378787154,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,4.319
7260,-18.4760114,-45.3987784,675.138,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0211,0.0088806798178595,0.0130188843198196,0.0039384578169341,0.002677582066266,0.0007886355413015,0000SET_001_IMG_0211,1.372152963071677,3.5319861590332478,1.1249502218583796,0.600972969361234,0.37961947272252,3.871756656691506,-0.1438303637382993,-0.1905786199792721,-0.6663338413117948,0.2002396821188794,0.6798554639212485,-0.2057292143362559,-260.8672873108625,0.1889628704911139,1.4659783470222585,3.3055792203340584,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,15.247
7295,-18.4760115,-45.3989031,674.968,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0212,0.0088737143798871,0.0129940892260863,0.0039279440978861,0.0026373527549537,0.0007806052458074,0000SET_001_IMG_0212,1.3764315930006823,3.553894919243276,1.1243475875283666,0.6103582711478932,0.380616924814716,3.8676420967399,-0.1439256959130077,-0.196577759065709,-0.6684306826462716,0.1987312513504196,0.6714333730902746,-0.2080123344840595,-266.4757066408221,0.1884219796575125,1.4643348512025944,3.308114602007529,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,28.389
7330,-18.4760118,-45.399048,674.88,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0213,0.0088677837107766,0.0130077471983771,0.003908259498857,0.0026750321305978,0.000774714250659,0000SET_001_IMG_0213,1.365942760646473,3.542782759843184,1.123118039794288,0.59660278209339,0.3812746462768258,3.874247279486511,-0.1432443062164395,-0.1873268628631799,-0.6691357705180094,0.1982248750078061,0.684456119502846,-0.2022465438662762,-261.0595373639223,0.1892508805748871,1.4668543598519883,3.328271114592394,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,43.667
7365,-18.476011,-45.3991436,674.826,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0214,0.008841110264105,0.0129866958097642,0.00388957357001,0.0026286224770723,0.0007516287848843,0000SET_001_IMG_0214,1.3693323636777432,3.637606065028992,1.122264060457314,0.6039510384382062,0.3812776372548996,3.87999387669997,-0.1437590555141608,-0.1934509308755958,-0.6761060055519093,0.1932419509119524,0.6758125099727942,-0.2009249771256057,-267.3194283751848,0.1899222272559045,1.4688987493449008,3.338848224879009,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,53.75
7400,-18.476009,-45.3992384,674.782,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0215,0.0087455312350193,0.0128697879468795,0.0037444074620909,0.0024896380277089,0.0006594647237169,0000SET_001_IMG_0215,1.360103325406269,3.911754155146887,1.1141224689642435,0.6148555112292776,0.3885941084321445,3.8886380200534703,-0.1427202028530491,-0.2012769134320667,-0.7005068739995983,0.1761199149380636,0.6648950609447485,-0.1894778688293452,-287.3207042241819,0.1908024895285356,1.471584469945707,3.4370693032677946,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,63.75
7435,-18.4760068,-45.3993,674.758,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0216,0.0087914940414007,0.012921006118087,0.0038274122721242,0.0025459250497314,0.0007086730991783,0000SET_001_IMG_0216,1.3692224853737722,3.766596487912658,1.1188720237776797,0.6148541423924357,0.3841869374496858,3.882998765316344,-0.1436379573995354,-0.2010700450450493,-0.687539787649627,0.1851572417060232,0.665181817039642,-0.1977468879049789,-279.03823093364866,0.1901905375407369,1.4697167577251034,3.3759117647694348,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,70.25
7470,-18.4760046,-45.3993703,674.769,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0217,0.0087681579668975,0.0129291819986895,0.0037908411807415,0.0024842973803747,0.0006768664183256,0000SET_001_IMG_0217,1.3715118324971447,3.9043161491771663,1.116811888372074,0.6235560844847813,0.3849676481203915,3.895862047937541,-0.1435187339717591,-0.2082095538834439,-0.6969960977451003,0.1785530931140731,0.6553419839890955,-0.1952619230450308,-288.47925936119054,0.1917757678310603,1.4745607968630523,3.410636685169837,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,77.667
7505,-18.4760137,-45.3993873,674.99,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0218,0.0087671016162298,0.0129432708388292,0.0037440958540335,0.0024633193458034,0.0006431593721594,0000SET_001_IMG_0218,1.3645094501778774,4.0484450049548295,1.1138062953446353,0.6182895978166455,0.3880785486716016,3.900453548327942,-0.1428320259494909,-0.2063300853894472,-0.7068055816221522,0.1717796224331508,0.6579210153366335,-0.1877340498887385,-291.8935150683161,0.1923582486318082,1.4763454794305575,3.456981696898989,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,79.447
7540,-18.4761479,-45.3993616,675.107,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0219,0.0088997043717684,0.0126950334820323,0.003932788112247,0.0026644729894592,0.0007623441313734,0000SET_001_IMG_0219,1.3730339595399212,3.67525753516996,1.1242870285143145,0.5977367198122427,0.3912487719352013,3.768106712806532,-0.1468155808298269,-0.1922487382619713,-0.6752619130550586,0.1938431742608768,0.6775022994912513,-0.2004549259705739,-262.94545694140083,0.1757524974815064,1.4264556384932767,3.227998335963995,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,78.083
7575,-18.4762528,-45.399334,674.675,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0220,0.0088691358525342,0.0126945212808028,0.0038970003516252,0.0026272843954934,0.0007558698591094,0000SET_001_IMG_0220,1.3711989201230437,3.629114574710412,1.1223482691867428,0.6053026735697601,0.3916756993765551,3.781510524432651,-0.1456677999048534,-0.194613816739461,-0.6750952315989651,0.1939619684135191,0.6741812056541695,-0.2024753057294522,-267.87059080251964,0.1773996592792522,1.431314334549917,3.2575109405645017,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,78.305
7610,-18.4764053,-45.3992922,674.058,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0221,0.0088104621409915,0.0126119469925768,0.003845225012869,0.0025739189550885,0.0007142021493459,0000SET_001_IMG_0221,1.3685136663089503,3.774175951965405,1.1197717820644884,0.6086749912712476,0.393693149126377,3.7829940148294696,-0.1461564310531665,-0.1980491579759684,-0.6867140875657934,0.1857374137938989,0.6693805814937335,-0.1964135880621339,-275.0111970987749,0.1774536574240141,1.4314739443574176,3.279898302535688,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,81.69
7645,-18.4765774,-45.3992266,673.69,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0222,0.0087409893903073,0.0128968417941022,0.0037131199042379,0.0024159614922847,0.0006105249933685,0000SET_001_IMG_0222,1.3656978047043602,4.258020460403732,1.1121820078219076,0.6229294361037472,0.3898527690995382,3.898622400428362,-0.1433875181124845,-0.2116399388477948,-0.7175878186913589,0.1644237215910234,0.650655393467711,-0.1828585585895953,-299.5103567844041,0.1920641846392293,1.4754441652112331,3.4733168135461048,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,88.176
7680,-18.4766607,-45.3991059,673.824,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0223,0.0087883228049053,0.0129369193053114,0.003821756390522,0.0025472583013945,0.0006869861469192,0000SET_001_IMG_0223,1.3677280590376455,3.911795758084327,1.1185461392142673,0.6088227020369438,0.3839064229413736,3.889072733393149,-0.1442916137688802,-0.2001091457278443,-0.6952648587874001,0.179756655506074,0.6665150891646914,-0.1915259670533705,-278.79159996496537,0.1909574346448891,1.4720578195068703,3.3850716747396845,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,87.087
7715,-18.4766922,-45.3989334,673.328,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0224,0.0087934757275919,0.012953708479244,0.0038583971143561,0.0025941463933403,0.00071337423845,0000SET_001_IMG_0224,1.368089560067074,3.814651204656888,1.1208880637060707,0.6037357652911681,0.3809780512772369,3.891665639307416,-0.1446174753473376,-0.195930600004144,-0.6879221713430007,0.1848887549173511,0.6723378430095105,-0.1938684243643474,-271.7625811461589,0.1912998350537902,1.4731044788806602,3.357277153003923,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,81.346
7750,-18.4766993,-45.3987594,672.636,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0225,0.0088054218300951,0.0129721699921542,0.003866504709378,0.0026796184581928,0.000728293990262,0000SET_001_IMG_0225,1.3562109185211306,3.731979712502637,1.1212519964740888,0.5828001288724671,0.3807317606618048,3.891700095470181,-0.1441027430732637,-0.1813113228704558,-0.6829919925244771,0.1883597835780626,0.6930338017417977,-0.189080460837664,-259.6210642485781,0.1913319064875712,1.473202561155903,3.3550120760724527,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,76.903
7785,-18.4766954,-45.3985467,671.92,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0226,0.0088135432562735,0.0129826632067843,0.0038816572536025,0.0026513435114173,0.0007403446630083,0000SET_001_IMG_0226,1.3639193814857216,3.690185549965197,1.122140919450807,0.594618240367931,0.3798824574062557,3.891124238881997,-0.1441219872787672,-0.1883229141457893,-0.6796432903467177,0.190729014603543,0.6830442097783449,-0.1952329794947456,-263.7055269655626,0.1912773196371122,1.4730356258866957,3.3446186405910288,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,75.884
7820,-18.4766856,-45.3983249,671.524,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0227,0.0087946992737553,0.0129353747827183,0.0038688834573515,0.0025872782893077,0.0007292574759991,0000SET_001_IMG_0227,1.371572249326931,3.731527596234052,1.1215666268454392,0.6103244397186438,0.3808019403492432,3.885763741182636,-0.1444829858008272,-0.1985088382748431,-0.6828033387538208,0.1884930068424247,0.6687403013888815,-0.1989426744683816,-272.80169352508244,0.1905504554748378,1.4708149056693045,3.3434387272997355,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,81.076
