,lat_d,long_d,Altitude,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
3375,-18.4753603,-45.3992288,671.92,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0100,0.0086485250530111,0.0126156548493863,0.004106346777872,0.0028148092584824,0.0007758815966912,0000SET_000_IMG_0100,1.3870263920088792,4.032083952681233,1.1404539533018605,0.5743754089261693,0.3600430044549021,3.857196499405923,-0.1566232601712192,-0.1866071957640612,-0.6821608752537652,0.1889469250069715,0.6854777277093721,-0.1859300986233824,-239.63720678038243,0.1865639688238309,1.4587059379557432,3.0722331872623805,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,96.351
3410,-18.4753613,-45.399056,671.368,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0101,0.0086560280242982,0.0126155209379287,0.0041197417492342,0.0028240362875327,0.0007847977103277,0000SET_000_IMG_0101,1.388500154208809,4.004627333524635,1.1413029549586065,0.574557251293587,0.3595797825062939,3.8537397362300574,-0.1567795577477009,-0.186599493077229,-0.6799708854222156,0.1904968219120973,0.6854886688122253,-0.1872344246788999,-238.5766704144924,0.1861403191963874,1.457426073773776,3.0622115913634005,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,85.516
3445,-18.475349,-45.3988406,670.975,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0102,0.0086629532592705,0.0126144541862613,0.0041190211689694,0.0028578994031728,0.0007924578853047,0000SET_000_IMG_0102,1.3829537053934058,3.949378885089993,1.1411296579879209,0.5666815305647466,0.3602163060887727,3.85026916343892,-0.1563425098748705,-0.180756216550905,-0.6773037707999254,0.1923898549671637,0.6938297439942173,-0.1858101934577687,-234.4732722122196,0.1857134586112654,1.456137856078373,3.062488311857232,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,77.515
3480,-18.475336,-45.3986672,670.768,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0103,0.0086343158901167,0.0125814304967362,0.0041007708513325,0.0028073976869632,0.0007846813591294,0000SET_000_IMG_0103,1.386989606024455,3.954703820755081,1.1402931790744644,0.5784074863258367,0.3603362145473254,3.853406577385869,-0.1563032208123507,-0.1872237420380577,-0.6787681773044255,0.1913497212053257,0.6846024293337354,-0.1886254922024214,-240.3848262837548,0.1860464644819412,1.4571427148197786,3.068064749984263,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,75.916
3515,-18.4753202,-45.3984451,670.811,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0104,0.0085911301686524,0.0125376550880703,0.0040814467092533,0.0028020806179254,0.0007665756258787,0000SET_000_IMG_0104,1.383580485612871,4.031533350477411,1.1396312435967118,0.5753166295484804,0.3596911406256587,3.85998753870172,-0.1568888624261957,-0.185859085105465,-0.6837573868735785,0.1878195846930327,0.6865410276147008,-0.1843449936442344,-240.4785482618573,0.1867842789571731,1.459372031612105,3.071865439194736,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,80.109
3550,-18.4753063,-45.3982167,670.818,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0105,0.0085651448452303,0.0124824966687395,0.0040562169843674,0.0027338249021326,0.0007705893025227,0000SET_000_IMG_0105,1.3891324103938787,3.934532291035075,1.1382425671831853,0.5946151718941717,0.3612200331809275,3.855256294344226,-0.1561043159949277,-0.19475462807733,-0.6807042766080472,0.1899773373792723,0.673983890080023,-0.1919041820338762,-249.03561651535267,0.1861183268875596,1.4573596704194292,3.0773739957321955,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,90.552
6980,-18.4760082,-45.3977817,674.853,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0203,0.008762140481462,0.012854680364006,0.0037978627420431,0.0024939472741844,0.0006970373951133,0000SET_001_IMG_0203,1.3714356837543618,3.7718697184400023,1.117354564003702,0.6262754899308896,0.3861844556881573,3.8767225168760753,-0.1434450222397015,-0.2072401208071622,-0.6898541129528785,0.1835341197028941,0.6566712500101451,-0.1999405917128893,-286.8434220525428,0.1893220058490703,1.4670707906592635,3.3847143083140203,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,89.893
7015,-18.4760079,-45.3979062,675.0,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0204,0.0087582781582729,0.0128652492834291,0.0038277386667239,0.0025820643099324,0.0007176449997953,0000SET_001_IMG_0204,1.3632856000327438,3.70549018522044,1.1193702672384511,0.6069710868086945,0.3832447691394298,3.8815662196553298,-0.1438291543927581,-0.1943389463495352,-0.6842312761928571,0.1874853698958296,0.6745665090407928,-0.19599554470175,-273.10932948415376,0.1899306732552669,1.46892449074329,3.361057377106745,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,76.765
7050,-18.476008,-45.3980097,675.116,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0205,0.0087786969968869,0.0128800464073145,0.0038507280272173,0.0025858322137322,0.0007408111820399,0000SET_001_IMG_0205,1.3677599504411533,3.611571748547169,1.1205945923873866,0.6126603365624185,0.3826049079195115,3.876736404506346,-0.1435871318635287,-0.1965173580506265,-0.6773146658330528,0.192382109773471,0.6715177481908097,-0.2021011226167152,-272.8105724055204,0.1893622974282069,1.4671934128586532,3.344834097936065,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,65.85
7085,-18.4760083,-45.3981134,675.122,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0206,0.0087736719915683,0.0128989779396513,0.0038595083293619,0.0025705820818858,0.00073913524614,0000SET_001_IMG_0206,1.3722758205333434,3.643449353461423,1.121250711186944,0.6175483106539117,0.3809731038534705,3.884544235738773,-0.1439774597534093,-0.2004522743912703,-0.6785420596292548,0.1915102088307198,0.6660387444508507,-0.2032914522678807,-275.0395862320645,0.1903461718421644,1.470191494741029,3.342129835948278,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,54.915
