Blue,Green,Red,Near-IR,RedEdge,Image
0.009758083183510107,0.013715866838289383,0.004510114561964928,0.0029130521536489696,0.0009266565288466092,0000SET_003_IMG_0773
0.009734646201950142,0.01372209477228585,0.004522324214371581,0.002946368033863429,0.0009339241582606787,0000SET_003_IMG_0774
0.009751200391093305,0.013716279383916279,0.004529693564540584,0.003001560900253517,0.0009514136019001715,0000SET_003_IMG_0775
0.009695551039151642,0.013649818442200557,0.004466740955704286,0.002956016686925826,0.0009123855497500243,0000SET_003_IMG_0776
0.009684890611625259,0.013688124488208523,0.004490151850810028,0.0029715256591765684,0.0009243237240345908,0000SET_003_IMG_0777
0.00978785165200244,0.013886049911981575,0.004690896773054431,0.0029979986467671134,0.0010172687986079623,0000SET_003_IMG_0778
0.009843631015437044,0.013927289671987806,0.004888177618642082,0.0031947244419549296,0.001127121929272959,0000SET_003_IMG_0779
0.009936178483782927,0.013910738833222556,0.005206631776230597,0.003464015162992883,0.0012739760935942426,0000SET_003_IMG_0780
0.009664763649024523,0.013184507466669514,0.005199434255341371,0.003406638304205687,0.0012960410027829175,0000SET_003_IMG_0781
0.009523101755050284,0.012777070936540512,0.005029142122411996,0.0032811795409038776,0.00042795237981082526,0000SET_003_IMG_0782
0.009390884310070405,0.012780902377460514,0.004858645294145456,0.0030600301866228726,0.0003027136285832033,0000SET_003_IMG_0783
0.009611822098710435,0.013212827030891399,0.005928247483581511,0.0038848697109007515,0.0007754248465243179,0000SET_003_IMG_0784
0.012111514106411127,0.01886831096556653,0.0197443863461984,0.01729478918674769,0.0016232384923729494,0000SET_003_IMG_0785
0.025511132419479964,0.039621061651787075,0.07618052756541105,0.11468801325776429,0.07713640338641711,0000SET_003_IMG_0786
0.026616050425839526,0.04184825609275026,0.08272355123786067,0.12061155297330345,0.0783304364132523,0000SET_003_IMG_0787
0.021911668786046647,0.03425927306059107,0.06670788198780839,0.10235524686752401,0.06704482007003165,0000SET_003_IMG_0788
0.016660541338397387,0.025469935697377773,0.050436955805244564,0.07624720314996594,0.05024573626687165,0000SET_003_IMG_0789
0.01443784736959447,0.022774146223165447,0.04022628170462476,0.056830989073140346,0.036309146659194505,0000SET_003_IMG_0790
0.01178361061134807,0.019558259756127204,0.018574604516704646,0.014798752710913701,0.0006892920117470909,0000SET_003_IMG_0791
0.009610322313175386,0.016466404907507,0.008395460141342992,0.004020742627512484,2.344677521543551e-05,0000SET_003_IMG_0792
0.009059887393570143,0.014505036390291961,0.004209923625026978,0.001499255573874301,0.00016065833436046457,0000SET_003_IMG_0793
0.008860213048762203,0.013780872303627553,0.004133994475556585,0.0028814438682359606,0.0008889462719908639,0000SET_003_IMG_0794
0.008835375061372705,0.013493129176770795,0.004431033751008624,0.003168073324590851,0.0009881005298470655,0000SET_003_IMG_0795
0.008845757098817839,0.01337463456128547,0.0043604844242680334,0.003087045903650028,0.0009316071997526884,0000SET_003_IMG_0796
0.008839506723451119,0.013321023111422942,0.004322178912575837,0.002994850957707227,0.0008951087611156028,0000SET_003_IMG_0797
0.008813656391467733,0.013328843929987566,0.004245297056619892,0.0029786822089789807,0.0008476928077919501,0000SET_003_IMG_0798
0.00876104005339333,0.013215285416587088,0.004162922901148782,0.002868221067821042,0.0009100353057691425,0000SET_003_IMG_0799
0.00874245291431582,0.013225022363712846,0.004139415438652599,0.002851610358594445,0.0008928114122403602,0000SET_004_IMG_0800
0.008722902835544303,0.013184254778756352,0.004098770418559727,0.0028252396502003825,0.0008714452951525847,0000SET_004_IMG_0801
0.008740960632252357,0.013133611860944333,0.004094833766904912,0.0028719056034451317,0.000881418683199052,0000SET_004_IMG_0802
0.008806572361230145,0.013219817640490534,0.004170955028478149,0.002903816647953988,0.0009221817204225307,0000SET_004_IMG_0803
0.008821982887908704,0.013257303000938523,0.004212481698591033,0.0029065841982103447,0.0009431991753549163,0000SET_004_IMG_0804
0.008769646792486032,0.013366519232659958,0.004235302648285425,0.002953832239332409,0.0009267749053918483,0000SET_004_IMG_0805
0.009432431707620587,0.013971354848715945,0.004439550477820388,0.003168237249740632,0.0009654877934229608,0000SET_004_IMG_0806
0.010709583439737085,0.016975077478683494,0.005736382958325011,0.004158932923480817,0.0013376958386415194,0000SET_004_IMG_0807
0.012439721379171988,0.02468913787086951,0.01587842851789372,0.010671022936305244,0.001163251660074889,0000SET_004_IMG_0808
0.02843468079067931,0.04624523249135718,0.09152345794359554,0.1343262996617755,0.0811782652351363,0000SET_004_IMG_0809
0.03793847604369565,0.06006912348552524,0.1064427377807407,0.1549207029728216,0.09621719628688871,0000SET_004_IMG_0810
0.040714339282011736,0.06443361012044724,0.1172821739152082,0.16822109999179508,0.10498022356635217,0000SET_004_IMG_0811
0.04019468959738911,0.06568150265767175,0.11961435664505986,0.17136456859833066,0.10788382301460239,0000SET_004_IMG_0812
0.03444704281291189,0.052253956937510046,0.10029472560881074,0.14773019981088642,0.09881126182649863,0000SET_004_IMG_0813
0.03549169003505014,0.057393340922898106,0.11236203187833477,0.16453504822305248,0.10517289068455425,0000SET_004_IMG_0814
0.032099967981495454,0.05358978762014496,0.10052667278350377,0.14512338103632225,0.09295840829715415,0000SET_004_IMG_0815
0.012312176542555175,0.022096448803924765,0.01916353240141612,0.014835120564917405,0.0041794750429274795,0000SET_004_IMG_0816
0.01132170191151025,0.019255274420089907,0.0075526540572722935,0.0035396985312645362,0.0004330090372822899,0000SET_004_IMG_0817
0.011127037499440124,0.017386893008593814,0.00560687197999897,0.0032436544401858846,0.0006663953049600628,0000SET_004_IMG_0818
0.010753069152236377,0.015510085155496189,0.005351114730477826,0.0036242038115565376,0.0012267989319221964,0000SET_004_IMG_0819
0.010668460339299302,0.01501600136678976,0.0052294614601844595,0.0035378776300112654,0.0012783031300788693,0000SET_004_IMG_0820
0.010235695829967044,0.014534637286856254,0.00481716562826528,0.0032417479580699885,0.0012532917259539303,0000SET_004_IMG_0821
0.010016642310451013,0.014469732555896613,0.0046522682483407865,0.0030681754306383694,0.0012350433943978216,0000SET_004_IMG_0822
0.010095533780462553,0.014550916085679443,0.00492154517460541,0.0034270751083966744,0.0014316346621644192,0000SET_004_IMG_0823
0.009896326007139813,0.01462308665442038,0.004962543323164888,0.0032638606948707932,0.0006635282189595209,0000SET_004_IMG_0824
