,lat_d,long_d,Altitude,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,id,Distance
3375,-18.4753603,-45.3992288,671.92,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0100,0.00877205244009,0.0127324373645262,0.0042165776876115,0.0029546948662326,0.0008578213912594,0000SET_000_IMG_0100,1.3890650402419535,3.7799661837204224,1.1463989595016468,0.5588916153989101,0.3577849725120575,3.836149670927373,-0.1561886065128177,-0.1759635841343777,-0.6619022753526619,0.2034401960100768,0.7007329367874876,-0.192534594376104,-224.44601677913016,0.1841654910402038,1.451477570555377,3.019614082276888,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,96.351
3410,-18.4753613,-45.399056,671.368,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0101,0.0088327833021507,0.0127935045087722,0.0042672400806971,0.0030261829495074,0.0008918080362341,0000SET_000_IMG_0101,1.3890560008886277,3.7060253218257513,1.1490855440594574,0.5490968359791939,0.3568641585519524,3.82705241577786,-0.156080048225297,-0.1701611336748284,-0.654274193215092,0.2089894215861446,0.7091663211536576,-0.193731643077322,-217.23469088191464,0.1831438313061309,1.4484114543664963,2.998074696252441,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,85.516
3445,-18.475349,-45.3988406,670.975,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0102,0.0088538081327581,0.0128093250238773,0.0042711105898634,0.0030760265588855,0.0008980889259577,0000SET_000_IMG_0102,1.382489881287542,3.6809077615147854,1.148995470467591,0.537081598064501,0.3577626092204152,3.8223565882586215,-0.155703315836959,-0.1626598233818738,-0.6525230170710317,0.2102705858492938,0.7201936110448215,-0.1905286426819473,-212.14897230669257,0.1825920960979564,1.4467588219451275,2.999061896050547,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,77.515
3480,-18.475336,-45.3986672,670.768,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0103,0.0087625152779703,0.0127072488444153,0.0042060333600143,0.0029641570493447,0.0008662052020286,0000SET_000_IMG_0103,1.3853398984960374,3.707164322136392,1.1457863733438372,0.5576978271383785,0.3585734389673595,3.832950290571908,-0.1555596111325417,-0.1731999068042352,-0.6584524992532188,0.2059434930458219,0.7047393103260176,-0.1933729988371999,-223.24155798687437,0.1837343691322624,1.4501827889946617,3.0211954487142005,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,75.916
3515,-18.4753202,-45.3984451,670.811,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0104,0.0087400461285427,0.0126929784082692,0.0042029913857913,0.0029804627557411,0.000852140037249,0000SET_000_IMG_0104,1.3822237217136708,3.780923382922399,1.1459612094915848,0.5503993464914647,0.3574460301449507,3.838818968883096,-0.1563405735288132,-0.170186738296544,-0.6628613715698418,0.2027460822617335,0.7091289232276089,-0.1884102891795737,-221.1024960026837,0.184431845955162,1.4522781941410194,3.019986776841677,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,80.109
3550,-18.4753063,-45.3982167,670.818,2021-10-28, _Campo2021-10-TM_0000SET_000_IMG_0105,0.0087407628422435,0.0126495435074576,0.0041913275723614,0.0029256252373132,0.0008564119462673,0000SET_000_IMG_0105,1.3880961743898133,3.728475911487209,1.1450834570555597,0.5655554595268237,0.3596521303080983,3.82553868680003,-0.1559078010185067,-0.1778432945807421,-0.6606750633202411,0.2043295188652592,0.698018751052879,-0.1947487514579473,-227.40078802819863,0.1827360768616911,1.4471898775611705,3.018027889509678,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,90.552
6980,-18.4760082,-45.3977817,674.853,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0203,0.0088185669924852,0.0128994746352885,0.0038414865225772,0.0025536129916111,0.0007391247414337,0000SET_001_IMG_0203,1.3710890456813394,3.599887819023041,1.1194094490173745,0.6204704960382248,0.3858359049982105,3.864580160207289,-0.142847215891515,-0.2013844394616217,-0.677281175444474,0.1924059181490584,0.6647460498957878,-0.2056281314329628,-278.204909003723,0.1879040344772389,1.462763127646575,3.3579382771423654,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,89.893
7015,-18.4760079,-45.3979062,675.0,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0204,0.0088326560337695,0.0129248189060016,0.0038812995476392,0.00265294878807,0.0007632916117954,0000SET_001_IMG_0204,1.3635853139546867,3.547313617393164,1.1218373609886507,0.5992160626910307,0.3830890414898698,3.865709893353607,-0.1433074354664339,-0.1879865435870184,-0.671320215022621,0.1966587743168836,0.6835207526519451,-0.2012974190039008,-263.7228234834298,0.1880807806769856,1.463299245050041,3.330023551999,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,76.765
7050,-18.476008,-45.3980097,675.116,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0205,0.0088609388934938,0.0129351667317537,0.003908510025775,0.0026529039761004,0.0007937915880858,0000SET_001_IMG_0205,1.3695555936286543,3.4372471740508144,1.1232355108531336,0.6078681724994442,0.3828654837174541,3.8561389795628216,-0.1429025208100142,-0.191362113306022,-0.6623816789012555,0.2030931436406902,0.6787507153891382,-0.2096328656151717,-264.0905607486896,0.1869245776429217,1.4597964038835014,3.3094879241582214,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,65.85
7085,-18.4760083,-45.3981134,675.122,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0206,0.0088634909501081,0.0129570672543051,0.0039184619730246,0.0026423913520871,0.0007895895311966,0000SET_001_IMG_0206,1.3734796301067995,3.481873885710437,1.1238634991378516,0.6106068814237998,0.3816472416194699,3.861398879569805,-0.1433910357616418,-0.1944976602438791,-0.6645790597283566,0.2015049620571226,0.6743440080005367,-0.2097329140233335,-265.62271374785,0.1876018141171602,1.4618469547991215,3.3066716848355022,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633,54.915
