,lat_d,long_d,Altitude,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,region,season,obs,campanha,station,spot,date,time,lat_utm,lon_utm,lat_p,long_p,depth_m,secchi_cm,temp_c,ph,orp_mv,cond_uscm,od_mgl,chl_rfu,chl_ugl,pc_rfu,pc_ugl,fdom_rfu,fdom_ugl,turb_unt,tss_mgl,sdt_mgl,alt_m,ref,total_depth_m,photiczone_m,perfil_vertical,od_pct,odo_local_pct,st_mgl,ecoli,ct,dqo_mgl,dbo_mgl,color_r_uh,color_a_uh,solar_elev,total_hardness,c_total_mgl,c_org_mgl,c_inorg_mgl,n_total_mgl,nitrato_mgl,nitrito_mgl,chloride_mgl,phosphate_mgl,sulfate_mgl,lithium_mgl,sodium_mgl,amonio_mgl,potassium_mgl,calcium_mgl,magnesium,chla_mgl,chlb_ugl,chlc_ugl,feof_ugl,caroten_mgl,press_mmhg,Distance
7085,-18.4760083,-45.3981134,675.122,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0206,0.0088304492975415,0.0130623938987166,0.0038904928171003,0.0025394269094487,0.0007415060727125,0000SET_001_IMG_0206,0.3781815583532938,3.906717011699989,-0.1438363540157279,-0.2101217379235821,-0.6798332252007653,0.1905943816303371,0.6527262814332634,-0.2080259070095863,-280.54511576501017,0.1933026497854978,1.4792445388201618,3.3575165185505704,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.893
7120,-18.4760085,-45.3982589,675.205,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0207,0.0088467942408855,0.0130695377996174,0.003909844589222,0.0025701662190685,0.0007553317579635,0000SET_001_IMG_0207,0.3777447777692663,3.90149764959676,-0.1439343419979557,-0.2067401443898089,-0.6761829771261739,0.1931871563503243,0.6573576418237954,-0.2085052519449407,-276.0445986106893,0.1926756516979199,1.477319065387151,3.342725650949221,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.716
7155,-18.4760089,-45.3983834,675.344,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0208,0.0088837705722684,0.0131273714706005,0.0039458266636897,0.0026285055272164,0.0007773756237676,0000SET_001_IMG_0208,0.3761563325634159,3.901754103872744,-0.1439475986185189,-0.2003733760663136,-0.6708268769974304,0.1970121067205432,0.6661482501004018,-0.2082429971194677,-267.8795047755741,0.1927933085010883,1.4776801543681164,3.32690018834361,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.875
7190,-18.4760105,-45.3985702,675.435,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0209,0.0089326689319171,0.0131762415156102,0.0039748880386727,0.0026660490266975,0.0008034322647576,0000SET_001_IMG_0209,0.3762666984641107,3.894172786543504,-0.1434469501082899,-0.1970864953381753,-0.6637177025655541,0.20212701765202,0.6707230494944333,-0.2114137611438041,-263.13825124709035,0.1919394713622221,1.4750621136903994,3.3148711076677344,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.118
7225,-18.4760111,-45.3986743,675.318,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0210,0.0089154175787893,0.0131414453108183,0.003951162696633,0.0026199936945757,0.0007860990191805,0000SET_001_IMG_0210,0.3777556246472849,3.89179378992792,-0.1434956409392091,-0.2025775864714192,-0.6681209245601039,0.1989538471423557,0.663094358733529,-0.2118655263232214,-269.51506254783146,0.191596953437116,1.4740134373608205,3.325969169028863,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.513
7260,-18.4760114,-45.3987784,675.138,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0211,0.0089240490419555,0.0131711653681657,0.003970478789687,0.0026474726055187,0.000788069102303,0000SET_001_IMG_0211,0.3760920247984378,3.896520136692363,-0.1440316273159235,-0.1999117408336871,-0.6687774841440406,0.1984821337794188,0.6667892578585982,-0.2093599950296506,-265.66197611076376,0.1922188328828669,1.4759180845200222,3.317273826616766,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.065
7295,-18.4760115,-45.3989031,674.968,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0212,0.0089174109661287,0.0131447025877747,0.0039595206034423,0.002606436076513,0.0007804062772437,0000SET_001_IMG_0212,0.3771778273094982,3.891849754332192,-0.1440983575046519,-0.2060757621292304,-0.6707095713127315,0.1970961526416192,0.6582706184801855,-0.2119001899735935,-271.5254812172952,0.1916086421782592,1.4740492097653302,3.3197712309785814,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.927
7330,-18.4760118,-45.399048,674.88,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0213,0.008911940986862,0.0131597091572259,0.0039396342969075,0.0026434731420492,0.0007730051640422,0000SET_001_IMG_0213,0.377843205389098,3.898580261737404,-0.1434704298134914,-0.1968919946814232,-0.6719438563261435,0.1962124161242547,0.6709945499571497,-0.2056821452526776,-266.08120465473246,0.1924535837888724,1.4766378252084442,3.340337748495055,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.037
7365,-18.476011,-45.3991436,674.826,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0214,0.0088870403032237,0.0131387334435603,0.0039217532783957,0.0026001384545222,0.0007505908793363,0000SET_001_IMG_0214,0.377912151590353,3.903574469476752,-0.1439750737257265,-0.2026428646772718,-0.6787090787847084,0.1913916623646834,0.6630040876987187,-0.2042143888584069,-272.0715032388627,0.1930326348220748,1.4784149722820918,3.350219279713347,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.668
7400,-18.476009,-45.3992384,674.782,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0215,0.0087966702708238,0.0130183244929213,0.0037834156892355,0.0024729114446308,0.0006654234256134,0000SET_001_IMG_0215,0.3850921510148446,3.909043172858091,-0.1429288568431825,-0.2094686253713896,-0.7008552530513343,0.1758790152260164,0.6536187529344658,-0.1934400992681612,-290.70226839375914,0.1935207534000226,1.4799150237675267,3.440891924712577,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.21
7435,-18.4760068,-45.3993,674.758,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0216,0.0088425858886277,0.0130747714265425,0.003865063319147,0.0025256233676815,0.0007126230781803,0000SET_001_IMG_0216,0.3806967179078983,3.9048857012484497,-0.1438330449987565,-0.209592492497895,-0.6886536051939391,0.1843755248846925,0.6534494157365817,-0.20156740702499,-282.8527635390327,0.193097437663503,1.4786140153139755,3.3828091151241573,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.061
7470,-18.4760046,-45.3993703,674.769,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0217,0.008826103453907,0.0130829944024764,0.0038329053394586,0.0024707032804913,0.0006850388474199,0000SET_001_IMG_0217,0.3816556027497244,3.914613217278696,-0.1436785080186011,-0.2160987683556607,-0.6967475386661642,0.1787257411153968,0.6446032608883288,-0.1996496238377584,-291.4427766975697,0.1942978655019845,1.482306939953783,3.413336162464263,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.88
7505,-18.4760137,-45.3993873,674.99,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0218,0.0088323697090048,0.0131026707493002,0.0037931303525224,0.0024592886541093,0.0006561952104053,0000SET_001_IMG_0218,0.3845963508433225,3.91749764558741,-0.1430102282272928,-0.2133321034624111,-0.7050360999101549,0.1729956920591815,0.6483533191718269,-0.1925288214406949,-293.40174751013376,0.1946794239296051,1.4834830493951958,3.4543159690220064,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.764
7540,-18.4761479,-45.3993616,675.107,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0219,0.0089610406432292,0.0128243713065948,0.0039737845753708,0.0026485050142009,0.0007722554921078,0000SET_001_IMG_0219,0.3888889325353327,3.77936162714764,-0.1469574727637346,-0.2001240723837951,-0.6745684903085651,0.1943375332659395,0.6664943617266328,-0.2054024414419135,-265.9773139084923,0.1773356717909945,1.431125224979831,3.2272437177594453,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.539
7575,-18.4762528,-45.399334,674.675,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0220,0.0089388179884242,0.0128368989804028,0.0039458234083831,0.0026204586296134,0.0007680332004243,0000SET_001_IMG_0220,0.3889564440495759,3.792835389150774,-0.1459327475879651,-0.20184402240116,-0.6741380724270222,0.194644595293488,0.6641094540739213,-0.2071700233479173,-269.7409737410651,0.1790104545149486,1.4360846139866177,3.253287755638066,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.966
7610,-18.4764053,-45.3992922,674.058,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0221,0.0088809354653126,0.0127529695598874,0.0038989499394663,0.0025704612747029,0.0007292787641724,0000SET_001_IMG_0221,0.3906529771321972,3.7936361631652415,-0.1465140561355772,-0.2053492382511974,-0.6848562113626566,0.1870449160658435,0.6592701405791203,-0.2015977973905898,-276.43448197667874,0.178979897067335,1.4359939456488895,3.270872865229212,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.189
7645,-18.4765774,-45.3992266,673.69,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0222,0.0088022564154966,0.0130356442746357,0.0037562561109168,0.0024053900931874,0.0006197543552704,0000SET_001_IMG_0222,0.3870925132866759,3.911567579461991,-0.1436265234534958,-0.2192378421256326,-0.7167491439706773,0.164992571584565,0.6403690329305872,-0.1872437494164185,-302.12575002352946,0.1938550742220383,1.4809434830467003,3.470382181010031,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.055
7680,-18.4766607,-45.3991059,673.824,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0223,0.0088334592834594,0.0130697723223478,0.0038586898931551,0.0025218108228488,0.0006939758799776,0000SET_001_IMG_0223,0.3806316795433398,3.907508802688288,-0.1444861685313339,-0.2095257300031439,-0.6951342731666973,0.1798475387225696,0.6535406815982339,-0.1966273211582774,-283.334517569435,0.1934104115378676,1.4795757701426069,3.38710098096563,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.605
7715,-18.4766922,-45.3989334,673.328,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0224,0.008833809274316,0.0130870227112289,0.0038930039021242,0.0025649335157994,0.0007196480336475,0000SET_001_IMG_0224,0.3775347136788033,3.9123385145585736,-0.144764389899493,-0.2056493119055047,-0.6879677705284726,0.1848567460348106,0.6588571653883665,-0.1991066085299759,-276.6722053290607,0.1940260953469999,1.4814699191297884,3.3616772652316187,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.284
7750,-18.4766993,-45.3987594,672.636,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0225,0.0088405294684192,0.0131049598925202,0.0038992921974794,0.0026514421759922,0.0007340776174328,0000SET_001_IMG_0225,0.3770509266312266,3.914519707322256,-0.1442307586761013,-0.19049009627693,-0.6831344586092745,0.1882591968632989,0.6799803763632175,-0.1938242687095246,-264.0378402863754,0.1943192222312082,1.482372740154842,3.3608560807501355,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.992
7785,-18.4766954,-45.3985467,671.92,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0226,0.0088528082676843,0.0131168163567611,0.0039176427152602,0.002624778886854,0.000747866963115,0000SET_001_IMG_0226,0.3762472095509864,3.912469491700115,-0.1442799231361568,-0.1976124296221459,-0.6794061036540597,0.1908971842179152,0.6699893475813474,-0.2004477653527432,-268.0259661662849,0.1940865245522801,1.481655985326357,3.3481400194223463,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.773
7820,-18.4766856,-45.3983249,671.524,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0227,0.0088352180590005,0.0130705676854151,0.0039054817275951,0.0025609676176299,0.0007371800654308,0000SET_001_IMG_0227,0.3771631385916226,3.906954437198852,-0.1446330982659222,-0.2079215405836319,-0.6824321484980125,0.1887552206996849,0.6557366789184496,-0.2044156173773268,-277.29401127778544,0.193343880736819,1.4793712614823376,3.3467235534766244,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.437
7855,-18.4766721,-45.3981005,671.464,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0228,0.0088115885715797,0.0130662515421446,0.0038736470826744,0.0025786900820635,0.0007245106970484,0000SET_001_IMG_0228,0.3779156916563404,3.9162575160054582,-0.1439418319750174,-0.2006958048763873,-0.6848691446633756,0.1870358041363415,0.6657008310326376,-0.1987382654330203,-274.3068753058644,0.1944736294098741,1.4828485733307613,3.3731135705639823,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.278
7890,-18.4766607,-45.3978707,671.164,2021-10-28, _Campo2021-10-TM_0000SET_001_IMG_0229,0.0088316715314561,0.0130683823225662,0.0038970186463324,0.0025850590169634,0.0007237048503816,0000SET_001_IMG_0229,0.3776024272417137,3.907904243965831,-0.1448998170097179,-0.2023980114891027,-0.6867569111649903,0.1857073101414847,0.6633427375042908,-0.1980125330303467,-273.6095148815671,0.1934566380224658,1.4797178853425474,3.3534307912191395,,Chuvoso,,Campanha 8,,,2021-10-28,10:44:28,457914.0,7957102.0,-18.476018,-45.398634,0.104,260,27.839,8.13,125.6,79.9,7.77,0.16,12.74,3.18,3.02,2.15,4.42,1.29,,45.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.6
