Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR
0.00819090834922,0.0118157604528026,0.0040300678410844,0.002741091630847,0.0007794191505691,0000SET_000_IMG_0004,1.3820876161792457,3.807105211306738,1.1430057381440217,0.6004551101375851,0.3521432687092673,3.823784675442365,-0.16247825775906638,-0.1903627016289625,-0.6758826245203604,0.19340100000881771,0.680160170730385,-0.18918963923927876,-242.73157658641082,0.181182191770783,1.4425458018862811,2.9319011288959462
0.008243298716349,0.0118667409141707,0.0040782948903401,0.0027847211663736,0.000815546186119,0000SET_000_IMG_0005,1.3856845520225278,3.7002864984345054,1.1456929007409546,0.5985358866908058,0.3509812724600105,3.8149382169992556,-0.16224476749759548,-0.1884847293488509,-0.6667050795572291,0.19997234335621802,0.6828150590506649,-0.19393013155887112,-237.7917214986202,0.18018075868545957,1.4395621610357632,2.9097309618974365
0.0087094258904326,0.013121519094377,0.0041353330923057,0.0029043342352773,0.0008299134703314,0000SET_000_IMG_0006,1.3792912251368181,3.7508240589229462,1.1415150458803047,0.5624760520210207,0.34859475989232447,3.9781601599949425,-0.15140982785098292,-0.17486605541785613,-0.6657110740173905,0.2006884214177467,0.7023217164008321,-0.1904608738367846,-229.49485777201568,0.20210271277832542,1.5065882940448614,3.1730259211262117
0.0088481258698178,0.013253138839216,0.0042578124033131,0.0030832832514119,0.0009209462209927,0000SET_000_IMG_0007,1.3786639488998846,3.535712073804337,1.14810548667112,0.5393885465767675,0.34635670252860973,3.953636602651496,-0.15098077988978023,-0.15999371308358165,-0.6443370746532329,0.21629563112646555,0.7241472754912189,-0.19460635112116945,-211.3113086140912,0.1993104479490565,1.4978470055929378,3.1126638714527286
0.0088402190704013,0.0132179990262117,0.0042601357844615,0.0030535240875459,0.0009207695898772,0000SET_000_IMG_0008,1.383474893157569,3.541448772716332,1.1484206112302446,0.5475429942091463,0.34650352726288997,3.94712328343709,-0.15138875588037884,-0.16498055939596465,-0.64455263188638,0.2161362070278681,0.7167668454802266,-0.19738637943302564,-214.37108870998924,0.19846480511871453,1.4952117047040185,3.1027177759035944
0.0091821273943352,0.0133837057041233,0.0042148661418286,0.0030370147727281,0.0009047285034709,0000SET_000_IMG_0009,1.3763893647946577,3.524542093690246,1.1393045466179885,0.5393279574492881,0.37114244457544127,3.8447042442732666,-0.14668803158806576,-0.1624201201010071,-0.6465624463836931,0.2146517761245883,0.7205483330985465,-0.19936912426734443,-220.36348308081907,0.18619203161948034,1.457582227881113,3.1753572364499436
0.0094304971862319,0.0136951757863571,0.0044629007100912,0.0031070386576081,0.0009334541435285,0000SET_000_IMG_0010,1.4192054436676345,3.9310859731415846,1.1530011962163818,0.5376373034163016,0.36272601050432185,3.8265074505215253,-0.15262027491032043,-0.17911134906423717,-0.6540427125905668,0.20915861771646377,0.6961926467650693,-0.2014496030276741,-215.8109259295644,0.1844131673564765,1.4522220319784878,3.068671403643492
0.0097478321919373,0.0139884875331749,0.0047613290060304,0.0035762088457529,0.001086190492796,0000SET_000_IMG_0011,1.4136934979913747,3.8152858674627614,1.1697260206779658,0.46495279345571333,0.35647193265755,3.7762109170637537,-0.15483185918439712,-0.14214270223960868,-0.6284952985572775,0.2281275861046988,0.7510946715136675,-0.19229787855941627,-177.03881578305453,0.17865681749943454,1.4350357348934628,2.937937604281905
0.0097791461692982,0.0139644876920832,0.0047886153469645,0.003738065644997,0.0011665298199805,0000SET_000_IMG_0012,1.3979716368430675,3.529401848880438,1.171240885337404,0.44451838359510853,0.3573729973039362,3.7570834706604437,-0.1525497549419029,-0.12320734210156359,-0.6082279147599917,0.243604828422889,0.7806151411527671,-0.19278028073060138,-165.25962511084708,0.17627215561104081,1.4279863957780847,2.9161848844124174
0.0096595440761131,0.013776635809908,0.0047758241475158,0.0038412801128233,0.0012545691325426,0000SET_000_IMG_0013,1.383035862781345,3.2103263141890293,1.1725339022839252,0.4389538952161603,0.35449292526735615,3.754373929815536,-0.1502486767083364,-0.108452213929198,-0.5839179720860759,0.2626916514912256,0.8043177458327033,-0.19672312381975815,-156.80532759567018,0.1756724753700414,1.4262200887903165,2.8846614499141636
