Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR
0.0570740013323691,0.0797854076145783,0.0780261101792763,0.0478741315624204,0.0701200967209874,0000SET_000_DJI_2451.T,1038.0724797299602,262.49287281461216,1326.675840615919,inf,143371.21140737037,-0.26260577558394094,3.3944145525006952,-0.05776740904495363,-0.23949103035653593,-0.05336629012453523,0.8986747713025334,0.613565528929004,-0.23609400322399415,-3.366994831216907,0.16594698498963353,1.397929105232168,1.0225475476255288
0.0557107512556598,0.0789691824779941,0.0806712293866604,0.0463933727429081,0.0687838392945122,0000SET_000_DJI_2461.T,2123.7583862479164,432.6655303538962,2628.83361510931,inf,244738.41045728532,-0.316078720176142,3.4507966720876357,-0.08826400312653081,-0.2697671583530319,-0.07953821972747645,0.852643994860033,0.5750919267703586,-0.24796203425417682,-3.604946115212851,0.17269410949021333,1.4174855068028078,0.9789014383243335
0.0542768598347747,0.0776082387539276,0.0787782241530361,0.044522595986621,0.0667020858934189,0000SET_000_DJI_2471.T,2023.5214091515845,391.1499854398834,2224.8741738333188,inf,225087.89196000044,-0.3157057125848181,3.487820969559518,-0.09156560057840897,-0.2778215759442261,-0.08300874706522848,0.8467071530305397,0.5651637424592174,-0.26923946660313575,-4.036447481317822,0.17690686187310886,1.4298586725572635,0.985148365405703
0.0531298096494676,0.0794138703633264,0.0770917636555877,0.043057252987956,0.0650473395809795,0000SET_000_DJI_2481.T,1878.536851456577,351.3117977014174,1882.474801624954,inf,204189.17098011976,-0.3017351238076141,3.658916604649276,-0.09087135707598884,-0.28326915707187833,-0.08473687958029565,0.8437650988448334,0.5585194960685681,-0.2864076930215489,-4.403065442284397,0.19830489625247832,1.4947140011844966,1.0301213332997912
0.0523155615999952,0.0845685572971418,0.0842329209414611,0.0416090568225593,0.0635085903738857,0000SET_000_DJI_2491.T,11078.065609702286,1296.5732625052915,9340.40596335331,inf,516299.475578468,-0.3774140219670583,3.957489369890874,-0.15140054766432706,-0.3387094265065535,-0.14027425591538972,0.7539640043828223,0.49397618362868023,-0.31236432337317227,-4.918457826480342,0.2356226270586104,1.6165086393175516,1.0039846220685371
0.052456998077624,0.0850925612765811,0.0842892745019055,0.0420114690600587,0.064237315662119,0000SET_000_DJI_2501.T,10258.530009093814,1206.7125734942001,9224.878792607466,inf,568540.7996874235,-0.3740900020721585,3.9702012350707445,-0.1457798842390365,-0.33473916502403617,-0.1350058519329248,0.7621054522265085,0.4984201051476479,-0.30447141262036304,-4.739790408146071,0.23726403306692515,1.6221393597602394,1.0095301185046675
0.0518215411869893,0.0841857494813083,0.0873727208213296,0.0409485454306416,0.0628899562509438,0000SET_000_DJI_2511.T,26411.4645038683,2410.613505743621,20539.933444436207,inf,807520.0512779534,-0.42229450772109245,3.977722534223748,-0.18001067773709112,-0.36178083919098525,-0.16293310519557738,0.7197893765898495,0.46866510560404984,-0.3222416753893178,-5.123897273890723,0.23795936332009363,1.624531952408328,0.9635244123101259
0.0519714524262252,0.0839823963836315,0.0873680011842373,0.0416230656489849,0.0637469681068667,0000SET_000_DJI_2521.T,22369.971196796876,2169.191649415927,19938.60736592487,inf,813619.9221731224,-0.4214758125776824,3.9571994689652144,-0.17374302591761623,-0.354636461720236,-0.15631166910981303,0.7296374787428209,0.4764108722278337,-0.30495325149071767,-4.783807929178497,0.23545448869326527,1.6159332183922828,0.9612489154528508
0.0525455884036466,0.0834642269929744,0.0875842962692588,0.0450925397853984,0.0673155235195773,0000SET_000_DJI_2531.T,10836.804472267933,1496.565432129902,18784.396912613243,inf,625333.8373318544,-0.41980509648237185,3.8905176365319054,-0.1490243383580466,-0.3202650722418163,-0.1308508478403169,0.768579829797689,0.514847315171332,-0.21174259205357518,-3.145523959150289,0.22732652418625324,1.588415498401424,0.9529588128034031
0.0501768300022286,0.084850119606724,0.0878480687767302,0.0408790268771314,0.0620094645960941,0000SET_000_DJI_2541.T,30035.73460303613,2934.784455439963,31809.27074105572,inf,655594.2689035726,-0.44397390303167367,4.134511177919579,-0.19135886765913385,-0.36487300254093635,-0.17242112290980605,0.7058716880127887,0.4653377979318735,-0.2810829857402416,-4.532904574666279,0.25678792052187843,1.691021923922962,0.9658734766540444
