,lat_d,long_d,Altitude,Gimbal Degree,DateTime,Image Index,Blue,Green,Red,Near-IR,RedEdge,Image,R^2/NIR,R^2/RE,R^2/B,R/B,MLR,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
24,-19.8556835833333,-43.9787620833333,844.157,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2451.TIF,0.0619775436072693,0.0866000688531642,0.0848712098992689,0.0519707628130154,0.0759821355064496,0000SET_000_DJI_2451.T,1938.012436044072,437.8926201413326,2525.748800718284,inf,370682.5610615189,-0.2643608324471108,3.379475001818177,-0.0598278182400223,-0.2404265769788922,-0.055261980224275,0.8952639604953261,0.6123485558259149,-0.2360545798235916,-3.106711574374671,0.1657216375882464,1.3972813992422723,1.02037038185207,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,40.342
54,-19.8558574166667,-43.9788934444444,842.345,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2461.TIF,0.0605016245183022,0.0857543315006125,0.0876902304811455,0.0504178411938717,0.0746403957386888,0000SET_000_DJI_2461.T,4144.348816232393,742.0568783729808,5257.413383135822,inf,669598.8120985283,-0.3170522758101043,3.4373395327869005,-0.0892260055431111,-0.2698784280688506,-0.0803904663361805,0.8511825699299241,0.5749539135344406,-0.2467437475799831,-3.305766872456264,0.1726610503236153,1.4173889078742203,0.977923436055408,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,16.628
84,-19.8559793055556,-43.9789862222222,842.223,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2471.TIF,0.0588143202972342,0.0840541205918283,0.0854933914704449,0.0481196196710637,0.0720474046239704,0000SET_000_DJI_2471.T,4005.8930786469623,670.8303833074759,4346.527273464591,inf,602837.1658064071,-0.3174034893871035,3.4730846378418825,-0.0941144647677321,-0.2797165596380347,-0.0853492376566145,0.8427248397190702,0.5628460731692774,-0.2722586610237292,-3.7788822851385255,0.1766646303237314,1.4291437895913426,0.983165121258359,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,0.041
114,-19.8561700833333,-43.9791280555556,842.318,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2481.TIF,0.0572701370684364,0.0856354308971864,0.0833201183723359,0.0460588390222632,0.0697322004380845,0000SET_000_DJI_2481.T,3758.077715959757,594.1129145688034,3537.5244960506784,inf,538874.165279986,-0.3041963008882972,3.6483649599930086,-0.0950831946416538,-0.2880010791587053,-0.0887795627002698,0.8369191234999146,0.5527937300381434,-0.2963794301789809,-4.250252083212796,0.1984897735795257,1.49528943496074,1.0277881569311265,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,25.926
144,-19.8564397777778,-43.9793344166667,842.07,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2491.TIF,0.0559413555376362,0.0907266458266879,0.0902758322089356,0.0438774439682533,0.067407162811865,0000SET_000_DJI_2491.T,25434.0024515642,2336.979084540841,18403.0029500502,inf,1418673.5838020868,-0.3784387305234167,3.959160536341729,-0.155921326972096,-0.345861014824562,-0.1450293951738671,0.7466800489399749,0.4860375462028724,-0.3312988184367467,-4.9148904154505,0.2371702754893676,1.621817078880916,1.0049937353854457,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,62.872
174,-19.8565625833333,-43.9794275277778,841.881,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2501.TIF,0.0557164333350259,0.0908548438675747,0.0897451788267822,0.0437807399055732,0.0675979543750595,0000SET_000_DJI_2501.T,23088.325250194208,2088.199650263537,17057.369075008854,inf,1523399.6387014966,-0.3745396947834155,3.980371365506455,-0.151102077258352,-0.3442360805870351,-0.1407574897044408,0.7532210115211959,0.4878338923372665,-0.3307613871251115,-4.893067995666257,0.2397359919568562,1.6306651095424514,1.0123646200865484,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,79.644
236,-19.8569875277778,-43.9797491666667,842.098,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2521.TIF,0.0547094210219594,0.0893602125750444,0.0921418447719406,0.0426492581896646,0.0663766232154654,0000SET_000_DJI_2521.T,52672.13939517094,3663.0268561336434,34919.61294042855,inf,2205025.162550273,-0.418893629181394,3.989532815852384,-0.1788386692822895,-0.3671799213363051,-0.1625376644349237,0.7203743682336028,0.4628652518866468,-0.3430794662515921,-5.168679116711324,0.240514192255193,1.633360596873741,0.9698114119184288,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,99.157
266,-19.8571922222222,-43.9799035,841.908,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2531.TIF,0.0554864275071753,0.0885518143790195,0.0924597791506942,0.0466228510479882,0.0704511211701977,0000SET_000_DJI_2531.T,22337.05338849364,2404.0259147702013,32390.39739813589,inf,1629265.0763454996,-0.4175335299767608,3.899617473166648,-0.1527973244625246,-0.329566158169622,-0.1350962884444515,0.761965060022196,0.5042500801564822,-0.2413855747232302,-3.426284361608449,0.2295597782842233,1.5959184679454863,0.9577333538153344,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,71.254
296,-19.8573895277778,-43.9800518611111,841.891,89.9,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2541.TIF,0.0529747652786706,0.0903775395500192,0.0927998783222163,0.0419800424632133,0.0646648367959631,0000SET_000_DJI_2541.T,73385.00418747497,5135.910973739491,57422.87919228662,inf,1762253.5107141274,-0.4406527688387068,4.1592711408788965,-0.1962650098990413,-0.3770579145829033,-0.1786752130795617,0.6968202756843738,0.4523717403750439,-0.3196984687441966,-4.943930652031813,0.2609150534136581,1.706048890912372,0.9738971772809192,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,44.382
326,-19.8576064166667,-43.9802161944444,841.734,90.0,2022-05-12, _Campo220512-Pampulha_0000SET_000_DJI_2551.TIF,0.0542710273066601,0.0879229914740469,0.0948155078831386,0.0465973237880187,0.0590657016315557,0000SET_000_DJI_2551.T,37667.52614268322,17408.151677454585,70697.54254111015,inf,23618.570298954884,-0.4611362727398375,3.959942050203168,-0.2514156823059948,-0.34097460269551,-0.2323208035882321,0.6229540182852259,0.491452556953558,-0.179230272807416,-3.0344221410494967,0.2366623044762887,1.620072363422114,0.9273060223693912,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,14.769
