,lat_d,long_d,Altitude,DateTime,Image Index,Degree,Image Index.1,Blue,Green,Red,Near-IR,RedEdge,Image,KIVU,Kab 1(Rs),SABI,NDCI,NDVI,2BDA_1,2BDA_2,3BDA_1,3BDA_MOD,B3B1,GB1,GR,date,time,lat_p,long_p,spot,northing,easting,alt,obs,medicao,secchi_m,secchi_cm,chl_rfu,pc_rfu,cond_uscm,depth_m,fdom_qsu,fdom_rfu,od_mgl,orp_mv,press_psi,sal_psu,cond_uscm.1,sdt_mgl,turb_fnu,ph,temp_c,vertical_position_m,epsg,press_mmhg,id,Distance
4464,-19.85631925,-43.9792510277778,840.952,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4081.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4081.TIF,0.0373109635552048,0.0957963565990344,0.1152607801991438,0.05033665377605,0.0910900457004195,0001SET_000_DJI_4081.T,-0.8137033537737354,5.76045841523921,-0.181588318889722,-0.3920599786154858,-0.1171341786171909,0.7902952378340411,0.4367197036934851,0.6317581583641059,6.93553454174188,0.4393852492564584,2.567512266395785,0.8311270879263579,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,46.901
4494,-19.8565288611111,-43.9794145555556,840.803,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4091.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4091.TIF,0.0376015374238612,0.0966540718198168,0.1103758520573685,0.0511447926117733,0.0925883775897023,0001SET_000_DJI_4091.T,-0.7529358387422486,5.763586690648468,-0.1324896186302457,-0.366708909359072,-0.0876384695894265,0.8388463224870867,0.4633694024413102,0.6520374067305044,7.042324573608514,0.439851524480988,2.570481912223143,0.8756813199465069,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,75.81
4524,-19.8567054722222,-43.9795491666667,840.646,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4101.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4101.TIF,0.0362193519614876,0.0947383512496921,0.1116041004792878,0.0504766118820383,0.0893419129996859,0001SET_000_DJI_4101.T,-0.7957152253907859,5.835471637032311,-0.1699952498685958,-0.3771422750226946,-0.110786907857375,0.8005253625628794,0.4522827715582553,0.6967234734648624,7.798394393763562,0.4468541968381804,2.6156832223400444,0.8488787673825142,2022-05-12,09:33:38,-19.855979,-43.978986,P6,,,,,,0.65,65,7.72,4.8,270.5,0.223,29.23,9.45,5.33,133.5,0.317,0.13,277.6,180.0,7.87,7.5,23.66,0.38,4674,694.4,114,99.972
4586,-19.8570164722222,-43.9797842222222,840.357,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4121.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4121.TIF,0.0369080175000131,0.0967360112570147,0.1140956665594736,0.049650677374862,0.0911297777487068,0001SET_000_DJI_4121.T,-0.7979205267662236,5.8401374355646745,-0.1718437331197195,-0.3935659730543656,-0.1119056600812113,0.7987137504578617,0.4351670740183725,0.6336865750762554,6.953671903202331,0.4476667929980784,2.621002638707981,0.8478500031952573,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,94.42
4616,-19.8571581944444,-43.9798925,840.285,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4131.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4131.TIF,0.0710893179512749,0.0951438159278017,0.1104269370856975,0.0505248936889242,0.0880359500154207,0001SET_000_DJI_4131.T,-0.4134542928599088,3.194701410122107,-0.1346962939805052,-0.372173731162171,-0.1128220363884379,0.7972325624417153,0.4575413845782397,-0.5040421488971106,-5.725412729786193,0.1447033898429949,1.3383700768238334,0.8615997005691172,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,75.019
4646,-19.8572958333333,-43.9799971111111,840.194,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4141.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4141.TIF,0.0725899497478794,0.0942047492758163,0.1134647090810646,0.0502346388041043,0.090710342776099,0001SET_000_DJI_4141.T,-0.4338927670568975,3.0749033748989234,-0.1364213997096693,-0.3862573131403958,-0.111445380314555,0.7994586467523679,0.4427335971770242,-0.5561062079927106,-6.130571123133683,0.1295892474668286,1.297765732074616,0.8302559451195697,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,56.213
4676,-19.85748625,-43.9801409166667,839.846,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4151.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4151.TIF,0.0724694008886144,0.0933121412722927,0.1082468269433241,0.049156359180353,0.0870301777346256,0001SET_000_DJI_4151.T,-0.3834166226054995,3.0454649182453526,-0.1279795623333367,-0.3754083333265039,-0.1086489893865841,0.8039974952817127,0.454113626869546,-0.5695533769874499,-6.544320508274096,0.1257241313598615,1.2876074609160029,0.8620311921119784,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,30.261
4706,-19.8576657777778,-43.9802764444444,839.701,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4161.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4161.TIF,0.0733955517441616,0.0923363871989922,0.1095184049750099,0.0956536013658183,0.0853443533579589,0001SET_000_DJI_4161.T,-0.391209298161089,2.9556960623398005,-0.1458623592483446,-0.0675764879257438,-0.1240568070772351,0.779269506138561,0.8734020677861835,0.2705769723914387,3.170414464991733,0.1142859703181734,1.2580651688654592,0.8431129655336167,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,5.947
4736,-19.8578111944444,-43.9803884722222,839.587,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4171.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4171.TIF,0.0713236872130725,0.0944883179215932,0.1062423970404539,0.0959907942517111,0.0885493741376512,0001SET_000_DJI_4171.T,-0.3695558413512779,3.155600651598421,-0.1067053190052985,-0.0506919893971923,-0.0908304431742414,0.8334655147505214,0.9035074219490802,0.3190364781132253,3.602921886463916,0.1397041829975299,1.3247817326005404,0.8893654562934503,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,14.338
4766,-19.8579869444444,-43.98051975,839.505,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4181.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4181.TIF,0.0743829832668175,0.1852456166386949,0.1130031081923553,0.0955227616015484,0.090634684642708,0001SET_000_DJI_4181.T,-0.2084806411417708,5.534845927480575,-0.0861554680716528,-0.0838281917158939,-0.1098441661453511,0.8020547938241531,0.8453109222354165,0.2696586742075464,2.9752260436561446,0.4270047036891315,2.490430048687408,1.6392966494635484,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,38.148
4796,-19.8581241944444,-43.9806233611111,839.565,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4191.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4191.TIF,0.0734541010509578,0.1849587913279195,0.1120741278627594,0.0843085983092482,0.0850161226474591,0001SET_000_DJI_4191.T,-0.208803412557616,5.578500477751538,-0.1047084182457454,-0.1413847851831527,-0.1372873855771847,0.7585704592907094,0.7522574559981271,0.1490126336036668,1.7527573472338354,0.4314981704298129,2.518018581421435,1.6503255020142666,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,56.853
4826,-19.8582561388889,-43.9807231944444,839.734,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4201.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4201.TIF,0.0725828190661538,0.1811782818026653,0.1087611224502918,0.0758927975300715,0.0773554471903529,0001SET_000_DJI_4201.T,-0.1996834445286465,5.547451750731587,-0.1237607937245431,-0.1779996055524607,-0.1687419627418301,0.711241714388406,0.6977934377677791,0.0464816648999931,0.6008841857718572,0.4279436933584613,2.4961593409252245,1.6658368148551523,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,74.856
4856,-19.8584039444444,-43.98083675,839.907,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4211.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4211.TIF,0.0720979991063162,0.0932278767556037,0.1080461427728659,0.0892025882811033,0.0872499502311616,0001SET_000_DJI_4211.T,-0.3855943620896518,3.0622940958517333,-0.1257890964332363,-0.0955319427966652,-0.1064854509981181,0.8075248962341769,0.8255971568427443,0.2320476461499889,2.659573392709081,0.1278074441712631,1.2930716235013573,0.862852429184695,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,95.131
4916,-19.8584896666667,-43.9807705555556,840.134,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4231.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4231.TIF,0.070816353367559,0.1829627530728259,0.2221475575075454,0.0882639698999652,0.171285829895762,0001SET_000_DJI_4231.T,-0.827114817624935,5.681574643357691,-0.2004173169540704,-0.4313099733303937,-0.1292765922777295,0.7710452989785591,0.3973213610370992,0.4781239816022051,2.7913808275510767,0.4419055661369473,2.58362291154971,0.8236091142555616,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,99.317
4946,-19.8583995555556,-43.98061625,840.281,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4241.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4241.TIF,0.0739156092297878,0.1850522069470696,0.2187276399526497,0.0745684760230119,0.1489200720219486,0001SET_000_DJI_4241.T,-0.7825468991260528,5.555731762977731,-0.2695607854337671,-0.4915140572185431,-0.1898762474428898,0.6808470664895708,0.3409193096910593,0.0176395048065991,0.1184494780797535,0.4291521601332231,2.5035605993827628,0.8460394259597451,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,83.06
4976,-19.85827775,-43.9804028333333,840.407,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4251.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4251.TIF,0.0741845945736487,0.1822528821020071,0.2189724377490287,0.0793984458800688,0.1602338843020183,0001SET_000_DJI_4251.T,-0.7944337642591688,5.483802000289407,-0.2290560420749397,-0.467786903907364,-0.1548986660594316,0.7317536670330513,0.3625956156686253,0.1418362605608393,0.885182688909282,0.4214215836519248,2.456748374099029,0.8323096914639684,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,63.455
5006,-19.8581752222222,-43.9802250833333,840.391,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4261.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4261.TIF,0.0729718766093975,0.1898297968279189,0.223368848502922,0.0868412227962812,0.0887635454763498,0001SET_000_DJI_4261.T,-0.7922727327673413,5.702712159437998,-0.5121934775604781,-0.4401134532313667,-0.4312442592405552,0.39738551759239,0.3887794711675975,0.1942715406369159,2.1886410642382206,0.4446620095301425,2.6014103740820085,0.8498490192352657,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,51.599
5036,-19.8581060277778,-43.9801032222222,840.469,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4271.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4271.TIF,0.0701981329794165,0.1906736110016047,0.1107476294749632,0.0988358874855137,0.0908477358058418,0001SET_000_DJI_4271.T,-0.2126644388939874,5.87216189415792,-0.0762822886275071,-0.0568352996562024,-0.0987120593839176,0.8203131411167569,0.8924424653970369,0.3749840901027345,4.127610740945091,0.4618188086746297,2.716220544747451,1.7216947387998986,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,47.826
5066,-19.8580379722222,-43.9799849444444,840.534,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4281.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4281.TIF,0.068542458580597,0.1832883964015809,0.1069815716070206,0.0951947269606527,0.0871429870325764,0001SET_000_DJI_4281.T,-0.2097192936436867,5.816884510786142,-0.0787774181835191,-0.0582998340056292,-0.1021951303506921,0.8145607296991485,0.8898235979401672,0.3559541407129249,4.084713559105561,0.4556468580035774,2.674085525923433,1.7132707404492151,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,48.374
5096,-19.8579701111111,-43.9798654444444,840.532,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4291.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4291.TIF,0.0674291444538644,0.0929464573201447,0.1052104938439321,0.0973301773407168,0.0886418518867474,0001SET_000_DJI_4291.T,-0.4064850934547581,3.314645352275919,-0.1033114873703305,-0.0389073288694254,-0.0854704228351388,0.842519112382816,0.9250995198738934,0.4038590759708698,4.556076699377369,0.1591096936442841,1.3784315087037693,0.8834333337320921,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,53.16
5126,-19.8578874722222,-43.9797218055556,840.508,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4301.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4301.TIF,0.0719492438847237,0.1813311786111167,0.1059985038483032,0.0976787792879919,0.0892975918328948,0001SET_000_DJI_4301.T,-0.1877738854640196,5.585183587813944,-0.0659384244973875,-0.0408475821760837,-0.0855158520049014,0.8424420023955297,0.9215109246049564,0.3269228177875462,3.661048535321383,0.4318609928415978,2.5202652428376253,1.7106956421821176,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,63.005
5156,-19.85781325,-43.9795952777778,840.475,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4311.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4311.TIF,0.0693583258651814,0.1892053292576135,0.1098176943289129,0.0976106697952983,0.0900015929312016,0001SET_000_DJI_4311.T,-0.2138384189413811,5.890361308196618,-0.076639160241993,-0.0588493506428313,-0.0991701135031861,0.8195545670594715,0.888842826211106,0.3755854727412251,4.173098058701335,0.4635106327512092,2.727939679879104,1.722903858197279,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,74.077
5186,-19.8577453888889,-43.9794764166667,840.525,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4321.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4321.TIF,0.0700631451266582,0.1861178221753296,0.11161032450226,0.0945360832606471,0.0881498405440441,0001SET_000_DJI_4321.T,-0.2232305261796093,5.788333143732314,-0.0915777788072777,-0.0828258004924844,-0.1174432547789385,0.789800056017749,0.847019159582614,0.3257019880804647,3.694867580818,0.4530183419592813,2.6564297369019187,1.667568148424843,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,85.777
5216,-19.8576895555556,-43.979378,840.632,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4331.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4331.TIF,0.0708994009095198,0.1890167064879928,0.1133214367010547,0.096948635810754,0.0872012551973373,0001SET_000_DJI_4331.T,-0.2244353770613908,5.800006460749496,-0.1004946625480563,-0.0778655787517323,-0.1302604770384436,0.7695036149901346,0.8555189435738215,0.3304710653648765,3.789751244027592,0.4544439617888929,2.665984536727068,1.6679695562510777,2022-05-12,09:44:18,-19.857716,-43.980296,P4,,,,coleta,,0.55,55,7.53,5.54,270.5,0.335,28.59,9.24,6.24,153.2,0.476,0.13,277.5,180.0,7.96,7.56,23.684,0.343,4674,694.4,116,96.052
5485,-19.8582966666667,-43.978269,840.195,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4421.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4421.TIF,0.0719217743463361,0.1842834585734999,0.2242726585528102,0.0978307861794321,0.0900689435091132,0001SET_000_DJI_4421.T,-0.8267203436802778,5.647735252376137,-0.5238133254120065,-0.3925505127040369,-0.4269359008269598,0.4016046543092295,0.4362136107482561,0.3316576210382841,3.6822639204680687,0.4385612383737713,2.56227630989874,0.8216938246625639,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,95.024
5515,-19.858485,-43.9781373055556,840.354,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4431.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4431.TIF,0.0704164951144661,0.1908482329699875,0.2216471405104723,0.0998355931706443,0.0898516064208077,0001SET_000_DJI_4431.T,-0.7924131287072932,5.8633851389826015,-0.5044520745527571,-0.3789054110154937,-0.4231013299027495,0.4053813020726176,0.4504258116784832,0.376006534457262,4.184750272535885,0.4609567419930943,2.71027736696853,0.8610453197386068,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,69.965
5545,-19.8586233333333,-43.9780401111111,840.349,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4441.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4441.TIF,0.0705074613143194,0.1894762888690825,0.1135015366186781,0.0997781789004958,0.0921320248212842,0001SET_000_DJI_4441.T,-0.2269100559282391,5.831027314820587,-0.0821955671549436,-0.0643444112103036,-0.1039203505874843,0.811724911979057,0.8790909962365747,0.3833304636961186,4.16066470306818,0.457601013412716,2.6873225235610865,1.6693720148093731,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,51.534
5575,-19.8588401944444,-43.9778911111111,840.241,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4451.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4451.TIF,0.0701294293448543,0.1884638632433648,0.113001193636651,0.0988634541875087,0.0914175485918651,0001SET_000_DJI_4451.T,-0.2274800248386931,5.831957038882925,-0.0834656027956434,-0.0667300542791646,-0.1055854507736767,0.8089963092408838,0.8748885830834549,0.3788697653653042,4.144387715500592,0.457608287957201,2.6873719778413285,1.6678041813377635,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,22.877
5605,-19.8590393888889,-43.9777534722222,840.212,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4461.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4461.TIF,0.074344958094576,0.1847339075082083,0.1117584147611398,0.0988085457387378,0.0906900368063502,0001SET_000_DJI_4461.T,-0.2025262019908359,5.526404554258683,-0.0813203265568227,-0.0615000045195102,-0.10406786414845,0.8114828489665065,0.8841262284358665,0.3020186051348562,3.330229160450717,0.4260824176329339,2.4848209245501742,1.6529753746332063,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,4.166
5635,-19.8592928333333,-43.9775788888889,840.097,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4471.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4471.TIF,0.0732259072042708,0.0947535957549314,0.1079719071113504,0.1018234628381346,0.0907485444741769,0001SET_000_DJI_4471.T,-0.3666984838965465,3.06249429207924,-0.1025325253007599,-0.0293068635151301,-0.0866713138972549,0.8404829265504109,0.9430551479758994,0.3480614764922973,3.835449686924076,0.128156639181681,1.2939900558774509,0.8775763834310432,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,37.268
5665,-19.8594914722222,-43.9774403333333,840.371,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4481.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4481.TIF,0.0733051698767241,0.0941560864448864,0.1061104091831353,0.1006967417304919,0.0925357787198142,0001SET_000_DJI_4481.T,-0.3484133691730435,3.0343199049441694,-0.0810613198628519,-0.0261773706988711,-0.0683357209449854,0.8720706991159299,0.9489808069319572,0.3433812807244136,3.710794737721132,0.1245118842779847,1.2844399188110047,0.8873407158611838,2022-05-12,09:36:30,-19.859002,-43.977756,P5,,,,,,0.6,60,7.07,4.61,269.4,0.305,29.54,9.55,4.21,138.2,0.433,0.13,277.4,180.0,7.54,7.4,23.489,0.362,4674,694.5,115,63.656
5921,-19.8610541666667,-43.9763513333333,839.813,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4571.TIF,90.0, _Campo220512-Pampulha_0001SET_000_DJI_4571.TIF,0.0699300327915776,0.1811876833684693,0.2155620608605111,0.0907262627033163,0.0869986032006057,0001SET_000_DJI_4571.T,-0.803763398049366,5.694346037488237,-0.5119649048495128,-0.4075760926980956,-0.4249179517729237,0.4035895873945182,0.4208823312467062,0.285167571261085,3.277840801691166,0.4430497866824456,2.5909852481906976,0.8405360509413331,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,94.497
5951,-19.8612051944444,-43.9762461666667,840.038,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4581.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4581.TIF,0.0715263409769886,0.17918701878627,0.2141673679860721,0.0916487568848274,0.0855465960424577,0001SET_000_DJI_4581.T,-0.7960455393212514,5.56344726300186,-0.5130192187008594,-0.4006283552018914,-0.4291450762413292,0.3994380509360372,0.4279305374420419,0.2625973065061473,3.069640624576312,0.429417394872544,2.505189225937308,0.8366681650489491,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,75.618
5981,-19.8613529166667,-43.976144,840.066,2022-05-12, _Campo220512-Pampulha_laptop-nitro_0001SET_000_DJI_4591.TIF,89.9, _Campo220512-Pampulha_0001SET_000_DJI_4591.TIF,0.0698618445152148,0.180930675226245,0.2144796580610585,0.0765546243953445,0.0830430703311298,0001SET_000_DJI_4591.T,-0.7992995845784922,5.692824178760769,-0.5240849602110372,-0.4739133565351539,-0.4417699059168069,0.3871838993117423,0.356931865182062,0.1039198381468176,1.25139686830512,0.4428713855801213,2.589835359798455,0.8435796516177646,2022-05-12,09:39:30,-19.86159,-43.97565,A25,,,,,,0.6,60,10.84,5.93,272.2,0.271,29.01,9.37,3.96,143.6,0.385,0.13,281.4,183.0,10.87,7.35,23.274,0.32,4674,694.5,101,58.0
